iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value,4_maddpg_actor_loss,4_maddpg_critic_loss,4_count_value
15,1600,-6.96049,2.00831,0.30164,-8.23202,1.97979,0.37305,-7.95229,2.30199,0.36632,-8.07192,1.71753,0.36635
16,1700,-7.34705,2.32113,0.30203,-8.62173,2.03611,0.37389,-8.17772,2.09874,0.36247,-8.46173,1.94165,0.36599
17,1800,-7.55684,2.38454,0.30086,-8.92985,2.05916,0.37314,-8.58592,2.17971,0.36266,-8.68576,1.90847,0.36205
18,1900,-7.82582,2.43960,0.30054,-9.28539,2.28825,0.36952,-8.87812,2.25381,0.36441,-8.99607,1.88680,0.36626
19,2000,-8.12168,2.38476,0.30322,-9.56920,2.28191,0.36925,-9.20894,2.14866,0.36462,-9.35861,1.90538,0.36585
20,2100,-8.49835,2.13645,0.30035,-9.81251,2.43227,0.36909,-9.66387,2.16249,0.36312,-9.89357,2.06924,0.36418
21,2200,-8.84057,2.27652,0.30189,-10.15224,2.33956,0.36627,-9.94418,2.30761,0.36225,-9.96361,2.11887,0.36462
22,2300,-9.04845,2.24020,0.30169,-10.54063,2.08537,0.36746,-10.19426,2.29977,0.36072,-10.49740,2.22583,0.36651
23,2400,-9.39708,2.27003,0.30520,-10.82928,2.07534,0.36756,-10.51439,2.19455,0.36229,-10.79570,2.05700,0.36598
24,2500,-9.65120,2.29245,0.30843,-11.13188,2.14221,0.36436,-10.83014,2.28168,0.36202,-11.19181,2.14145,0.36601
25,2600,-9.94386,2.38221,0.30820,-11.38152,2.35436,0.36721,-11.13234,2.35629,0.35898,-11.43541,2.03067,0.36610
26,2700,-10.21750,2.45064,0.31281,-11.76455,2.23064,0.36989,-11.45289,2.29254,0.36158,-11.78636,1.93791,0.36760
27,2800,-10.47720,2.51666,0.31454,-12.08053,2.71316,0.36404,-11.69806,2.28009,0.35563,-12.02506,2.06367,0.36479
28,2900,-10.64723,2.46465,0.31409,-12.34711,2.29706,0.36457,-12.02100,2.37152,0.35840,-12.27369,2.19478,0.36707
29,3000,-10.92672,2.73063,0.31733,-12.61288,2.24138,0.36245,-12.15564,2.41217,0.35621,-12.65116,2.81142,0.36712
30,3100,-11.19374,2.57671,0.32242,-12.83914,2.29111,0.36467,-12.52115,2.33812,0.35808,-12.76500,2.32188,0.36567
31,3200,-11.57458,2.53889,0.32062,-13.09412,2.38225,0.36104,-12.87150,2.30142,0.35516,-13.18131,2.46100,0.36671
32,3300,-11.77879,2.56340,0.32317,-13.46958,2.54410,0.36360,-13.13724,2.50805,0.35696,-13.51156,2.28290,0.36646
33,3400,-12.11676,2.54438,0.32588,-13.59356,2.47097,0.36384,-13.37168,2.67867,0.35501,-13.62102,2.25923,0.36636
34,3500,-12.32659,2.39086,0.32792,-13.98041,2.47311,0.36298,-13.61781,2.46819,0.35648,-13.96477,2.03939,0.36710
35,3600,-12.78170,2.36106,0.32769,-14.14610,2.79598,0.36644,-13.78360,2.56150,0.35570,-14.23329,2.03854,0.36497
36,3700,-13.11749,2.52443,0.33460,-14.45785,2.50515,0.36424,-14.08311,2.64776,0.35516,-14.46567,2.11146,0.36282
37,3800,-13.30713,2.68454,0.33450,-14.74128,2.29231,0.36422,-14.27167,2.81831,0.35647,-14.74429,2.45357,0.36503
38,3900,-13.57108,3.08457,0.33591,-15.06607,2.56400,0.36815,-14.49164,2.71310,0.35453,-14.94439,2.49964,0.36358
39,4000,-13.75923,2.76542,0.33845,-15.29393,2.57484,0.36722,-14.72001,2.60210,0.35483,-15.14027,2.31967,0.36251
40,4100,-14.22915,2.60624,0.34207,-15.48687,2.87176,0.36613,-15.03169,2.43826,0.35717,-15.28059,2.83725,0.36268
41,4200,-14.49297,2.53804,0.34340,-15.71558,2.62835,0.36714,-15.19722,2.53183,0.35399,-15.52291,2.87208,0.35699
42,4300,-14.74946,2.45095,0.34475,-16.01280,2.59504,0.36785,-15.46856,2.29000,0.35700,-15.69851,2.98672,0.36110
43,4400,-15.02873,2.55586,0.34414,-16.22161,2.65326,0.36886,-15.64224,2.47570,0.35610,-15.85653,2.85719,0.36028
44,4500,-15.18760,2.36479,0.34720,-16.33593,2.66744,0.36391,-15.97806,2.90804,0.35778,-16.15515,2.65647,0.36102
45,4600,-15.48063,2.42384,0.34473,-16.73257,2.41822,0.37040,-16.09992,2.48291,0.35569,-16.18219,2.73112,0.35830
46,4700,-15.84574,2.36434,0.34563,-17.08138,2.42454,0.37077,-16.49137,2.46687,0.35930,-16.29177,2.70971,0.35465
47,4800,-16.02683,2.51007,0.34884,-17.26382,3.02812,0.36935,-16.72864,2.35019,0.35797,-16.55460,2.57401,0.35933
48,4900,-16.28125,2.49322,0.34925,-17.49791,2.67320,0.36927,-16.81218,2.37187,0.35805,-16.71419,2.38795,0.35654
49,5000,-16.57214,2.70943,0.34944,-17.68727,2.72661,0.36916,-17.08650,2.71473,0.35893,-16.81018,2.98032,0.35427
50,5100,-16.80648,2.46429,0.35172,-18.00089,2.75774,0.37170,-17.20123,2.50587,0.35833,-16.92745,2.57225,0.35514
51,5200,-17.03274,2.40026,0.35476,-18.15439,2.67415,0.36854,-17.40520,2.66783,0.35738,-17.30755,2.59552,0.35417
52,5300,-17.24840,2.77196,0.34817,-18.39546,2.76193,0.36954,-17.57696,3.05728,0.35657,-17.33127,2.49921,0.35003
53,5400,-17.52107,2.48197,0.35225,-18.43561,2.87755,0.36929,-17.89120,2.52628,0.35968,-17.37386,2.30982,0.34867
54,5500,-17.57877,2.30753,0.35123,-18.84323,2.80058,0.37121,-18.14186,2.49060,0.35714,-17.48232,2.67864,0.34840
55,5600,-17.74017,2.28679,0.35156,-18.97226,2.92408,0.37149,-18.17843,2.97719,0.35819,-17.71239,2.49657,0.34666
56,5700,-18.03010,2.63808,0.35404,-18.94955,2.81581,0.36726,-18.36457,2.74984,0.35853,-17.81511,2.53204,0.34451
57,5800,-18.28927,2.63219,0.35663,-19.25671,2.83266,0.36712,-18.58288,2.58467,0.35651,-17.90958,2.73861,0.34420
58,5900,-18.53568,2.57251,0.35534,-19.32592,3.01220,0.36602,-18.69040,2.69620,0.35739,-18.09053,2.36481,0.34506
59,6000,-18.55471,2.53899,0.35572,-19.50974,2.84262,0.36867,-18.76641,2.52923,0.35961,-18.25380,2.68511,0.33930
60,6100,-18.73656,2.31591,0.35377,-19.65759,3.01305,0.36694,-18.92159,2.66842,0.35846,-18.42893,2.40440,0.33925
61,6200,-18.80412,2.18974,0.35459,-19.70592,3.02525,0.36856,-19.24020,2.90824,0.35770,-18.48839,2.42211,0.33725
62,6300,-19.10956,2.42745,0.35589,-19.89471,2.64318,0.36256,-19.23737,2.79181,0.35597,-18.60952,2.67147,0.33648
63,6400,-19.41274,2.47917,0.35366,-20.11725,2.89222,0.36587,-19.53012,2.73185,0.35589,-18.62772,2.88201,0.33280
64,6500,-19.37685,2.31924,0.35676,-20.24479,3.33716,0.36523,-19.52277,2.44116,0.35531,-18.75973,2.35402,0.33327
65,6600,-19.50107,2.28164,0.35641,-20.39985,3.14293,0.36536,-19.67757,2.21556,0.35437,-18.87183,2.67060,0.33279
66,6700,-19.61741,2.34905,0.35505,-20.39841,2.61120,0.36155,-19.78120,2.40313,0.35658,-18.96778,3.28652,0.32761
67,6800,-19.77971,2.22934,0.35323,-20.60287,3.25640,0.36403,-20.00096,2.86101,0.35170,-19.01330,2.59771,0.32937
68,6900,-19.84493,2.43635,0.35666,-20.55240,2.59542,0.36142,-20.08159,2.31894,0.35423,-19.08125,2.60963,0.32851
69,7000,-19.99188,3.05830,0.35580,-20.64033,2.95136,0.36168,-20.09871,2.70939,0.35560,-19.20761,2.44833,0.32618
70,7100,-19.97828,2.79050,0.35555,-20.87953,3.01417,0.36247,-20.11524,2.48428,0.35233,-19.21742,2.50978,0.32440
71,7200,-20.16588,2.29802,0.35492,-20.90756,2.86659,0.36185,-20.26246,2.22746,0.35291,-19.26424,2.78077,0.32481
72,7300,-20.20559,2.39901,0.35764,-21.09445,2.70895,0.36110,-20.37228,2.41841,0.35499,-19.35471,3.13621,0.32096
73,7400,-20.35871,2.83640,0.35539,-21.10734,2.46518,0.36143,-20.47552,2.45569,0.35327,-19.32415,3.18278,0.32187
74,7500,-20.38037,2.75473,0.35478,-21.12288,2.93754,0.36162,-20.55254,3.03147,0.35252,-19.25942,3.18194,0.32134
75,7600,-20.49209,2.54422,0.35451,-21.26013,2.74737,0.36123,-20.53713,2.66311,0.35452,-19.39411,3.05974,0.32067
76,7700,-20.65814,2.95152,0.35519,-21.10800,2.78842,0.35785,-20.70056,2.79431,0.35145,-19.41025,2.71963,0.31775
77,7800,-20.67422,2.33154,0.35526,-21.23933,2.86192,0.35774,-20.67932,2.70657,0.34999,-19.57442,2.56018,0.31549
78,7900,-20.53107,2.87050,0.35419,-21.55177,3.24744,0.35650,-20.57479,2.69760,0.35310,-19.65399,2.62468,0.31653
79,8000,-20.78925,2.52673,0.35396,-21.43336,2.62108,0.35983,-20.74716,2.57822,0.35023,-19.50217,2.66615,0.31266
80,8100,-20.76898,3.00780,0.35594,-21.47756,2.40538,0.35585,-20.76381,2.53454,0.35045,-19.61550,2.58239,0.31298
81,8200,-20.90678,3.10137,0.35395,-21.52088,2.47040,0.35690,-20.86647,2.68239,0.34983,-19.66376,2.52962,0.31173
82,8300,-20.84642,2.71683,0.35589,-21.68429,2.59494,0.35722,-20.93053,2.63772,0.35012,-19.84486,2.58428,0.31015
83,8400,-20.91004,2.57763,0.35774,-21.84823,2.94571,0.35690,-20.97305,3.07293,0.35021,-19.76930,2.89845,0.30992
84,8500,-21.03464,2.85939,0.35627,-21.71533,2.59620,0.35800,-21.14287,2.76448,0.35014,-19.94794,2.71490,0.30739
85,8600,-21.28658,2.74025,0.35327,-21.83765,2.91733,0.35501,-21.13615,2.75809,0.34777,-19.92538,2.92281,0.30969
86,8700,-21.35327,2.53746,0.35487,-21.84750,3.12911,0.35648,-21.16037,2.42645,0.34917,-19.89670,2.75061,0.30829
87,8800,-21.36152,2.36688,0.35607,-22.04949,2.92954,0.35432,-21.22437,2.69332,0.35060,-20.00839,2.73970,0.30775
88,8900,-21.26561,2.48258,0.35182,-21.99824,2.99171,0.35494,-21.23757,2.36255,0.34689,-20.07002,2.42697,0.30705
89,9000,-21.41116,2.69479,0.35541,-22.18711,2.70958,0.35494,-21.26517,2.68575,0.35033,-20.05165,3.03371,0.30655
90,9100,-21.47311,2.29041,0.35265,-22.23577,2.80612,0.35577,-21.38433,3.20983,0.34893,-19.98605,3.02108,0.30863
91,9200,-21.54534,2.76604,0.35348,-22.22707,2.75050,0.35162,-21.45053,2.54790,0.34727,-20.27070,2.57017,0.30592
92,9300,-21.62805,2.74231,0.35391,-22.42894,2.64196,0.35410,-21.49979,2.43909,0.34543,-20.31507,2.54070,0.30606
93,9400,-21.63721,2.53542,0.35594,-22.35756,3.28266,0.35304,-21.54499,2.58209,0.34732,-20.14401,3.08125,0.30372
94,9500,-21.92677,3.01514,0.35381,-22.66182,2.90033,0.35278,-21.55560,3.55953,0.34690,-20.30110,2.59741,0.30532
95,9600,-21.74597,2.50309,0.35259,-22.62738,2.69594,0.35167,-21.75630,2.70003,0.35224,-20.30474,2.84654,0.30401
96,9700,-21.88795,2.85261,0.35529,-22.55740,3.23282,0.34974,-21.60495,3.14886,0.35029,-20.32140,3.40071,0.30650
97,9800,-21.91771,2.50133,0.35129,-22.74290,2.63643,0.35366,-21.73775,2.59382,0.34861,-20.36742,2.97842,0.30075
98,9900,-21.95703,2.27333,0.35261,-22.75002,2.53030,0.35403,-21.83931,2.76156,0.34955,-20.29246,2.72163,0.30130
99,10000,-22.04141,2.28559,0.35217,-22.88231,2.78813,0.35139,-21.81428,2.60901,0.34941,-20.35601,2.85846,0.30279
100,10100,-22.03918,2.16979,0.35136,-22.85209,2.68788,0.35542,-21.82910,2.47660,0.34900,-20.32406,4.39837,0.30406
101,10200,-22.07030,2.44849,0.35200,-23.11560,2.89984,0.35034,-21.96253,2.55511,0.34722,-20.42363,2.79733,0.29977
102,10300,-22.11848,2.59029,0.35183,-22.96829,2.57288,0.35323,-21.85095,2.76722,0.34877,-20.48804,2.46237,0.30240
103,10400,-22.24597,2.41907,0.34965,-22.99832,2.65687,0.34828,-22.06879,2.98097,0.34698,-20.59462,2.60199,0.30216
104,10500,-22.32814,2.70024,0.35161,-23.07160,2.51610,0.34856,-22.09068,2.81502,0.34864,-20.56237,2.43935,0.30034
105,10600,-22.40425,3.12292,0.35259,-23.18030,2.66805,0.35226,-22.17732,2.57147,0.34952,-20.65786,2.56764,0.29894
106,10700,-22.46767,2.22826,0.35006,-23.15790,3.10936,0.35097,-22.37030,2.89012,0.35116,-20.53781,2.65422,0.30017
107,10800,-22.38686,2.25103,0.35014,-23.23675,3.79803,0.35266,-22.29737,3.29542,0.35061,-20.75155,2.76746,0.29904
108,10900,-22.42513,2.17551,0.35228,-23.23243,3.07077,0.35173,-22.42783,2.80346,0.35066,-20.63652,2.94032,0.30077
109,11000,-22.57797,2.63796,0.35358,-23.11326,2.72737,0.35278,-22.43876,2.48306,0.34925,-20.78094,3.17400,0.29734
110,11100,-22.69299,3.38056,0.35152,-23.08615,2.79612,0.35015,-22.36198,2.61079,0.34781,-20.68043,2.99296,0.29881
111,11200,-22.73660,2.48144,0.35153,-23.27555,3.03536,0.35019,-22.54643,2.52300,0.34804,-20.82061,2.94370,0.29996
112,11300,-22.66602,2.29646,0.35337,-23.23544,2.82556,0.34847,-22.83784,3.42496,0.34823,-20.78341,2.45414,0.29887
113,11400,-22.67878,2.33817,0.35220,-23.23097,2.73235,0.34767,-22.94992,2.88252,0.34692,-20.68008,2.42655,0.29528
114,11500,-22.66756,2.41031,0.35186,-23.46624,2.96959,0.34964,-22.56814,3.66402,0.34878,-20.86126,2.80757,0.30090
115,11600,-22.80046,2.42553,0.35365,-23.30973,2.73502,0.34954,-22.76211,2.91559,0.34685,-20.84916,2.47527,0.29796
116,11700,-22.87043,2.41995,0.35324,-23.39883,2.57402,0.34651,-22.79855,3.29628,0.34692,-20.78368,2.52359,0.29663
117,11800,-22.83793,2.35881,0.35246,-23.51137,3.21291,0.34672,-22.85229,3.09220,0.34759,-20.73971,3.29220,0.29579
118,11900,-22.98384,2.70012,0.35164,-23.36424,2.88887,0.35021,-22.80553,3.30246,0.34836,-20.70348,2.77135,0.29439
119,12000,-23.14013,3.11523,0.34907,-23.42951,2.66470,0.34709,-22.90948,3.74778,0.34996,-20.73976,2.51725,0.29174
120,12100,-22.96397,2.72153,0.35170,-23.46638,2.68301,0.34881,-22.96956,2.76852,0.34742,-20.83037,2.85842,0.29266
121,12200,-22.98003,2.49631,0.35106,-23.43052,2.56297,0.34612,-22.97456,2.86327,0.34692,-20.70521,2.89297,0.29615
122,12300,-22.96820,2.40110,0.34936,-23.44125,2.59628,0.34730,-22.85755,3.22135,0.34830,-20.81395,3.11390,0.29364
123,12400,-23.03217,2.45458,0.35171,-23.54789,2.90845,0.34888,-23.06946,2.61967,0.34705,-20.81173,2.62911,0.29346
124,12500,-23.02752,2.50478,0.35240,-23.61181,3.29296,0.34642,-23.01916,3.23969,0.34910,-20.67537,3.14766,0.29404
125,12600,-23.03185,2.53935,0.35118,-23.60537,3.08557,0.34756,-23.14861,3.19305,0.34931,-20.83531,2.58202,0.29088
126,12700,-23.00599,2.44896,0.34826,-23.54357,2.64911,0.34469,-23.18394,4.39860,0.34582,-20.90285,2.71585,0.29195
127,12800,-23.06970,2.53116,0.34921,-23.49919,2.67284,0.34295,-23.06020,3.07426,0.34754,-20.83249,2.47056,0.28942
128,12900,-23.12500,2.55224,0.34844,-23.64648,3.43818,0.34638,-22.95142,2.82456,0.34683,-20.86553,2.64277,0.29168
129,13000,-23.17954,2.61744,0.35368,-23.58190,3.03488,0.34595,-23.08835,2.83183,0.34786,-20.81319,2.65143,0.29041
130,13100,-23.34604,3.24912,0.35066,-23.65485,2.69360,0.34302,-23.19869,2.79354,0.34598,-20.90181,2.34913,0.28926
131,13200,-23.28931,2.93609,0.34907,-23.62086,2.58920,0.34562,-23.05784,3.26628,0.34763,-20.74914,2.76287,0.28802
132,13300,-23.21740,3.35065,0.35022,-23.61774,2.87961,0.34492,-23.15039,3.20373,0.34680,-20.82233,2.78549,0.28632
133,13400,-23.35136,3.27035,0.34651,-23.60952,2.96553,0.34352,-23.17080,2.98318,0.34683,-20.67909,2.48819,0.28706
134,13500,-23.18954,3.05440,0.34723,-23.67267,2.81824,0.34220,-23.17631,2.75246,0.34819,-20.76771,2.65188,0.28898
135,13600,-23.35727,3.07073,0.34812,-23.56436,2.57126,0.34279,-23.31105,2.62528,0.34724,-20.79551,3.01988,0.28644
136,13700,-23.38205,2.82545,0.35030,-23.63884,2.77957,0.34191,-23.15250,3.11425,0.34625,-20.79108,2.70940,0.28634
137,13800,-23.28206,2.72073,0.34654,-23.60316,2.83359,0.34091,-23.43370,3.24395,0.34934,-20.83451,2.49852,0.28627
138,13900,-23.33029,2.73873,0.35021,-23.57093,2.89714,0.34232,-23.23848,2.73500,0.34331,-20.65083,2.88127,0.28707
139,14000,-23.62065,3.13078,0.34963,-23.65404,2.56888,0.33920,-23.41356,2.98906,0.34531,-20.79122,2.59426,0.28463
140,14100,-23.37845,3.01699,0.34966,-23.57949,2.51642,0.33928,-23.23044,2.83983,0.34850,-20.74962,2.68547,0.28565
141,14200,-23.34361,3.05523,0.35093,-23.57578,2.49508,0.33887,-23.35507,2.89358,0.34606,-20.71229,2.51335,0.28363
142,14300,-23.39380,2.90813,0.34746,-23.59491,2.78116,0.33979,-23.48879,3.13787,0.34755,-20.75800,2.63256,0.28409
143,14400,-23.20639,2.88574,0.34682,-23.71091,2.89540,0.33754,-23.49476,2.83463,0.34805,-20.80195,2.91161,0.28327
144,14500,-23.40640,3.12234,0.34616,-23.72003,2.73086,0.34098,-23.46167,2.94746,0.34688,-20.72357,2.56528,0.28244
145,14600,-23.49173,2.77319,0.34940,-23.58565,2.56118,0.33815,-23.55816,2.64877,0.34698,-20.68596,2.45736,0.28338
146,14700,-23.26960,2.81780,0.34878,-23.59564,2.73028,0.33943,-23.54895,2.81619,0.34598,-20.62689,2.55738,0.28256
147,14800,-23.46638,3.05310,0.34877,-23.58798,2.87697,0.34021,-23.55997,2.71432,0.34463,-20.69618,2.47762,0.28159
148,14900,-23.35475,3.06462,0.34606,-23.38097,2.76704,0.33779,-23.49435,2.59866,0.34390,-20.73029,2.44878,0.28203
149,15000,-23.41498,3.34881,0.34881,-23.45202,2.97075,0.33729,-23.48766,2.53491,0.34365,-20.70403,2.41550,0.27961
150,15100,-23.45911,3.07049,0.34627,-23.54013,2.59677,0.33746,-23.51022,2.59085,0.34617,-20.79858,2.64506,0.28211
151,15200,-23.42767,2.89159,0.34714,-23.42694,2.51105,0.33627,-23.54590,2.54842,0.34405,-20.83925,2.75584,0.28071
152,15300,-23.38249,3.02728,0.34714,-23.47232,2.39450,0.33797,-23.55422,2.66315,0.34659,-20.79977,2.54375,0.28268
153,15400,-23.37757,3.05123,0.34637,-23.40892,2.44395,0.33642,-23.56400,2.65647,0.34320,-20.80877,2.71052,0.28343
154,15500,-23.27046,3.08158,0.34388,-23.43183,2.40475,0.33532,-23.61865,2.53821,0.34363,-20.85985,3.24186,0.27946
155,15600,-23.32291,2.67874,0.34510,-23.49936,2.44607,0.33549,-23.60244,3.00586,0.34526,-20.70637,2.92039,0.28402
156,15700,-23.37494,2.52410,0.34671,-23.50240,2.40915,0.33584,-23.48165,2.78403,0.34432,-20.81834,2.81084,0.28170
157,15800,-23.46735,2.74241,0.34620,-23.41596,2.65490,0.33635,-23.55956,2.61704,0.34396,-20.81004,2.56091,0.28189
158,15900,-23.39839,2.94263,0.34500,-23.29918,2.61713,0.33653,-23.61693,2.61304,0.34277,-20.86119,2.54742,0.28486
159,16000,-23.47993,2.86533,0.34537,-23.34092,2.43646,0.33550,-23.58274,2.77470,0.34657,-20.91762,2.51583,0.28071
160,16100,-23.32502,3.62753,0.34921,-23.29289,2.61719,0.33366,-23.54540,2.96955,0.34472,-20.98207,2.49693,0.28428
161,16200,-23.45256,2.71257,0.34492,-23.38497,2.54772,0.33482,-23.62759,2.83789,0.34449,-21.01176,2.58369,0.28503
162,16300,-23.47832,2.80211,0.34920,-23.42347,2.50085,0.33432,-23.70619,2.81457,0.34389,-21.04124,2.82264,0.28019
163,16400,-23.54821,2.75722,0.34597,-23.42868,2.37730,0.33205,-23.71329,2.84911,0.34646,-21.02389,3.27099,0.28255
164,16500,-23.61545,3.13428,0.34722,-23.37961,2.42305,0.33440,-23.80549,2.88609,0.34219,-21.20333,3.07238,0.28230
165,16600,-23.43503,3.06548,0.34738,-23.48061,2.43173,0.33213,-23.77150,2.78826,0.34312,-21.04621,2.85191,0.28174
166,16700,-23.57739,3.05034,0.34802,-23.38689,2.77726,0.33801,-23.82841,2.67350,0.34463,-21.14377,2.74562,0.28029
167,16800,-23.64179,2.80233,0.34446,-23.42476,2.71796,0.33593,-23.93341,2.69421,0.34296,-21.20029,2.72913,0.28131
168,16900,-23.74588,3.16112,0.34621,-23.52809,2.67030,0.33481,-23.88447,3.39945,0.34323,-21.15956,2.99322,0.27996
169,17000,-23.71272,2.71403,0.34669,-23.41054,2.47821,0.33493,-23.84312,2.88358,0.34488,-21.23387,2.90689,0.28204
170,17100,-23.59909,2.64212,0.34580,-23.46914,2.87637,0.33337,-23.80126,2.79731,0.34397,-21.24118,2.79861,0.27996
171,17200,-23.70273,2.67741,0.34622,-23.61772,2.83146,0.33503,-23.95233,2.84652,0.34415,-21.24520,3.14010,0.28289
172,17300,-23.79879,2.50036,0.34425,-23.74865,2.76424,0.33541,-24.09960,2.55213,0.34492,-21.31333,2.96294,0.28147
173,17400,-23.77914,2.46409,0.34440,-23.46216,2.77552,0.33389,-24.15491,3.06082,0.34180,-21.32254,2.73190,0.28233
174,17500,-23.85808,2.49681,0.34576,-23.59959,2.70062,0.33296,-23.98110,2.79157,0.34175,-21.46223,2.80661,0.28206
175,17600,-23.83060,2.51238,0.34772,-23.56214,2.93249,0.33303,-24.16879,2.68351,0.34377,-21.52288,2.91843,0.28027
176,17700,-23.87998,2.47870,0.34414,-23.68453,2.64109,0.33247,-24.12604,2.60881,0.34129,-21.29201,3.55494,0.27911
177,17800,-23.99854,2.72324,0.34643,-23.67528,2.76681,0.33425,-24.26033,2.78919,0.34270,-21.59501,2.75708,0.28087
178,17900,-24.18268,2.64609,0.34622,-23.71210,2.52769,0.33298,-24.34156,3.01861,0.34376,-21.49827,2.68973,0.27824
179,18000,-24.14944,2.58946,0.34674,-23.68497,2.77845,0.33622,-24.50753,2.73148,0.34165,-21.52345,2.75154,0.28000
180,18100,-24.18423,2.52393,0.34667,-23.77854,2.71598,0.32917,-24.45206,2.78981,0.34166,-21.49761,2.81454,0.28220
181,18200,-24.34820,3.02921,0.34599,-23.66773,3.25950,0.33214,-24.47351,2.79486,0.34204,-21.69290,2.98976,0.28129
182,18300,-24.27175,2.70523,0.34333,-24.01390,2.96313,0.33201,-24.62283,2.85046,0.34274,-21.61340,3.00891,0.28006
183,18400,-24.40807,2.67110,0.34537,-23.84291,2.77082,0.33337,-24.65625,2.71368,0.34245,-21.68723,2.71092,0.28028
184,18500,-24.53772,2.58585,0.34503,-23.91973,2.70143,0.33183,-24.80367,2.77166,0.34394,-21.64059,2.94093,0.28259
185,18600,-24.50008,2.58493,0.34497,-23.87389,2.66320,0.33165,-24.80120,2.67228,0.34388,-21.66691,2.90329,0.28256
186,18700,-24.53688,2.63014,0.34487,-23.91880,2.68985,0.33144,-24.70497,3.04407,0.34368,-21.65733,2.90885,0.27837
187,18800,-24.71230,2.90146,0.34753,-24.04231,2.65765,0.33192,-24.90736,3.01813,0.34264,-21.82255,2.79392,0.28116
188,18900,-24.61686,3.20582,0.34563,-24.16310,2.93578,0.33191,-24.98322,2.91804,0.34208,-21.71789,2.68423,0.28311
189,19000,-24.78082,3.03235,0.34421,-24.17381,2.74820,0.33176,-25.05421,3.06942,0.34395,-21.86036,2.80419,0.28031
190,19100,-24.80590,3.23422,0.34593,-24.22879,2.68544,0.33090,-25.19053,2.89813,0.34271,-21.99189,2.78435,0.28135
191,19200,-24.90143,3.36874,0.34672,-24.45135,2.72476,0.33281,-25.39131,2.91244,0.34293,-22.04290,2.71018,0.28608
192,19300,-24.81074,3.27340,0.34315,-24.43708,2.63330,0.33279,-25.27950,2.92416,0.34376,-21.93225,3.01619,0.28220
193,19400,-24.95445,2.90622,0.34559,-24.47063,2.50371,0.33097,-25.53444,3.06356,0.34226,-21.94169,2.94120,0.28021
194,19500,-24.86344,3.14852,0.34446,-24.55185,2.54700,0.33093,-25.33453,3.05206,0.34445,-21.95942,2.85817,0.28245
195,19600,-25.15465,3.08217,0.34441,-24.56893,2.54614,0.32950,-25.44690,2.94040,0.34279,-22.00880,2.78688,0.28410
196,19700,-25.21462,3.08204,0.34184,-24.60857,2.64805,0.33356,-25.69461,2.83320,0.34362,-22.18789,3.08127,0.28133
197,19800,-25.11285,3.13515,0.34393,-24.75728,2.91795,0.33184,-25.69750,3.00605,0.34354,-22.08094,2.76853,0.28203
198,19900,-25.14862,2.94171,0.34213,-24.83078,2.72491,0.33132,-25.70133,3.59050,0.34027,-22.20414,2.95624,0.28176
