iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss,4_iql_loss,4_rnd_forward_loss
80,8100,1.49395,0.97336,1.06363,0.97716,1.24093,0.95071,0.91150,1.22667
81,8200,1.22618,0.96201,0.96555,0.96723,1.28374,0.94443,0.93920,1.21628
82,8300,1.02753,0.95711,0.96603,0.96096,1.03843,0.94361,0.92272,1.22207
83,8400,0.98150,0.95641,1.25359,0.96234,1.22912,0.93985,0.87848,1.20816
84,8500,0.83964,0.94263,1.24682,0.94749,1.14966,0.93097,0.83781,1.19630
85,8600,0.87804,0.93775,0.85142,0.95005,1.53394,0.92903,1.00438,1.19200
86,8700,1.00188,0.93444,1.08049,0.94244,1.36358,0.92258,0.98474,1.17715
87,8800,1.12254,0.93384,0.90109,0.94492,0.91742,0.91398,0.97623,1.17701
88,8900,1.00209,0.92462,0.88678,0.93614,1.01174,0.91074,0.93280,1.17631
89,9000,1.47608,0.92006,1.12870,0.93315,1.09411,0.90611,1.04644,1.16684
90,9100,0.88660,0.91748,1.18534,0.92814,1.04328,0.90457,0.86035,1.16439
91,9200,1.30986,0.91325,1.52872,0.92182,0.90762,0.90049,0.90128,1.15794
92,9300,0.82266,0.90489,1.19092,0.92057,1.09553,0.89303,0.99729,1.14874
93,9400,1.24950,0.90807,1.05293,0.91313,0.84096,0.88663,1.00102,1.14578
94,9500,0.89320,0.90000,0.98705,0.91165,1.04505,0.88780,0.94920,1.13645
95,9600,1.06282,0.90498,0.99362,0.90596,1.11346,0.88054,0.92382,1.13049
96,9700,1.15128,0.89516,1.03155,0.89948,1.08891,0.87712,1.07707,1.11951
97,9800,1.05664,0.88752,1.15595,0.89063,1.01080,0.86866,0.91442,1.11150
98,9900,1.04917,0.88000,1.19091,0.89051,1.06184,0.86661,0.85640,1.11226
99,10000,0.84310,0.87835,1.15728,0.88123,0.58390,0.86484,0.92137,1.10002
100,10100,1.30125,0.87762,1.13507,0.87557,0.95314,0.85695,0.94176,1.09355
101,10200,0.90654,0.86974,1.21600,0.87102,1.17380,0.85304,0.92663,1.09382
102,10300,0.99083,0.86135,0.95788,0.85712,1.14406,0.84985,0.86294,1.08504
103,10400,1.21864,0.85538,0.98521,0.85944,1.08503,0.84754,0.92294,1.08064
104,10500,1.07489,0.85707,1.27699,0.85915,0.88972,0.84471,0.87092,1.07111
105,10600,1.06506,0.84866,1.19567,0.84873,1.05172,0.83267,0.88129,1.07023
106,10700,1.19299,0.84577,0.94142,0.84891,1.05930,0.83405,0.84803,1.05975
107,10800,1.04454,0.83730,0.83761,0.83977,0.95866,0.82626,0.84120,1.05309
108,10900,1.22681,0.83780,1.28578,0.83517,0.95856,0.82125,0.92683,1.05221
109,11000,1.21039,0.83279,0.78990,0.83712,1.19084,0.81721,0.91993,1.05062
110,11100,1.38670,0.83304,1.20561,0.82653,0.90752,0.81532,1.01105,1.03720
111,11200,1.08779,0.82881,0.93205,0.83078,0.99354,0.80979,0.86482,1.03777
112,11300,1.35107,0.82211,0.98999,0.82072,1.13071,0.80705,1.03267,1.02954
113,11400,1.01596,0.81493,1.26366,0.81797,1.23436,0.80277,0.86371,1.02387
114,11500,0.90756,0.81317,1.12499,0.80762,1.00759,0.79924,0.92127,1.02382
115,11600,0.98378,0.80811,0.98423,0.80332,0.84387,0.79582,1.07497,1.01399
116,11700,0.95398,0.80374,1.28131,0.80329,1.04210,0.78673,1.18904,1.00926
117,11800,0.99208,0.80257,1.04703,0.79906,1.04897,0.78850,0.85387,1.00908
118,11900,0.94885,0.79203,0.89124,0.79165,0.90172,0.77862,0.92676,0.99982
119,12000,0.84428,0.78855,0.95316,0.78968,1.05293,0.77708,0.87821,0.99016
120,12100,1.18722,0.79341,1.00033,0.78424,1.09046,0.77596,0.79419,0.98730
121,12200,0.98683,0.78941,1.20308,0.77942,1.02288,0.76957,0.85721,0.98505
122,12300,1.09955,0.77989,0.67282,0.77435,1.13491,0.76524,0.86592,0.98008
123,12400,0.98678,0.77641,0.90036,0.77297,1.12166,0.76271,1.14164,0.97407
124,12500,1.10887,0.77382,0.95923,0.76927,1.22973,0.75665,0.93525,0.97773
125,12600,1.07166,0.75983,0.85357,0.76758,0.95816,0.75295,1.06030,0.96471
126,12700,0.75088,0.76340,1.15973,0.75673,0.96456,0.74913,0.92577,0.96689
127,12800,1.19705,0.76115,1.30935,0.75479,1.03300,0.74484,0.95433,0.95432
128,12900,0.97004,0.75264,1.03577,0.75292,0.94944,0.74514,0.84951,0.95772
129,13000,0.82582,0.74813,0.93722,0.74713,0.94625,0.73732,1.03489,0.94990
130,13100,0.97281,0.75065,1.32963,0.74586,1.04031,0.73624,0.94809,0.94360
131,13200,0.94360,0.74481,1.15392,0.73664,1.23088,0.72924,0.79245,0.93349
132,13300,1.03898,0.74032,1.07489,0.73644,0.87628,0.72615,1.04738,0.92694
133,13400,0.85646,0.73409,1.51429,0.73017,1.09818,0.72402,0.90834,0.92920
134,13500,1.06738,0.73367,0.99472,0.72623,0.99127,0.71853,0.89137,0.92270
135,13600,1.34702,0.72465,1.01826,0.71869,1.26913,0.71499,0.85458,0.91887
136,13700,1.46577,0.72428,0.96061,0.71865,0.98481,0.70830,0.89570,0.91355
137,13800,0.81545,0.72163,0.89948,0.71708,1.07705,0.70488,0.92360,0.91087
138,13900,1.48103,0.71621,1.18407,0.70751,1.04586,0.70259,0.87011,0.90370
139,14000,1.06889,0.70716,1.22283,0.70522,0.88750,0.69720,0.98957,0.90376
140,14100,1.03636,0.70589,0.82506,0.70411,0.99780,0.69392,1.05255,0.89861
141,14200,1.33301,0.70060,0.91957,0.69927,1.46231,0.69538,0.91431,0.89160
142,14300,0.77459,0.69591,0.97540,0.69412,0.90339,0.69047,0.81726,0.88605
143,14400,0.78683,0.68987,1.12730,0.69200,0.97543,0.68523,0.95040,0.88502
144,14500,1.09523,0.69328,0.95931,0.68672,1.28824,0.68165,0.95005,0.87873
145,14600,1.06147,0.68757,1.09143,0.68449,1.22531,0.67865,0.93609,0.87583
146,14700,1.10059,0.68570,1.15767,0.68133,1.17636,0.67078,0.89480,0.87187
147,14800,0.83027,0.68065,0.88905,0.67309,0.84254,0.66906,0.84264,0.86150
148,14900,1.07398,0.68106,1.00262,0.67387,0.89384,0.66499,0.86030,0.85826
149,15000,0.90401,0.67472,1.03694,0.66870,1.12151,0.66570,0.87470,0.85511
150,15100,0.65265,0.66420,0.82104,0.66592,0.79378,0.65804,1.03551,0.85278
151,15200,1.19447,0.66548,1.10423,0.66296,0.94075,0.65376,0.84372,0.84814
152,15300,0.80056,0.65922,1.32271,0.65960,1.17431,0.64921,0.93509,0.84383
153,15400,1.26795,0.66149,1.34697,0.65650,0.95785,0.64808,1.20699,0.84031
154,15500,1.29326,0.65670,1.12446,0.64990,1.15043,0.64441,1.03935,0.84150
155,15600,1.33740,0.65304,1.01144,0.65056,1.05674,0.63962,0.94913,0.83519
156,15700,1.14232,0.64728,0.94228,0.64572,1.13385,0.63785,0.92319,0.83147
157,15800,0.99347,0.64696,0.89577,0.64136,0.93284,0.63140,1.20013,0.82729
158,15900,0.85227,0.63864,0.96157,0.63949,1.02562,0.63194,1.03028,0.82518
159,16000,1.37736,0.63920,1.01959,0.63364,1.00520,0.62802,0.97189,0.81526
160,16100,0.92424,0.63251,1.03784,0.63183,1.09070,0.62253,0.94010,0.82009
161,16200,1.13674,0.62889,1.06763,0.62814,1.15370,0.62185,0.98186,0.81441
162,16300,0.97384,0.62815,1.25476,0.62505,1.11831,0.61882,1.07220,0.81087
163,16400,0.85523,0.62525,1.12340,0.62063,0.87696,0.61313,1.09956,0.80955
164,16500,1.04030,0.62264,0.88516,0.61355,1.06973,0.61257,0.88579,0.80442
165,16600,0.84023,0.61536,1.03731,0.61328,0.94902,0.60970,1.04434,0.79869
166,16700,1.12760,0.61414,0.99333,0.61480,1.31362,0.60455,1.34811,0.79432
167,16800,1.25560,0.61143,0.98999,0.60735,1.21595,0.60133,0.92067,0.79246
168,16900,1.05379,0.60688,1.12416,0.60357,1.08065,0.59904,1.01810,0.78732
169,17000,1.08437,0.60685,0.88183,0.60289,1.09431,0.59623,0.99730,0.78322
170,17100,1.02726,0.60267,0.80045,0.59897,0.77489,0.59323,0.90626,0.77776
171,17200,1.02268,0.59853,1.09388,0.59888,1.37819,0.58817,0.79699,0.77348
172,17300,1.28826,0.59427,1.14065,0.59341,0.96260,0.58687,0.97038,0.77253
173,17400,1.19235,0.59074,1.09870,0.59136,0.95646,0.58311,0.97445,0.77454
174,17500,1.03387,0.58950,1.20432,0.58775,1.34304,0.58334,1.03883,0.76561
175,17600,0.90088,0.58588,1.02988,0.58301,0.78975,0.57718,0.98821,0.76251
176,17700,0.85555,0.58384,0.80796,0.58038,1.12151,0.57244,0.93342,0.75687
177,17800,0.94746,0.57885,0.80790,0.57505,0.99573,0.57430,0.99262,0.75366
178,17900,0.85512,0.57563,1.07783,0.57549,1.08621,0.56869,0.91798,0.75737
179,18000,0.86422,0.57428,1.26054,0.57164,1.26944,0.56762,1.10934,0.74865
180,18100,0.99200,0.57003,1.19347,0.56744,0.80152,0.56161,0.98361,0.74658
181,18200,0.80789,0.56836,1.35646,0.56695,0.74913,0.55890,0.93174,0.74181
182,18300,1.04049,0.56459,0.97050,0.56323,0.95717,0.55686,0.85129,0.74069
183,18400,1.29967,0.56144,1.26276,0.55892,1.08621,0.55282,0.85225,0.73316
184,18500,1.32349,0.55512,0.70954,0.55638,1.41296,0.55026,0.86368,0.72919
185,18600,1.23636,0.55402,0.92578,0.55436,1.01315,0.55082,1.12203,0.73170
186,18700,0.95093,0.55328,1.18546,0.55453,1.20310,0.54674,0.99322,0.72690
187,18800,0.90808,0.55050,0.90427,0.54718,1.28348,0.54453,0.83629,0.72242
188,18900,1.34069,0.54755,1.12466,0.54386,1.00810,0.53921,0.79524,0.71431
189,19000,1.16694,0.54106,0.92270,0.54127,0.88614,0.53656,0.89389,0.71472
190,19100,0.94366,0.54124,1.23488,0.53873,1.05451,0.53533,0.92101,0.70875
191,19200,1.35888,0.53938,0.64684,0.53541,0.79448,0.53399,0.99633,0.71169
192,19300,0.81306,0.53710,0.85733,0.53181,0.85363,0.52507,0.87339,0.70700
193,19400,1.56477,0.53190,0.95188,0.53013,0.97116,0.52418,0.86970,0.69700
194,19500,1.04281,0.52797,0.86602,0.52935,1.05813,0.52360,0.99616,0.69754
195,19600,0.87612,0.52491,1.08211,0.52702,0.95916,0.52109,0.88343,0.69236
196,19700,1.17830,0.52649,1.00503,0.52278,1.09979,0.51560,0.81846,0.69044
197,19800,0.82898,0.52070,0.87457,0.52108,0.97000,0.51337,0.84685,0.68833
198,19900,0.75326,0.51884,0.88094,0.51949,1.06370,0.50858,1.03806,0.68492
199,20000,0.92742,0.51597,0.95595,0.51518,0.88847,0.50875,1.02531,0.68131
200,20100,0.88482,0.51518,0.96941,0.51132,0.93639,0.50525,0.92833,0.67963
201,20200,0.98141,0.51207,0.87515,0.50887,1.04436,0.50274,0.90000,0.67507
202,20300,1.24620,0.50889,1.16930,0.50369,0.99870,0.50287,0.92523,0.67089
203,20400,1.11960,0.50602,1.01162,0.50773,1.08155,0.50012,0.88677,0.67108
204,20500,0.89445,0.50321,1.11825,0.50314,0.75460,0.49623,1.05032,0.66593
205,20600,0.80076,0.50129,1.13840,0.49924,0.83119,0.49083,0.96321,0.66717
206,20700,0.93356,0.50065,0.92469,0.49796,1.06351,0.48933,0.87621,0.66077
207,20800,0.98408,0.49646,1.08894,0.49443,1.04197,0.48798,0.92375,0.65981
208,20900,0.94894,0.49257,1.06003,0.49432,0.99641,0.48701,0.97936,0.65169
209,21000,0.80910,0.49167,1.05823,0.49017,0.88251,0.48416,0.98901,0.65414
210,21100,1.04558,0.49000,1.18754,0.48764,1.01245,0.48193,1.04643,0.65243
211,21200,1.09032,0.48736,1.06308,0.48282,1.00159,0.47808,0.80988,0.65052
212,21300,0.76356,0.48149,1.00620,0.48271,1.09686,0.47682,0.89972,0.64380
213,21400,0.93518,0.47953,0.75588,0.48040,0.94995,0.47470,0.82869,0.64246
214,21500,0.91080,0.47613,0.89924,0.47926,1.27471,0.47094,0.85088,0.64326
215,21600,1.10197,0.47810,0.98401,0.47652,0.81809,0.46958,0.87867,0.63243
216,21700,1.07199,0.47478,1.04106,0.47490,1.14992,0.46736,0.94376,0.63525
217,21800,1.16441,0.47222,0.91744,0.47222,0.90442,0.46605,1.02994,0.63144
218,21900,1.30065,0.47070,1.12490,0.46761,1.02583,0.46693,0.90624,0.62641
219,22000,1.36060,0.46561,0.82185,0.46914,0.97669,0.46296,0.90690,0.62278
220,22100,1.34255,0.46437,1.04983,0.46644,1.12576,0.45794,0.95568,0.61835
221,22200,1.05539,0.46186,1.27996,0.46263,0.78545,0.45756,1.00908,0.61391
222,22300,0.91196,0.46082,1.19375,0.46047,1.38878,0.45471,0.93557,0.61468
223,22400,1.06642,0.45865,0.75956,0.45904,1.18726,0.45143,0.87208,0.61006
224,22500,1.11700,0.45479,0.83378,0.45436,1.13956,0.45075,0.89877,0.61016
225,22600,1.27301,0.45179,1.07280,0.45241,0.93195,0.44753,0.86628,0.60542
226,22700,1.00070,0.45246,0.97679,0.45101,1.25663,0.44452,0.96904,0.60488
227,22800,1.27039,0.45099,0.95888,0.45037,1.32688,0.44275,0.91686,0.59397
228,22900,1.22206,0.44758,0.80070,0.44794,1.09458,0.43843,1.00400,0.59955
229,23000,0.93783,0.44638,1.28927,0.44637,0.97139,0.43915,1.00633,0.59430
230,23100,0.80520,0.44299,1.15122,0.44256,1.15307,0.43606,0.89475,0.59274
231,23200,1.35817,0.44292,0.87914,0.44168,1.03310,0.43447,0.90736,0.58804
232,23300,1.03675,0.43866,1.17718,0.43813,1.25031,0.43301,0.89944,0.58811
233,23400,0.80647,0.43634,1.00816,0.43783,0.97094,0.43287,0.99486,0.58203
234,23500,0.70839,0.43239,1.44335,0.43444,1.03306,0.42732,0.88133,0.58149
235,23600,0.78420,0.42930,1.23070,0.43392,1.02150,0.42981,0.92684,0.57729
236,23700,1.22849,0.43106,0.89923,0.43072,1.03681,0.42489,0.90481,0.57561
237,23800,0.94020,0.42679,1.04393,0.43127,0.99687,0.42442,0.84148,0.57285
238,23900,1.26196,0.42687,0.97814,0.42997,1.03964,0.42281,0.99784,0.56948
239,24000,1.09749,0.42383,1.08093,0.42757,1.38497,0.42002,0.97406,0.56970
240,24100,0.84078,0.42261,0.91635,0.42381,1.14889,0.41594,0.93374,0.56401
241,24200,0.83281,0.41943,1.11870,0.41994,1.12167,0.41559,0.91149,0.56094
242,24300,0.95699,0.41763,0.80142,0.41789,0.98547,0.41342,0.77289,0.55755
243,24400,0.87620,0.41671,0.94523,0.41776,1.02584,0.41306,0.88814,0.55707
244,24500,0.66455,0.41265,1.05822,0.41439,0.96216,0.40947,0.97752,0.55322
245,24600,0.94588,0.41425,0.95052,0.41240,0.93738,0.40833,0.95811,0.55168
246,24700,0.92937,0.41223,0.97464,0.41221,1.16657,0.40826,0.85209,0.54875
247,24800,1.23801,0.40951,0.98492,0.40949,1.17647,0.40545,0.99654,0.54636
248,24900,0.92617,0.40745,1.02282,0.40928,1.09373,0.40329,0.91949,0.53865
