iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
90,9100,2.07580,0.33915,2.00837,0.33871,1.99133,0.32309
91,9200,2.01488,0.33858,1.99658,0.33912,2.00759,0.32332
92,9300,2.09525,0.34080,2.05018,0.33913,1.95709,0.31956
93,9400,2.12696,0.34283,1.99765,0.33926,2.01293,0.32646
94,9500,2.06730,0.34388,1.99027,0.33892,2.00387,0.32454
95,9600,2.03802,0.34018,2.03819,0.33927,2.00840,0.32288
96,9700,2.15906,0.34205,2.01750,0.33814,2.05564,0.32594
97,9800,2.09860,0.34187,2.10652,0.33977,2.03654,0.32619
98,9900,2.08410,0.34034,2.06526,0.33816,2.04697,0.32385
99,10000,2.10170,0.34238,2.00384,0.33789,2.03963,0.32678
100,10100,2.13453,0.34360,2.08856,0.33656,2.06797,0.32708
101,10200,2.10088,0.34285,2.05039,0.33864,2.11644,0.32455
102,10300,2.14562,0.34300,2.05004,0.33780,2.00567,0.32482
103,10400,2.08987,0.34236,2.03764,0.33740,2.04881,0.32722
104,10500,2.14871,0.34518,2.09425,0.33982,2.08851,0.32364
105,10600,2.05946,0.34409,2.07871,0.33553,2.12107,0.32867
106,10700,2.17543,0.34046,2.12253,0.33695,2.11876,0.32942
107,10800,2.16668,0.34627,2.04460,0.33746,2.07882,0.32663
108,10900,2.21015,0.34227,2.08749,0.33435,2.09522,0.32580
109,11000,2.22316,0.34502,2.09187,0.33658,2.02632,0.32802
110,11100,2.11634,0.34119,2.07776,0.33529,2.10022,0.32700
111,11200,2.14816,0.34238,2.11254,0.33771,2.10880,0.32764
112,11300,2.14547,0.34218,2.12944,0.33799,2.09229,0.32768
113,11400,2.13545,0.34206,2.11991,0.33807,2.13461,0.33001
114,11500,2.21463,0.34384,2.13740,0.33547,2.04558,0.32685
115,11600,2.21175,0.34176,2.14764,0.33465,2.03279,0.32510
116,11700,2.19482,0.33889,2.13082,0.33522,2.04727,0.32768
117,11800,2.23386,0.34060,2.04310,0.33340,2.07260,0.32959
118,11900,2.17193,0.34457,2.06766,0.33396,2.10033,0.32784
119,12000,2.13047,0.33947,2.11107,0.33480,2.01757,0.32687
120,12100,2.17826,0.33813,2.14407,0.33576,2.06394,0.32912
121,12200,2.26103,0.34176,2.14400,0.33376,2.07636,0.32556
122,12300,2.21688,0.33989,2.09503,0.32938,2.16348,0.32747
123,12400,2.21347,0.33940,2.18918,0.33200,2.13982,0.32909
124,12500,2.21376,0.34178,2.14192,0.33115,2.10415,0.32835
125,12600,2.17291,0.33978,2.11259,0.33084,1.98107,0.32443
126,12700,2.21265,0.34050,2.15799,0.33227,2.13906,0.32507
127,12800,2.18840,0.34049,2.12017,0.33290,2.09683,0.32504
128,12900,2.20172,0.34063,2.17575,0.33149,2.09280,0.32610
129,13000,2.20938,0.34070,2.12514,0.33278,2.13291,0.32681
130,13100,2.19418,0.33964,2.12437,0.32992,2.05205,0.32588
131,13200,2.25947,0.33909,2.12844,0.33004,2.13129,0.32811
132,13300,2.23934,0.34026,2.18224,0.33248,2.11395,0.32656
133,13400,2.28760,0.33858,2.22921,0.33213,2.04355,0.32773
134,13500,2.22785,0.33956,2.13422,0.33050,2.08579,0.32682
135,13600,2.17131,0.33885,2.12060,0.33033,2.03727,0.32504
136,13700,2.17585,0.33652,2.20282,0.32910,2.07882,0.32740
137,13800,2.24543,0.33755,2.14372,0.32876,2.06423,0.32361
138,13900,2.14977,0.33577,2.15732,0.32762,2.10283,0.32740
139,14000,2.27178,0.33918,2.14657,0.32741,2.05900,0.32755
140,14100,2.24173,0.33777,2.11436,0.32691,2.09932,0.32561
141,14200,2.26715,0.33926,2.12321,0.32794,2.12162,0.32286
142,14300,2.20962,0.33574,2.17682,0.32780,2.06141,0.32437
143,14400,2.19917,0.33986,2.16642,0.32554,2.06262,0.32454
144,14500,2.24658,0.33791,2.06152,0.32554,2.03581,0.32406
145,14600,2.16914,0.33637,2.18642,0.32952,2.07263,0.32669
146,14700,2.24082,0.33632,2.13691,0.32493,2.06719,0.32297
147,14800,2.16089,0.33628,2.16722,0.32648,2.06382,0.32518
148,14900,2.26723,0.33508,2.19370,0.32651,2.02661,0.32146
149,15000,2.18539,0.33261,2.16235,0.32676,2.04283,0.32301
150,15100,2.21362,0.33476,2.21704,0.32467,2.09705,0.32399
151,15200,2.20661,0.33330,2.17904,0.32241,2.07540,0.32550
152,15300,2.25242,0.33320,2.19914,0.32402,2.03056,0.32008
153,15400,2.20523,0.33298,2.12544,0.32110,2.16263,0.32196
154,15500,2.21005,0.33262,2.21270,0.32471,2.05758,0.32168
155,15600,2.25029,0.33271,2.22824,0.32055,2.06756,0.32465
156,15700,2.24386,0.33019,2.19999,0.32091,2.06635,0.32093
157,15800,2.23176,0.33078,2.19906,0.31986,2.01556,0.32153
158,15900,2.20343,0.32996,2.20205,0.31902,2.05813,0.31810
159,16000,2.23719,0.33272,2.27945,0.32085,2.06424,0.31951
160,16100,2.19903,0.32986,2.17701,0.31878,2.01719,0.32257
161,16200,2.21449,0.33034,2.19226,0.32045,2.06897,0.31860
162,16300,2.18727,0.32718,2.24111,0.32108,2.08590,0.32039
163,16400,2.24757,0.33093,2.19746,0.31805,2.08491,0.32364
164,16500,2.30355,0.32760,2.14090,0.31736,2.06859,0.31928
