iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss,4_iql_loss
125,12600,0.91686,1.14194,0.69811,1.05654
126,12700,0.69958,1.25684,1.13655,0.83397
127,12800,0.89700,0.76713,0.87014,0.93376
128,12900,0.97413,1.11808,0.90579,0.92498
129,13000,1.05732,0.77826,0.99472,0.93552
130,13100,1.34461,0.75950,0.92029,0.78125
131,13200,0.97997,0.92349,0.85569,0.88497
132,13300,1.04339,0.92171,0.75199,0.86692
133,13400,0.77475,1.26368,1.06094,0.94468
134,13500,1.29162,1.00771,1.08442,0.77002
135,13600,1.28610,0.79387,1.05059,0.91763
136,13700,0.86569,1.00393,1.06520,0.88367
137,13800,0.94708,0.98695,1.00200,0.90608
138,13900,1.23069,1.02365,1.02453,0.78255
139,14000,0.96411,1.24814,0.95447,0.83718
140,14100,1.16641,1.02305,1.01734,1.00979
141,14200,1.03390,0.90725,0.99121,0.93694
142,14300,1.04781,1.19080,1.43589,0.74678
143,14400,0.86344,0.89204,1.07098,0.85893
144,14500,0.93539,0.83764,1.16852,0.88809
145,14600,1.04888,1.12384,1.01199,0.88908
146,14700,0.93839,1.01581,1.15074,0.89417
147,14800,0.92407,0.83897,0.97746,0.92624
148,14900,0.81996,0.95720,1.27397,0.84850
149,15000,0.93256,1.20261,0.84069,0.77505
150,15100,0.90882,1.13549,0.79637,0.89697
151,15200,1.03019,1.07136,1.18860,0.87016
152,15300,0.90224,0.95094,1.11458,1.00425
153,15400,1.10457,1.16011,0.79666,0.91136
154,15500,0.94462,1.08450,0.86915,0.97461
155,15600,0.86280,1.20968,1.00591,0.96732
156,15700,0.68918,1.09863,1.09453,1.03739
157,15800,1.03863,0.78965,1.21341,0.95565
158,15900,1.03687,1.19147,0.78272,0.99748
159,16000,1.00531,1.32928,0.67164,0.87356
160,16100,1.22269,1.28737,0.98333,0.98939
161,16200,0.90311,1.14995,0.81176,0.90351
162,16300,0.93668,1.03687,0.76636,0.83752
163,16400,1.00195,1.05555,0.89385,1.03242
164,16500,0.95206,1.02374,1.12138,1.20123
165,16600,0.97606,0.97490,0.94088,1.14506
166,16700,1.29009,0.90571,0.91682,0.86616
167,16800,0.95878,1.11520,0.77238,1.03702
168,16900,0.96304,0.96144,1.27771,0.83184
169,17000,0.85489,0.69186,1.06679,1.00189
170,17100,0.95508,1.02061,1.10036,0.85640
171,17200,0.96940,1.10001,1.03525,0.87920
172,17300,1.12359,0.97210,0.87113,0.96291
173,17400,1.21084,1.07399,0.91676,0.98905
174,17500,1.00546,1.10050,1.05559,0.93216
175,17600,0.70950,0.99039,0.91187,0.85089
176,17700,0.91824,0.99876,1.14980,1.24759
177,17800,1.13196,1.01745,0.75229,1.03833
178,17900,1.07278,0.91367,1.03215,0.84855
179,18000,0.89259,1.07422,1.08861,0.94459
180,18100,0.96320,1.19961,1.17855,0.90887
181,18200,0.74677,0.96373,0.95693,0.77671
182,18300,0.98748,1.09948,0.81535,1.07657
183,18400,1.27680,1.02041,0.87451,0.77486
184,18500,1.17799,1.19885,1.25449,1.09909
185,18600,0.79465,0.94881,0.99488,1.03850
186,18700,0.85185,1.02258,0.94013,0.82784
187,18800,0.85426,0.73782,1.00333,0.87766
188,18900,0.93453,1.05703,0.84303,0.91056
189,19000,1.25425,1.06253,0.74298,0.89668
190,19100,1.05447,1.16714,1.08690,0.98553
191,19200,1.40065,0.84142,0.75527,0.82929
192,19300,0.86800,0.76641,0.81809,0.83470
193,19400,0.98622,0.94467,0.90136,0.89625
194,19500,0.80148,1.01783,0.88390,0.74196
195,19600,1.03687,1.33156,0.96999,0.92156
196,19700,0.93591,1.11870,0.92879,0.95418
197,19800,1.03030,1.10661,0.87433,0.77005
198,19900,1.01826,0.95269,1.26960,0.93184
199,20000,1.16011,1.07329,0.98495,0.95498
200,20100,0.92314,0.95611,0.93522,1.00807
201,20200,1.09314,1.03504,0.94057,0.74749
202,20300,0.97385,1.06963,0.99151,0.94405
203,20400,0.80930,1.07661,1.19536,0.96210
204,20500,0.94868,1.20336,1.03950,0.94907
205,20600,1.08087,1.02046,1.06384,1.04670
206,20700,1.12871,0.92739,0.92955,0.71609
207,20800,0.82398,1.07005,1.05691,0.87738
208,20900,1.10305,1.03064,0.88880,0.86335
209,21000,0.87870,0.75979,1.35052,0.93716
210,21100,1.09108,1.10742,1.00581,0.91933
211,21200,0.88146,0.99198,1.11343,0.86605
212,21300,1.01960,0.71033,0.96103,0.84143
213,21400,0.92920,1.28528,0.88532,0.74821
214,21500,0.96353,0.75456,0.81295,0.83962
215,21600,0.74335,0.91532,0.90351,0.87794
216,21700,0.85788,0.90609,1.25221,0.86634
217,21800,1.03485,1.29489,0.94983,1.26974
218,21900,0.97599,1.03433,0.76866,1.01187
219,22000,0.95295,1.19072,1.05272,0.88188
220,22100,0.85387,1.04565,0.94823,0.91267
221,22200,0.79531,1.10081,0.96289,0.99887
222,22300,1.09527,0.99003,0.93328,0.98669
223,22400,1.27050,1.20458,1.02206,0.77157
224,22500,1.14818,1.01123,0.99504,0.90803
225,22600,0.92047,0.92857,0.76144,0.95282
226,22700,1.07346,0.95085,0.86408,1.01913
227,22800,1.35562,0.85685,1.13659,0.90922
228,22900,0.89998,0.97025,1.02786,1.03530
229,23000,1.15103,0.97761,1.00910,0.78441
230,23100,0.98285,1.32373,0.85781,0.76779
231,23200,0.82197,0.83844,1.06421,0.89507
232,23300,0.88734,1.06995,1.04896,0.93582
233,23400,0.85848,1.04148,1.00090,0.74617
234,23500,0.97249,1.08571,1.04448,1.01611
235,23600,1.02859,1.09352,0.83900,0.97275
236,23700,1.07012,0.96913,1.01890,1.01685
237,23800,1.06144,1.11329,1.15057,0.91479
238,23900,0.83672,0.94794,0.87480,1.20081
239,24000,0.86282,0.91223,0.77189,1.09249
240,24100,0.79068,1.20370,1.12324,0.98687
241,24200,1.11839,1.04547,1.26961,0.89138
242,24300,0.86725,0.81339,1.00215,0.73264
243,24400,0.93462,1.06765,0.90538,0.88446
244,24500,0.72749,1.00212,1.16921,0.97425
245,24600,1.18542,0.89663,0.77771,1.00273
246,24700,0.90499,0.89590,1.05292,0.97913
247,24800,0.92014,1.03299,0.95658,0.76443
248,24900,1.11430,0.90249,1.09936,1.13782
