iteration,episode,1_iql_loss,2_iql_loss,3_iql_loss
0,100,0.91822,1.01209,1.00667
1,200,0.94183,1.00074,0.90147
2,300,1.00319,0.99044,1.01817
3,400,0.96052,0.92355,0.93002
4,500,0.91933,0.95757,0.93871
5,600,0.99290,0.96365,0.96525
6,700,0.88398,1.01424,0.91841
7,800,0.95954,0.96030,0.98970
8,900,0.91549,0.92337,0.90201
9,1000,0.91286,0.98174,0.98447
10,1100,0.85700,0.92143,0.87715
11,1200,1.06352,0.97261,0.93670
12,1300,0.97370,0.95410,0.96611
13,1400,0.94962,1.01175,0.88959
14,1500,0.99528,0.96867,0.95697
15,1600,0.91256,0.90698,0.91118
16,1700,1.06836,0.98953,0.98878
17,1800,0.85035,0.96344,0.92241
18,1900,0.99453,1.05489,0.95650
19,2000,0.86962,0.94317,1.00690
20,2100,1.02397,0.98465,0.88557
21,2200,0.91811,0.95174,0.90773
22,2300,0.96060,1.02818,0.98752
23,2400,0.95155,0.95433,0.96303
24,2500,0.97399,0.94062,0.97116
25,2600,0.93460,0.98544,0.99602
26,2700,0.85538,0.98447,0.98221
27,2800,0.98703,0.90592,0.83172
28,2900,0.99039,0.99010,0.96426
29,3000,1.00713,0.89436,0.90104
30,3100,0.88486,0.94059,0.96198
31,3200,0.85059,0.90493,0.97010
32,3300,0.98886,1.01218,1.01870
33,3400,0.89548,1.05478,0.94351
34,3500,0.84183,0.96553,0.96014
35,3600,0.96555,1.02205,0.96573
36,3700,0.92709,0.89639,0.89777
37,3800,0.94045,0.92595,0.96619
38,3900,1.01658,1.01097,0.96879
39,4000,0.94244,1.02718,0.96735
40,4100,0.97089,0.97624,1.05487
41,4200,0.93184,1.05109,0.96105
42,4300,0.80520,1.09539,1.05158
43,4400,0.97816,0.90119,0.95130
44,4500,1.01994,0.93766,0.95050
45,4600,0.89881,0.97708,0.90143
46,4700,0.90115,0.96393,1.02420
47,4800,0.81876,0.89768,1.01543
48,4900,0.87422,0.94967,1.03573
49,5000,0.97881,0.97736,0.96485
50,5100,0.97326,0.92723,0.96629
51,5200,0.92628,1.00525,1.02854
52,5300,0.97428,0.86148,1.01818
53,5400,0.88398,0.97958,0.97873
54,5500,0.94053,0.92315,0.95700
55,5600,0.97519,0.93806,0.93672
56,5700,1.07514,1.01084,0.97601
57,5800,0.88805,0.88568,1.06187
58,5900,0.80502,1.07657,0.95771
59,6000,0.90509,0.96873,0.93144
60,6100,1.02016,0.92492,0.94624
61,6200,0.90067,0.98192,0.87028
62,6300,1.05207,0.84808,0.95346
63,6400,0.91005,0.92251,0.98275
64,6500,0.91153,0.97071,0.93676
65,6600,0.91770,1.00211,1.04159
66,6700,0.91539,0.96552,0.93033
67,6800,0.94564,0.93968,0.98879
68,6900,1.06357,0.85810,0.96476
69,7000,0.95456,1.01418,1.08730
70,7100,0.95573,0.95171,0.98241
71,7200,1.05285,1.03745,0.92098
72,7300,0.94229,1.01969,0.95460
73,7400,0.94604,1.03291,1.04994
74,7500,0.95124,1.05797,0.92409
75,7600,0.98233,0.94709,0.94939
76,7700,0.90909,0.92123,0.97894
77,7800,0.97934,0.97795,0.99893
78,7900,1.03271,1.00102,1.03351
79,8000,0.95188,1.00144,0.99061
80,8100,0.97446,1.02895,0.97054
81,8200,0.83518,0.96293,0.96778
