iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value,4_maddpg_actor_loss,4_maddpg_critic_loss,4_count_value
41,4200,-15.21180,1.92440,0.33278,-15.56160,2.15375,0.35007,-15.32985,1.98830,0.34237,-15.84190,2.33977,0.34088
42,4300,-15.40045,2.20446,0.33293,-15.98641,2.25528,0.35040,-15.46737,1.89198,0.34574,-15.95716,2.16192,0.34314
43,4400,-15.64056,2.20400,0.33251,-16.02167,2.07597,0.35026,-15.74273,2.11434,0.34437,-16.14965,2.14682,0.34455
44,4500,-15.80328,2.46923,0.33344,-16.39446,2.56881,0.34754,-16.04639,2.15678,0.34577,-16.37997,2.28568,0.34314
45,4600,-16.02701,2.04677,0.33368,-16.50730,2.33110,0.35288,-16.46255,2.24036,0.34562,-16.57401,2.24006,0.34220
46,4700,-16.21623,2.23365,0.33139,-16.87737,2.94152,0.35263,-16.63470,2.17124,0.34977,-16.80004,2.40436,0.33820
47,4800,-16.42677,2.51476,0.33550,-17.08703,2.11484,0.35237,-16.83513,2.30296,0.34630,-17.05731,2.14437,0.33976
48,4900,-16.69665,2.18130,0.33673,-17.42855,2.36097,0.35208,-17.17113,1.99187,0.34772,-17.03230,2.10637,0.33918
49,5000,-16.78864,2.62819,0.33422,-17.62693,2.27931,0.34978,-17.34574,2.11617,0.34972,-17.20373,2.25476,0.33954
50,5100,-16.96253,3.20177,0.33781,-17.88793,1.89257,0.35257,-17.35894,2.19991,0.34890,-17.35396,2.38682,0.33873
51,5200,-17.08310,3.14005,0.33999,-18.03290,1.98157,0.35135,-17.78489,2.34654,0.34837,-17.76697,2.80564,0.33833
52,5300,-17.48338,2.31795,0.33554,-18.35288,2.02819,0.35154,-17.85637,2.23602,0.34829,-17.60923,2.65559,0.33683
53,5400,-17.53672,2.62877,0.33583,-18.57177,1.86369,0.35243,-18.39673,2.18913,0.34996,-17.66971,3.24874,0.33485
54,5500,-17.92333,2.20012,0.33503,-18.93690,2.46733,0.35537,-18.66807,2.14567,0.34885,-18.13187,4.27137,0.33732
55,5600,-18.30646,2.84582,0.33807,-18.94394,2.42197,0.35382,-18.63527,2.08020,0.34798,-18.09998,2.37756,0.33604
56,5700,-18.22868,2.53939,0.33830,-19.22234,2.20251,0.35171,-18.83034,2.61433,0.34964,-18.37397,2.31850,0.33643
57,5800,-18.45136,2.28698,0.34030,-19.28320,2.39204,0.35235,-18.93536,2.47277,0.34989,-18.47107,2.96714,0.33802
58,5900,-18.71231,2.11632,0.33935,-19.50681,2.26926,0.35043,-19.05717,2.70789,0.35236,-18.56039,2.26517,0.33944
59,6000,-18.93561,2.04564,0.33870,-19.63447,2.10533,0.35552,-19.41437,2.24467,0.35173,-18.72414,3.06537,0.33640
60,6100,-18.97803,2.00056,0.33628,-19.81811,2.32499,0.35296,-19.64448,2.26524,0.35309,-18.91954,2.20671,0.33571
61,6200,-19.23681,2.10273,0.33848,-19.96546,2.64028,0.35430,-19.70476,2.07140,0.35012,-18.77801,2.36644,0.33776
62,6300,-19.49480,2.09401,0.33819,-20.34312,2.64394,0.34890,-19.88590,2.12761,0.35261,-18.87184,2.24880,0.33412
63,6400,-19.53441,2.15090,0.33727,-20.58385,2.42684,0.35482,-20.10062,2.12863,0.35173,-19.08317,2.24250,0.33375
64,6500,-19.79781,2.13784,0.33932,-20.64583,2.20865,0.35386,-20.44904,2.96843,0.34952,-19.24253,2.18766,0.33682
65,6600,-20.04569,1.98034,0.33851,-20.90141,2.27497,0.35342,-20.47202,2.46138,0.34876,-19.43197,3.03423,0.33382
66,6700,-20.08749,2.22680,0.33851,-21.02640,2.47284,0.34966,-20.52994,2.39160,0.35156,-19.54471,2.48008,0.33245
67,6800,-20.42169,2.83124,0.33852,-21.28893,2.60501,0.35282,-20.79985,2.67351,0.34613,-19.60874,2.42636,0.33261
68,6900,-20.69120,2.99522,0.33862,-21.45299,3.03616,0.35168,-21.07094,2.52200,0.35120,-19.77645,2.85727,0.33502
69,7000,-20.97319,2.47103,0.33993,-21.69352,2.50161,0.35131,-21.18009,2.70322,0.35098,-19.67439,2.88653,0.33298
70,7100,-21.12144,2.60784,0.34051,-21.86470,2.21694,0.35248,-21.20654,2.28612,0.34862,-19.78811,3.14002,0.32987
71,7200,-21.14958,2.48493,0.33849,-21.90368,1.98641,0.35188,-21.49626,2.06744,0.34934,-19.67632,2.94052,0.33369
72,7300,-21.35038,2.34243,0.34090,-21.94427,2.53156,0.35086,-21.70042,2.07300,0.35066,-19.88955,2.56056,0.32850
73,7400,-21.33954,2.29000,0.34027,-22.18332,2.41926,0.35218,-21.74959,2.25069,0.34919,-20.05581,2.77823,0.33219
74,7500,-21.60599,1.97894,0.33787,-22.31073,2.53523,0.35022,-21.98306,1.82767,0.34793,-20.13842,1.97182,0.33092
75,7600,-21.76387,1.92634,0.33890,-22.46082,2.46086,0.35207,-22.15150,1.97055,0.35070,-20.00747,2.16142,0.32932
76,7700,-21.98229,2.07723,0.33803,-22.83242,2.73853,0.35179,-22.24221,2.05449,0.34755,-20.10624,2.17566,0.32857
77,7800,-22.03598,2.04209,0.33845,-22.94852,2.29441,0.35179,-22.36859,2.12148,0.34776,-20.20515,2.04464,0.32903
78,7900,-22.26718,2.19115,0.33557,-22.70215,2.22318,0.34914,-22.54522,1.89709,0.34849,-20.28990,2.04119,0.33138
79,8000,-22.38247,2.53273,0.33643,-22.90285,2.26478,0.35187,-22.79236,2.23300,0.34885,-20.35854,2.10273,0.32773
80,8100,-22.38298,2.17332,0.33689,-23.02701,2.15889,0.34908,-22.77417,2.77483,0.34771,-20.52348,2.33441,0.32817
81,8200,-22.63896,2.25789,0.33635,-23.44703,2.33910,0.35247,-22.97446,2.12133,0.34766,-20.59825,2.21631,0.32755
82,8300,-22.79199,2.22106,0.34040,-23.20172,2.31471,0.35038,-23.06750,2.86746,0.34767,-20.68105,2.72421,0.32426
83,8400,-22.89747,2.23106,0.34001,-23.37793,2.26859,0.34977,-23.24333,2.54707,0.34663,-20.58288,3.36012,0.32700
84,8500,-23.07341,2.06120,0.33957,-23.55414,2.49822,0.35236,-23.39429,2.70184,0.34622,-20.65739,3.39662,0.32236
85,8600,-23.14620,2.50331,0.33805,-23.78588,2.25483,0.34808,-23.27872,2.21610,0.34522,-20.57139,3.34291,0.32333
86,8700,-23.21308,3.22860,0.33714,-23.69551,2.39254,0.34975,-23.46038,2.12739,0.34567,-20.83421,2.48533,0.32190
87,8800,-23.33432,2.78830,0.33901,-24.01130,4.62908,0.34800,-23.75361,2.07623,0.34809,-20.85242,2.61194,0.32180
88,8900,-23.54335,2.09670,0.33445,-24.22841,2.46876,0.34888,-23.77288,2.05784,0.34301,-20.84901,2.21915,0.32261
89,9000,-23.55742,2.04575,0.33637,-24.24922,2.05077,0.34900,-23.88161,3.03066,0.34925,-20.97677,2.72084,0.32094
90,9100,-23.55880,2.18235,0.33502,-24.29951,2.02612,0.34747,-23.93471,3.28644,0.34483,-20.76309,2.38018,0.32086
91,9200,-23.69601,2.45503,0.33646,-24.47654,2.06535,0.34725,-24.16309,2.44556,0.34341,-20.92348,2.16309,0.31941
92,9300,-23.72573,2.67838,0.33648,-24.63439,2.69927,0.34785,-24.08670,3.73358,0.34329,-20.96543,1.92053,0.31618
93,9400,-24.00521,2.06930,0.33768,-24.67261,2.05900,0.34550,-24.46848,3.72184,0.34227,-20.87697,2.00240,0.31603
94,9500,-24.06055,2.07125,0.33550,-24.80003,1.94207,0.34513,-24.02339,3.37780,0.34507,-21.05065,2.16966,0.31758
95,9600,-24.23492,2.06684,0.33498,-24.78794,2.07571,0.34712,-24.22890,2.28088,0.34582,-21.13564,2.11926,0.31693
96,9700,-24.16126,2.26940,0.33772,-24.81264,1.96807,0.34416,-24.50839,2.12822,0.34501,-21.31505,2.93139,0.31935
97,9800,-24.31477,2.54505,0.33569,-24.97209,2.22147,0.34892,-24.57070,2.10227,0.34493,-21.21778,3.46689,0.31493
98,9900,-24.40845,2.40671,0.33578,-25.09806,2.04400,0.34990,-24.52726,2.16875,0.34522,-20.77347,3.20913,0.31590
99,10000,-24.65745,2.30608,0.33637,-25.17465,2.02708,0.34579,-24.62843,2.35961,0.34364,-21.22191,2.90563,0.31532
100,10100,-24.42041,2.25653,0.33495,-25.20433,1.95244,0.35012,-24.67390,2.34282,0.34599,-21.23329,2.98352,0.31686
101,10200,-24.56785,2.98197,0.33614,-25.19881,2.02332,0.34453,-24.61764,2.23064,0.34476,-21.13301,2.64935,0.31404
102,10300,-24.69371,2.97290,0.33494,-25.26669,1.95060,0.34691,-25.07898,2.13068,0.34582,-21.20116,2.21688,0.31401
103,10400,-24.68971,2.37441,0.33340,-25.32019,2.05569,0.34268,-24.97774,2.87494,0.34215,-21.30839,2.27287,0.31514
104,10500,-24.60133,2.30439,0.33513,-25.41392,1.86071,0.34094,-25.26652,2.98881,0.34670,-21.23887,2.24840,0.31232
105,10600,-24.78580,2.14377,0.33640,-25.42334,2.13680,0.34575,-25.19420,2.59012,0.34441,-21.35075,2.30797,0.31252
106,10700,-24.62084,2.30469,0.33268,-25.52347,1.98661,0.34370,-25.25125,2.37611,0.34601,-21.30037,2.19729,0.31376
107,10800,-24.69286,2.15234,0.33252,-25.60823,2.04246,0.34403,-25.35727,2.21321,0.34384,-21.35679,2.17631,0.31230
108,10900,-24.86337,2.20994,0.33516,-25.57827,1.93395,0.34491,-25.42866,1.88952,0.34586,-21.22457,2.30898,0.31320
109,11000,-24.89148,2.26565,0.33267,-25.72723,2.08394,0.34612,-25.51485,2.06317,0.34449,-21.39994,2.66536,0.31200
110,11100,-24.86460,2.24445,0.33307,-25.84614,2.04947,0.34291,-25.55499,2.01725,0.34111,-21.40174,2.48649,0.30842
111,11200,-24.84111,2.04620,0.33242,-25.82929,1.95696,0.34216,-25.59104,1.88577,0.34229,-21.20746,2.45330,0.31070
112,11300,-24.98137,2.17995,0.33476,-25.88454,2.05083,0.34150,-25.62030,1.90829,0.34274,-21.20833,2.49654,0.31045
113,11400,-25.09715,2.48571,0.33546,-25.85943,2.18423,0.33875,-25.53323,2.40003,0.33986,-21.31545,2.36236,0.30884
114,11500,-25.17008,2.76228,0.33575,-25.95412,2.00417,0.34205,-25.58278,2.82596,0.34077,-21.26383,1.93510,0.31412
115,11600,-25.10166,2.96841,0.33547,-26.02044,2.29043,0.34256,-25.76002,2.18863,0.34070,-21.30628,2.06328,0.31270
116,11700,-25.14716,2.33070,0.33533,-25.97374,2.44227,0.34043,-25.73613,2.40193,0.34033,-21.38546,2.24723,0.30905
117,11800,-25.25080,2.57326,0.33429,-26.11688,2.58586,0.34058,-25.74176,2.26429,0.34120,-21.50139,2.27046,0.31268
118,11900,-25.18947,2.02286,0.33460,-26.04374,2.86602,0.34342,-25.70609,2.35035,0.33984,-21.49178,2.48709,0.31470
119,12000,-25.36984,2.26604,0.33304,-26.08095,2.91776,0.34126,-25.76292,2.22495,0.34121,-21.44111,2.19810,0.31018
120,12100,-25.30372,2.65239,0.33524,-26.14773,2.52692,0.34000,-25.65327,2.28411,0.33875,-21.50832,2.05460,0.31056
121,12200,-25.21871,2.59338,0.33190,-26.17340,2.46102,0.33870,-25.70661,2.21077,0.34005,-21.47048,2.39017,0.31329
122,12300,-25.40974,2.46927,0.33246,-26.06378,2.54707,0.33958,-25.89724,3.21987,0.33951,-21.67123,2.39924,0.31095
123,12400,-25.08135,2.76811,0.33346,-26.21623,3.07414,0.34104,-25.68059,3.11413,0.33789,-21.67474,2.40109,0.31294
124,12500,-25.31294,2.53566,0.33372,-26.10991,2.62324,0.34056,-25.86959,2.55453,0.34012,-21.76843,2.30552,0.30900
125,12600,-25.51311,2.74911,0.33408,-26.18713,2.90192,0.33970,-26.01406,2.12420,0.34017,-21.89304,2.45495,0.30816
126,12700,-25.41225,2.43634,0.33193,-26.24950,2.62368,0.33979,-25.87544,2.68954,0.33698,-21.75052,2.22957,0.30998
127,12800,-25.43872,2.30331,0.33043,-26.26668,2.81136,0.33632,-25.86243,2.47075,0.33846,-21.77498,2.32805,0.30849
128,12900,-25.48130,2.34491,0.33141,-26.18082,3.10191,0.33833,-26.15165,2.39374,0.33881,-21.79300,2.40688,0.31080
129,13000,-25.41752,2.19003,0.33612,-26.28400,2.82724,0.33832,-26.06133,2.24422,0.33870,-21.82905,2.03544,0.31073
130,13100,-25.63252,2.16438,0.33285,-26.44247,2.55156,0.33604,-25.95540,2.29320,0.33620,-21.78787,2.29629,0.30778
131,13200,-25.47109,2.32173,0.33287,-26.05264,2.57734,0.33694,-26.16456,2.15033,0.33650,-21.76176,2.55624,0.30837
132,13300,-25.33983,2.48321,0.33383,-26.25380,2.57672,0.33563,-25.93796,2.13013,0.33520,-21.90932,2.37075,0.30866
133,13400,-25.56335,2.97005,0.33164,-26.12118,2.32015,0.33425,-26.24242,2.41103,0.33742,-21.98635,2.49568,0.30826
134,13500,-25.50707,2.37316,0.33036,-26.28310,2.73556,0.33391,-26.34052,2.77829,0.33783,-21.92798,2.28965,0.30945
135,13600,-25.51805,2.64745,0.33373,-26.22307,2.29633,0.33561,-26.17933,2.33438,0.33505,-21.80637,2.40640,0.30986
136,13700,-25.64869,3.11168,0.33419,-26.05463,2.84984,0.33680,-26.14495,2.62613,0.33487,-21.94198,2.20277,0.31133
137,13800,-25.65385,2.36362,0.33014,-26.39585,2.53321,0.33369,-26.17340,2.58367,0.33868,-21.87617,2.47122,0.30908
138,13900,-25.53590,2.50628,0.33284,-26.10660,2.42100,0.33449,-26.16847,2.63422,0.33353,-21.81862,2.30780,0.30913
139,14000,-25.45459,2.46527,0.33246,-26.14269,2.16858,0.33287,-26.15136,2.21243,0.33341,-21.98278,2.83937,0.30932
140,14100,-25.51826,2.50031,0.33272,-26.31494,2.24336,0.33280,-26.20902,2.62490,0.33613,-21.90964,2.35411,0.30710
141,14200,-25.59501,2.26026,0.33105,-26.13025,2.18267,0.33270,-26.10640,2.71652,0.33347,-22.07742,2.43059,0.30837
142,14300,-25.45989,2.09068,0.32966,-26.03922,2.15982,0.33294,-26.28152,2.71065,0.33711,-22.00243,2.48883,0.30653
143,14400,-25.48628,2.72708,0.32741,-26.00619,2.19984,0.33165,-26.37064,2.47301,0.33590,-22.00407,2.50520,0.30822
144,14500,-25.61372,2.26959,0.32980,-26.12635,2.19316,0.33330,-26.23674,2.80138,0.33503,-22.16449,2.37806,0.30888
145,14600,-25.52752,2.73345,0.33077,-26.20133,3.00704,0.33186,-26.23105,2.41008,0.33326,-22.10475,2.26023,0.30816
146,14700,-25.38778,2.69871,0.33146,-26.06118,2.67194,0.33328,-26.44948,2.42125,0.33457,-22.13076,2.22919,0.30658
147,14800,-25.62964,2.53708,0.33150,-26.02576,2.48145,0.33167,-26.22182,2.40506,0.33273,-22.10730,2.03359,0.30603
148,14900,-25.53039,2.16584,0.32811,-26.23039,2.18423,0.33122,-26.16852,3.02068,0.33184,-22.08585,2.23158,0.30851
149,15000,-25.64047,2.44250,0.33126,-26.14218,2.71087,0.33072,-26.28746,2.30775,0.33229,-22.08248,2.25409,0.30827
150,15100,-25.70322,2.56424,0.32779,-26.17028,2.36813,0.32998,-26.18875,2.77540,0.33444,-22.12719,2.08839,0.30794
151,15200,-25.65778,2.51204,0.32730,-26.04813,2.52779,0.33000,-26.18028,2.83129,0.33279,-22.23859,2.09728,0.30508
152,15300,-25.49443,2.63098,0.32839,-26.11308,2.28538,0.32993,-26.39588,2.32804,0.33393,-22.23710,2.72266,0.31003
153,15400,-25.64834,2.21289,0.32879,-26.03615,2.72521,0.32982,-26.22336,2.47745,0.33053,-22.14031,2.17233,0.30837
154,15500,-25.54439,2.59257,0.32861,-26.02994,2.26295,0.32600,-26.33562,2.46470,0.33320,-22.13055,2.17562,0.30527
155,15600,-25.65721,2.92461,0.32900,-26.03510,2.72745,0.32818,-26.23966,2.23236,0.33396,-22.18189,2.11302,0.30729
156,15700,-25.60914,2.38544,0.32945,-26.15763,2.44063,0.32754,-26.09518,2.12480,0.33138,-22.25996,2.36823,0.30798
157,15800,-25.43874,2.26225,0.32831,-26.28483,2.45139,0.32823,-26.19062,2.33034,0.33287,-22.26547,2.16237,0.30743
158,15900,-25.76520,2.37891,0.32744,-26.07890,2.09461,0.32672,-26.19982,2.18419,0.33054,-22.20328,2.58200,0.30796
159,16000,-25.64308,2.58686,0.32847,-26.16621,2.05988,0.32636,-26.19605,2.17356,0.33236,-22.21041,3.05288,0.30702
160,16100,-25.63811,2.58498,0.33061,-26.06882,2.16008,0.32719,-26.09389,2.18071,0.33152,-22.23352,2.43129,0.30556
161,16200,-25.53679,2.89550,0.32731,-26.17750,2.02513,0.32530,-26.23682,2.26099,0.33224,-22.24215,2.62344,0.30744
162,16300,-25.57520,2.59091,0.32824,-26.12879,2.04888,0.32427,-26.17138,2.38497,0.33041,-22.33635,2.80927,0.30584
163,16400,-25.51425,2.18117,0.32869,-26.13310,1.94361,0.32457,-26.18262,2.51814,0.33138,-22.23849,2.53687,0.30417
164,16500,-25.63483,2.16959,0.33024,-26.08559,2.00429,0.32674,-26.24275,2.69027,0.32930,-22.23417,2.38302,0.30409
165,16600,-25.58456,2.12670,0.32796,-26.12346,2.06127,0.32401,-26.06856,2.79667,0.33169,-22.17055,2.32300,0.30475
166,16700,-25.54795,2.60521,0.32887,-26.07239,2.47312,0.32726,-26.13018,2.56104,0.33354,-22.30468,2.13150,0.30538
167,16800,-25.67110,2.19455,0.32872,-26.27413,2.55766,0.32794,-26.02196,2.78160,0.33164,-22.03624,2.09204,0.30302
168,16900,-25.42142,2.16910,0.32763,-25.94928,2.93396,0.32533,-26.07474,2.44926,0.32958,-22.14135,2.10765,0.30549
169,17000,-25.44218,2.28195,0.32671,-26.13797,2.44391,0.32565,-26.05259,2.33689,0.33336,-22.18654,1.99592,0.30460
170,17100,-25.33688,2.24641,0.32561,-26.19908,2.10223,0.32447,-26.16199,2.26033,0.33135,-22.15437,2.27570,0.30311
171,17200,-25.48067,2.39068,0.32870,-25.88004,2.06182,0.32262,-26.08877,2.63705,0.33006,-22.20765,2.24662,0.30483
172,17300,-25.38192,2.24458,0.32430,-25.84840,2.18606,0.32483,-26.28484,3.30639,0.33224,-22.01939,2.41967,0.30372
173,17400,-25.32373,2.66913,0.32304,-25.94553,2.19479,0.32439,-26.02354,2.79049,0.32956,-22.05482,2.28165,0.30301
174,17500,-25.42274,3.26725,0.32650,-25.80137,2.28535,0.32100,-26.11359,2.20172,0.33076,-22.01955,2.15763,0.30390
175,17600,-25.61284,2.93040,0.32834,-25.89133,2.86960,0.32350,-26.12227,2.34265,0.33144,-22.08301,2.19240,0.30411
176,17700,-25.20527,2.69292,0.32575,-25.65517,2.94885,0.32268,-26.12797,2.30240,0.32645,-21.93963,2.26974,0.30207
177,17800,-25.35257,2.65173,0.32700,-25.80672,2.46930,0.32343,-26.09286,2.13157,0.33028,-22.09452,2.83090,0.30249
178,17900,-25.14264,2.49613,0.32424,-25.93494,2.60266,0.32136,-26.07227,2.28641,0.33178,-22.03585,2.28645,0.30112
179,18000,-25.22716,2.41291,0.32439,-25.62951,2.70579,0.32258,-26.17434,2.32213,0.33066,-21.99924,2.58519,0.29884
180,18100,-25.35449,2.69595,0.32721,-25.66913,2.30984,0.31865,-26.15953,2.53083,0.32933,-21.89076,2.43505,0.30272
181,18200,-25.32052,2.33861,0.32856,-25.64434,2.28488,0.32260,-26.10972,2.64240,0.32777,-22.04098,2.15590,0.30303
182,18300,-25.28687,2.27270,0.32335,-25.64475,2.81576,0.32084,-26.14352,2.73010,0.32876,-21.95015,2.82848,0.30239
183,18400,-25.21421,2.71463,0.32387,-25.65193,2.48060,0.32264,-26.14558,2.53748,0.32759,-21.90854,2.26370,0.30039
184,18500,-25.35149,2.37566,0.32418,-25.60380,2.55551,0.32114,-26.26145,2.39667,0.32842,-21.82960,2.31263,0.30055
185,18600,-25.26403,2.22895,0.32467,-25.52515,2.42664,0.32118,-26.13311,2.56271,0.32918,-21.86359,2.37206,0.30002
186,18700,-25.26522,2.34632,0.32520,-25.74910,2.88442,0.32146,-26.31833,2.44074,0.32964,-21.71356,2.13878,0.29793
187,18800,-25.29810,2.05888,0.32735,-25.71412,2.75779,0.32094,-26.17731,2.51620,0.33037,-21.95852,2.38161,0.30071
188,18900,-25.24947,2.50542,0.32512,-25.61075,2.29234,0.32111,-26.13464,2.58368,0.32851,-21.68218,2.22886,0.30021
189,19000,-25.22289,2.49111,0.32448,-25.65730,2.36275,0.32166,-26.16590,2.68627,0.32833,-21.73612,2.39954,0.30092
190,19100,-25.20531,2.23119,0.32418,-25.75016,2.27235,0.31791,-26.24023,2.41541,0.32803,-21.80338,2.11964,0.29953
191,19200,-25.20614,2.17575,0.32614,-25.68234,2.06233,0.32043,-26.07958,2.46719,0.32963,-21.75885,2.06193,0.30351
192,19300,-25.16704,2.11496,0.32231,-25.73387,1.97978,0.32048,-26.19525,2.46461,0.32919,-21.73711,2.20342,0.29964
193,19400,-25.36634,2.26835,0.32662,-25.67141,2.09603,0.32334,-26.20861,2.39934,0.32897,-21.57937,2.01836,0.29997
194,19500,-25.17969,2.25682,0.32244,-25.69238,2.21323,0.31933,-26.18752,2.30850,0.33194,-21.67770,2.63353,0.29908
195,19600,-25.09350,2.26455,0.32354,-25.51828,3.11113,0.32061,-26.21431,2.61893,0.32750,-21.56667,2.71024,0.29825
196,19700,-25.11272,2.28914,0.32133,-25.58276,2.38967,0.32241,-26.34751,3.15788,0.32891,-21.37443,2.63847,0.29810
197,19800,-25.10281,2.25194,0.32379,-25.69242,2.23937,0.32129,-26.30556,2.64441,0.33105,-21.47751,2.22270,0.29980
198,19900,-25.22801,2.87271,0.32183,-25.73933,2.17102,0.32126,-26.21822,2.52125,0.32693,-21.47686,2.00577,0.29869
