iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,6.66132,0.44772,6.46852,0.43937,6.33186,0.44062
1,200,2.75301,0.35428,2.82985,0.35563,2.75651,0.35938
2,300,2.34667,0.34748,2.43529,0.34738,2.31505,0.34993
3,400,2.27638,0.34621,2.21751,0.34520,2.25944,0.34685
4,500,2.06534,0.34267,1.99231,0.34316,2.09003,0.34546
5,600,2.01430,0.34222,1.90938,0.34062,1.96216,0.34183
6,700,1.86413,0.34118,1.82238,0.34237,1.87545,0.34211
7,800,1.81384,0.34269,1.76056,0.34017,1.72651,0.33912
8,900,1.74784,0.34012,1.72159,0.34009,1.67513,0.33860
9,1000,1.66740,0.33828,1.71432,0.34114,1.63005,0.33069
10,1100,1.66926,0.34301,1.70993,0.34076,1.63522,0.33106
11,1200,1.59991,0.34034,1.64952,0.34027,1.58981,0.33379
12,1300,1.60629,0.33970,1.62595,0.33932,1.56375,0.33439
13,1400,1.67834,0.33853,1.60824,0.33579,1.60258,0.32964
14,1500,1.62571,0.33725,1.65489,0.33731,1.61687,0.33250
15,1600,1.62645,0.33508,1.66796,0.33925,1.66161,0.33286
16,1700,1.66222,0.33881,1.68558,0.33988,1.64170,0.33053
17,1800,1.66462,0.33934,1.62606,0.33797,1.63276,0.33046
18,1900,1.63242,0.33507,1.64734,0.33611,1.56473,0.32887
19,2000,1.64359,0.33695,1.67941,0.33955,1.61400,0.32779
20,2100,1.63568,0.33787,1.68472,0.33966,1.60132,0.32819
21,2200,1.62547,0.33649,1.61699,0.33775,1.59530,0.32510
22,2300,1.60713,0.33517,1.64475,0.33839,1.64634,0.32618
23,2400,1.65559,0.33528,1.65941,0.33696,1.66112,0.32609
24,2500,1.66948,0.33705,1.66124,0.33715,1.68801,0.32576
25,2600,1.66641,0.33615,1.65092,0.33561,1.67350,0.32757
26,2700,1.68158,0.33557,1.64878,0.33665,1.69101,0.32684
27,2800,1.69359,0.33590,1.70539,0.33790,1.67810,0.32792
