iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
74,7500,-23.15326,7.93796,0.37563,-23.09085,9.75754,0.37557,-24.37801,8.77590,0.37555
75,7600,-23.09801,7.87497,0.36827,-22.84358,9.31942,0.36823,-24.22207,8.78887,0.36808
76,7700,-22.99745,7.25440,0.36106,-22.86773,9.04281,0.36075,-24.12900,8.61823,0.36082
77,7800,-22.90994,7.09264,0.35396,-22.50257,9.18911,0.35392,-24.00679,9.41120,0.35358
78,7900,-22.70510,6.84511,0.34667,-22.36400,8.76721,0.34668,-23.99518,9.85301,0.34621
79,8000,-22.44050,7.27044,0.33967,-22.31119,8.49176,0.33964,-23.95610,8.80653,0.33918
80,8100,-22.36585,6.62566,0.33272,-22.05951,8.88926,0.33259,-23.69239,8.81840,0.33220
81,8200,-22.14601,6.61011,0.32569,-21.94250,8.22199,0.32576,-23.63082,8.51553,0.32570
82,8300,-22.38549,6.64003,0.31917,-21.89882,7.79633,0.31894,-23.49309,8.36305,0.31881
83,8400,-21.85552,6.47769,0.31234,-21.63099,8.12790,0.31219,-23.04176,8.28627,0.31205
84,8500,-21.78029,6.29694,0.30533,-21.45851,8.17845,0.30551,-23.22831,8.16127,0.30526
85,8600,-21.61670,6.30360,0.29869,-21.27681,7.70932,0.29883,-23.11476,7.82307,0.29851
86,8700,-21.42443,5.76465,0.29228,-21.17931,7.52684,0.29230,-23.00125,7.76681,0.29206
87,8800,-21.29660,6.06732,0.28563,-20.93523,7.79739,0.28567,-22.82317,8.35430,0.28565
88,8900,-20.96158,6.24383,0.27918,-20.87774,7.55448,0.27924,-22.73872,7.22100,0.27895
89,9000,-21.06748,5.98022,0.27306,-20.49513,7.45224,0.27271,-22.63118,7.73062,0.27265
90,9100,-20.71440,5.50675,0.26661,-20.27991,6.64536,0.26647,-22.29492,6.93357,0.26648
91,9200,-20.49893,5.93874,0.26063,-20.36822,7.33162,0.26045,-22.30035,7.26190,0.26026
92,9300,-20.37024,5.35290,0.25422,-19.99439,6.75424,0.25416,-22.05840,6.68817,0.25425
93,9400,-20.24489,4.93482,0.24819,-19.98589,6.88369,0.24800,-21.98618,7.77967,0.24818
94,9500,-20.04502,5.57291,0.24211,-19.70747,6.49403,0.24221,-21.53938,6.79341,0.24207
95,9600,-19.85646,5.07247,0.23605,-19.44622,6.56467,0.23618,-21.57777,6.85369,0.23636
96,9700,-19.54955,4.75269,0.23054,-19.33729,6.80650,0.23025,-21.27100,6.70759,0.23021
97,9800,-19.43091,4.85148,0.22468,-19.13474,6.51147,0.22454,-21.06287,6.08176,0.22459
98,9900,-19.09214,4.67568,0.21883,-18.79863,6.26378,0.21887,-20.84661,5.87629,0.21858
99,10000,-19.04338,4.28336,0.21320,-18.95449,6.42670,0.21317,-20.67648,5.96751,0.21305
100,10100,-18.83105,4.11058,0.20743,-18.64408,6.75265,0.20772,-20.67963,6.03446,0.20774
101,10200,-18.53328,3.88929,0.20225,-18.35535,5.95232,0.20196,-20.49719,5.92270,0.20200
102,10300,-18.28205,3.95443,0.19702,-18.22141,6.32528,0.19700,-20.24954,5.53192,0.19685
103,10400,-18.13210,3.78498,0.19160,-18.18381,6.56611,0.19151,-19.88105,5.84675,0.19151
104,10500,-17.89179,3.72649,0.18638,-17.84687,6.35947,0.18625,-19.88052,5.56123,0.18640
105,10600,-17.81971,3.61876,0.18113,-17.67506,5.87810,0.18110,-19.65022,5.77644,0.18103
106,10700,-17.71006,3.59240,0.17601,-17.56877,5.95901,0.17608,-19.47164,5.90071,0.17605
107,10800,-17.30245,3.56879,0.17123,-17.33715,5.88163,0.17111,-19.09454,6.08515,0.17113
108,10900,-17.11482,3.54064,0.16636,-17.09971,6.19278,0.16624,-18.95079,5.87137,0.16638
109,11000,-16.99390,3.42490,0.16174,-16.90569,5.30564,0.16170,-18.84216,5.56052,0.16132
110,11100,-16.72680,3.44896,0.15697,-16.73465,5.31659,0.15698,-18.58646,5.87060,0.15698
111,11200,-16.56360,3.23154,0.15228,-16.57517,5.11195,0.15234,-18.45567,6.07791,0.15228
112,11300,-16.38000,3.35716,0.14783,-16.28490,5.07641,0.14786,-18.21528,6.01601,0.14794
113,11400,-16.22582,3.32443,0.14359,-16.21110,5.31036,0.14352,-18.15397,5.76910,0.14341
114,11500,-15.96128,3.32877,0.13898,-16.09574,5.08601,0.13921,-17.87200,5.61435,0.13912
115,11600,-15.77572,3.24583,0.13515,-15.73812,5.17785,0.13487,-17.66419,6.04484,0.13498
116,11700,-15.62609,3.24972,0.13071,-15.76773,5.39600,0.13069,-17.43952,5.56877,0.13078
117,11800,-15.43165,3.22726,0.12673,-15.28951,4.73984,0.12666,-17.11891,5.56818,0.12674
118,11900,-15.14620,3.07950,0.12286,-15.20839,5.13724,0.12276,-17.30389,6.78102,0.12267
119,12000,-14.99964,2.94452,0.11876,-14.97902,4.78932,0.11886,-16.49783,5.81798,0.11876
120,12100,-14.74010,2.97547,0.11510,-14.95867,5.09373,0.11509,-16.51146,5.78310,0.11506
121,12200,-14.54839,2.87211,0.11123,-14.63415,4.95405,0.11125,-16.10698,6.07185,0.11125
122,12300,-14.48119,2.88620,0.10779,-14.21517,4.83688,0.10780,-16.04042,5.11102,0.10740
123,12400,-14.16465,2.80922,0.10396,-14.05406,4.94986,0.10395,-15.75196,5.29691,0.10408
124,12500,-13.99735,2.90401,0.10048,-14.00038,4.79246,0.10048,-15.51813,5.34432,0.10045
125,12600,-13.74221,3.27324,0.09700,-13.71649,4.64222,0.09695,-15.21618,5.32035,0.09688
126,12700,-13.53948,3.05900,0.09383,-13.71821,4.59080,0.09375,-15.07257,5.22728,0.09369
127,12800,-13.33401,3.08851,0.09057,-13.56414,4.83640,0.09044,-14.97034,5.16362,0.09043
128,12900,-13.08629,2.91518,0.08730,-13.49076,4.93340,0.08742,-14.81814,4.61732,0.08726
129,13000,-12.79486,2.92989,0.08418,-13.29227,4.99386,0.08429,-14.50667,4.81177,0.08413
130,13100,-12.60233,2.86517,0.08126,-13.04306,5.63498,0.08109,-14.43851,4.83012,0.08117
131,13200,-12.37119,2.99736,0.07830,-12.75145,5.20414,0.07823,-14.13778,4.63918,0.07812
132,13300,-12.16033,2.78779,0.07545,-12.44641,4.88125,0.07538,-13.90785,4.59925,0.07537
133,13400,-11.86125,2.96304,0.07261,-12.23819,4.67221,0.07250,-13.73183,4.44708,0.07273
134,13500,-11.75615,2.78740,0.06995,-12.07475,4.48470,0.06992,-13.38637,4.52667,0.06999
135,13600,-11.50780,2.71947,0.06735,-11.81956,4.78789,0.06736,-13.28487,4.33968,0.06735
136,13700,-11.28548,2.58427,0.06476,-11.75753,4.81973,0.06483,-13.20861,4.33814,0.06474
137,13800,-11.08184,2.58938,0.06216,-11.59189,4.47428,0.06230,-12.96887,4.26662,0.06218
138,13900,-10.92455,2.69299,0.05991,-11.43169,4.56400,0.05978,-12.80493,4.23571,0.05990
139,14000,-10.72514,2.58844,0.05736,-11.37915,4.63431,0.05758,-12.81084,4.21578,0.05746
140,14100,-10.47223,2.62080,0.05517,-11.12042,4.55481,0.05520,-12.46192,4.52502,0.05524
141,14200,-10.36738,2.64159,0.05298,-10.91198,4.83939,0.05303,-12.21857,4.44303,0.05302
142,14300,-10.11053,2.63112,0.05094,-10.66795,4.67720,0.05101,-11.94331,4.20213,0.05082
143,14400,-9.95597,2.60533,0.04896,-10.53060,4.62118,0.04887,-11.87972,4.09155,0.04873
144,14500,-9.71271,2.50828,0.04677,-10.38372,4.91324,0.04691,-11.64749,4.40363,0.04681
