iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-9.27241,14.45131,1.75099,-9.82745,17.15875,1.93370,-13.83792,22.49999,2.55004
1,200,-11.70857,2.49426,2.06944,-12.39737,1.78768,2.22127,-20.49595,5.29239,3.62781
2,300,-11.85989,1.95631,1.92693,-13.46463,1.24305,2.17278,-21.08633,4.48816,3.55409
3,400,-11.89826,1.42945,1.73714,-14.26273,1.96870,2.06697,-20.55533,3.14115,3.07419
4,500,-12.78828,1.83450,1.67836,-16.30882,1.93548,2.19216,-21.35970,3.54522,2.82073
5,600,-14.24625,2.02128,1.71278,-19.02763,2.85129,2.38437,-21.93534,5.58090,2.68006
6,700,-15.73629,2.24043,1.70252,-21.03020,2.99097,2.37238,-24.26874,3.81059,2.61287
7,800,-16.85801,3.64202,1.72180,-23.37913,4.12200,2.52038,-25.98878,3.93150,2.57485
8,900,-18.46332,3.29507,1.71027,-25.96839,5.53009,2.61326,-27.29905,9.08648,2.44225
9,1000,-19.65530,3.35973,1.67106,-28.04669,5.88418,2.66943,-29.24484,6.12680,2.32932
10,1100,-20.86753,2.39160,1.67161,-31.38754,4.81973,2.76507,-29.92440,4.71407,2.22344
11,1200,-22.15612,2.89899,1.66674,-33.25114,5.14758,2.75122,-31.20264,4.15674,2.10822
12,1300,-23.19463,2.81638,1.64297,-35.57011,7.11665,2.73041,-32.53655,4.27573,2.05955
13,1400,-24.36125,4.07840,1.65042,-37.52397,7.15056,2.77090,-33.56192,6.51283,2.01899
14,1500,-25.69312,7.37970,1.66561,-39.99340,10.60943,2.81508,-34.64497,14.49158,1.98884
15,1600,-27.08674,10.73340,1.69688,-41.14110,17.40806,2.78308,-35.47300,20.78637,1.98401
16,1700,-28.28512,8.90032,1.74208,-43.45143,12.61824,2.78577,-37.31687,13.37049,1.99712
17,1800,-28.80682,8.79331,1.71502,-44.06129,14.97550,2.75129,-37.45437,13.75118,2.03147
18,1900,-30.18295,13.09954,1.71696,-46.45477,25.54188,2.81162,-39.26874,20.97966,2.03556
