iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,-2.22054,1.49318,0.45409,1.61570,-3.06909,3.75141,0.61101,1.61358,-3.15615,3.79698,0.61018,1.60826
1,200,-2.58598,0.94803,0.45193,1.62524,-3.45839,1.05186,0.60477,1.62032,-3.42189,1.02004,0.60571,1.60537
2,300,-2.98006,0.98541,0.44979,1.62795,-3.87786,0.98373,0.59969,1.62502,-3.87696,0.91279,0.60034,1.60242
3,400,-3.36643,0.97729,0.44595,1.62255,-4.28967,1.01610,0.59619,1.62488,-4.28218,0.95964,0.59647,1.60217
4,500,-3.68157,1.04395,0.44235,1.62222,-4.73520,1.01130,0.59222,1.62461,-4.69256,0.97071,0.59215,1.60197
5,600,-4.04686,1.14952,0.43901,1.62263,-5.17014,1.04732,0.58687,1.62623,-5.18071,1.02373,0.58759,1.60157
6,700,-4.39098,1.16505,0.43574,1.62197,-5.59657,1.12243,0.58352,1.62629,-5.61620,1.12906,0.58330,1.60047
7,800,-4.67119,1.25258,0.43269,1.62221,-6.06373,1.29213,0.57957,1.62705,-6.04831,1.23576,0.57940,1.60070
8,900,-5.01058,1.36212,0.42952,1.62266,-6.61700,1.35358,0.57598,1.62672,-6.46514,1.29583,0.57563,1.60020
9,1000,-5.28347,1.41332,0.42651,1.62269,-6.95299,1.51502,0.57196,1.62609,-6.95649,1.35036,0.57181,1.59965
10,1100,-5.59114,1.46680,0.42343,1.62275,-7.33254,1.79152,0.56812,1.62635,-7.40442,1.53603,0.56766,1.59939
11,1200,-5.99425,1.49059,0.42021,1.62244,-7.85664,1.68912,0.56465,1.62604,-7.85812,1.56415,0.56373,1.59860
12,1300,-6.28723,1.51656,0.41715,1.62306,-8.16302,1.66095,0.56106,1.62554,-8.20991,1.60306,0.55995,1.59798
13,1400,-6.60917,1.57553,0.41420,1.62314,-8.55460,1.79003,0.55679,1.62531,-8.60484,1.71577,0.55580,1.59644
14,1500,-6.84623,1.68194,0.41123,1.62396,-8.85200,2.02999,0.55251,1.62566,-8.90143,1.88174,0.55201,1.59631
15,1600,-7.18076,1.83603,0.40830,1.62344,-9.08279,2.35658,0.54902,1.62522,-9.13452,2.30596,0.54808,1.59471
16,1700,-7.34264,1.80907,0.40544,1.62351,-9.46707,2.22826,0.54507,1.62497,-9.50801,2.11242,0.54418,1.59456
17,1800,-7.68610,1.82986,0.40247,1.62276,-9.87170,2.41577,0.54134,1.62484,-9.69578,2.44544,0.54048,1.59313
18,1900,-7.82913,1.98984,0.39942,1.62250,-9.98701,2.49175,0.53690,1.62503,-9.75481,2.53791,0.53680,1.59260
19,2000,-8.06204,2.08656,0.39665,1.62150,-10.45620,2.21138,0.53339,1.62428,-10.27966,2.45169,0.53311,1.59173
20,2100,-8.39780,1.99913,0.39381,1.62149,-10.76972,2.22750,0.52976,1.62368,-10.62370,2.42190,0.52948,1.59141
21,2200,-8.50626,1.99411,0.39086,1.62152,-10.94844,2.43925,0.52632,1.62299,-10.82087,2.41676,0.52579,1.58996
22,2300,-8.83589,2.15293,0.38778,1.62082,-11.16706,2.48075,0.52245,1.62265,-11.02590,2.43522,0.52208,1.58954
23,2400,-9.00972,2.33942,0.38504,1.62042,-11.57862,2.65359,0.51880,1.62258,-11.41135,2.70396,0.51850,1.58845
24,2500,-9.15696,2.26854,0.38203,1.62033,-11.76371,2.58694,0.51547,1.62177,-11.58158,2.78525,0.51481,1.58761
25,2600,-9.34328,2.66590,0.37918,1.61950,-12.08435,3.03708,0.51183,1.62140,-11.81972,3.03806,0.51111,1.58622
26,2700,-9.42229,2.67455,0.37642,1.61947,-12.28818,3.08724,0.50864,1.62128,-11.88829,3.07002,0.50757,1.58590
27,2800,-9.79359,2.60971,0.37356,1.61851,-12.55009,2.82785,0.50486,1.62049,-12.36592,2.75178,0.50398,1.58498
28,2900,-9.81139,2.50324,0.37058,1.61773,-12.90534,2.72435,0.50122,1.61999,-12.57382,2.96612,0.50042,1.58394
29,3000,-10.08346,2.42915,0.36773,1.61735,-13.15294,3.01388,0.49732,1.61953,-12.92051,2.75648,0.49677,1.58239
30,3100,-10.26191,2.46630,0.36488,1.61681,-13.18424,3.14834,0.49417,1.61901,-12.85015,3.37968,0.49332,1.58161
31,3200,-10.36447,2.51266,0.36213,1.61582,-13.48959,3.52595,0.49011,1.61872,-13.17103,3.61588,0.48988,1.58060
