iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
81,8200,1.11057,0.00120,2.01197,0.26783
82,8300,1.03608,0.00119,2.11016,0.26734
83,8400,1.00806,0.00119,1.92354,0.26583
84,8500,1.07825,0.00118,1.94379,0.26918
85,8600,1.10615,0.00117,1.88165,0.26654
86,8700,1.15367,0.00117,1.91810,0.26751
87,8800,0.97400,0.00116,1.93355,0.26524
88,8900,0.99199,0.00115,1.89882,0.26803
89,9000,0.95522,0.00115,1.97739,0.26661
90,9100,1.03488,0.00114,1.89313,0.26526
91,9200,0.98421,0.00113,1.99116,0.26650
92,9300,1.07010,0.00113,2.04557,0.26577
93,9400,1.00761,0.00112,1.90694,0.26655
94,9500,0.98703,0.00112,1.95812,0.26504
95,9600,0.97632,0.00111,1.90559,0.26293
96,9700,0.96948,0.00110,1.90791,0.26423
97,9800,0.98941,0.00110,1.94508,0.26582
98,9900,1.01754,0.00109,2.07357,0.26595
99,10000,0.92512,0.00109,1.93387,0.26203
100,10100,1.07312,0.00108,1.87557,0.26185
101,10200,0.88606,0.00108,1.83420,0.25964
102,10300,1.06760,0.00107,1.82201,0.25969
103,10400,0.91702,0.00107,1.87469,0.25748
104,10500,0.98602,0.00106,1.89481,0.25862
105,10600,0.99227,0.00106,1.85904,0.25857
106,10700,1.11461,0.00105,1.84060,0.25578
107,10800,0.98944,0.00105,1.82235,0.26010
108,10900,0.93153,0.00104,1.96876,0.25732
109,11000,0.88719,0.00104,1.80916,0.25497
110,11100,0.95007,0.00103,1.77732,0.25531
111,11200,0.91651,0.00103,1.87320,0.25546
112,11300,1.12785,0.00102,1.85474,0.25527
113,11400,1.03482,0.00102,1.79281,0.25143
114,11500,1.04413,0.00101,1.84624,0.25247
115,11600,1.04826,0.00101,1.83549,0.25285
116,11700,1.03130,0.00100,1.71211,0.24946
117,11800,1.02210,0.00100,1.82474,0.25091
118,11900,1.10642,0.00100,1.92471,0.24939
119,12000,0.95867,0.00099,1.91238,0.24884
120,12100,0.90951,0.00099,1.76390,0.24670
121,12200,1.05402,0.00098,1.80783,0.24946
122,12300,1.07772,0.00098,1.83475,0.24675
123,12400,1.06920,0.00098,1.80361,0.24986
124,12500,0.99783,0.00097,1.77838,0.24756
125,12600,1.03617,0.00097,1.86956,0.24488
126,12700,0.96458,0.00096,1.76056,0.24465
127,12800,1.02835,0.00096,1.81142,0.24551
128,12900,1.08885,0.00096,1.78731,0.24303
129,13000,0.96927,0.00095,1.85187,0.24345
130,13100,1.10798,0.00095,1.65136,0.24431
131,13200,1.04845,0.00095,1.90261,0.24164
132,13300,0.97943,0.00094,1.84305,0.24285
133,13400,0.93055,0.00094,1.83370,0.24276
134,13500,0.92909,0.00093,1.80824,0.24233
135,13600,1.02970,0.00093,1.87097,0.24089
136,13700,1.04211,0.00093,1.79769,0.24073
137,13800,0.88039,0.00092,1.71823,0.24109
138,13900,1.02560,0.00092,1.78328,0.23962
139,14000,0.91737,0.00092,1.91414,0.24271
140,14100,1.01280,0.00091,1.76439,0.24145
141,14200,1.01875,0.00091,1.72952,0.23941
142,14300,0.95687,0.00091,1.70007,0.23821
143,14400,0.96035,0.00090,1.84515,0.23897
144,14500,0.81219,0.00090,1.93321,0.23792
145,14600,1.06365,0.00090,1.87183,0.23960
146,14700,0.90029,0.00090,1.85023,0.23928
147,14800,0.80916,0.00089,1.88344,0.23690
148,14900,0.91163,0.00089,1.78996,0.23655
149,15000,0.95744,0.00089,1.81104,0.23682
150,15100,0.97899,0.00088,1.85069,0.23615
151,15200,1.00409,0.00088,1.85098,0.23947
152,15300,1.05387,0.00088,1.89342,0.23551
153,15400,0.94012,0.00087,1.76691,0.23464
154,15500,1.06547,0.00087,1.75235,0.23609
155,15600,0.82627,0.00087,1.88344,0.23316
156,15700,1.10865,0.00087,1.67201,0.23476
157,15800,0.93746,0.00086,1.86280,0.23509
158,15900,1.07710,0.00086,1.81008,0.23486
159,16000,1.01527,0.00086,1.80708,0.23278
160,16100,1.18380,0.00086,1.68183,0.23214
161,16200,1.05129,0.00085,1.81931,0.23079
162,16300,1.00247,0.00085,1.72510,0.23275
163,16400,1.04589,0.00085,1.71710,0.23045
164,16500,0.91881,0.00085,1.70879,0.23228
165,16600,1.09264,0.00084,1.80569,0.23154
166,16700,0.79658,0.00084,1.96350,0.23243
167,16800,1.09328,0.00084,1.83461,0.22796
168,16900,0.89494,0.00083,1.81540,0.23004
169,17000,0.94559,0.00083,1.71871,0.22928
170,17100,1.02800,0.00083,1.64677,0.22852
171,17200,1.03066,0.00083,1.84115,0.23073
172,17300,1.02395,0.00083,1.72343,0.23026
173,17400,0.98227,0.00082,1.71811,0.23047
174,17500,1.03058,0.00082,1.74618,0.22911
175,17600,0.85689,0.00082,1.78802,0.22992
176,17700,0.98749,0.00082,1.71570,0.22704
177,17800,1.21399,0.00081,1.75484,0.22822
178,17900,1.05177,0.00081,1.88873,0.22815
179,18000,0.98923,0.00081,1.75365,0.22918
180,18100,1.06949,0.00081,1.79064,0.22772
181,18200,0.92100,0.00080,1.79510,0.22607
182,18300,1.07402,0.00080,1.74427,0.22638
183,18400,0.96277,0.00080,1.76406,0.22514
184,18500,1.09516,0.00080,1.83364,0.22363
185,18600,1.04797,0.00080,1.84807,0.22426
186,18700,1.05044,0.00079,1.80008,0.22426
187,18800,1.12627,0.00079,1.76390,0.22464
188,18900,1.02325,0.00079,1.75142,0.22326
189,19000,0.92191,0.00079,1.83337,0.22263
190,19100,1.06432,0.00079,1.86992,0.22491
191,19200,1.12251,0.00078,1.74293,0.22403
192,19300,1.02503,0.00078,1.76039,0.22256
193,19400,0.94824,0.00078,1.69814,0.22295
194,19500,1.01628,0.00078,1.74033,0.22149
195,19600,1.08515,0.00077,1.83615,0.22108
196,19700,0.97078,0.00077,1.72222,0.21880
197,19800,1.01728,0.00077,1.74395,0.22104
198,19900,1.01840,0.00077,1.74706,0.21958
199,20000,1.07277,0.00077,1.68504,0.22045
200,20100,1.03171,0.00077,1.78782,0.21902
201,20200,1.07217,0.00076,1.63912,0.21829
202,20300,0.97125,0.00076,1.81328,0.21907
203,20400,0.88320,0.00076,1.66649,0.21837
204,20500,0.92369,0.00076,1.92678,0.21580
205,20600,0.87072,0.00076,1.80393,0.21789
206,20700,1.01276,0.00075,1.73425,0.21867
207,20800,0.96899,0.00075,1.76405,0.21600
208,20900,0.97242,0.00075,1.76855,0.21695
209,21000,0.98679,0.00075,1.75618,0.21485
210,21100,0.96232,0.00075,1.75278,0.21620
211,21200,1.14770,0.00075,1.72307,0.21679
212,21300,0.91714,0.00074,1.71320,0.21609
213,21400,1.09830,0.00074,1.77989,0.21631
214,21500,1.11724,0.00074,1.69640,0.21453
215,21600,0.87631,0.00074,1.85588,0.21505
216,21700,0.90593,0.00074,1.82841,0.21464
217,21800,0.99019,0.00073,1.79551,0.21488
218,21900,0.99411,0.00073,1.78506,0.21278
219,22000,1.00564,0.00073,1.65052,0.21186
220,22100,0.99178,0.00073,1.79210,0.21358
221,22200,1.01335,0.00073,1.76652,0.20925
222,22300,0.86454,0.00073,1.78010,0.21242
223,22400,1.07850,0.00072,1.74710,0.21262
224,22500,1.11190,0.00072,1.98416,0.21432
225,22600,1.01867,0.00072,1.69115,0.20998
226,22700,1.13825,0.00072,1.77832,0.21299
227,22800,1.06272,0.00072,1.80170,0.21232
228,22900,0.79626,0.00072,1.76023,0.21267
229,23000,0.91125,0.00072,1.81954,0.21085
230,23100,1.01064,0.00071,1.72623,0.21067
231,23200,0.90617,0.00071,1.90055,0.21323
232,23300,1.02052,0.00071,1.84219,0.21037
233,23400,0.97732,0.00071,1.64264,0.20953
234,23500,1.03165,0.00071,1.71597,0.21052
235,23600,1.08017,0.00071,1.82126,0.20774
236,23700,0.98176,0.00070,1.85364,0.20883
237,23800,0.98137,0.00070,1.78253,0.20833
238,23900,1.04649,0.00070,1.68008,0.20876
239,24000,0.97249,0.00070,1.70886,0.20687
240,24100,0.96131,0.00070,1.64025,0.20836
241,24200,1.03408,0.00070,1.66939,0.20925
242,24300,0.92970,0.00070,1.62961,0.20905
243,24400,1.15072,0.00069,1.74916,0.20719
244,24500,1.01198,0.00069,1.70379,0.20890
245,24600,1.01338,0.00069,1.81272,0.20763
246,24700,0.93002,0.00069,1.77479,0.20947
247,24800,1.05335,0.00069,1.68974,0.20899
248,24900,0.90496,0.00069,1.77545,0.20707
