iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
38,3900,2.34135,0.33516,2.21892,0.32630,2.36928,0.33326,2.06134,0.34114
39,4000,2.35684,0.33439,2.19116,0.32909,2.25544,0.33351,1.96934,0.33954
40,4100,2.37115,0.33515,2.34155,0.32862,2.20946,0.33521,1.92506,0.33916
41,4200,2.27662,0.33202,2.27560,0.32740,2.28422,0.33602,1.95511,0.34299
42,4300,2.23201,0.33159,2.29521,0.32539,2.32536,0.33589,1.95790,0.34544
43,4400,2.28205,0.33121,2.26620,0.32467,2.31566,0.33492,2.01129,0.34280
44,4500,2.29874,0.32935,2.24654,0.32334,2.30180,0.33424,1.97204,0.34140
45,4600,2.23702,0.33176,2.29501,0.32481,2.29772,0.33510,1.93955,0.34248
46,4700,2.39446,0.33151,2.24083,0.32691,2.31584,0.33573,1.93318,0.34263
47,4800,2.33044,0.33133,2.23566,0.32457,2.35674,0.33608,1.92837,0.34177
48,4900,2.30484,0.32958,2.29255,0.32496,2.31125,0.33425,2.04237,0.34321
49,5000,2.39102,0.32956,2.26706,0.32375,2.28476,0.33804,1.94916,0.34497
50,5100,2.34426,0.32724,2.22510,0.32492,2.31166,0.33666,1.95751,0.34610
51,5200,2.27438,0.32908,2.29326,0.32491,2.32873,0.33773,2.01821,0.34474
52,5300,2.33876,0.32731,2.33315,0.32282,2.37894,0.33628,1.92493,0.34477
53,5400,2.36351,0.32655,2.35662,0.32448,2.33377,0.33450,1.93398,0.34347
54,5500,2.36525,0.32514,2.33053,0.32420,2.37355,0.33767,1.97239,0.34350
55,5600,2.34208,0.32366,2.25307,0.32410,2.36743,0.33835,1.95042,0.34255
56,5700,2.29061,0.32117,2.33733,0.32459,2.40149,0.33874,1.96827,0.34338
57,5800,2.34293,0.32695,2.29879,0.32576,2.40270,0.33876,1.98580,0.34538
58,5900,2.38306,0.32605,2.41314,0.32595,2.40824,0.33657,1.88369,0.34446
59,6000,2.36881,0.32333,2.40944,0.32826,2.29188,0.33926,1.91025,0.34284
60,6100,2.43375,0.32684,2.36940,0.32716,2.42066,0.34000,1.92724,0.34381
61,6200,2.38144,0.32519,2.40956,0.32642,2.42306,0.34025,1.94307,0.34403
62,6300,2.47149,0.32469,2.34605,0.32392,2.35374,0.34252,1.94562,0.34523
63,6400,2.27439,0.32110,2.45135,0.33151,2.38619,0.33910,1.93470,0.34271
64,6500,2.37366,0.32178,2.41489,0.32709,2.33378,0.34111,1.96386,0.34381
65,6600,2.35232,0.32308,2.40088,0.32790,2.31982,0.34196,1.90708,0.34488
66,6700,2.42999,0.32188,2.43606,0.32969,2.32277,0.34145,1.91622,0.34447
67,6800,2.33357,0.32144,2.36886,0.32900,2.46640,0.34100,1.94133,0.34379
68,6900,2.37825,0.32283,2.54142,0.33070,2.36131,0.34435,1.85700,0.34171
69,7000,2.43044,0.32088,2.44571,0.32963,2.44085,0.34091,1.93031,0.34403
70,7100,2.45157,0.32304,2.42615,0.33016,2.30049,0.34163,1.88183,0.34583
71,7200,2.36084,0.32117,2.38589,0.33278,2.36648,0.34245,1.90982,0.34473
72,7300,2.45675,0.32320,2.50024,0.33138,2.36528,0.34468,1.90006,0.34376
73,7400,2.47385,0.32216,2.40254,0.33220,2.34267,0.34540,1.85563,0.34174
74,7500,2.47284,0.32376,2.42543,0.33289,2.34896,0.34381,1.89170,0.34137
75,7600,2.40772,0.32048,2.44706,0.33287,2.25699,0.34203,1.83637,0.34218
76,7700,2.43816,0.32308,2.49258,0.33499,2.39418,0.34409,1.86751,0.34018
77,7800,2.46068,0.32257,2.42586,0.33399,2.45830,0.34815,1.87408,0.34322
78,7900,2.51239,0.32283,2.49643,0.33306,2.37633,0.34899,1.87364,0.34036
79,8000,2.49912,0.32132,2.47876,0.33374,2.36619,0.34547,1.90237,0.34064
80,8100,2.48212,0.32396,2.48322,0.33493,2.36269,0.34749,1.92309,0.33970
81,8200,2.49409,0.32293,2.47116,0.33451,2.33214,0.34605,1.93031,0.34201
82,8300,2.54543,0.32539,2.52300,0.33217,2.37591,0.35165,1.90271,0.33924
83,8400,2.54357,0.32358,2.46515,0.33139,2.34275,0.34641,1.95433,0.34055
84,8500,2.47738,0.32346,2.49062,0.33325,2.39882,0.35089,1.88235,0.34002
85,8600,2.49845,0.32427,2.48136,0.33479,2.34754,0.34862,1.88617,0.33894
86,8700,2.46105,0.32422,2.47580,0.33421,2.33407,0.35222,1.91888,0.33841
87,8800,2.58621,0.32601,2.55176,0.33467,2.36064,0.35167,1.87840,0.33748
88,8900,2.49394,0.32490,2.60355,0.33319,2.31079,0.35156,1.80439,0.33637
89,9000,2.56881,0.32672,2.53017,0.33459,2.38820,0.35162,1.82217,0.33551
90,9100,2.51832,0.32509,2.53479,0.33493,2.37855,0.34916,1.92124,0.33846
91,9200,2.51884,0.32719,2.56131,0.33339,2.36534,0.35205,1.82696,0.33439
92,9300,2.51257,0.32735,2.53189,0.33527,2.35614,0.34897,1.89870,0.33694
93,9400,2.48924,0.32417,2.53215,0.33616,2.40482,0.35319,1.88487,0.33992
94,9500,2.53400,0.32627,2.47211,0.33653,2.34116,0.35246,1.88105,0.33810
95,9600,2.58533,0.32728,2.55181,0.33825,2.41898,0.35402,1.81166,0.33378
96,9700,2.55875,0.32693,2.51695,0.33900,2.39867,0.35442,1.85749,0.33453
97,9800,2.55826,0.33045,2.56502,0.34203,2.40250,0.35435,1.79538,0.33479
98,9900,2.52434,0.32642,2.49088,0.34008,2.43058,0.35399,1.80335,0.33546
99,10000,2.60405,0.32880,2.68333,0.34171,2.37020,0.35260,1.81904,0.33284
100,10100,2.58485,0.33200,2.58379,0.34242,2.39126,0.35292,1.84809,0.33234
101,10200,2.55217,0.32797,2.55211,0.34150,2.44452,0.35526,1.86935,0.33454
102,10300,2.54327,0.33095,2.58801,0.34240,2.38590,0.35130,1.80870,0.33224
103,10400,2.61717,0.33017,2.55177,0.34292,2.39355,0.35206,1.84339,0.33395
104,10500,2.60897,0.33355,2.61169,0.34129,2.41910,0.35393,1.76968,0.33081
105,10600,2.58599,0.33252,2.51869,0.34271,2.48843,0.35385,1.85011,0.33131
106,10700,2.63855,0.33544,2.62549,0.34515,2.45559,0.35300,1.81961,0.32923
107,10800,2.57904,0.33032,2.62293,0.34411,2.50041,0.35628,1.83630,0.33096
108,10900,2.68386,0.33328,2.59989,0.34343,2.46865,0.35344,1.87823,0.33245
109,11000,2.61337,0.33523,2.62030,0.34640,2.48540,0.35418,1.84352,0.32795
110,11100,2.61657,0.33388,2.60646,0.34460,2.54563,0.35344,1.82543,0.32960
111,11200,2.61351,0.33630,2.58752,0.34592,2.57308,0.35415,1.84158,0.32916
112,11300,2.66119,0.33534,2.64422,0.34624,2.49492,0.35264,1.81640,0.32791
113,11400,2.61345,0.33680,2.67539,0.34439,2.48530,0.35237,1.85387,0.32874
114,11500,2.59150,0.33466,2.65461,0.34794,2.52716,0.35470,1.82903,0.32722
115,11600,2.63215,0.33463,2.65792,0.34755,2.56730,0.35473,1.84690,0.32686
116,11700,2.64878,0.33582,2.63653,0.34605,2.57145,0.35571,1.78285,0.32526
117,11800,2.70070,0.33757,2.66903,0.34607,2.52950,0.35317,1.83268,0.32558
118,11900,2.66280,0.33689,2.67921,0.34523,2.58215,0.35575,1.81775,0.32528
119,12000,2.64212,0.33338,2.69989,0.35034,2.48811,0.35215,1.82397,0.32106
120,12100,2.62328,0.33819,2.74430,0.34669,2.53134,0.35353,1.83196,0.32038
121,12200,2.61118,0.33589,2.60153,0.34467,2.56090,0.35446,1.82232,0.31846
122,12300,2.67317,0.33664,2.68710,0.34872,2.53104,0.35048,1.82316,0.32228
123,12400,2.58331,0.33622,2.66242,0.34722,2.58870,0.35271,1.83226,0.32082
124,12500,2.64831,0.33791,2.66283,0.34687,2.52872,0.35272,1.85468,0.31955
125,12600,2.68047,0.33676,2.66771,0.34678,2.52278,0.35272,1.85028,0.32065
126,12700,2.62715,0.33796,2.64391,0.34675,2.51370,0.35118,1.86555,0.31948
127,12800,2.62423,0.33847,2.70077,0.34983,2.57961,0.35541,1.83634,0.31774
128,12900,2.69267,0.33888,2.61847,0.34640,2.58049,0.35580,1.84332,0.31536
129,13000,2.69677,0.33881,2.62884,0.34659,2.54052,0.35387,1.84087,0.31970
130,13100,2.70980,0.33915,2.67550,0.34766,2.56774,0.35316,1.85609,0.31930
131,13200,2.71487,0.33869,2.64389,0.34759,2.59955,0.35378,1.82832,0.31524
132,13300,2.61962,0.33825,2.69283,0.34751,2.53295,0.34991,1.80464,0.31544
133,13400,2.64290,0.33931,2.67560,0.34398,2.56233,0.35044,1.77978,0.31162
134,13500,2.64619,0.33824,2.56105,0.34668,2.50441,0.34940,1.81335,0.31459
135,13600,2.63507,0.33566,2.67470,0.34863,2.57694,0.35093,1.82456,0.31295
136,13700,2.67944,0.33983,2.67914,0.34439,2.53067,0.34975,1.83960,0.31106
137,13800,2.67690,0.33568,2.75647,0.34604,2.52572,0.35152,1.85560,0.30999
138,13900,2.70087,0.33815,2.68975,0.34434,2.55857,0.35186,1.83076,0.31139
139,14000,2.58450,0.33572,2.63389,0.34538,2.55242,0.34973,1.88305,0.30941
140,14100,2.62911,0.33687,2.61162,0.34589,2.50348,0.35085,1.88752,0.31167
141,14200,2.61373,0.33839,2.63007,0.34419,2.48865,0.34946,1.88216,0.31082
142,14300,2.61547,0.33957,2.57948,0.34475,2.47567,0.35004,1.84717,0.30847
143,14400,2.51531,0.33559,2.58726,0.34145,2.48162,0.34848,1.84834,0.30660
144,14500,2.61086,0.33633,2.61013,0.34583,2.52410,0.34902,1.86613,0.30706
145,14600,2.50317,0.33565,2.64473,0.34448,2.56975,0.34912,1.86866,0.30782
146,14700,2.52509,0.33433,2.62197,0.34324,2.40238,0.34531,1.90231,0.30611
147,14800,2.63913,0.33741,2.54166,0.34352,2.44334,0.34721,1.87250,0.30418
148,14900,2.51342,0.33687,2.61616,0.34630,2.45822,0.34821,1.85385,0.30510
149,15000,2.51965,0.33504,2.59496,0.34410,2.44933,0.34869,1.83717,0.30084
150,15100,2.59295,0.33624,2.53177,0.34395,2.47324,0.34763,1.86442,0.30365
151,15200,2.54194,0.33507,2.61182,0.34475,2.51023,0.34612,1.89767,0.30089
152,15300,2.50660,0.33500,2.48864,0.34404,2.45376,0.34811,1.87956,0.29980
153,15400,2.51221,0.33578,2.49765,0.34259,2.46689,0.34674,1.86867,0.29935
154,15500,2.43724,0.33223,2.52956,0.34215,2.40719,0.34281,1.94854,0.30224
155,15600,2.49859,0.33177,2.50121,0.34325,2.48929,0.34824,1.90568,0.29880
156,15700,2.46501,0.33316,2.47376,0.34182,2.38204,0.34288,1.84957,0.29716
157,15800,2.52395,0.33315,2.49609,0.34110,2.41220,0.34332,1.90226,0.29717
158,15900,2.49460,0.33228,2.44124,0.33922,2.34143,0.34159,1.84113,0.29358
159,16000,2.40189,0.33201,2.43239,0.34000,2.41177,0.34058,1.88707,0.29330
160,16100,2.42177,0.33314,2.46766,0.34130,2.37133,0.34130,1.87161,0.29183
161,16200,2.40564,0.33006,2.47835,0.34334,2.40100,0.34144,1.91347,0.29293
162,16300,2.39544,0.33056,2.42863,0.34058,2.35098,0.34227,1.90182,0.29245
163,16400,2.40320,0.33235,2.44668,0.33952,2.39246,0.34126,1.87206,0.29268
164,16500,2.43617,0.33050,2.44125,0.33778,2.33525,0.34109,1.86073,0.28892
165,16600,2.32463,0.33052,2.46119,0.34047,2.33190,0.34011,1.87403,0.28969
166,16700,2.36211,0.32998,2.37659,0.33945,2.38013,0.34122,1.88783,0.28874
167,16800,2.33346,0.33350,2.32131,0.33707,2.38660,0.33999,1.90593,0.28829
168,16900,2.33056,0.33024,2.44602,0.33773,2.32639,0.34035,1.88324,0.28569
169,17000,2.39082,0.33015,2.37663,0.33745,2.33319,0.33735,1.85316,0.28666
170,17100,2.37209,0.33019,2.36117,0.33775,2.34497,0.33855,1.88630,0.28722
171,17200,2.30341,0.32910,2.32318,0.33848,2.32796,0.33478,1.96084,0.28659
172,17300,2.34371,0.32726,2.37400,0.33431,2.35153,0.33807,1.92459,0.28535
173,17400,2.34359,0.33069,2.34406,0.33513,2.24140,0.33498,1.92392,0.28393
174,17500,2.38709,0.32883,2.32185,0.33581,2.29794,0.33449,1.90754,0.28268
175,17600,2.32753,0.32828,2.33553,0.33717,2.32929,0.33614,1.96308,0.28185
176,17700,2.38767,0.32974,2.25785,0.33395,2.27426,0.33576,1.95874,0.28147
177,17800,2.28787,0.32575,2.26297,0.33486,2.27836,0.33512,1.94190,0.28106
178,17900,2.27876,0.32748,2.24484,0.33352,2.27894,0.33552,1.90118,0.28013
179,18000,2.34346,0.32562,2.26666,0.33673,2.31163,0.33417,1.88121,0.27937
180,18100,2.25068,0.32718,2.29975,0.33183,2.21208,0.33303,1.84154,0.27933
181,18200,2.30094,0.32509,2.28874,0.33486,2.29294,0.33376,1.91289,0.27729
182,18300,2.27876,0.32480,2.29483,0.33526,2.23480,0.33498,1.84108,0.27779
183,18400,2.30021,0.32632,2.25250,0.33201,2.19856,0.33466,1.87849,0.27889
184,18500,2.25889,0.32534,2.23027,0.33265,2.31639,0.33473,1.90206,0.27664
185,18600,2.27164,0.32505,2.29358,0.33379,2.19210,0.33169,1.89535,0.27616
186,18700,2.27617,0.32230,2.17912,0.33204,2.19766,0.33382,1.87091,0.27615
187,18800,2.28058,0.32670,2.22464,0.33324,2.17398,0.33037,1.91811,0.27437
188,18900,2.26004,0.32472,2.22874,0.33041,2.22054,0.33169,1.86674,0.27296
189,19000,2.21354,0.32400,2.22921,0.33739,2.18115,0.32951,1.87502,0.27568
190,19100,2.24741,0.32421,2.27591,0.33183,2.13444,0.33056,1.85507,0.26997
191,19200,2.20094,0.32391,2.25800,0.33110,2.20142,0.33071,1.86826,0.27254
192,19300,2.23881,0.32781,2.25644,0.33125,2.21047,0.33021,1.92321,0.27208
193,19400,2.22518,0.32202,2.25535,0.32989,2.29599,0.33066,1.85800,0.27232
194,19500,2.20220,0.32115,2.27110,0.33283,2.17574,0.32892,1.90293,0.27169
195,19600,2.20564,0.32162,2.20858,0.33269,2.13542,0.32884,1.93181,0.27139
196,19700,2.25480,0.32369,2.22925,0.33121,2.14534,0.32928,1.82128,0.26989
197,19800,2.21813,0.32199,2.21214,0.33157,2.17589,0.32750,1.83126,0.27128
198,19900,2.19981,0.32212,2.21794,0.32893,2.15872,0.32493,1.88052,0.26978
199,20000,2.25715,0.32170,2.22130,0.33105,2.14675,0.32834,1.80361,0.26783
200,20100,2.20823,0.32309,2.20579,0.32801,2.20910,0.32806,1.90405,0.26988
201,20200,2.17001,0.32035,2.21076,0.32930,2.14316,0.32633,1.86238,0.26568
202,20300,2.26230,0.31936,2.19992,0.32923,2.15769,0.32567,1.91286,0.26953
203,20400,2.22598,0.32160,2.14056,0.32684,2.23920,0.32827,1.90406,0.26776
204,20500,2.23714,0.32169,2.17345,0.33017,2.13761,0.32684,1.84259,0.26484
205,20600,2.19381,0.31940,2.11399,0.32722,2.13926,0.32484,1.81724,0.26373
206,20700,2.14486,0.32035,2.18215,0.32808,2.16352,0.32710,1.86557,0.26454
207,20800,2.21957,0.32217,2.19497,0.33021,2.16765,0.32562,1.92089,0.26311
208,20900,2.24461,0.32024,2.17812,0.32776,2.16791,0.32558,1.90566,0.26736
209,21000,2.22661,0.32162,2.24506,0.32638,2.14312,0.32433,1.88308,0.26572
210,21100,2.18765,0.31891,2.15394,0.32867,2.12070,0.32382,1.88757,0.26534
211,21200,2.17176,0.31947,2.18473,0.32922,2.18513,0.32543,1.79475,0.26097
212,21300,2.23969,0.32121,2.18345,0.32595,2.20769,0.32591,1.85426,0.26471
213,21400,2.27362,0.32004,2.21015,0.32638,2.16717,0.32264,1.85046,0.26396
214,21500,2.24104,0.31948,2.19181,0.32589,2.17400,0.32534,1.90850,0.26421
215,21600,2.28863,0.32160,2.19720,0.32790,2.20105,0.32345,1.86964,0.26296
216,21700,2.22886,0.32042,2.17087,0.32715,2.15824,0.32382,1.91181,0.26272
217,21800,2.21849,0.32157,2.19246,0.32886,2.17225,0.32304,1.87137,0.26563
218,21900,2.28183,0.32200,2.18712,0.32940,2.15646,0.32327,1.90099,0.26516
219,22000,2.21041,0.32207,2.22035,0.33127,2.18394,0.32412,1.93672,0.26486
220,22100,2.23422,0.32304,2.20755,0.32593,2.17107,0.32496,1.87886,0.26480
221,22200,2.20084,0.32326,2.21351,0.32928,2.17334,0.32421,1.87449,0.26273
222,22300,2.25440,0.31980,2.23624,0.32939,2.19355,0.32662,1.91050,0.26266
223,22400,2.28154,0.32296,2.15332,0.33044,2.14600,0.32422,1.86066,0.26230
224,22500,2.26834,0.32059,2.23671,0.32680,2.13959,0.32263,1.86019,0.26103
225,22600,2.30745,0.32336,2.25375,0.32954,2.22561,0.32527,1.87376,0.26257
226,22700,2.22857,0.31743,2.20280,0.33028,2.24389,0.32533,1.92021,0.26503
227,22800,2.17815,0.32529,2.19639,0.32846,2.14586,0.32444,1.92839,0.26241
228,22900,2.23229,0.32165,2.25797,0.32735,2.15579,0.32279,1.83306,0.26389
229,23000,2.24286,0.32059,2.20941,0.32798,2.18571,0.32175,1.90308,0.26089
230,23100,2.28321,0.32318,2.20742,0.33005,2.19280,0.32273,1.89363,0.26198
231,23200,2.30166,0.32297,2.18127,0.32733,2.25380,0.32526,1.91147,0.26182
232,23300,2.25619,0.32324,2.23175,0.32942,2.16286,0.32261,1.91027,0.26083
233,23400,2.26486,0.31911,2.22806,0.32946,2.23999,0.32286,1.92559,0.26000
234,23500,2.33886,0.32183,2.21073,0.32919,2.18705,0.32357,1.90696,0.26139
235,23600,2.27660,0.32395,2.31188,0.32985,2.23874,0.32582,1.90395,0.26185
236,23700,2.27830,0.32285,2.25569,0.32718,2.25678,0.32257,1.92898,0.26095
237,23800,2.33892,0.32179,2.24364,0.32725,2.17656,0.32247,1.88697,0.25990
238,23900,2.27186,0.32334,2.25080,0.33011,2.25374,0.32465,1.88183,0.25837
239,24000,2.28943,0.32216,2.25307,0.32808,2.25052,0.32314,1.93819,0.25942
240,24100,2.39856,0.32269,2.21777,0.33152,2.30160,0.32258,1.93784,0.25945
241,24200,2.35667,0.32362,2.20547,0.33097,2.22059,0.32342,1.88241,0.25975
242,24300,2.30774,0.32167,2.24363,0.33077,2.23231,0.32413,1.91315,0.26099
243,24400,2.34293,0.32390,2.28624,0.33043,2.23865,0.32388,1.92212,0.25868
244,24500,2.38270,0.32217,2.32015,0.32899,2.29205,0.32560,1.95553,0.26043
245,24600,2.34227,0.32088,2.28238,0.32995,2.27653,0.32513,1.85866,0.25851
246,24700,2.35815,0.31856,2.22759,0.33051,2.25036,0.32482,1.91375,0.25886
247,24800,2.33128,0.32152,2.25416,0.32836,2.24886,0.32534,1.94684,0.26056
248,24900,2.38937,0.32242,2.31356,0.32939,2.33154,0.32549,1.89768,0.25942
