iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
83,8400,0.92063,0.07981,2.55225,0.92866,0.07928,2.55330,0.90149,0.07934,2.55373
84,8500,0.95144,0.07882,2.54955,0.92262,0.07833,2.54915,0.93245,0.07885,2.54710
85,8600,0.96781,0.07732,2.54500,0.93187,0.07738,2.54555,0.89242,0.07704,2.54475
86,8700,0.90212,0.07648,2.54286,0.94507,0.07676,2.54066,0.94737,0.07656,2.53868
87,8800,0.89525,0.07532,2.53677,0.99710,0.07577,2.53653,0.93504,0.07596,2.53664
88,8900,0.93926,0.07490,2.53360,0.91122,0.07490,2.53207,0.94392,0.07501,2.53286
89,9000,0.95312,0.07414,2.53123,0.94220,0.07387,2.52935,0.98781,0.07433,2.52903
90,9100,0.98036,0.07340,2.52427,0.96358,0.07307,2.52435,0.90637,0.07329,2.52467
91,9200,0.91633,0.07211,2.52153,0.88817,0.07259,2.52241,0.92488,0.07273,2.52012
92,9300,0.96557,0.07189,2.51848,0.97321,0.07178,2.51755,0.90465,0.07159,2.51542
93,9400,0.98877,0.07151,2.51049,0.93125,0.07136,2.50918,0.90716,0.07130,2.51198
94,9500,0.91492,0.07086,2.50559,0.89414,0.07101,2.50669,0.90182,0.07064,2.50703
95,9600,0.92453,0.07032,2.50087,0.93196,0.07018,2.50226,0.90588,0.07020,2.50209
96,9700,0.97428,0.06928,2.49834,0.93419,0.06943,2.49877,0.95553,0.07001,2.49583
97,9800,0.94122,0.06910,2.49390,0.96098,0.06903,2.49098,0.91683,0.06918,2.49241
98,9900,0.93523,0.06861,2.48878,0.93920,0.06828,2.48937,0.93130,0.06832,2.48953
99,10000,0.93194,0.06795,2.48470,0.92250,0.06800,2.48383,0.95106,0.06797,2.48620
100,10100,0.96987,0.06750,2.47794,0.94931,0.06724,2.47954,0.91993,0.06766,2.47744
101,10200,0.89039,0.06669,2.47579,0.94148,0.06703,2.47567,0.98191,0.06733,2.47233
102,10300,0.92274,0.06657,2.46980,0.92966,0.06655,2.47135,0.88230,0.06677,2.46833
103,10400,0.91021,0.06636,2.46527,0.93872,0.06634,2.46386,0.91154,0.06579,2.46692
104,10500,0.92758,0.06597,2.46052,0.96169,0.06627,2.45947,0.95676,0.06618,2.45843
105,10600,0.88667,0.06556,2.45555,0.95428,0.06538,2.45442,0.97008,0.06559,2.45351
106,10700,0.92259,0.06501,2.45034,0.95244,0.06499,2.44955,0.96143,0.06477,2.44993
107,10800,0.88686,0.06446,2.44733,0.93761,0.06442,2.44469,0.91057,0.06442,2.44496
108,10900,0.95428,0.06434,2.44202,0.94152,0.06433,2.44054,0.94710,0.06438,2.43992
109,11000,0.96566,0.06406,2.43308,0.93900,0.06384,2.43750,0.88169,0.06363,2.43657
110,11100,0.93540,0.06348,2.43015,0.92723,0.06375,2.43672,0.95031,0.06363,2.42821
111,11200,0.92711,0.06342,2.42481,0.93476,0.06351,2.42470,0.97153,0.06354,2.42442
112,11300,0.89624,0.06316,2.41706,0.92108,0.06282,2.41954,0.91584,0.06292,2.42578
113,11400,0.91993,0.06257,2.41610,0.94179,0.06333,2.41455,0.93530,0.06257,2.41564
114,11500,0.92877,0.06223,2.40910,0.95214,0.06224,2.41345,0.91944,0.06221,2.41203
115,11600,0.95151,0.06225,2.40747,0.96868,0.06204,2.40390,0.91713,0.06160,2.40662
116,11700,0.95953,0.06230,2.40099,0.96445,0.06206,2.40059,0.89466,0.06130,2.40303
117,11800,0.92695,0.06162,2.39413,0.89181,0.06160,2.39300,0.87967,0.06133,2.39668
118,11900,0.90369,0.06085,2.38992,0.91860,0.06100,2.39351,0.96651,0.06096,2.38952
119,12000,0.91380,0.06059,2.38648,0.89150,0.06053,2.38720,0.89512,0.06059,2.38204
120,12100,0.90382,0.06025,2.38444,0.91683,0.06048,2.38054,0.91273,0.06044,2.38302
121,12200,0.98270,0.06034,2.37917,0.96348,0.06014,2.37504,0.95296,0.06015,2.37365
122,12300,0.93237,0.05991,2.37229,0.91883,0.05985,2.37116,0.97594,0.05989,2.36778
123,12400,0.95290,0.05913,2.36582,0.96312,0.05950,2.36945,0.96118,0.05951,2.36446
124,12500,0.93239,0.05925,2.35756,0.96893,0.05900,2.36420,0.95845,0.05904,2.36459
125,12600,0.91351,0.05879,2.35376,0.93431,0.05858,2.35438,0.87801,0.05865,2.35733
