iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,109.63188,2.15734,109.86350,2.14983,109.77828,2.15018
1,200,51.20687,2.02395,52.49892,2.01683,52.83888,2.02389
2,300,9.66001,1.99362,10.84714,1.99892,10.96375,1.99035
3,400,4.77960,1.98068,5.13153,1.97813,5.37509,1.98317
4,500,2.52146,1.95894,2.26149,1.96708,2.17066,1.96142
5,600,1.60341,1.94796,1.47736,1.95667,1.48383,1.94633
6,700,1.27607,1.94502,1.25700,1.94323,1.35280,1.95580
7,800,1.25222,1.93901,1.12497,1.93534,1.13451,1.94081
8,900,1.16430,1.92721,1.18981,1.93093,1.13185,1.92586
9,1000,0.98564,1.90108,1.09158,1.90820,0.98860,1.90458
10,1100,1.12674,1.88767,1.04614,1.88057,1.12516,1.87920
11,1200,0.90510,1.86452,0.97797,1.87551,0.99331,1.86700
12,1300,0.99150,1.84585,1.02349,1.84619,1.16628,1.85204
13,1400,1.04258,1.82425,0.98604,1.81979,0.97509,1.82686
14,1500,1.09612,1.81146,1.02726,1.80673,1.04799,1.81115
15,1600,1.00891,1.80792,1.07370,1.79588,1.05311,1.80866
16,1700,1.02840,1.79026,1.02035,1.79239,1.19919,1.79100
17,1800,1.07948,1.77894,1.02325,1.77867,1.20396,1.78026
18,1900,1.06545,1.76880,1.10169,1.76601,1.05920,1.77149
19,2000,1.09388,1.75544,1.01942,1.75165,1.09411,1.74713
20,2100,0.99596,1.75778,1.04320,1.75255,1.05858,1.74965
21,2200,1.01423,1.74455,1.06585,1.75229,0.98340,1.73867
22,2300,1.12832,1.73045,0.98791,1.73715,1.08016,1.73771
23,2400,1.02231,1.72375,1.08613,1.72544,0.96487,1.71615
24,2500,0.97875,1.71383,1.11053,1.71064,1.00353,1.71659
25,2600,1.02128,1.70295,1.07192,1.69509,1.06311,1.70282
26,2700,1.08027,1.69056,1.05006,1.69735,1.06451,1.69604
27,2800,0.99906,1.68035,1.04824,1.67721,1.05643,1.67984
28,2900,1.05908,1.67601,1.07359,1.67373,1.07384,1.66205
29,3000,1.06685,1.65435,1.05807,1.65490,1.02048,1.65160
30,3100,1.05933,1.64146,1.00318,1.64243,1.11482,1.64824
31,3200,1.09173,1.62462,1.13147,1.62165,1.06362,1.62108
32,3300,1.03941,1.61011,1.00813,1.60750,0.94255,1.60007
33,3400,1.02392,1.58471,1.00841,1.58474,1.05307,1.59056
34,3500,0.99832,1.58370,0.98456,1.57177,1.09787,1.57732
35,3600,1.04423,1.57075,1.02497,1.57622,1.00019,1.56915
36,3700,0.96107,1.55303,1.05257,1.55451,1.05306,1.55407
37,3800,0.94133,1.53389,1.16164,1.55009,1.07776,1.54357
38,3900,1.04936,1.52922,1.10794,1.52646,0.97687,1.52680
39,4000,1.30484,1.53015,1.06640,1.51607,1.07872,1.52445
40,4100,1.00252,1.50022,0.96432,1.49598,1.00264,1.49167
41,4200,1.01644,1.47738,1.03429,1.48843,1.07044,1.47726
42,4300,0.97411,1.45814,1.09155,1.45473,1.02494,1.45440
43,4400,1.02531,1.43161,1.09184,1.44947,1.00821,1.43746
44,4500,1.34474,1.42063,1.05812,1.42483,1.15220,1.42860
45,4600,1.00392,1.41671,1.15541,1.41438,1.03241,1.40852
46,4700,1.11701,1.40213,1.01100,1.38622,1.06524,1.38882
47,4800,1.11287,1.37935,0.97178,1.37518,0.98019,1.37204
48,4900,0.89309,1.35495,1.03577,1.35291,1.02042,1.35474
49,5000,0.97742,1.34814,1.03267,1.34916,1.00335,1.34949
50,5100,1.03304,1.33643,0.96181,1.32905,1.03061,1.32911
51,5200,1.25651,1.31337,1.15726,1.31383,1.01650,1.31720
52,5300,0.92000,1.29345,1.08094,1.31062,0.95511,1.29820
53,5400,1.07968,1.28403,1.08074,1.28426,0.97459,1.28079
54,5500,1.12866,1.27489,1.06270,1.27377,1.05063,1.27136
55,5600,0.95684,1.25466,0.94898,1.25685,1.02550,1.25823
56,5700,1.03499,1.24051,1.07680,1.24324,1.08725,1.23946
57,5800,1.00952,1.23368,0.99956,1.22889,1.04471,1.22670
58,5900,1.02991,1.21862,1.12348,1.21747,1.12101,1.21194
59,6000,1.01769,1.19771,0.97660,1.20122,1.05852,1.20529
60,6100,0.96349,1.19268,1.07144,1.17762,0.93194,1.17971
61,6200,0.95936,1.18156,1.00944,1.17629,1.02361,1.17942
62,6300,0.94449,1.15177,1.08220,1.15319,1.03428,1.15531
63,6400,0.88760,1.14602,1.29022,1.15071,1.12018,1.14827
64,6500,0.93488,1.12407,0.96549,1.12372,1.03395,1.13190
65,6600,1.14751,1.12289,0.96604,1.11952,1.11172,1.11832
66,6700,1.06223,1.11386,0.91932,1.11224,0.96738,1.09766
67,6800,0.95429,1.08862,0.98713,1.09103,1.01781,1.09340
68,6900,0.96421,1.08160,1.00939,1.07412,1.02524,1.06638
69,7000,0.95249,1.06678,1.02752,1.05796,1.09282,1.05463
70,7100,0.97987,1.05354,1.17822,1.04889,1.01017,1.05369
71,7200,0.99814,1.03976,1.08203,1.03606,1.04059,1.04281
72,7300,0.95878,1.02775,1.02825,1.01897,1.07179,1.02565
73,7400,0.95972,1.01400,1.02649,1.00736,1.04135,1.02397
74,7500,0.97060,1.00244,1.04051,0.99794,1.04044,0.99964
75,7600,0.95903,0.98701,1.11613,0.98939,1.04378,0.99050
76,7700,0.98798,0.97948,1.02339,0.97492,0.95555,0.97513
77,7800,0.94959,0.96913,1.02397,0.96177,1.01784,0.96965
78,7900,0.93905,0.94883,1.07871,0.94912,0.98438,0.95038
79,8000,1.14857,0.93226,1.04736,0.93805,1.14424,0.94060
80,8100,0.89472,0.92497,0.98157,0.92498,1.05167,0.91557
81,8200,0.84077,0.91163,0.99254,0.91472,0.92247,0.91875
82,8300,0.91495,0.90128,1.03286,0.90128,1.01733,0.90132
83,8400,0.97940,0.89500,1.08468,0.89502,1.12225,0.89192
84,8500,1.02708,0.88158,0.94610,0.87815,1.06839,0.88251
85,8600,1.07367,0.86497,1.09672,0.86718,1.04379,0.86656
86,8700,0.97629,0.85236,1.13250,0.86161,1.07733,0.85411
87,8800,0.98133,0.84421,1.06182,0.84374,1.01011,0.85146
88,8900,0.89270,0.83205,1.03686,0.83504,1.00489,0.83237
89,9000,1.14282,0.82894,0.96136,0.82474,1.00327,0.82106
90,9100,0.93343,0.81004,0.92698,0.81608,0.90979,0.81488
91,9200,0.88354,0.80131,0.89470,0.79999,1.01270,0.79889
92,9300,1.01848,0.78886,1.03333,0.79330,1.13624,0.79611
93,9400,0.95592,0.77719,0.94694,0.78061,0.98253,0.78270
94,9500,0.92816,0.76761,1.10316,0.77123,0.94350,0.77474
95,9600,1.00369,0.75779,0.98893,0.76067,0.88226,0.76280
96,9700,1.04863,0.75232,1.23148,0.74940,0.98147,0.75351
97,9800,0.97220,0.74506,0.98900,0.74720,1.01301,0.74225
98,9900,1.02105,0.73759,1.01741,0.73516,1.00090,0.73425
99,10000,0.93719,0.72825,0.96913,0.72200,0.95438,0.72604
100,10100,0.94537,0.71529,0.95747,0.72224,1.00365,0.71753
101,10200,0.92866,0.70776,0.90083,0.70976,0.90310,0.70506
102,10300,1.05416,0.70226,0.94300,0.69840,0.94168,0.70489
103,10400,1.03313,0.68886,0.94813,0.69591,0.95354,0.69494
104,10500,0.97615,0.68877,0.99659,0.68958,1.03932,0.68804
105,10600,0.98480,0.67542,0.92982,0.67829,0.99045,0.68172
106,10700,1.02249,0.67463,0.94801,0.66533,0.99342,0.67302
107,10800,1.06453,0.66012,1.06265,0.66393,1.01618,0.66640
108,10900,1.01633,0.65547,0.92882,0.65073,1.05596,0.66116
109,11000,0.89922,0.64906,0.99920,0.64893,0.97294,0.65458
110,11100,1.29245,0.64651,1.04233,0.64266,0.94084,0.63967
111,11200,1.01045,0.63774,0.89673,0.63385,1.01478,0.63304
112,11300,0.96366,0.62739,0.94752,0.62522,1.02481,0.62866
113,11400,0.99909,0.62483,1.04064,0.61989,0.92710,0.62031
114,11500,1.23136,0.61800,1.00773,0.61514,1.00879,0.61585
115,11600,0.87986,0.60813,0.99769,0.60850,1.04596,0.60476
116,11700,1.18599,0.60264,1.14341,0.60378,0.99538,0.60116
117,11800,1.06990,0.60039,1.01605,0.59970,0.99601,0.59537
118,11900,0.98818,0.59700,0.94750,0.59201,0.85547,0.58935
119,12000,1.10892,0.58368,0.93790,0.58802,0.93315,0.58371
120,12100,1.01789,0.58163,1.03933,0.58100,1.12789,0.58089
121,12200,0.93086,0.57185,0.95129,0.57086,0.90239,0.57413
122,12300,1.03883,0.56634,0.98607,0.56198,1.04519,0.56593
123,12400,0.97887,0.56116,1.07211,0.56319,0.91643,0.56484
124,12500,1.01020,0.55243,0.95929,0.55342,0.98694,0.55542
125,12600,1.04692,0.55008,0.99342,0.55598,1.02992,0.55421
126,12700,0.95553,0.54524,0.96336,0.54527,0.86954,0.54456
127,12800,0.96932,0.53859,0.93297,0.53999,0.94748,0.53797
128,12900,1.12099,0.53357,0.91087,0.53320,0.99854,0.53461
129,13000,1.03291,0.52858,0.96981,0.53312,1.03917,0.53057
130,13100,1.01070,0.52496,0.91056,0.52133,0.91905,0.52623
131,13200,1.11928,0.51679,0.92193,0.52021,1.01910,0.51459
132,13300,1.09041,0.51944,0.98783,0.51152,0.97339,0.51178
133,13400,0.85635,0.51025,0.86733,0.50644,1.01778,0.51043
134,13500,1.28226,0.50754,0.97778,0.50403,1.00566,0.50333
135,13600,1.15653,0.49692,0.89084,0.49870,0.93897,0.49849
136,13700,1.00558,0.49647,0.95012,0.49315,0.94047,0.49365
137,13800,0.87996,0.48493,0.96937,0.48823,0.97701,0.48898
138,13900,1.07771,0.48316,0.84500,0.48342,1.02350,0.48190
139,14000,1.16016,0.48080,1.01703,0.48078,0.88863,0.47714
140,14100,0.98216,0.47559,0.95605,0.47533,1.00292,0.47863
141,14200,1.09126,0.47114,0.89764,0.47011,0.97048,0.47296
142,14300,0.95477,0.46933,1.04533,0.46590,0.99313,0.46540
143,14400,0.94313,0.46338,0.99889,0.46260,0.94099,0.46200
144,14500,1.01725,0.45872,0.91465,0.45746,1.03381,0.45919
145,14600,0.91834,0.45498,1.02244,0.45308,1.05781,0.45247
146,14700,0.93073,0.44616,0.96316,0.44986,0.93775,0.44775
147,14800,0.90420,0.44539,0.99501,0.44370,0.92668,0.44307
148,14900,0.98825,0.43877,0.90442,0.43993,1.01247,0.44348
149,15000,0.99438,0.43782,0.92398,0.43215,0.95435,0.43567
150,15100,0.83797,0.43280,1.00177,0.43313,1.00936,0.43018
151,15200,1.11817,0.42806,1.00550,0.43277,1.07524,0.42763
152,15300,0.88296,0.42425,0.89592,0.42198,0.93994,0.42473
153,15400,0.86162,0.42485,0.99797,0.42048,1.02588,0.42308
154,15500,0.93725,0.41852,0.99847,0.41647,1.03962,0.41691
155,15600,1.08916,0.41490,0.93903,0.41366,0.87884,0.41241
156,15700,1.02351,0.40954,1.04566,0.40997,1.08495,0.41050
157,15800,1.04112,0.40540,1.00097,0.40891,1.01742,0.40581
158,15900,0.93276,0.40348,1.01081,0.40312,0.93251,0.40311
159,16000,0.98265,0.39863,0.84831,0.39799,0.97056,0.40206
160,16100,0.94627,0.39426,0.91412,0.39380,1.02229,0.39550
161,16200,1.00214,0.39268,0.92928,0.39160,1.01950,0.39234
162,16300,1.13963,0.38748,0.94336,0.38709,0.90112,0.38758
163,16400,0.95429,0.38496,0.99975,0.38453,0.99637,0.38526
164,16500,1.04507,0.38407,1.05422,0.38336,0.95563,0.38481
165,16600,0.92875,0.37917,0.95956,0.38033,0.91402,0.37638
166,16700,0.94109,0.37641,0.88896,0.37885,1.00052,0.37636
167,16800,0.87523,0.37168,0.91668,0.37322,0.93844,0.37116
168,16900,0.96562,0.36884,0.98172,0.36919,0.98304,0.37048
169,17000,0.97105,0.36320,0.93053,0.36538,0.93048,0.36370
170,17100,0.97505,0.36229,1.01744,0.36318,0.95890,0.36462
171,17200,1.05856,0.36085,1.01584,0.36050,1.00592,0.36025
172,17300,0.94267,0.35848,0.83082,0.35753,0.93865,0.35584
173,17400,1.08440,0.35601,1.05637,0.35876,0.94661,0.35276
174,17500,0.96006,0.35316,0.95118,0.35005,0.99895,0.35383
175,17600,1.05770,0.34813,0.92491,0.34607,1.05788,0.34797
176,17700,0.98985,0.34816,0.98555,0.34768,0.93625,0.34543
177,17800,0.98478,0.34397,1.02317,0.34374,0.97443,0.34455
178,17900,1.03290,0.34132,0.97903,0.34121,0.98766,0.33998
179,18000,0.99537,0.33885,1.03932,0.33773,0.99011,0.33778
180,18100,1.00386,0.33596,1.00163,0.33687,0.90079,0.33609
181,18200,1.04721,0.33076,0.99153,0.33239,0.92276,0.33159
182,18300,0.89893,0.32781,0.93754,0.33099,0.96944,0.32919
183,18400,0.91779,0.32809,0.93171,0.33030,0.97144,0.32755
184,18500,0.96864,0.32697,0.97949,0.32797,0.98986,0.32920
185,18600,1.11160,0.32298,0.94764,0.32275,0.98131,0.32178
186,18700,0.90497,0.32064,0.95353,0.31970,0.94942,0.32181
187,18800,1.11222,0.32045,1.00691,0.31864,0.95165,0.31749
188,18900,0.96159,0.31609,0.90165,0.31392,0.97643,0.31550
189,19000,0.93471,0.31223,0.89352,0.31485,0.97244,0.31573
190,19100,0.96168,0.31038,1.03964,0.31095,0.94465,0.31093
191,19200,0.91651,0.30714,1.01586,0.30765,0.94354,0.30971
192,19300,0.96295,0.30612,0.93730,0.30416,0.92219,0.30711
193,19400,1.04611,0.30301,0.86011,0.30238,0.98527,0.30405
194,19500,0.98497,0.30296,0.92207,0.30011,0.99834,0.30070
195,19600,0.98173,0.29994,0.96180,0.30021,0.97467,0.30051
196,19700,0.83941,0.29398,0.92308,0.29703,0.94273,0.29731
197,19800,0.93799,0.29290,0.94493,0.29452,0.85287,0.29299
198,19900,0.87505,0.29343,0.93357,0.29238,0.97105,0.28832
199,20000,0.92789,0.28998,0.99596,0.29072,0.99475,0.28978
200,20100,0.90994,0.28699,0.89804,0.28998,0.95830,0.28728
201,20200,0.92313,0.28529,0.93675,0.28587,1.00788,0.28286
202,20300,0.95885,0.28093,0.91870,0.28261,0.87127,0.28239
203,20400,0.96591,0.28199,0.94506,0.27848,0.95003,0.28156
204,20500,1.10351,0.27943,0.97078,0.27996,0.86067,0.27891
205,20600,0.90589,0.27683,0.89383,0.27830,0.88171,0.27537
206,20700,0.92497,0.27384,1.01636,0.27695,0.94360,0.27531
207,20800,0.93649,0.27103,0.93093,0.27386,0.94876,0.27196
208,20900,1.00999,0.26894,0.92444,0.27050,0.93158,0.27193
209,21000,0.90761,0.26925,0.87628,0.26739,0.90892,0.26765
210,21100,0.90535,0.26813,0.98033,0.26750,0.93774,0.26746
211,21200,0.86444,0.26510,0.96754,0.26311,0.98638,0.26490
212,21300,0.96106,0.26504,0.96476,0.26425,0.86762,0.26141
213,21400,0.99124,0.26213,0.99778,0.26050,0.84684,0.26030
214,21500,0.92669,0.25907,0.94326,0.26054,0.90380,0.25989
215,21600,1.06861,0.25593,0.92409,0.25733,0.91893,0.25532
216,21700,0.88023,0.25583,0.87359,0.25670,0.91728,0.25589
