iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value
124,12500,-2.36104,0.34836,0.00097,-19.39279,1.16243,0.23626
125,12600,-2.37218,0.22320,0.00097,-19.49825,1.19533,0.23734
126,12700,-2.37430,0.22314,0.00096,-19.50283,1.34895,0.23758
127,12800,-2.36753,0.19401,0.00096,-19.53336,1.40537,0.23794
128,12900,-2.39264,0.20538,0.00096,-19.56909,1.23217,0.23604
129,13000,-2.37536,0.23282,0.00095,-19.61904,1.21359,0.23426
130,13100,-2.42150,0.28025,0.00095,-19.65458,1.24182,0.23709
131,13200,-2.35957,0.24954,0.00095,-19.53888,1.18709,0.23454
132,13300,-2.39487,0.24258,0.00094,-19.67381,1.24110,0.23612
133,13400,-2.38383,0.18111,0.00094,-19.65421,1.24567,0.23676
134,13500,-2.44043,0.23510,0.00093,-19.69989,1.43623,0.23468
135,13600,-2.40849,0.22094,0.00093,-19.67387,1.28093,0.23674
136,13700,-2.40839,0.27409,0.00093,-19.73961,1.30148,0.23433
137,13800,-2.42259,0.28459,0.00092,-19.73193,1.23871,0.23286
138,13900,-2.38144,0.28018,0.00092,-19.75519,1.35857,0.23226
139,14000,-2.42112,0.28776,0.00092,-19.84099,1.31593,0.23454
140,14100,-2.39268,0.21084,0.00091,-19.79375,1.24310,0.23287
141,14200,-2.38749,0.21678,0.00091,-19.80482,1.34284,0.23322
142,14300,-2.42930,0.23360,0.00091,-19.73066,1.31120,0.23157
143,14400,-2.41923,0.22221,0.00090,-19.95529,1.39161,0.23436
144,14500,-2.34204,0.25044,0.00090,-19.80312,1.19772,0.23085
145,14600,-2.43599,0.29590,0.00090,-19.83254,1.28463,0.23511
146,14700,-2.42319,0.27358,0.00090,-19.90529,1.23084,0.23022
147,14800,-2.39276,0.20138,0.00089,-19.81779,1.28341,0.23306
148,14900,-2.48523,0.25912,0.00089,-19.87495,1.26427,0.23358
149,15000,-2.42506,0.24070,0.00089,-19.88861,1.27653,0.23197
150,15100,-2.49579,0.31413,0.00088,-19.86575,1.32895,0.22983
151,15200,-2.47650,0.22177,0.00088,-19.78946,1.25648,0.23073
152,15300,-2.48576,0.24202,0.00088,-19.87545,1.30581,0.23047
153,15400,-2.49946,0.21361,0.00087,-19.89574,1.20213,0.23127
154,15500,-2.46678,0.24707,0.00087,-19.88774,1.26833,0.22921
155,15600,-2.49040,0.22634,0.00087,-19.81146,1.20591,0.22723
156,15700,-2.54720,0.25596,0.00087,-19.79594,1.23986,0.22701
157,15800,-2.55817,0.27113,0.00086,-19.85785,1.17153,0.23039
158,15900,-2.54561,0.29163,0.00086,-19.91017,1.28125,0.22745
159,16000,-2.59018,0.28581,0.00086,-19.79175,1.48429,0.22782
160,16100,-2.58425,0.25899,0.00086,-19.76045,1.32515,0.22784
161,16200,-2.61555,0.25093,0.00085,-19.76494,1.28743,0.22602
162,16300,-2.58980,0.21354,0.00085,-19.75201,1.27096,0.22736
163,16400,-2.65193,0.22327,0.00085,-19.79939,1.21221,0.22577
164,16500,-2.63771,0.19931,0.00085,-19.81033,1.27142,0.22599
165,16600,-2.70761,0.24918,0.00084,-19.72500,1.27435,0.22607
166,16700,-2.68017,0.24894,0.00084,-19.73093,1.17156,0.22487
167,16800,-2.66911,0.26096,0.00084,-19.77814,1.12242,0.22498
168,16900,-2.66178,0.22280,0.00083,-19.71374,1.18973,0.22648
169,17000,-2.67152,0.20177,0.00083,-19.64631,1.27726,0.22402
170,17100,-2.73839,0.21726,0.00083,-19.64646,1.18677,0.22436
171,17200,-2.75473,0.19033,0.00083,-19.72951,1.20035,0.22606
172,17300,-2.75629,0.20533,0.00083,-19.62570,1.15663,0.22345
173,17400,-2.76309,0.21019,0.00082,-19.63709,1.17623,0.22455
174,17500,-2.77698,0.27375,0.00082,-19.70897,1.17884,0.22303
175,17600,-2.74833,0.26044,0.00082,-19.59603,1.19117,0.22442
176,17700,-2.82065,0.22747,0.00082,-19.65080,1.22366,0.22239
177,17800,-2.77579,0.21261,0.00081,-19.70066,1.21562,0.22282
178,17900,-2.80871,0.22052,0.00081,-19.59714,1.14403,0.22086
179,18000,-2.87665,0.22936,0.00081,-19.61819,1.20224,0.22189
180,18100,-2.80635,0.26305,0.00081,-19.57091,1.19921,0.22166
181,18200,-2.87355,0.27660,0.00080,-19.63678,1.18660,0.22084
182,18300,-2.84794,0.26132,0.00080,-19.61607,1.32251,0.22172
183,18400,-2.92469,0.19383,0.00080,-19.57058,1.14193,0.22189
184,18500,-2.88800,0.22845,0.00080,-19.57871,1.12764,0.21967
185,18600,-2.86552,0.25089,0.00080,-19.54332,1.06410,0.22014
186,18700,-2.89975,0.23133,0.00079,-19.63860,1.13864,0.22112
187,18800,-2.90976,0.19258,0.00079,-19.63548,1.17191,0.21939
188,18900,-2.96238,0.19605,0.00079,-19.54637,1.19965,0.22153
189,19000,-2.97165,0.22711,0.00079,-19.55112,1.15156,0.21784
190,19100,-2.95288,0.23165,0.00079,-19.48158,1.19367,0.21766
191,19200,-2.95242,0.21048,0.00078,-19.48362,1.37507,0.21834
192,19300,-2.97862,0.20755,0.00078,-19.54677,1.29882,0.21875
193,19400,-2.99566,0.23844,0.00078,-19.54693,1.17339,0.21872
194,19500,-3.05954,0.21670,0.00078,-19.56716,1.15746,0.21703
195,19600,-3.00007,0.21881,0.00077,-19.53734,1.16321,0.21657
196,19700,-3.04131,0.18955,0.00077,-19.43531,1.20093,0.21527
197,19800,-3.01714,0.16302,0.00077,-19.40213,1.19908,0.21615
198,19900,-3.06945,0.18437,0.00077,-19.52119,1.24062,0.21879
199,20000,-3.02330,0.17254,0.00077,-19.45205,1.21504,0.21526
200,20100,-3.09153,0.26505,0.00077,-19.48505,1.24572,0.21733
201,20200,-3.08462,0.22437,0.00076,-19.42302,1.14522,0.21489
202,20300,-3.07874,0.19690,0.00076,-19.39692,1.18734,0.21677
203,20400,-3.09359,0.19190,0.00076,-19.37527,1.19623,0.21405
204,20500,-3.12459,0.18279,0.00076,-19.39932,1.15226,0.21495
205,20600,-3.09224,0.23052,0.00076,-19.32571,1.21340,0.21428
206,20700,-3.07094,0.17720,0.00075,-19.31287,1.19337,0.21407
207,20800,-3.08439,0.24432,0.00075,-19.35142,1.05179,0.21289
208,20900,-3.14610,0.18960,0.00075,-19.25501,1.11427,0.21459
209,21000,-3.11918,0.18136,0.00075,-19.31978,1.13721,0.21240
210,21100,-3.17748,0.19230,0.00075,-19.21848,1.26034,0.21181
211,21200,-3.09517,0.24645,0.00075,-19.22936,1.11593,0.21004
212,21300,-3.16049,0.29318,0.00074,-19.11533,1.10239,0.20960
213,21400,-3.16808,0.19889,0.00074,-19.20456,1.11849,0.21327
214,21500,-3.17467,0.26232,0.00074,-19.18725,1.09557,0.21138
215,21600,-3.11918,0.31089,0.00074,-19.15819,1.09304,0.21098
216,21700,-3.16348,0.26852,0.00074,-19.14110,1.13337,0.21028
217,21800,-3.20655,0.22910,0.00073,-19.17766,1.09970,0.21000
218,21900,-3.11375,0.20934,0.00073,-19.10406,1.04974,0.20808
219,22000,-3.18923,0.21793,0.00073,-19.19505,1.12189,0.21045
220,22100,-3.20440,0.24701,0.00073,-19.02869,1.11340,0.20996
221,22200,-3.17576,0.28338,0.00073,-19.04470,1.22011,0.20910
222,22300,-3.20203,0.19057,0.00073,-19.11046,1.08919,0.21039
223,22400,-3.24009,0.18073,0.00072,-19.11245,1.11844,0.21061
224,22500,-3.18908,0.18030,0.00072,-19.06496,1.04092,0.20827
225,22600,-3.20169,0.18743,0.00072,-19.03007,1.03732,0.20774
226,22700,-3.20029,0.28171,0.00072,-19.04332,1.12705,0.20919
227,22800,-3.16052,0.23796,0.00072,-19.06791,1.12668,0.20593
228,22900,-3.23037,0.18019,0.00072,-18.99647,1.25318,0.20985
229,23000,-3.18826,0.21546,0.00072,-18.97130,1.14975,0.20712
230,23100,-3.23140,0.24120,0.00071,-18.84179,1.13736,0.20747
231,23200,-3.26413,0.24725,0.00071,-18.94194,1.10513,0.20918
232,23300,-3.24617,0.21913,0.00071,-18.89825,1.15891,0.20953
233,23400,-3.24411,0.21854,0.00071,-18.89415,1.11581,0.20755
234,23500,-3.19090,0.25581,0.00071,-18.93972,1.01656,0.20955
235,23600,-3.24401,0.23009,0.00071,-18.88255,1.07208,0.20589
236,23700,-3.24412,0.21161,0.00070,-18.91234,1.04734,0.20692
237,23800,-3.21251,0.28257,0.00070,-18.81388,1.01506,0.20461
238,23900,-3.30418,0.22625,0.00070,-18.78364,1.10776,0.20433
239,24000,-3.19114,0.27230,0.00070,-18.82626,1.13945,0.20610
240,24100,-3.20618,0.22738,0.00070,-18.84784,1.30124,0.20669
241,24200,-3.26346,0.20243,0.00070,-18.78160,1.20460,0.20501
242,24300,-3.27178,0.21868,0.00070,-18.84949,1.08134,0.20522
243,24400,-3.27649,0.21883,0.00069,-18.78164,1.04695,0.20352
244,24500,-3.29275,0.19217,0.00069,-18.79842,1.18038,0.20631
245,24600,-3.16049,0.24402,0.00069,-18.70546,1.13736,0.20392
246,24700,-3.21573,0.20211,0.00069,-18.72229,1.06415,0.20301
247,24800,-3.24582,0.20884,0.00069,-18.78984,1.04580,0.20376
248,24900,-3.23391,0.26179,0.00069,-18.73592,1.15732,0.20368
