iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
212,21300,-12.28920,1.17526,0.12287,-9.54370,1.06191,0.12248,-9.64269,1.03120,0.12197
213,21400,-12.34741,1.08317,0.12232,-9.48468,1.11058,0.12315,-9.70869,1.02387,0.12093
214,21500,-12.32553,1.12407,0.12272,-9.45093,1.05644,0.12135,-9.68758,1.10163,0.12319
215,21600,-12.33527,0.96808,0.11982,-9.56751,1.03162,0.12478,-9.71835,1.09165,0.12362
216,21700,-12.31219,0.92367,0.12049,-9.45018,1.01813,0.12183,-9.61412,1.02499,0.12099
217,21800,-12.17592,0.94811,0.12161,-9.46897,1.03090,0.12121,-9.61874,1.03118,0.12113
218,21900,-12.17717,0.97656,0.12043,-9.28687,1.01380,0.12212,-9.65497,0.99541,0.12034
219,22000,-12.18926,0.92611,0.12092,-9.37416,1.13511,0.12041,-9.56410,1.01666,0.11987
220,22100,-12.17065,0.87258,0.12155,-9.29653,1.08145,0.12141,-9.49776,1.05757,0.12043
221,22200,-12.02540,0.88234,0.12119,-9.31229,0.98360,0.11899,-9.43401,1.08493,0.12166
222,22300,-12.13919,0.93841,0.11996,-9.20667,1.01918,0.12033,-9.50489,1.02995,0.12049
223,22400,-12.10935,1.00168,0.12091,-9.22244,1.00457,0.11986,-9.45499,1.00014,0.11967
224,22500,-11.97784,1.12761,0.11888,-9.23164,1.05838,0.12109,-9.43871,1.03387,0.11987
225,22600,-11.97567,0.95657,0.11880,-9.12810,1.04808,0.11976,-9.36043,1.08407,0.11954
226,22700,-11.93240,0.99882,0.11912,-9.07212,0.99807,0.11936,-9.35747,1.06192,0.12005
227,22800,-11.87303,0.92983,0.11901,-9.12399,1.00120,0.11907,-9.32003,1.01916,0.11943
228,22900,-11.93846,0.96188,0.11926,-8.99627,1.03395,0.11762,-9.34314,1.07374,0.11883
229,23000,-11.87222,1.12580,0.11987,-9.07782,1.06108,0.12044,-9.27801,1.01274,0.11952
230,23100,-11.77067,0.89893,0.11780,-9.03126,1.04039,0.11847,-9.26996,0.97976,0.11955
231,23200,-11.78666,0.87361,0.11871,-8.97537,1.00064,0.11878,-9.23764,1.03088,0.11847
232,23300,-11.79429,0.90811,0.11739,-8.96995,0.99041,0.11724,-9.11044,1.00634,0.11812
233,23400,-11.76429,0.90795,0.11827,-8.93206,1.06229,0.11719,-9.20205,1.07023,0.12025
234,23500,-11.67777,1.07401,0.11928,-8.89699,1.04683,0.11817,-9.24284,1.04691,0.11857
235,23600,-11.64475,0.94172,0.11809,-8.92671,1.04444,0.11915,-9.08556,1.06754,0.11764
236,23700,-11.66498,0.98500,0.11638,-8.93443,1.00866,0.11732,-9.07468,0.98680,0.11747
237,23800,-11.58375,0.95629,0.11927,-8.82057,0.99897,0.11785,-9.09846,1.02896,0.11812
238,23900,-11.56278,0.98098,0.11775,-8.78500,1.05099,0.11810,-9.05238,1.07612,0.11791
239,24000,-11.57233,0.97638,0.11717,-8.75480,1.00042,0.11721,-8.99260,1.03242,0.11760
240,24100,-11.55801,0.86777,0.11683,-8.80818,1.00721,0.11742,-9.00026,1.02335,0.11882
241,24200,-11.56054,0.81272,0.11720,-8.73667,1.03701,0.11820,-8.97657,1.01946,0.11626
242,24300,-11.53771,1.16556,0.11664,-8.76053,1.02430,0.11757,-8.95182,1.03309,0.11755
243,24400,-11.38356,1.04121,0.11651,-8.71536,1.04817,0.11549,-8.84871,1.02197,0.11671
244,24500,-11.46487,0.91737,0.11633,-8.64562,1.00537,0.11575,-8.92734,1.03315,0.11527
245,24600,-11.52743,0.95029,0.11639,-8.72114,1.04991,0.11664,-8.79090,1.04937,0.11535
246,24700,-11.37448,1.02785,0.11751,-8.61454,1.06340,0.11495,-8.93279,1.07336,0.11656
247,24800,-11.41032,0.87946,0.11564,-8.64782,1.04143,0.11519,-8.78056,1.02266,0.11565
248,24900,-11.31996,0.94271,0.11672,-8.51403,1.05327,0.11488,-8.84264,1.01665,0.11517
