iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-10.39343,26.34624,2.10497,-13.48691,38.55760,2.56103,-12.82511,42.80192,2.40159
1,200,-14.65739,4.45591,2.55315,-16.19174,3.08024,2.85557,-14.96797,3.83270,2.62898
2,300,-15.46772,2.50401,2.58200,-15.96826,2.73599,2.69133,-17.10790,2.48968,2.89016
3,400,-16.84318,2.79534,2.67912,-17.20138,2.93358,2.73521,-20.50284,3.72334,3.28784
4,500,-18.82719,6.44654,2.83547,-18.93888,2.88833,2.81339,-22.07546,3.53847,3.26504
5,600,-21.78063,4.66335,2.85751,-22.65753,4.04899,3.00181,-25.42187,5.00035,3.35105
6,700,-22.69510,5.18482,2.83500,-24.38265,5.25207,3.10304,-27.68976,8.83317,3.49483
7,800,-26.12580,8.76796,2.92706,-27.30106,8.64979,3.10839,-30.89688,11.51181,3.49162
8,900,-29.76264,6.94242,3.15967,-30.20693,8.61163,3.20502,-34.07813,7.58941,3.69716
9,1000,-31.60473,6.97027,3.27290,-32.12195,8.26647,3.27740,-36.85420,13.90256,3.69802
10,1100,-34.92001,11.93397,3.22463,-35.18817,8.86971,3.33123,-39.02260,5.95722,3.58886
11,1200,-34.40400,9.84467,3.16252,-36.45959,7.17243,3.44104,-39.75147,5.09413,3.55302
12,1300,-37.58466,14.59827,3.17405,-40.41440,10.93107,3.56271,-43.05432,11.22040,3.49867
13,1400,-39.95139,7.95089,3.18939,-43.00369,6.21401,3.54491,-45.65971,6.46098,3.45045
14,1500,-41.65132,9.69841,3.10853,-44.92170,5.93444,3.52046,-47.42589,5.29516,3.39319
15,1600,-43.27031,12.57250,3.01912,-46.73012,9.90080,3.45273,-49.32744,8.52643,3.43620
16,1700,-44.47697,10.00219,2.95051,-48.77807,9.25482,3.37531,-50.87776,6.96446,3.38143
17,1800,-45.90763,9.10813,3.00281,-49.52502,11.34758,3.38570,-52.38764,9.10957,3.36217
18,1900,-48.72457,11.45343,2.99803,-51.69798,15.62814,3.35397,-54.62141,12.93764,3.36283
19,2000,-49.68544,19.82885,2.94820,-53.96972,14.97539,3.40220,-56.05476,19.06308,3.31807
20,2100,-52.08247,23.46285,2.89457,-57.69271,29.67134,3.37805,-58.46897,27.34335,3.28144
21,2200,-54.59680,32.46367,2.90445,-59.92571,40.24918,3.38642,-60.15219,42.27259,3.26112
22,2300,-55.33511,32.85539,2.90160,-61.54204,44.82074,3.38788,-61.98443,43.50638,3.28837
23,2400,-55.82059,40.16354,2.84916,-62.53601,30.34317,3.38253,-64.06765,35.09948,3.29343
24,2500,-59.04815,25.82749,2.86552,-64.93829,29.70945,3.40761,-66.22399,32.23107,3.31311
25,2600,-60.59797,21.24956,2.83830,-67.30879,20.76141,3.37900,-68.27991,25.20046,3.31550
26,2700,-61.90230,20.93541,2.81685,-69.06051,22.07461,3.38546,-70.92628,24.41685,3.33733
27,2800,-62.93342,19.09762,2.80457,-72.00816,16.52801,3.44742,-73.05511,23.43729,3.39245
28,2900,-65.28702,19.37249,2.79764,-74.40331,14.48733,3.47439,-76.08390,18.42254,3.38900
29,3000,-66.73130,13.85064,2.87813,-75.36149,12.71892,3.46764,-76.83968,24.17968,3.33440
30,3100,-68.54991,22.89528,2.90140,-76.86648,29.70424,3.42794,-77.47581,27.31235,3.34127
31,3200,-69.14849,19.82427,2.88990,-78.21159,37.74543,3.39800,-78.58721,25.10318,3.30687
