iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss
49,5000,-1.16192,1.06280,-1.41536,1.07256
50,5100,-1.12156,1.13259,-1.33872,1.01187
51,5200,-1.12438,1.14402,-1.36502,1.05963
52,5300,-1.14774,1.09696,-1.40671,1.08559
53,5400,-1.11067,1.16386,-1.43754,1.02538
54,5500,-1.23343,1.13014,-1.40683,1.07126
55,5600,-1.18396,1.25412,-1.41932,1.14149
56,5700,-1.16236,1.25500,-1.43144,1.13528
57,5800,-1.21019,1.19989,-1.42410,1.09462
58,5900,-1.21654,1.19117,-1.41572,1.15720
59,6000,-1.22757,1.25527,-1.44400,1.20264
60,6100,-1.21748,1.20160,-1.46157,1.19037
61,6200,-1.18027,1.14914,-1.53061,1.12732
62,6300,-1.26182,1.31483,-1.56237,1.13528
63,6400,-1.16928,1.25803,-1.54815,1.22781
64,6500,-1.18466,1.28053,-1.45988,1.21441
65,6600,-1.28089,1.21787,-1.54819,1.29509
66,6700,-1.24872,1.38348,-1.60889,1.25619
67,6800,-1.21982,1.34851,-1.62442,1.24742
68,6900,-1.23976,1.40717,-1.59132,1.21936
69,7000,-1.25100,1.44560,-1.57420,1.33084
70,7100,-1.26261,1.39226,-1.65150,1.30798
71,7200,-1.30576,1.37197,-1.54682,1.30558
72,7300,-1.27225,1.35016,-1.54499,1.34963
73,7400,-1.29415,1.40097,-1.59620,1.25277
74,7500,-1.28030,1.41722,-1.63841,1.31119
75,7600,-1.29621,1.40870,-1.54443,1.27095
76,7700,-1.29423,1.39780,-1.66835,1.37931
77,7800,-1.24852,1.41172,-1.62104,1.29233
78,7900,-1.22757,1.55441,-1.73695,1.46248
79,8000,-1.23207,1.42537,-1.66451,1.31824
80,8100,-1.32097,1.35484,-1.69410,1.46113
81,8200,-1.27019,1.56595,-1.59101,1.39459
82,8300,-1.35694,1.58336,-1.71494,1.48055
83,8400,-1.30503,1.43635,-1.73340,1.39046
84,8500,-1.34233,1.57686,-1.68366,1.40050
85,8600,-1.22286,1.42040,-1.71373,1.47177
86,8700,-1.30711,1.63792,-1.70257,1.45545
87,8800,-1.32147,1.49418,-1.72780,1.48236
88,8900,-1.37912,1.54554,-1.70560,1.40724
89,9000,-1.31942,1.61267,-1.67414,1.51317
90,9100,-1.31506,1.60710,-1.68205,1.46146
91,9200,-1.33841,1.44326,-1.67675,1.44149
92,9300,-1.38300,1.54965,-1.66032,1.51771
93,9400,-1.27637,1.55454,-1.62940,1.48198
94,9500,-1.30643,1.56138,-1.70474,1.52795
95,9600,-1.29533,1.50498,-1.73424,1.54072
96,9700,-1.33591,1.72618,-1.74017,1.44587
97,9800,-1.32055,1.51186,-1.69349,1.43936
98,9900,-1.33678,1.61044,-1.72067,1.52533
99,10000,-1.29560,1.60908,-1.74633,1.69423
100,10100,-1.29242,1.55573,-1.71684,1.58864
101,10200,-1.28363,1.60369,-1.65455,1.41276
102,10300,-1.33189,1.67746,-1.74406,1.45460
103,10400,-1.39637,1.66468,-1.80341,1.42934
104,10500,-1.29318,1.72768,-1.77785,1.57550
105,10600,-1.37412,1.64226,-1.74410,1.53827
106,10700,-1.30526,1.67762,-1.71649,1.60552
107,10800,-1.26320,1.68157,-1.72871,1.62866
108,10900,-1.28619,1.56130,-1.77923,1.45236
109,11000,-1.24132,1.78580,-1.76832,1.62142
110,11100,-1.33818,1.56844,-1.88066,1.53537
111,11200,-1.33624,1.67355,-1.85881,1.56519
112,11300,-1.42234,1.89970,-1.67718,1.50185
113,11400,-1.25981,1.61147,-1.74099,1.70458
114,11500,-1.28974,1.63465,-1.74570,1.62208
115,11600,-1.36949,1.67727,-1.85456,1.49726
116,11700,-1.38245,1.59291,-1.77714,1.60718
117,11800,-1.39136,1.68344,-1.82574,1.60042
118,11900,-1.38954,1.80963,-1.82984,1.52174
119,12000,-1.36480,1.64453,-1.84057,1.52791
120,12100,-1.43108,1.65842,-1.87064,1.55293
121,12200,-1.37292,1.63940,-1.89508,1.53267
122,12300,-1.47666,1.65378,-1.94721,1.56291
123,12400,-1.39548,1.62744,-1.90664,1.47847
124,12500,-1.43334,1.67010,-1.91508,1.58564
125,12600,-1.40826,1.69000,-1.82934,1.55591
126,12700,-1.45713,1.68775,-1.96965,1.57050
127,12800,-1.32402,1.68212,-2.05051,1.53174
128,12900,-1.45885,1.80132,-2.01449,1.49572
129,13000,-1.39056,1.64240,-2.00334,1.45622
130,13100,-1.53857,1.62355,-1.98241,1.52792
131,13200,-1.34195,1.62762,-1.98420,1.58112
132,13300,-1.47197,1.78477,-2.01798,1.53450
133,13400,-1.34816,1.69882,-1.93181,1.54115
134,13500,-1.42720,1.75032,-2.03302,1.56237
135,13600,-1.39804,1.67622,-1.90459,1.44844
136,13700,-1.49817,1.76577,-2.00727,1.46153
137,13800,-1.43674,1.77118,-1.94841,1.61060
138,13900,-1.43197,1.74141,-1.94870,1.48192
139,14000,-1.44099,1.73895,-1.95042,1.54328
140,14100,-1.43565,1.68383,-2.00735,1.52018
141,14200,-1.42827,1.66655,-1.95685,1.56390
142,14300,-1.52829,1.89024,-2.09544,1.55778
143,14400,-1.45785,1.77990,-1.92134,1.58107
144,14500,-1.41175,1.60844,-2.06026,1.50614
145,14600,-1.40009,1.75778,-1.85560,1.63053
146,14700,-1.47127,1.63623,-2.03407,1.44907
147,14800,-1.49038,1.69777,-1.90627,1.53450
148,14900,-1.31559,1.69906,-2.05029,1.56643
149,15000,-1.45268,1.59350,-1.95282,1.53657
150,15100,-1.41728,1.70101,-1.95517,1.43176
151,15200,-1.42966,1.90222,-2.09640,1.56600
152,15300,-1.44838,1.83293,-1.98337,1.58309
153,15400,-1.51669,1.70945,-2.08288,1.55925
154,15500,-1.48232,1.81851,-1.96701,1.58071
155,15600,-1.48497,1.82598,-2.12248,1.56951
156,15700,-1.39203,1.68499,-1.99138,1.53999
157,15800,-1.45289,1.80080,-1.99013,1.45698
158,15900,-1.42851,1.95923,-1.90728,1.40202
159,16000,-1.51311,1.66857,-1.94808,1.61096
160,16100,-1.45289,1.73564,-1.92747,1.57657
161,16200,-1.46746,1.75713,-1.93307,1.63731
162,16300,-1.49093,1.70153,-1.94322,1.57066
163,16400,-1.53096,1.55995,-1.97324,1.62780
164,16500,-1.57767,1.85532,-1.94066,1.55936
165,16600,-1.46087,1.63817,-1.94461,1.60922
166,16700,-1.57731,2.00274,-2.03496,1.49546
167,16800,-1.41314,1.68897,-2.09839,1.50874
168,16900,-1.43701,1.76046,-1.96581,1.56389
169,17000,-1.63327,1.72134,-2.00330,1.49156
170,17100,-1.58206,1.82115,-1.90272,1.53067
171,17200,-1.45211,1.65884,-2.08528,1.57885
172,17300,-1.49145,1.75812,-2.00623,1.68779
173,17400,-1.42889,1.71816,-1.93499,1.54284
174,17500,-1.45240,1.73560,-1.99497,1.52490
175,17600,-1.52706,1.82777,-2.00240,1.57221
176,17700,-1.52008,1.72958,-2.02930,1.63044
177,17800,-1.48636,1.73191,-2.00341,1.54870
178,17900,-1.50932,2.00480,-2.03404,1.50057
179,18000,-1.42787,1.77548,-2.02799,1.72702
180,18100,-1.52157,1.79755,-1.92069,1.57349
181,18200,-1.44694,1.79289,-2.08347,1.63221
182,18300,-1.48558,1.78128,-1.93876,1.56851
183,18400,-1.48840,1.82112,-2.03370,1.54601
184,18500,-1.48802,1.72277,-2.00013,1.54805
185,18600,-1.41177,1.87337,-2.02584,1.55932
186,18700,-1.43132,1.65442,-2.13499,1.66756
187,18800,-1.48398,1.80132,-2.11704,1.50194
188,18900,-1.41009,1.89489,-2.19915,1.51791
189,19000,-1.59767,1.82889,-2.05575,1.51464
190,19100,-1.53558,1.78052,-2.02134,1.76695
191,19200,-1.47911,1.70371,-2.21119,1.49454
192,19300,-1.53660,1.63336,-2.06755,1.50118
193,19400,-1.44515,1.73441,-2.15732,1.55475
194,19500,-1.53104,1.89406,-2.12878,1.57189
195,19600,-1.53998,1.84990,-2.24884,1.61440
196,19700,-1.41718,1.72006,-2.10087,1.52604
197,19800,-1.47231,1.89129,-2.09635,1.59005
198,19900,-1.45046,1.72120,-2.17522,1.68694
199,20000,-1.43263,1.65270,-2.19353,1.53504
200,20100,-1.41927,1.78869,-2.21859,1.53526
201,20200,-1.41805,1.80216,-2.32792,1.54291
202,20300,-1.43844,1.85519,-2.23063,1.48639
203,20400,-1.44395,1.68161,-2.32967,1.50173
204,20500,-1.53441,1.66266,-2.22645,1.62344
205,20600,-1.54363,1.89301,-2.20059,1.58782
206,20700,-1.55296,1.75051,-2.17456,1.48863
207,20800,-1.58340,1.75921,-2.27208,1.54046
208,20900,-1.45146,1.66435,-2.23893,1.40244
209,21000,-1.55014,1.80420,-2.35780,1.51377
210,21100,-1.60734,1.76553,-2.26090,1.50996
211,21200,-1.51700,1.86014,-2.19202,1.44445
212,21300,-1.44973,1.86093,-2.42277,1.36765
213,21400,-1.57520,1.77707,-2.37437,1.40730
214,21500,-1.46209,1.85018,-2.27081,1.40319
215,21600,-1.49506,1.90094,-2.22008,1.42837
216,21700,-1.45770,1.75470,-2.27628,1.50434
217,21800,-1.43725,1.82391,-2.39445,1.57449
218,21900,-1.43758,1.83002,-2.15283,1.50813
219,22000,-1.44697,1.62055,-2.32065,1.52604
220,22100,-1.53406,1.79854,-2.27248,1.47722
221,22200,-1.53994,1.96280,-2.31117,1.48671
222,22300,-1.50704,1.77471,-2.20637,1.43536
223,22400,-1.54274,1.84078,-2.46242,1.44841
224,22500,-1.52408,1.84775,-2.32221,1.33226
225,22600,-1.50945,1.72459,-2.28647,1.48896
226,22700,-1.56179,1.95527,-2.35890,1.64515
227,22800,-1.42459,2.00542,-2.32197,1.39328
228,22900,-1.51558,1.91525,-2.42407,1.45672
229,23000,-1.51405,1.91003,-2.35101,1.45828
230,23100,-1.57580,1.77183,-2.31193,1.46121
231,23200,-1.53820,1.79758,-2.35416,1.49721
232,23300,-1.44594,1.79661,-2.18141,1.41083
233,23400,-1.48431,1.82409,-2.37703,1.37891
234,23500,-1.47756,1.84504,-2.37776,1.48666
235,23600,-1.46293,1.85480,-2.26114,1.47726
236,23700,-1.51439,1.84926,-2.29841,1.48615
237,23800,-1.45560,1.89074,-2.37538,1.49306
238,23900,-1.48171,1.82489,-2.38893,1.38048
239,24000,-1.54288,1.91152,-2.28924,1.53603
240,24100,-1.46833,2.00128,-2.36851,1.41763
241,24200,-1.45962,1.97403,-2.34816,1.41034
242,24300,-1.45114,1.84628,-2.36083,1.54275
243,24400,-1.54875,2.03234,-2.32031,1.47957
244,24500,-1.41135,1.87306,-2.34441,1.40748
245,24600,-1.51260,1.87754,-2.27716,1.47293
246,24700,-1.51569,1.87867,-2.22349,1.56069
247,24800,-1.39123,1.80034,-2.29709,1.38693
248,24900,-1.38734,1.88839,-2.36584,1.43041
