iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,-4.52666,4.11857,0.78862,1.61917,-3.85600,4.26970,0.69025,1.61165,-4.00787,4.45327,0.71251,1.61016
1,200,-5.22433,1.15925,0.85733,1.62213,-4.34622,1.23215,0.68648,1.61383,-6.03268,1.55538,0.99746,1.61216
2,300,-5.86685,1.08507,0.88695,1.61799,-4.97657,1.01969,0.71678,1.61354,-7.59666,1.28573,1.16448,1.61544
3,400,-6.37509,1.32265,0.87996,1.61703,-5.61720,1.20993,0.75817,1.61206,-8.27920,1.87737,1.17262,1.61461
4,500,-7.07880,1.44708,0.85533,1.61228,-6.26712,1.28970,0.73296,1.61158,-9.25917,1.29220,1.16667,1.61333
5,600,-7.53625,1.19776,0.81876,1.61197,-6.74690,1.20378,0.70961,1.61037,-9.65479,1.41102,1.08999,1.61186
6,700,-7.95182,1.32188,0.79580,1.60998,-7.32356,1.11925,0.70595,1.60900,-10.18365,1.48541,1.04517,1.61062
7,800,-8.48664,1.58049,0.77945,1.60928,-7.76003,1.03295,0.70742,1.60741,-10.70143,1.35568,1.01589,1.60984
8,900,-9.05155,1.58145,0.78115,1.60687,-8.29105,1.35395,0.70900,1.60629,-11.68982,1.71849,1.03573,1.60912
9,1000,-9.36782,1.88911,0.76876,1.60483,-8.64914,1.62730,0.71387,1.60526,-12.53692,2.39386,1.05151,1.60901
10,1100,-9.89433,1.71436,0.75842,1.60641,-9.33527,1.36932,0.71467,1.60549,-13.16794,1.97610,1.05394,1.60804
11,1200,-10.61852,1.85868,0.75044,1.60712,-9.92579,1.14642,0.71337,1.60512,-13.98627,1.93452,1.01905,1.60690
12,1300,-10.77638,2.19832,0.74553,1.60775,-10.30706,1.54306,0.71007,1.60435,-14.69757,1.96573,1.02109,1.60519
13,1400,-11.43102,2.66758,0.73578,1.60902,-10.84524,2.27431,0.70729,1.60380,-15.16844,3.28884,0.99501,1.60373
14,1500,-11.53973,2.99935,0.74220,1.61039,-11.23706,2.25782,0.69768,1.60289,-15.76674,3.88793,1.02540,1.60229
15,1600,-12.44823,2.96699,0.75113,1.61004,-11.60767,2.06175,0.68592,1.60137,-16.76613,4.46041,1.02343,1.60145
16,1700,-13.25375,2.59441,0.74991,1.60991,-12.28685,1.89594,0.68313,1.60099,-17.53823,4.18204,1.00395,1.60024
17,1800,-13.71269,2.81671,0.74732,1.60972,-12.62896,1.87841,0.67237,1.60059,-18.08441,2.92587,0.98735,1.59957
18,1900,-14.04958,2.22680,0.73574,1.60966,-13.13588,1.80225,0.66511,1.59950,-18.65827,2.43868,0.95648,1.59946
19,2000,-14.60378,1.83010,0.72421,1.60877,-13.52008,1.93759,0.65853,1.59883,-19.41215,2.52940,0.93895,1.59942
20,2100,-15.08216,1.49108,0.71787,1.60902,-13.84939,1.75815,0.65640,1.59827,-19.83675,2.00897,0.93156,1.59887
21,2200,-15.29503,1.64516,0.70637,1.60896,-14.21417,1.86186,0.66575,1.59759,-20.48919,2.54901,0.92205,1.59827
22,2300,-15.65794,1.70922,0.70247,1.60868,-14.60292,1.96690,0.66426,1.59673,-20.93885,1.99277,0.91290,1.59773
23,2400,-16.14075,1.62467,0.69155,1.60767,-14.98966,1.86140,0.66233,1.59651,-21.71163,1.69484,0.92483,1.59713
24,2500,-16.71595,1.78948,0.68631,1.60826,-15.33640,2.00942,0.65375,1.59581,-22.25078,2.16761,0.92481,1.59613
25,2600,-17.07397,2.14465,0.68147,1.60797,-15.75446,2.08859,0.64597,1.59518,-22.74772,3.20013,0.92519,1.59496
26,2700,-16.96157,2.65150,0.67416,1.60817,-15.74400,2.23515,0.64372,1.59493,-23.27792,4.16413,0.91871,1.59387
27,2800,-17.11264,2.76319,0.66434,1.60690,-16.00193,2.23028,0.63473,1.59426,-22.99824,5.23829,0.90058,1.59263
28,2900,-17.43748,4.15945,0.65403,1.60643,-16.35714,2.95354,0.62525,1.59374,-23.84903,5.57527,0.88828,1.59157
29,3000,-17.80980,3.64186,0.64153,1.60638,-16.51230,3.05189,0.61979,1.59315,-24.04687,5.05816,0.85633,1.59142
30,3100,-18.07273,4.16368,0.63393,1.60694,-16.93549,2.96579,0.60839,1.59252,-24.00936,5.05082,0.83868,1.59096
31,3200,-18.27731,3.72133,0.62473,1.60748,-17.16775,2.56877,0.60349,1.59196,-24.49819,3.76489,0.82569,1.59072
32,3300,-18.27962,2.28277,0.61569,1.60632,-17.16394,1.94105,0.59121,1.59139,-24.58619,4.11571,0.80747,1.58983
33,3400,-18.64036,1.95457,0.60611,1.60501,-17.59846,2.26184,0.59469,1.59075,-24.53730,3.79173,0.78859,1.58940
34,3500,-18.60613,2.47015,0.59922,1.60582,-17.74282,2.17101,0.58435,1.58997,-24.66015,4.91180,0.76810,1.58848
35,3600,-18.76885,3.58726,0.59142,1.60487,-17.87686,2.73954,0.57967,1.58993,-24.57430,7.23133,0.75407,1.58804
36,3700,-18.66981,3.49348,0.58145,1.60398,-18.07208,2.79015,0.57402,1.58909,-24.79954,7.88725,0.74031,1.58681
37,3800,-18.76560,2.68112,0.57546,1.60366,-18.18145,2.13360,0.56715,1.58863,-24.72774,4.67643,0.73103,1.58640
38,3900,-18.97403,1.94664,0.56700,1.60296,-18.02718,1.37819,0.56102,1.58802,-25.17858,3.55460,0.71860,1.58523
39,4000,-19.23411,1.53191,0.56106,1.60149,-18.34678,2.04853,0.55069,1.58778,-25.23847,1.80980,0.70813,1.58440
40,4100,-19.41153,2.07254,0.55328,1.59981,-18.34659,2.00782,0.54631,1.58729,-25.26458,2.72350,0.69537,1.58278
41,4200,-19.59233,2.45720,0.54469,1.59961,-18.60513,1.84920,0.53990,1.58644,-25.37130,3.60778,0.68574,1.58191
42,4300,-19.81512,2.59879,0.53654,1.59952,-18.74356,2.55744,0.53219,1.58555,-25.34155,4.10397,0.67002,1.58112
43,4400,-20.05288,2.21143,0.53031,1.59876,-18.94474,2.00627,0.52437,1.58481,-25.83310,2.99888,0.66190,1.58015
44,4500,-20.32831,2.80671,0.52530,1.59859,-19.14172,2.28524,0.52265,1.58423,-25.91992,3.65409,0.65140,1.57918
45,4600,-20.14213,1.77485,0.51584,1.59751,-19.23331,2.47637,0.51629,1.58392,-25.58157,3.97865,0.64539,1.57891
46,4700,-20.25533,1.72320,0.51145,1.59821,-19.26521,1.71793,0.50846,1.58325,-26.13149,3.51001,0.63141,1.57805
47,4800,-20.34378,1.68546,0.50499,1.59776,-19.35352,1.58708,0.50340,1.58204,-26.09623,3.20188,0.63034,1.57737
48,4900,-20.57171,1.67885,0.49931,1.59765,-19.64439,1.94768,0.49741,1.58238,-25.91149,2.09784,0.61241,1.57687
49,5000,-20.69343,1.73767,0.49228,1.59807,-19.65988,1.96066,0.49302,1.58120,-26.18818,2.37093,0.60727,1.57647
50,5100,-20.78478,1.84193,0.48684,1.59765,-19.78860,1.69905,0.48488,1.58098,-26.37361,3.18986,0.59713,1.57580
51,5200,-20.80950,1.76857,0.48055,1.59766,-19.64017,1.66494,0.48110,1.57986,-26.13024,3.63133,0.59313,1.57522
52,5300,-20.83883,1.70411,0.47767,1.59672,-19.50059,2.16027,0.47549,1.57968,-26.27117,2.53353,0.57686,1.57534
