iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,-2.88698,2.10635,0.56955,2.70438,-2.90149,2.11331,0.57040,2.70392,-2.92979,2.00088,0.56851,2.70427
1,200,-3.54194,1.05689,0.56166,2.70011,-3.57078,1.12001,0.56161,2.69961,-3.51190,1.04046,0.56009,2.70033
2,300,-3.88751,1.04227,0.55464,2.69441,-3.92175,1.14630,0.55570,2.69443,-3.91387,1.00775,0.55490,2.69336
3,400,-4.36808,1.02493,0.56679,2.69424,-4.31926,1.10331,0.56555,2.69400,-4.38615,0.99346,0.56480,2.69419
4,500,-4.84231,1.12106,0.58008,2.69628,-4.80241,1.16488,0.57520,2.69580,-4.82872,1.07394,0.57670,2.69603
5,600,-5.28622,1.26362,0.57195,2.69753,-5.19316,1.16536,0.56807,2.69881,-5.26752,1.01163,0.56993,2.69831
6,700,-5.63119,1.13287,0.54675,2.69840,-5.56338,1.04303,0.54384,2.69716,-5.50102,1.24423,0.54332,2.69764
7,800,-5.93603,1.10085,0.52518,2.69628,-5.87484,1.16997,0.52702,2.69699,-5.96627,1.12473,0.52716,2.69594
8,900,-6.26349,0.97823,0.50688,2.69315,-6.21285,1.12991,0.50807,2.69332,-6.11350,1.17113,0.50901,2.69289
9,1000,-6.71367,1.18046,0.49841,2.68946,-6.59136,1.03987,0.50108,2.68920,-6.58201,1.03166,0.49863,2.68839
10,1100,-6.92379,1.15600,0.49042,2.68817,-7.01159,1.14849,0.49008,2.68896,-6.90713,1.14099,0.48929,2.68808
11,1200,-7.23479,1.07065,0.47407,2.68590,-7.19486,1.12003,0.47520,2.68632,-7.12702,1.19706,0.47115,2.68672
12,1300,-7.52219,1.20949,0.46287,2.68413,-7.47559,1.03004,0.45951,2.68498,-7.47511,1.11446,0.46093,2.68432
13,1400,-7.77801,1.22369,0.45029,2.68207,-7.70692,1.17440,0.45365,2.68142,-7.67359,1.14802,0.45186,2.68115
14,1500,-7.94216,1.19419,0.44319,2.68005,-7.95641,1.35523,0.44543,2.67959,-7.97107,1.13241,0.44357,2.67937
15,1600,-8.22416,1.39672,0.42827,2.67820,-8.11035,1.07454,0.42951,2.67809,-8.24504,1.15708,0.43007,2.67746
16,1700,-8.54966,1.08779,0.41963,2.67658,-8.41003,1.06891,0.41938,2.67589,-8.47331,1.20976,0.42061,2.67667
17,1800,-8.72942,1.23059,0.41253,2.67454,-8.70887,1.14228,0.40977,2.67407,-8.65174,1.33261,0.41036,2.67503
18,1900,-8.93208,1.17984,0.40096,2.67361,-8.86979,1.11874,0.40042,2.67352,-8.93980,1.10261,0.40126,2.67442
19,2000,-9.03038,1.23691,0.38588,2.67267,-8.95484,1.35179,0.38689,2.67227,-9.13091,1.61896,0.38857,2.67227
20,2100,-9.28060,1.17324,0.37281,2.67038,-9.16514,1.26435,0.37293,2.67080,-9.28481,1.21038,0.37214,2.67122
21,2200,-9.39077,1.37135,0.35905,2.66994,-9.31878,1.33499,0.35866,2.66999,-9.36891,1.20234,0.35874,2.66998
22,2300,-9.53278,1.06820,0.34615,2.66905,-9.46452,1.22107,0.34602,2.66938,-9.39470,1.14939,0.34684,2.66925
23,2400,-9.58518,1.09271,0.33451,2.66767,-9.51437,1.16212,0.33254,2.66802,-9.51911,1.18394,0.33293,2.66793
24,2500,-9.73458,1.08508,0.32237,2.66637,-9.56991,1.34714,0.32237,2.66728,-9.63829,1.20660,0.32127,2.66740
25,2600,-9.79468,1.16193,0.31168,2.66586,-9.87673,1.15073,0.31173,2.66625,-9.89760,1.44997,0.31249,2.66599
