iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,-2.47069,1.49997,0.45224,1.61104,-3.83011,4.12523,0.67916,1.61357,-4.58526,3.10427,0.82218,1.62125
1,200,-3.27698,0.62327,0.53120,1.61525,-4.25357,0.56346,0.71605,1.61108,-5.45569,0.75964,0.93195,1.62497
2,300,-3.41310,0.31581,0.47127,1.61444,-4.81051,0.41002,0.71062,1.60875,-5.62515,0.54722,0.85604,1.62244
3,400,-3.51858,0.19868,0.43062,1.61245,-5.27097,0.40790,0.68276,1.60735,-6.24694,0.48957,0.81509,1.61921
4,500,-3.74744,0.25634,0.40693,1.61191,-5.83465,0.48966,0.68666,1.60583,-6.57297,0.66535,0.77676,1.61787
5,600,-4.06373,0.16210,0.39067,1.61111,-6.36016,0.41894,0.69255,1.60408,-6.98153,0.58274,0.74752,1.61570
6,700,-4.29112,0.25332,0.37856,1.61068,-6.82493,0.41374,0.67672,1.60243,-7.52766,0.49745,0.72392,1.61377
7,800,-4.58853,0.26632,0.36423,1.61042,-7.23678,0.66487,0.65910,1.60171,-7.96567,0.52929,0.70390,1.61395
8,900,-4.82983,0.34262,0.35581,1.60999,-7.64742,0.63279,0.63608,1.60127,-8.42538,0.76240,0.68497,1.61347
9,1000,-5.00431,0.33093,0.34044,1.60970,-7.93358,0.75907,0.60540,1.60076,-8.70758,0.82871,0.65650,1.61269
10,1100,-5.13293,0.45474,0.32936,1.60908,-8.17842,0.99991,0.58909,1.60042,-9.02863,0.82418,0.63603,1.61193
11,1200,-5.44330,0.40600,0.31744,1.60869,-8.61986,0.55463,0.57395,1.60020,-9.40654,0.61783,0.60835,1.61097
12,1300,-5.63968,0.61087,0.31109,1.60869,-8.96433,0.65110,0.55338,1.59977,-9.73777,0.88841,0.60626,1.61169
13,1400,-5.88904,0.57655,0.31045,1.60856,-9.32737,0.58517,0.54050,1.59920,-10.33863,1.14323,0.62295,1.61288
14,1500,-6.08503,0.55905,0.30658,1.60749,-9.72916,0.59127,0.53224,1.59936,-10.78539,1.11109,0.62637,1.61389
15,1600,-6.36777,0.52816,0.30106,1.60692,-9.94981,0.64008,0.51465,1.59893,-11.16205,0.99446,0.62376,1.61340
16,1700,-6.56677,0.42735,0.29779,1.60654,-10.17590,0.59416,0.49828,1.59937,-11.59058,0.83893,0.62092,1.61416
17,1800,-6.66544,0.40324,0.28970,1.60626,-10.44659,0.58689,0.48731,1.59861,-11.97197,0.87681,0.61913,1.61401
18,1900,-6.87625,0.38219,0.28438,1.60548,-10.68021,0.55426,0.47833,1.59878,-12.42048,0.89692,0.60729,1.61349
19,2000,-6.97614,0.35739,0.27678,1.60520,-11.00781,1.01867,0.46386,1.59824,-12.81975,1.01394,0.59776,1.61340
20,2100,-7.19121,0.32556,0.27075,1.60454,-11.22285,0.65634,0.44950,1.59860,-13.09941,0.99346,0.59014,1.61367
21,2200,-7.33508,0.38814,0.26596,1.60440,-11.39026,0.57072,0.43424,1.59932,-13.37686,0.77768,0.57364,1.61338
22,2300,-7.41768,0.46926,0.25931,1.60388,-11.54462,0.47810,0.42247,1.59907,-13.86374,1.40356,0.56226,1.61287
23,2400,-7.49226,0.57243,0.25198,1.60354,-11.82621,0.45295,0.41133,1.59873,-13.82208,1.19766,0.54636,1.61282
24,2500,-7.58722,0.41603,0.24392,1.60299,-11.94600,0.55256,0.40009,1.59900,-14.23763,0.70124,0.52703,1.61189
25,2600,-7.72771,0.58277,0.23965,1.60270,-12.00917,0.80512,0.38936,1.59879,-14.41142,0.84492,0.51250,1.61178
26,2700,-7.66514,0.43716,0.23206,1.60194,-12.34248,0.87620,0.37756,1.59903,-14.59455,1.03904,0.49876,1.61144
27,2800,-7.88505,0.44307,0.22547,1.60111,-12.45872,0.80704,0.36875,1.59896,-14.89763,1.01555,0.48103,1.61091
28,2900,-7.84948,0.57620,0.21798,1.60113,-12.59024,0.77048,0.35849,1.59883,-14.87941,1.09471,0.46896,1.61036
29,3000,-7.97828,0.43750,0.21292,1.60019,-12.78139,0.73216,0.34670,1.59952,-14.97713,0.93512,0.45389,1.61035
30,3100,-8.10683,0.39741,0.20648,1.60004,-12.77220,0.72234,0.33674,1.59976,-15.13231,0.82023,0.43391,1.60973
31,3200,-8.14999,0.40383,0.20053,1.59897,-12.93456,0.50256,0.32607,1.59944,-15.27220,0.81997,0.42459,1.60891
32,3300,-8.16753,0.46715,0.19444,1.59893,-13.01416,0.49993,0.31699,1.59870,-15.23393,0.66050,0.40834,1.60930
33,3400,-8.19138,0.48820,0.18817,1.59812,-13.04976,0.57755,0.31008,1.59927,-15.37436,0.62516,0.39935,1.60875
34,3500,-8.27170,0.40474,0.18224,1.59810,-13.09201,0.53207,0.30178,1.59981,-15.43438,0.60026,0.38518,1.60803
35,3600,-8.34141,0.41300,0.17681,1.59703,-13.19312,0.49838,0.29416,1.59932,-15.43077,0.63958,0.37323,1.60783
36,3700,-8.38242,0.40621,0.17264,1.59660,-13.24715,0.37132,0.28573,1.59985,-15.41364,0.60539,0.36392,1.60733
37,3800,-8.38627,0.47355,0.16640,1.59612,-13.25089,0.43943,0.27642,1.59936,-15.37813,0.63939,0.35260,1.60709
38,3900,-8.39732,0.45725,0.16250,1.59549,-13.21425,0.49497,0.27035,1.59929,-15.49083,0.64016,0.34425,1.60695
39,4000,-8.47479,0.41919,0.15678,1.59521,-13.21958,0.43784,0.26282,1.59950,-15.51321,0.61404,0.33272,1.60622
40,4100,-8.55741,0.46754,0.15343,1.59462,-13.26291,0.42949,0.25548,1.60009,-15.57886,0.61854,0.32251,1.60629
41,4200,-8.50519,0.75253,0.14850,1.59447,-13.24479,0.43648,0.24952,1.59943,-15.40525,0.62242,0.31141,1.60589
42,4300,-8.46751,0.63780,0.14587,1.59435,-13.25267,0.43495,0.24093,1.59990,-15.49895,0.61202,0.30322,1.60569
43,4400,-8.37653,0.68945,0.14149,1.59390,-13.28700,0.44196,0.23423,1.60022,-15.35950,0.62098,0.29500,1.60527
44,4500,-8.50949,0.74058,0.13811,1.59391,-13.28239,0.45901,0.23103,1.60015,-15.45497,0.67195,0.28449,1.60518
45,4600,-8.52103,0.65761,0.13366,1.59298,-13.24282,0.44205,0.22487,1.60028,-15.42676,0.61546,0.27925,1.60501
46,4700,-8.49569,0.68878,0.13044,1.59261,-13.28321,0.44241,0.21791,1.60050,-15.34321,0.65471,0.26937,1.60485
47,4800,-8.51209,0.78901,0.12780,1.59245,-13.26275,0.50755,0.21124,1.59975,-15.34195,0.62857,0.26111,1.60464
48,4900,-8.39834,0.55758,0.12484,1.59233,-13.20180,0.48562,0.20684,1.60012,-15.24622,0.61815,0.25268,1.60420
49,5000,-8.52462,0.47111,0.12067,1.59165,-13.15969,0.44196,0.20146,1.60073,-15.08331,0.60301,0.24510,1.60396
50,5100,-8.53806,0.50136,0.11772,1.59116,-13.07050,0.46409,0.19709,1.60015,-15.16710,0.63195,0.23989,1.60387
51,5200,-8.53294,0.49901,0.11475,1.59095,-13.00503,0.49460,0.19151,1.60010,-15.08336,0.62518,0.23304,1.60358
52,5300,-8.50541,0.46203,0.11152,1.59049,-13.06744,0.48074,0.18651,1.60048,-14.92533,0.63029,0.22510,1.60315
53,5400,-8.47823,0.38291,0.10861,1.58962,-12.91600,0.43779,0.18194,1.59976,-14.82306,0.62872,0.21850,1.60312
54,5500,-8.50598,0.38261,0.10598,1.58984,-12.92686,0.46121,0.17650,1.59979,-14.77944,0.65599,0.21306,1.60310
55,5600,-8.40992,0.43860,0.10344,1.58919,-12.82052,0.48173,0.17197,1.60016,-14.62117,0.65194,0.20597,1.60307
56,5700,-8.49926,0.44563,0.10155,1.58940,-12.73156,0.46715,0.16817,1.60023,-14.53542,0.73629,0.20039,1.60289
57,5800,-8.42968,0.42057,0.09861,1.58883,-12.64487,0.47125,0.16423,1.60006,-14.48469,0.69941,0.19423,1.60282
58,5900,-8.36714,0.35365,0.09606,1.58794,-12.48130,0.46473,0.16001,1.59966,-14.37003,0.63831,0.18823,1.60250
59,6000,-8.49092,0.57382,0.09407,1.58792,-12.57727,0.45498,0.15399,1.60033,-14.28310,0.76336,0.18355,1.60207
60,6100,-8.35950,0.38509,0.09124,1.58765,-12.45574,0.45462,0.15149,1.60035,-14.19041,0.68841,0.17754,1.60168
61,6200,-8.31257,0.34880,0.08987,1.58609,-12.32873,0.46336,0.14762,1.60025,-14.04011,0.77643,0.17340,1.60164
62,6300,-8.26120,0.34906,0.08766,1.58650,-12.26610,0.54024,0.14425,1.59926,-13.86307,0.72049,0.16936,1.60180
63,6400,-8.22485,0.36935,0.08608,1.58585,-12.13254,0.40195,0.14046,1.59960,-13.78097,0.52934,0.16376,1.60146
64,6500,-8.29426,0.36662,0.08413,1.58523,-12.07582,0.40371,0.13716,1.59939,-13.70325,0.60361,0.15974,1.60093
65,6600,-8.23541,0.43051,0.08179,1.58547,-12.00572,0.43419,0.13405,1.59922,-13.50562,0.54866,0.15552,1.60081
66,6700,-8.17015,0.35545,0.08059,1.58539,-11.83390,0.68487,0.13142,1.59923,-13.36854,0.52938,0.15150,1.60036
67,6800,-8.08528,0.46412,0.07945,1.58433,-11.76133,0.60186,0.12668,1.59956,-13.23054,0.51909,0.14812,1.60023
68,6900,-8.07492,0.41000,0.07738,1.58391,-11.68711,0.54285,0.12502,1.59944,-13.16585,0.47997,0.14423,1.60054
69,7000,-8.09581,0.37118,0.07585,1.58412,-11.54611,0.50561,0.12138,1.59870,-13.01228,0.59190,0.13982,1.60038
