iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,35.97806,1.23342,35.75558,1.23207,35.85705,1.23249
1,200,13.41226,1.18500,13.46134,1.18725,13.11887,1.18189
2,300,3.60903,1.14180,3.81025,1.13966,3.52158,1.13773
3,400,1.95315,1.09656,2.02045,1.09586,1.90251,1.09422
4,500,1.24027,1.06494,1.25890,1.06285,1.23658,1.06459
5,600,0.94781,1.02272,0.96132,1.02374,0.98999,1.02610
6,700,0.81863,0.98592,0.83658,0.98258,0.86032,0.97773
7,800,0.74220,0.94739,0.74963,0.94434,0.75782,0.94264
8,900,0.65801,0.90756,0.68729,0.91172,0.67829,0.90849
9,1000,0.59738,0.87266,0.62007,0.87095,0.61644,0.86905
10,1100,0.57597,0.84098,0.56766,0.84054,0.57768,0.84158
11,1200,0.54678,0.81604,0.54829,0.81422,0.54729,0.81225
12,1300,0.54834,0.78485,0.54051,0.78528,0.55327,0.78235
13,1400,0.55120,0.75649,0.52728,0.75416,0.54400,0.75177
14,1500,0.54036,0.72730,0.53986,0.72553,0.54137,0.72391
15,1600,0.52744,0.69707,0.54252,0.69856,0.54040,0.69993
16,1700,0.54085,0.67312,0.53401,0.66935,0.53601,0.66961
17,1800,0.54118,0.64078,0.52389,0.64016,0.54980,0.63770
18,1900,0.53492,0.61437,0.51667,0.61197,0.52844,0.61310
19,2000,0.54247,0.58862,0.52797,0.58702,0.54061,0.58875
20,2100,0.54427,0.56245,0.52257,0.56218,0.54045,0.56241
21,2200,0.53784,0.53750,0.52226,0.53936,0.54097,0.53721
22,2300,0.52652,0.51279,0.52978,0.51661,0.54866,0.51429
23,2400,0.51335,0.49137,0.51908,0.49140,0.56136,0.49077
24,2500,0.53098,0.47119,0.52393,0.46965,0.54330,0.46913
25,2600,0.52431,0.44890,0.53183,0.45053,0.55453,0.44835
26,2700,0.54740,0.42811,0.52843,0.42819,0.54331,0.42885
27,2800,0.53772,0.40857,0.52466,0.40791,0.54189,0.40939
28,2900,0.52791,0.39020,0.55634,0.39014,0.54543,0.39084
29,3000,0.54109,0.37174,0.53954,0.37284,0.54125,0.37127
30,3100,0.52871,0.35586,0.54110,0.35638,0.54778,0.35562
31,3200,0.54261,0.33941,0.53432,0.33914,0.55470,0.33832
32,3300,0.52642,0.32403,0.52992,0.32363,0.54019,0.32474
33,3400,0.55243,0.30989,0.53459,0.30972,0.55200,0.31001
34,3500,0.54755,0.29632,0.53434,0.29509,0.55081,0.29682
35,3600,0.54093,0.28314,0.55357,0.28305,0.54906,0.28353
36,3700,0.54940,0.27095,0.54279,0.27074,0.54829,0.27129
37,3800,0.54829,0.25878,0.54614,0.25912,0.55356,0.25782
38,3900,0.55114,0.24865,0.52950,0.24837,0.55683,0.24822
