iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
123,12400,-90.67508,4.76387,1.59239,-104.43950,2.18434,1.89079,-121.08237,4.97666,2.14109
124,12500,-90.29495,7.35899,1.57439,-104.03819,2.59832,1.90173,-121.46989,9.69104,2.17283
125,12600,-90.66069,10.07005,1.58433,-103.85437,2.49122,1.90341,-120.36646,6.11586,2.13310
126,12700,-89.27739,9.74533,1.56786,-103.68431,2.42139,1.89674,-120.43154,3.23624,2.13861
127,12800,-89.74503,5.78185,1.58650,-103.27582,2.31630,1.88521,-119.92779,3.03520,2.11732
128,12900,-89.16992,3.15238,1.57431,-103.21210,2.41018,1.88090,-119.38209,2.80292,2.10683
129,13000,-88.23062,7.78255,1.56855,-103.02684,2.37292,1.89788,-118.83597,2.94073,2.10873
130,13100,-88.09363,5.78171,1.55985,-102.57048,2.55242,1.88502,-118.39858,2.74059,2.05866
131,13200,-87.61996,5.71474,1.55624,-102.10216,2.63137,1.87979,-117.99352,2.88817,2.06815
132,13300,-87.57231,5.16975,1.53116,-101.77822,2.53689,1.89009,-117.56763,2.78035,2.04501
133,13400,-87.41508,3.99736,1.53196,-101.46465,2.58217,1.86331,-116.96894,2.80011,2.03822
134,13500,-86.59074,4.00993,1.53404,-101.21796,2.45791,1.85827,-116.65252,2.66320,2.03664
135,13600,-85.83942,4.45860,1.52468,-100.87217,2.47355,1.86986,-116.25361,2.58859,1.99711
136,13700,-86.13674,1.82720,1.51805,-100.48975,2.47178,1.87081,-115.82147,2.51805,1.99555
137,13800,-85.65716,6.17375,1.50190,-100.36611,2.73214,1.85111,-115.22905,2.45743,1.97522
138,13900,-85.28439,4.33026,1.51281,-100.07648,2.58582,1.85696,-114.69452,2.51632,1.96752
139,14000,-84.67081,4.04102,1.51452,-100.50477,2.52516,1.86545,-114.31221,2.41871,1.94126
140,14100,-83.72841,4.06505,1.49070,-99.86247,2.40438,1.84431,-113.76428,2.40407,1.93024
141,14200,-83.28718,4.31543,1.49098,-99.54858,2.53825,1.84875,-113.27776,2.50533,1.92078
142,14300,-82.89744,3.95923,1.47540,-99.52781,2.23582,1.83782,-112.83006,2.24280,1.91281
143,14400,-83.25686,4.16161,1.48274,-99.19686,2.40728,1.84079,-112.32659,2.58701,1.89397
144,14500,-82.82474,3.77762,1.45563,-99.40681,3.71732,1.81304,-111.63655,2.91749,1.90117
145,14600,-82.41803,9.73889,1.47171,-98.71019,6.45354,1.82044,-111.04630,2.70224,1.88823
146,14700,-82.40762,4.35722,1.46020,-98.91016,3.32544,1.81520,-110.71541,2.74591,1.88452
147,14800,-81.80088,2.75169,1.44779,-98.45210,8.03770,1.80773,-110.21126,2.50357,1.87435
148,14900,-81.87038,2.22699,1.45202,-98.72367,5.17580,1.80654,-109.73021,2.44878,1.85247
149,15000,-81.30251,5.30072,1.44029,-97.71460,4.96530,1.81131,-109.29612,2.44957,1.84874
150,15100,-81.72439,7.55064,1.44000,-97.14501,4.88025,1.80470,-108.85693,2.29494,1.82571
151,15200,-80.83671,7.21092,1.42547,-97.64228,4.43124,1.79497,-108.43989,2.30885,1.82400
152,15300,-80.18750,6.06946,1.41129,-96.93317,4.54840,1.78352,-107.91446,2.28344,1.82735
153,15400,-80.24436,4.27350,1.40503,-96.19539,4.68991,1.78993,-107.34186,2.17039,1.79865
154,15500,-79.50481,9.41350,1.40588,-97.02036,9.10833,1.78817,-106.86521,2.13972,1.78421
155,15600,-79.90767,5.79490,1.40181,-95.99508,7.56137,1.75898,-106.41825,2.37091,1.77505
156,15700,-79.53735,4.19585,1.39295,-95.96384,5.66218,1.76016,-105.90034,2.00587,1.76184
157,15800,-78.92033,4.14162,1.38037,-95.88154,4.37207,1.74597,-105.38500,2.32001,1.75556
158,15900,-79.26798,4.75306,1.38705,-94.48631,4.56560,1.73064,-104.97652,2.31865,1.77096
159,16000,-78.51555,4.17284,1.36191,-94.03680,4.56472,1.72420,-104.65265,2.15913,1.75527
160,16100,-78.71941,6.22271,1.35459,-93.54405,4.19857,1.70272,-104.14985,2.14509,1.72409
161,16200,-78.65929,6.97217,1.35611,-93.45088,4.06158,1.69474,-103.50197,2.22195,1.75819
162,16300,-77.45165,5.83163,1.33169,-93.50294,6.12915,1.67742,-103.05309,2.04082,1.71087
163,16400,-76.67848,4.98242,1.32832,-92.76554,9.31510,1.67208,-102.62711,1.89713,1.69238
164,16500,-76.98092,2.63067,1.32088,-92.32333,12.16868,1.64647,-102.13448,2.14493,1.69496
