iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss
28,2900,-0.48214,0.86166,-0.38046,0.88535,-0.48688,0.82763
29,3000,-0.50489,0.90396,-0.42506,0.82989,-0.47132,0.86304
30,3100,-0.53638,0.86127,-0.43525,0.85522,-0.49766,0.88640
31,3200,-0.52356,0.85806,-0.44044,0.85416,-0.48416,0.84120
32,3300,-0.54317,0.83451,-0.44333,0.86619,-0.48000,0.90296
33,3400,-0.54315,0.87979,-0.43250,0.87380,-0.49368,0.86257
34,3500,-0.55982,0.86716,-0.48586,0.84249,-0.50747,0.87131
35,3600,-0.54059,0.85865,-0.50317,0.82210,-0.49072,0.87281
36,3700,-0.56439,0.87043,-0.48075,0.90662,-0.53129,0.85626
37,3800,-0.56068,0.87952,-0.51068,0.85042,-0.52529,0.89033
38,3900,-0.56886,0.89315,-0.52349,0.91831,-0.52262,0.88328
39,4000,-0.57231,0.92432,-0.54422,0.83600,-0.53887,0.87407
40,4100,-0.57633,0.90367,-0.54895,0.89882,-0.56390,0.88437
41,4200,-0.59567,0.85542,-0.55413,0.90447,-0.53990,0.92318
42,4300,-0.61781,0.87403,-0.54663,0.89601,-0.53536,0.93124
43,4400,-0.59050,0.93616,-0.58932,0.86735,-0.57333,0.87890
44,4500,-0.58727,0.92255,-0.55940,0.90007,-0.57474,0.92273
45,4600,-0.61405,0.83243,-0.57101,0.90488,-0.59423,0.89989
46,4700,-0.61015,0.86388,-0.60387,0.87489,-0.58075,0.87867
47,4800,-0.58206,0.85646,-0.59921,0.88596,-0.56521,0.92777
48,4900,-0.57365,0.91626,-0.60175,0.91296,-0.58099,0.95106
49,5000,-0.59204,0.89944,-0.58882,0.89306,-0.57894,0.87454
50,5100,-0.60909,0.88281,-0.58839,0.93611,-0.58423,0.91922
51,5200,-0.59560,0.90514,-0.60218,0.90701,-0.60663,0.88965
52,5300,-0.58940,0.94128,-0.55341,0.90665,-0.60662,0.83308
53,5400,-0.58910,0.90598,-0.57664,0.89210,-0.59827,0.90938
54,5500,-0.59624,0.91502,-0.59335,0.89206,-0.59571,0.90298
55,5600,-0.61788,0.87487,-0.57326,0.92934,-0.60757,0.91884
56,5700,-0.63015,0.86685,-0.59266,0.89449,-0.61254,0.93528
57,5800,-0.64450,0.87304,-0.61017,0.88055,-0.58313,0.94642
58,5900,-0.64276,0.88237,-0.62552,0.89592,-0.61835,0.93955
59,6000,-0.62289,0.90140,-0.62998,0.89424,-0.63326,0.89837
60,6100,-0.63084,0.92266,-0.63369,0.88888,-0.62341,0.91737
61,6200,-0.63629,0.94897,-0.63565,0.85533,-0.64962,0.92038
62,6300,-0.63742,0.92720,-0.64812,0.91143,-0.61834,0.96761
63,6400,-0.66355,0.89340,-0.66765,0.92128,-0.61625,0.94836
64,6500,-0.67820,0.88076,-0.64155,0.89010,-0.65013,0.94716
65,6600,-0.66389,0.86228,-0.62711,0.94847,-0.65113,0.83366
66,6700,-0.65331,0.91293,-0.64910,0.88257,-0.64423,0.94548
67,6800,-0.67497,0.86042,-0.63353,0.90757,-0.65568,0.88745
68,6900,-0.69508,0.89412,-0.66551,0.91660,-0.64352,0.91271
69,7000,-0.67043,0.94667,-0.66400,0.89345,-0.64451,0.95412
70,7100,-0.67720,0.94168,-0.64942,0.92347,-0.66477,0.87109
71,7200,-0.65539,0.94309,-0.65387,0.91768,-0.66822,0.90241
72,7300,-0.70249,0.89598,-0.68046,0.92264,-0.68633,0.88886
73,7400,-0.70785,0.89532,-0.66898,0.96595,-0.66474,0.94647
74,7500,-0.70093,0.87539,-0.65907,0.94496,-0.67175,0.88889
75,7600,-0.70064,0.87203,-0.69082,0.93658,-0.64466,0.91605
76,7700,-0.70864,0.89334,-0.69641,0.94230,-0.66843,0.89456
77,7800,-0.70533,0.92147,-0.68381,0.95831,-0.66241,0.91828
78,7900,-0.67201,0.95173,-0.70201,0.90856,-0.66495,0.93041
79,8000,-0.68627,0.89201,-0.69413,0.93376,-0.65995,0.89417
80,8100,-0.68106,0.95204,-0.70368,0.95266,-0.64414,0.91789
81,8200,-0.65530,0.93249,-0.67886,0.97502,-0.67069,0.88300
82,8300,-0.65184,0.91927,-0.65899,0.94391,-0.68269,0.86178
83,8400,-0.68023,0.89845,-0.67984,0.90677,-0.64819,0.92453
84,8500,-0.66120,0.92344,-0.67568,0.88958,-0.65196,0.89387
85,8600,-0.66992,0.86996,-0.65118,0.98557,-0.66066,0.92967
86,8700,-0.65424,0.92253,-0.71174,0.91981,-0.67485,0.90095
87,8800,-0.65033,0.95011,-0.68858,0.89257,-0.68441,0.93800
88,8900,-0.68638,0.93202,-0.70080,0.88574,-0.69002,0.90446
89,9000,-0.68973,0.84999,-0.69165,0.90895,-0.70368,0.90133
90,9100,-0.66822,0.93659,-0.70336,0.93129,-0.67486,0.90841
91,9200,-0.68018,0.91049,-0.68854,0.92425,-0.68885,0.88767
92,9300,-0.65623,0.91944,-0.68807,0.90939,-0.67464,0.96285
93,9400,-0.66905,0.90660,-0.69902,0.92793,-0.70380,0.84764
94,9500,-0.64661,0.94066,-0.65841,1.02031,-0.68645,0.93096
95,9600,-0.63930,0.90146,-0.69765,0.93928,-0.69552,0.98021
96,9700,-0.65852,0.94994,-0.68422,0.93154,-0.69422,0.94065
97,9800,-0.62784,0.92704,-0.70169,0.91914,-0.65964,0.92326
98,9900,-0.67809,0.88162,-0.69262,0.86890,-0.67832,0.93515
99,10000,-0.67838,0.91543,-0.68779,0.88683,-0.66327,0.88848
100,10100,-0.66434,0.91401,-0.68791,0.87713,-0.67096,0.92060
101,10200,-0.63903,0.91457,-0.67294,0.94257,-0.65716,0.93158
102,10300,-0.64449,0.93947,-0.67899,0.95506,-0.65125,0.94617
103,10400,-0.65651,0.89118,-0.67149,0.88519,-0.65538,0.94588
104,10500,-0.66363,0.94037,-0.65724,0.91287,-0.67373,0.91347
105,10600,-0.65807,0.91343,-0.64204,0.92292,-0.63211,0.95171
106,10700,-0.66808,0.88856,-0.65953,0.92829,-0.62721,0.94381
107,10800,-0.65803,0.93124,-0.64035,0.90528,-0.63015,0.97658
108,10900,-0.65357,0.90859,-0.61792,0.98221,-0.63696,0.94014
109,11000,-0.65412,0.88218,-0.59058,0.98692,-0.64991,0.90915
110,11100,-0.65784,0.89758,-0.62617,0.94427,-0.62442,0.91653
111,11200,-0.63765,0.94221,-0.62331,0.94650,-0.64563,0.89934
112,11300,-0.63790,0.91671,-0.60420,0.98582,-0.63323,0.94629
113,11400,-0.60761,0.94405,-0.60288,0.95690,-0.61024,0.93784
114,11500,-0.61718,0.92415,-0.59210,0.92305,-0.62832,0.91041
115,11600,-0.61759,0.94768,-0.57726,0.96711,-0.60962,0.93140
116,11700,-0.61438,0.91626,-0.60157,0.96358,-0.59984,0.96015
117,11800,-0.60122,0.94646,-0.59135,0.94578,-0.63407,0.90045
118,11900,-0.62515,0.84706,-0.58761,0.91869,-0.60947,0.90086
119,12000,-0.61081,0.91658,-0.59678,0.94107,-0.63019,0.92471
120,12100,-0.62041,0.86779,-0.59035,0.93906,-0.61060,0.91655
121,12200,-0.60703,0.91774,-0.60715,0.92682,-0.63077,0.89699
122,12300,-0.60863,0.94515,-0.60502,0.94912,-0.59853,0.97262
123,12400,-0.60257,0.93755,-0.59191,0.92248,-0.61629,0.95679
124,12500,-0.63050,0.88229,-0.57975,0.93633,-0.58589,0.95419
125,12600,-0.62164,0.85917,-0.59407,0.91103,-0.59425,0.94241
126,12700,-0.58374,1.01013,-0.59296,0.93757,-0.60556,0.93044
127,12800,-0.60368,0.90354,-0.57623,0.95297,-0.59197,0.93090
128,12900,-0.60186,0.86970,-0.56316,0.97451,-0.58383,0.97378
129,13000,-0.59624,0.95157,-0.57250,0.91946,-0.59902,0.93855
130,13100,-0.59265,0.93562,-0.58271,0.95886,-0.57484,0.90502
131,13200,-0.60778,0.90720,-0.54971,0.96873,-0.57544,0.93005
132,13300,-0.61096,0.88119,-0.59279,0.84379,-0.57395,0.92116
133,13400,-0.58113,0.88748,-0.55683,0.95974,-0.59760,0.93115
134,13500,-0.60193,0.93489,-0.59000,0.94157,-0.56288,0.95115
135,13600,-0.56914,0.94685,-0.57369,0.93410,-0.58202,0.92275
136,13700,-0.59476,0.91094,-0.58274,0.96572,-0.59295,0.94165
137,13800,-0.59264,0.94116,-0.58872,0.91236,-0.55958,0.94308
138,13900,-0.57547,0.89352,-0.57817,0.92626,-0.59650,0.88917
139,14000,-0.58008,0.92462,-0.58268,0.93524,-0.55475,0.94031
140,14100,-0.56081,0.95901,-0.57428,0.90584,-0.56639,0.94821
141,14200,-0.55633,0.94803,-0.54414,0.98792,-0.57124,0.92326
142,14300,-0.55500,0.95880,-0.57321,0.92325,-0.57508,0.92552
143,14400,-0.53623,0.99741,-0.57636,0.89823,-0.57263,0.92507
144,14500,-0.53149,0.96336,-0.58281,0.96355,-0.51446,0.97271
145,14600,-0.55011,0.91894,-0.55010,0.97221,-0.55337,0.96654
146,14700,-0.55940,0.89308,-0.56457,0.99310,-0.55134,0.92991
147,14800,-0.57030,0.91013,-0.55398,0.90393,-0.53108,0.97147
148,14900,-0.54152,0.90935,-0.55030,0.93156,-0.53587,0.93762
149,15000,-0.54238,0.94395,-0.54515,0.96112,-0.54527,0.90949
150,15100,-0.52078,0.98886,-0.48125,0.98585,-0.50936,1.00585
151,15200,-0.54313,0.97396,-0.54743,0.94563,-0.52120,0.94311
152,15300,-0.54894,0.85311,-0.51876,0.96157,-0.53916,0.94192
153,15400,-0.52624,0.91692,-0.49182,0.97295,-0.52526,0.92689
154,15500,-0.51805,0.94446,-0.49517,0.95959,-0.52024,0.91036
155,15600,-0.54447,0.90102,-0.50258,0.92501,-0.52551,0.92190
156,15700,-0.51315,0.98853,-0.50022,0.96676,-0.49963,0.93971
157,15800,-0.52213,0.94268,-0.49056,0.92748,-0.53920,0.92335
158,15900,-0.49168,0.96373,-0.49369,0.91680,-0.46734,0.94176
159,16000,-0.51732,0.90841,-0.49376,0.97078,-0.47141,0.95125
160,16100,-0.52266,0.94786,-0.50157,0.95198,-0.49681,0.96163
161,16200,-0.51346,0.90317,-0.48249,0.92256,-0.49924,0.90938
162,16300,-0.50916,0.92415,-0.46743,0.99599,-0.47099,0.97494
163,16400,-0.48703,0.97247,-0.48813,0.92212,-0.48634,0.95734
164,16500,-0.47770,0.93522,-0.50403,0.96893,-0.49002,0.96159
165,16600,-0.49807,0.92144,-0.49116,0.94223,-0.49586,0.89769
166,16700,-0.49381,0.96070,-0.50610,0.90882,-0.47121,1.02125
167,16800,-0.50202,0.92382,-0.49283,0.98414,-0.48442,0.94866
168,16900,-0.49624,0.95212,-0.49396,0.98376,-0.45861,0.95007
169,17000,-0.47762,0.95432,-0.50335,0.94218,-0.47039,0.92833
170,17100,-0.47301,0.99155,-0.49109,0.96221,-0.48361,0.92393
171,17200,-0.44362,0.91729,-0.50300,0.95931,-0.49031,0.91694
172,17300,-0.50426,0.92365,-0.49333,0.93202,-0.48617,0.94001
173,17400,-0.51011,0.89333,-0.50184,0.98931,-0.47741,0.97131
174,17500,-0.48888,0.94603,-0.46654,0.95825,-0.49469,0.95064
175,17600,-0.51447,0.93516,-0.49873,0.93355,-0.48810,0.97606
176,17700,-0.48649,0.94362,-0.50720,0.90166,-0.47980,0.95028
177,17800,-0.49918,0.92628,-0.48442,0.96335,-0.47580,0.94128
178,17900,-0.47452,0.97398,-0.50906,0.93870,-0.47571,0.95003
179,18000,-0.48454,0.90972,-0.51883,0.94146,-0.46317,0.91812
180,18100,-0.47620,0.91143,-0.51468,0.95455,-0.46085,0.96534
181,18200,-0.48778,0.89305,-0.49072,0.95314,-0.47059,0.92531
182,18300,-0.47478,0.90212,-0.50490,0.95660,-0.45681,0.92077
183,18400,-0.46560,0.89694,-0.49152,0.97099,-0.46137,0.93967
184,18500,-0.44544,0.92031,-0.52990,0.89988,-0.44876,0.96043
185,18600,-0.44823,0.92970,-0.52283,0.87408,-0.46477,0.91040
186,18700,-0.44376,0.95951,-0.49878,0.93991,-0.44329,0.96153
187,18800,-0.42157,0.89824,-0.51698,0.96124,-0.45218,0.94681
188,18900,-0.45651,0.93761,-0.48835,0.96329,-0.45291,0.92230
189,19000,-0.44001,0.91141,-0.52555,0.88420,-0.46448,0.87778
190,19100,-0.43159,0.94941,-0.50213,0.95492,-0.44078,0.95546
191,19200,-0.44228,0.95011,-0.51606,0.96132,-0.43654,0.93879
192,19300,-0.42501,0.97830,-0.48471,0.98704,-0.43110,0.92968
193,19400,-0.44609,0.92801,-0.47646,0.98914,-0.43705,0.93253
194,19500,-0.43330,0.96173,-0.51303,0.94733,-0.42366,0.92510
195,19600,-0.45108,0.93861,-0.51094,0.91117,-0.43012,0.92366
196,19700,-0.40201,0.96832,-0.49547,0.97548,-0.43525,0.92252
197,19800,-0.45416,0.91153,-0.50467,0.94659,-0.42836,0.95492
198,19900,-0.46540,0.92594,-0.52141,0.93001,-0.44522,0.91834
199,20000,-0.43249,0.92468,-0.50132,0.99977,-0.46084,0.93355
200,20100,-0.45156,0.91769,-0.55049,0.93295,-0.43959,0.91910
201,20200,-0.44679,0.97478,-0.54689,0.93267,-0.46788,0.98766
202,20300,-0.45029,0.94153,-0.55626,0.93703,-0.44646,0.93540
203,20400,-0.45759,0.93181,-0.56001,0.94181,-0.44125,0.95361
204,20500,-0.43499,0.96611,-0.54289,0.95465,-0.43257,0.93404
205,20600,-0.44873,0.95245,-0.51965,0.93630,-0.42955,0.94585
206,20700,-0.44914,0.95159,-0.53963,0.93773,-0.43139,0.94805
207,20800,-0.44532,0.90992,-0.52431,1.00301,-0.43378,0.96787
208,20900,-0.43549,0.98493,-0.52575,0.94969,-0.43399,0.89425
209,21000,-0.44186,0.93191,-0.53315,0.94076,-0.43339,0.93246
210,21100,-0.46564,0.93600,-0.53543,0.94303,-0.43543,0.91442
211,21200,-0.42947,0.93968,-0.49183,1.00768,-0.46964,0.86237
212,21300,-0.44646,0.89771,-0.53835,0.95481,-0.40770,0.95027
213,21400,-0.45347,0.92075,-0.49073,0.96249,-0.41848,0.95861
214,21500,-0.45264,0.90780,-0.55206,0.91350,-0.41688,0.98931
215,21600,-0.44773,0.93408,-0.53968,0.89801,-0.43071,0.90589
216,21700,-0.45782,0.93598,-0.51560,0.93004,-0.42446,0.93470
217,21800,-0.47799,0.93106,-0.52674,0.94181,-0.42368,0.91522
218,21900,-0.47526,0.89797,-0.52652,0.91049,-0.41305,0.99902
219,22000,-0.45442,0.93068,-0.51668,0.92856,-0.41403,0.91695
220,22100,-0.44460,0.97172,-0.51635,0.92830,-0.40110,0.97126
221,22200,-0.42726,0.96220,-0.53004,0.96501,-0.42824,0.98844
222,22300,-0.43234,0.97005,-0.50959,0.94478,-0.40305,0.97481
223,22400,-0.43526,0.95441,-0.49935,1.01331,-0.41201,0.95560
224,22500,-0.45653,0.93412,-0.50710,0.95106,-0.40264,0.95578
225,22600,-0.45540,0.87590,-0.51124,0.94915,-0.42756,0.94066
226,22700,-0.44624,0.92604,-0.50701,0.95632,-0.39730,0.92701
227,22800,-0.44751,0.94283,-0.47954,0.97506,-0.41065,0.93633
228,22900,-0.42762,0.96598,-0.52281,0.92134,-0.40780,0.93764
229,23000,-0.46270,0.89013,-0.48531,0.91481,-0.38830,1.03255
230,23100,-0.45205,0.90823,-0.49663,0.96553,-0.40056,0.95040
231,23200,-0.42331,0.96032,-0.52430,0.93019,-0.39099,0.95898
232,23300,-0.43826,0.94059,-0.52453,0.91959,-0.39481,0.95442
233,23400,-0.42915,0.91443,-0.50207,0.95141,-0.40621,0.94785
234,23500,-0.44372,0.90810,-0.50017,0.97472,-0.42930,0.91082
235,23600,-0.44075,0.91549,-0.49014,0.93212,-0.36826,0.94746
236,23700,-0.41702,0.98531,-0.47796,0.97896,-0.40528,0.92582
237,23800,-0.44371,0.92329,-0.48585,0.92519,-0.40219,0.96162
238,23900,-0.40668,1.03401,-0.47381,0.95998,-0.39712,0.95157
239,24000,-0.43710,0.91358,-0.48805,0.92730,-0.43751,0.93707
240,24100,-0.41593,0.95419,-0.48926,0.91516,-0.40834,0.95672
241,24200,-0.42650,0.91764,-0.47748,0.97129,-0.42584,0.96434
242,24300,-0.42433,0.95891,-0.47689,0.95335,-0.41122,0.95351
243,24400,-0.41911,0.98523,-0.51186,0.91201,-0.40215,0.94874
244,24500,-0.38757,0.95174,-0.48745,0.91982,-0.38905,0.97680
245,24600,-0.43875,0.93375,-0.47109,0.96133,-0.39799,0.96567
246,24700,-0.40618,0.98420,-0.46815,0.98322,-0.40350,0.96430
247,24800,-0.40966,0.96804,-0.44389,0.95838,-0.37214,0.99260
248,24900,-0.42906,0.88651,-0.47414,0.92335,-0.39394,0.93274
