iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
0,100,24.94618,1.06190,25.91890,1.06152
1,200,8.34049,1.05913,9.45901,1.05994
2,300,1.15918,1.02547,2.66198,1.02271
3,400,1.01162,0.98654,1.46714,0.98349
4,500,1.02495,0.96539,0.96237,0.96554
5,600,1.00751,0.93951,0.72313,0.93564
6,700,1.00629,0.91015,0.59268,0.91071
7,800,1.01702,0.88769,0.56337,0.88520
8,900,1.03359,0.86726,0.57253,0.86595
9,1000,1.00943,0.84460,0.55980,0.84303
10,1100,1.01842,0.81943,0.54964,0.81935
11,1200,1.01685,0.79578,0.57476,0.79381
12,1300,1.01318,0.77257,0.57431,0.77167
13,1400,0.98935,0.75038,0.61943,0.75437
14,1500,1.01204,0.73108,0.59171,0.72947
15,1600,1.02662,0.71206,0.60145,0.70937
16,1700,1.02611,0.69101,0.60153,0.68751
17,1800,1.02991,0.67232,0.63432,0.66931
18,1900,0.99578,0.65147,0.63756,0.65145
19,2000,0.99034,0.63188,0.65947,0.63382
20,2100,1.00251,0.61451,0.70100,0.61351
21,2200,1.01512,0.59649,0.70033,0.59744
22,2300,1.02043,0.58021,0.65608,0.57806
23,2400,0.97327,0.56064,0.70325,0.56199
24,2500,0.99904,0.54670,0.70697,0.54579
25,2600,1.02563,0.53043,0.70421,0.53033
26,2700,1.00040,0.51411,0.70998,0.51447
27,2800,1.03753,0.50191,0.74511,0.49944
28,2900,0.99224,0.48489,0.69923,0.48605
29,3000,1.02273,0.47154,0.82030,0.47209
30,3100,1.00765,0.45946,0.72997,0.45907
31,3200,1.00278,0.44559,0.81752,0.44509
32,3300,1.03912,0.43255,0.70533,0.43113
33,3400,0.99961,0.42005,0.72398,0.41960
34,3500,1.00132,0.40856,0.73130,0.40683
35,3600,1.00699,0.39490,0.77658,0.39427
36,3700,1.00127,0.38223,0.74345,0.38333
37,3800,1.00577,0.37172,0.78724,0.37252
38,3900,1.00066,0.36050,0.75871,0.35983
39,4000,1.00784,0.35036,0.77827,0.34992
40,4100,1.00457,0.33942,0.83675,0.33973
41,4200,1.01048,0.32936,0.76373,0.33064
42,4300,1.04241,0.32044,0.85442,0.32048
43,4400,1.00751,0.31063,0.79959,0.31069
44,4500,1.03337,0.30243,0.78396,0.30159
45,4600,0.99612,0.29316,0.72437,0.29260
46,4700,1.00666,0.28391,0.77657,0.28419
47,4800,1.01918,0.27601,0.84643,0.27608
48,4900,0.99067,0.26759,0.72564,0.26760
49,5000,1.01092,0.26044,0.87322,0.25972
50,5100,1.01623,0.25268,0.75033,0.25124
51,5200,1.01497,0.24488,0.80182,0.24466
52,5300,1.03660,0.23786,0.78597,0.23760
53,5400,1.04130,0.23121,0.82462,0.23137
54,5500,1.03186,0.22429,0.77922,0.22459
55,5600,1.03734,0.21819,0.74840,0.21871
56,5700,1.01507,0.21232,0.76854,0.21128
57,5800,1.00998,0.20643,0.71587,0.20579
58,5900,0.98091,0.19961,0.72056,0.20062
59,6000,1.02745,0.19515,0.77374,0.19559
60,6100,1.02068,0.18973,0.70764,0.18911
61,6200,0.99376,0.18453,0.71347,0.18534
62,6300,0.97217,0.17958,0.69822,0.18058
63,6400,1.01725,0.17549,0.79237,0.17508
64,6500,1.02047,0.17146,0.75158,0.17040
65,6600,0.95051,0.16518,0.71747,0.16569
66,6700,1.01663,0.16318,0.68251,0.16348
67,6800,0.97457,0.15859,0.72912,0.15957
68,6900,0.98844,0.15545,0.68894,0.15546
69,7000,1.03051,0.15241,0.71644,0.15111
70,7100,1.01909,0.14865,0.74924,0.14844
71,7200,0.98414,0.14517,0.69199,0.14595
72,7300,1.03944,0.14349,0.75988,0.14342
73,7400,1.00734,0.14016,0.71871,0.13965
74,7500,1.01991,0.13790,0.68538,0.13817
75,7600,1.01245,0.13576,0.68597,0.13578
76,7700,0.98126,0.13357,0.69849,0.13341
77,7800,0.99623,0.13090,0.70620,0.13166
78,7900,1.01152,0.12879,0.65860,0.12960
79,8000,0.98757,0.12733,0.67812,0.12623
80,8100,1.00505,0.12506,0.66309,0.12516
81,8200,1.01770,0.12351,0.67440,0.12328
82,8300,1.01004,0.12172,0.70313,0.12155
83,8400,0.99563,0.11954,0.65443,0.11942
84,8500,0.98788,0.11779,0.67032,0.11859
85,8600,0.98301,0.11730,0.68838,0.11674
86,8700,0.99232,0.11486,0.67678,0.11513
87,8800,0.98407,0.11368,0.68690,0.11412
88,8900,1.02866,0.11218,0.70735,0.11200
89,9000,0.97989,0.11050,0.68243,0.11104
90,9100,1.00137,0.10907,0.68339,0.10903
91,9200,1.02006,0.10815,0.71000,0.10704
92,9300,1.00424,0.10679,0.66712,0.10686
93,9400,1.01399,0.10551,0.74503,0.10527
94,9500,1.00684,0.10466,0.65439,0.10405
95,9600,1.01750,0.10350,0.62439,0.10320
96,9700,0.99652,0.10169,0.61423,0.10177
97,9800,1.00761,0.10032,0.65821,0.10076
98,9900,0.99808,0.09926,0.65914,0.09919
99,10000,1.03304,0.09858,0.63506,0.09790
100,10100,0.98954,0.09696,0.65285,0.09750
101,10200,0.98981,0.09608,0.60757,0.09569
102,10300,1.03507,0.09525,0.62085,0.09503
103,10400,1.02182,0.09401,0.63044,0.09452
104,10500,1.04889,0.09337,0.66737,0.09250
105,10600,1.04268,0.09244,0.63613,0.09211
106,10700,0.99375,0.09116,0.64062,0.09099
107,10800,0.98884,0.09024,0.63501,0.08973
108,10900,1.03791,0.08949,0.63412,0.08924
109,11000,1.01839,0.08829,0.63385,0.08833
110,11100,0.98789,0.08712,0.63102,0.08722
111,11200,0.99038,0.08616,0.62161,0.08700
112,11300,1.03784,0.08595,0.68944,0.08530
113,11400,0.97223,0.08409,0.60352,0.08425
114,11500,0.99839,0.08342,0.60861,0.08410
115,11600,0.98924,0.08269,0.61985,0.08280
116,11700,1.00756,0.08220,0.61037,0.08176
117,11800,1.01448,0.08115,0.60869,0.08113
118,11900,0.98324,0.08051,0.60508,0.08035
119,12000,0.98148,0.07942,0.62327,0.07993
120,12100,0.96034,0.07849,0.61939,0.07877
121,12200,1.01727,0.07837,0.60339,0.07788
122,12300,0.98037,0.07721,0.60612,0.07694
123,12400,1.00406,0.07637,0.61373,0.07659
124,12500,0.99578,0.07596,0.61356,0.07594
125,12600,0.96845,0.07473,0.60708,0.07515
126,12700,0.96143,0.07415,0.61848,0.07423
127,12800,0.98174,0.07316,0.65202,0.07372
128,12900,1.03950,0.07293,0.61459,0.07299
129,13000,1.00288,0.07209,0.62135,0.07215
130,13100,1.02629,0.07158,0.62201,0.07145
131,13200,0.99750,0.07084,0.60601,0.07076
132,13300,0.98946,0.06967,0.64859,0.06977
133,13400,1.00206,0.06968,0.61178,0.06937
134,13500,0.99614,0.06872,0.61909,0.06878
135,13600,1.00239,0.06814,0.60351,0.06823
136,13700,0.98247,0.06753,0.61017,0.06742
137,13800,1.03419,0.06659,0.60772,0.06659
138,13900,1.00344,0.06614,0.64511,0.06649
139,14000,0.97517,0.06521,0.61505,0.06562
140,14100,0.99294,0.06492,0.61017,0.06513
141,14200,0.99871,0.06433,0.59149,0.06420
142,14300,1.00562,0.06369,0.59370,0.06398
143,14400,0.97269,0.06299,0.59426,0.06293
144,14500,1.00670,0.06253,0.61147,0.06240
145,14600,1.01481,0.06166,0.59601,0.06193
146,14700,1.03412,0.06172,0.62129,0.06127
147,14800,1.01714,0.06123,0.60704,0.06046
148,14900,0.96977,0.06025,0.61014,0.06022
149,15000,0.96784,0.05961,0.63278,0.05967
150,15100,0.98781,0.05918,0.60820,0.05892
151,15200,1.00930,0.05880,0.65368,0.05889
152,15300,0.99817,0.05825,0.60458,0.05799
153,15400,0.97066,0.05758,0.59615,0.05755
154,15500,1.01622,0.05729,0.60314,0.05716
155,15600,1.01245,0.05683,0.61746,0.05642
156,15700,0.97847,0.05593,0.60611,0.05630
157,15800,0.93510,0.05552,0.60955,0.05593
158,15900,1.03085,0.05503,0.61246,0.05485
159,16000,1.01186,0.05455,0.60871,0.05454
160,16100,0.96638,0.05390,0.60676,0.05456
161,16200,0.95363,0.05353,0.61574,0.05349
162,16300,0.96944,0.05284,0.60426,0.05326
163,16400,0.97345,0.05270,0.61534,0.05255
164,16500,0.98227,0.05232,0.62682,0.05248
165,16600,0.95669,0.05175,0.62817,0.05207
166,16700,1.00147,0.05155,0.60551,0.05134
167,16800,0.99512,0.05111,0.61774,0.05102
168,16900,0.98963,0.05055,0.60497,0.05038
169,17000,0.99900,0.05008,0.60788,0.05013
170,17100,0.98639,0.04957,0.60853,0.04962
171,17200,0.97467,0.04902,0.60870,0.04920
172,17300,1.00612,0.04893,0.61723,0.04896
173,17400,1.02809,0.04878,0.62391,0.04853
174,17500,1.01871,0.04821,0.61247,0.04802
175,17600,0.96403,0.04770,0.63798,0.04797
176,17700,0.98954,0.04713,0.63093,0.04719
177,17800,0.98709,0.04691,0.64936,0.04702
178,17900,0.98253,0.04633,0.63372,0.04655
179,18000,0.99196,0.04621,0.62595,0.04610
180,18100,1.02025,0.04573,0.62955,0.04573
181,18200,0.99665,0.04559,0.60962,0.04541
182,18300,0.97864,0.04531,0.63460,0.04503
183,18400,1.00489,0.04472,0.62246,0.04455
184,18500,1.03635,0.04458,0.64915,0.04455
185,18600,0.98020,0.04383,0.64119,0.04387
186,18700,0.97901,0.04352,0.60785,0.04366
187,18800,0.97540,0.04333,0.60294,0.04296
188,18900,0.98322,0.04289,0.63437,0.04305
189,19000,1.02982,0.04261,0.61729,0.04269
190,19100,0.95144,0.04228,0.63249,0.04271
191,19200,0.96255,0.04204,0.63996,0.04212
192,19300,0.98535,0.04158,0.63449,0.04165
193,19400,1.02595,0.04133,0.61779,0.04113
194,19500,1.03704,0.04115,0.62826,0.04098
195,19600,0.99139,0.04061,0.63271,0.04063
196,19700,0.94550,0.04015,0.63724,0.04049
197,19800,0.97115,0.04018,0.64437,0.04027
198,19900,0.98996,0.03992,0.62985,0.03980
199,20000,0.95836,0.03956,0.62935,0.03970
200,20100,1.00702,0.03930,0.65674,0.03929
201,20200,0.99131,0.03900,0.63185,0.03899
202,20300,1.00921,0.03870,0.64272,0.03852
203,20400,1.02399,0.03849,0.65695,0.03810
204,20500,1.00609,0.03791,0.63251,0.03804
205,20600,0.97480,0.03770,0.64855,0.03779
206,20700,0.99389,0.03774,0.62377,0.03765
207,20800,0.99350,0.03739,0.65478,0.03738
208,20900,0.94255,0.03679,0.65521,0.03695
209,21000,0.98367,0.03677,0.66241,0.03687
210,21100,1.01165,0.03652,0.67002,0.03662
211,21200,1.03483,0.03638,0.64987,0.03618
212,21300,1.00088,0.03616,0.64916,0.03585
213,21400,1.02313,0.03612,0.65946,0.03580
214,21500,0.99013,0.03555,0.66988,0.03546
215,21600,0.96827,0.03513,0.65902,0.03542
216,21700,0.98780,0.03501,0.65505,0.03515
217,21800,0.96024,0.03461,0.65520,0.03467
218,21900,1.00236,0.03466,0.66904,0.03449
219,22000,1.00412,0.03442,0.67877,0.03441
220,22100,0.97249,0.03411,0.65886,0.03418
221,22200,0.96939,0.03373,0.65318,0.03386
222,22300,0.98046,0.03371,0.66380,0.03384
223,22400,0.99169,0.03339,0.68157,0.03349
224,22500,0.99811,0.03320,0.68708,0.03313
225,22600,0.99549,0.03298,0.67870,0.03301
226,22700,1.01055,0.03298,0.68929,0.03272
227,22800,1.01636,0.03281,0.70642,0.03262
