iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss
25,2600,-1.25321,0.78644,-1.21822,0.81089,-1.11891,0.79225
26,2700,-1.26240,0.78635,-1.20733,0.81206,-1.15627,0.82716
27,2800,-1.32349,0.80704,-1.27000,0.84180,-1.19834,0.84056
28,2900,-1.31246,0.85090,-1.25467,0.85993,-1.22009,0.86194
29,3000,-1.37283,0.88978,-1.30375,0.89846,-1.25872,0.89221
30,3100,-1.38826,0.91975,-1.35918,0.92657,-1.30563,0.92618
31,3200,-1.43561,0.95553,-1.42962,0.93851,-1.30477,0.95788
32,3300,-1.46147,0.94622,-1.42950,0.94912,-1.35589,0.97919
33,3400,-1.48750,0.99175,-1.46642,1.01030,-1.37211,1.03104
34,3500,-1.51738,1.02177,-1.48180,0.99712,-1.44532,1.01896
35,3600,-1.49807,1.04753,-1.50641,1.02465,-1.48242,1.03035
36,3700,-1.55950,1.05789,-1.58756,1.02931,-1.51413,1.06123
37,3800,-1.58613,1.08906,-1.57303,1.08339,-1.49607,1.13248
38,3900,-1.64071,1.05890,-1.60749,1.10283,-1.55319,1.09654
39,4000,-1.66289,1.11658,-1.60527,1.07074,-1.57807,1.15988
40,4100,-1.68382,1.12052,-1.65455,1.11958,-1.58264,1.15455
41,4200,-1.76142,1.15775,-1.70059,1.16617,-1.63235,1.11976
42,4300,-1.77401,1.19877,-1.67657,1.13248,-1.65045,1.14023
43,4400,-1.76653,1.21531,-1.76512,1.18158,-1.69313,1.15702
44,4500,-1.84212,1.23015,-1.76207,1.19774,-1.66047,1.19782
45,4600,-1.85450,1.20345,-1.77866,1.20959,-1.70769,1.20709
46,4700,-1.90428,1.22455,-1.80621,1.20612,-1.74980,1.24834
47,4800,-1.90273,1.27820,-1.84513,1.21719,-1.75475,1.23533
48,4900,-1.90581,1.28838,-1.85416,1.21958,-1.80364,1.25255
49,5000,-1.98451,1.29160,-1.88159,1.24744,-1.80441,1.28447
50,5100,-1.98872,1.27513,-1.88707,1.29548,-1.85260,1.27140
51,5200,-2.00892,1.27863,-1.94490,1.26112,-1.83730,1.30040
52,5300,-2.00529,1.34228,-1.93938,1.29339,-1.89783,1.28221
53,5400,-2.04436,1.31568,-1.96186,1.31349,-1.92706,1.36998
54,5500,-2.04687,1.31991,-1.95718,1.30766,-1.93929,1.32015
55,5600,-2.08574,1.38095,-1.98053,1.32504,-1.90700,1.34601
56,5700,-2.08696,1.35261,-1.98269,1.33272,-1.98824,1.36898
57,5800,-2.11181,1.37800,-2.06042,1.33858,-1.96189,1.34168
58,5900,-2.10894,1.33663,-2.04406,1.36755,-2.02323,1.39504
59,6000,-2.14101,1.37330,-2.07392,1.41780,-2.00078,1.35265
60,6100,-2.14873,1.40745,-2.07547,1.38928,-2.02904,1.42282
61,6200,-2.18287,1.40086,-2.05206,1.41034,-2.09550,1.48099
62,6300,-2.14793,1.42895,-2.13334,1.41827,-2.06403,1.44436
63,6400,-2.22319,1.43935,-2.12249,1.40258,-2.08818,1.45237
64,6500,-2.21426,1.42809,-2.14831,1.42137,-2.10088,1.39498
65,6600,-2.22031,1.44537,-2.16321,1.43125,-2.10197,1.46219
66,6700,-2.20413,1.42886,-2.19011,1.43585,-2.14728,1.44668
67,6800,-2.25737,1.44741,-2.19789,1.44098,-2.18522,1.47030
68,6900,-2.27258,1.51325,-2.15700,1.43579,-2.16235,1.50866
69,7000,-2.28298,1.49109,-2.18897,1.43373,-2.17347,1.45121
70,7100,-2.25525,1.50620,-2.21931,1.47376,-2.20029,1.51740
71,7200,-2.28271,1.50363,-2.24675,1.46039,-2.20481,1.44726
72,7300,-2.31720,1.53468,-2.23276,1.47392,-2.20415,1.53031
73,7400,-2.31249,1.52894,-2.28942,1.47707,-2.23517,1.52603
74,7500,-2.36424,1.53211,-2.29932,1.48152,-2.23155,1.51818
75,7600,-2.32981,1.50779,-2.30230,1.50121,-2.26717,1.47060
76,7700,-2.37439,1.51913,-2.30765,1.49244,-2.28621,1.54713
77,7800,-2.32270,1.53521,-2.28440,1.51988,-2.25733,1.52583
78,7900,-2.39599,1.53310,-2.31671,1.57431,-2.24211,1.52409
79,8000,-2.42229,1.46225,-2.31861,1.50651,-2.28450,1.57654
80,8100,-2.39758,1.49261,-2.32441,1.49285,-2.28967,1.54547
81,8200,-2.45618,1.57511,-2.31458,1.53943,-2.31128,1.61743
82,8300,-2.47795,1.51833,-2.36759,1.54959,-2.27613,1.63890
83,8400,-2.43790,1.55021,-2.36065,1.55501,-2.35855,1.55292
84,8500,-2.45379,1.55864,-2.28216,1.58943,-2.36119,1.55323
85,8600,-2.49589,1.55586,-2.40583,1.54389,-2.35363,1.60516
86,8700,-2.49532,1.48405,-2.36365,1.58326,-2.37965,1.58630
87,8800,-2.46398,1.58648,-2.35095,1.65000,-2.37039,1.55321
88,8900,-2.46889,1.63695,-2.39086,1.60715,-2.36817,1.55926
89,9000,-2.50960,1.56832,-2.39107,1.62808,-2.36779,1.56638
90,9100,-2.50866,1.53203,-2.39814,1.56095,-2.37594,1.56334
91,9200,-2.51341,1.56350,-2.40916,1.64790,-2.41157,1.58540
92,9300,-2.54951,1.51165,-2.47187,1.56213,-2.42457,1.63232
93,9400,-2.54977,1.61230,-2.45962,1.62944,-2.42966,1.60362
94,9500,-2.51585,1.65721,-2.44952,1.62010,-2.42618,1.61502
95,9600,-2.58254,1.63505,-2.43321,1.68233,-2.43490,1.64143
96,9700,-2.54527,1.55626,-2.44989,1.68939,-2.41724,1.66879
97,9800,-2.60102,1.61097,-2.46449,1.69859,-2.47573,1.65213
98,9900,-2.56553,1.66135,-2.50330,1.62007,-2.41151,1.69393
99,10000,-2.58669,1.58750,-2.45694,1.65185,-2.44777,1.61950
100,10100,-2.59728,1.63381,-2.51203,1.64558,-2.44159,1.60214
101,10200,-2.58560,1.61618,-2.50979,1.62971,-2.46755,1.72725
102,10300,-2.62661,1.61692,-2.52970,1.65172,-2.48893,1.62827
103,10400,-2.62087,1.56561,-2.52193,1.62660,-2.46896,1.65716
104,10500,-2.64801,1.59648,-2.53418,1.60702,-2.47761,1.66313
105,10600,-2.62258,1.62463,-2.48550,1.64418,-2.52299,1.67331
106,10700,-2.63596,1.64331,-2.53016,1.62119,-2.43858,1.59500
107,10800,-2.68089,1.63076,-2.54424,1.62096,-2.49718,1.67339
108,10900,-2.71426,1.66586,-2.56360,1.68764,-2.48738,1.65511
109,11000,-2.68117,1.61965,-2.58530,1.66898,-2.58245,1.63493
110,11100,-2.70410,1.59279,-2.59034,1.63137,-2.54456,1.65635
111,11200,-2.69051,1.66915,-2.57616,1.67098,-2.56414,1.68391
112,11300,-2.71454,1.66797,-2.57914,1.67936,-2.56510,1.72508
113,11400,-2.72199,1.64406,-2.61161,1.66635,-2.55847,1.66769
114,11500,-2.75300,1.63510,-2.58758,1.68398,-2.57870,1.71998
115,11600,-2.75738,1.64105,-2.65017,1.63378,-2.53636,1.66590
116,11700,-2.74603,1.66338,-2.60879,1.66348,-2.56567,1.71113
117,11800,-2.74137,1.65702,-2.61981,1.68582,-2.60577,1.67375
118,11900,-2.77509,1.64447,-2.59655,1.72353,-2.60429,1.68856
119,12000,-2.76261,1.64234,-2.65559,1.66100,-2.60125,1.69042
120,12100,-2.75665,1.68079,-2.60396,1.65341,-2.58247,1.65350
121,12200,-2.81500,1.67826,-2.68937,1.65549,-2.61676,1.67081
122,12300,-2.83175,1.67435,-2.66222,1.68857,-2.61505,1.66090
123,12400,-2.78887,1.66770,-2.68936,1.68452,-2.61119,1.71991
124,12500,-2.76409,1.66223,-2.67992,1.64632,-2.62018,1.71908
125,12600,-2.79172,1.62805,-2.64870,1.66434,-2.63615,1.65562
126,12700,-2.84911,1.68867,-2.64822,1.68497,-2.61157,1.68223
127,12800,-2.80161,1.67905,-2.69081,1.71869,-2.64697,1.69354
128,12900,-2.81042,1.70583,-2.67915,1.63621,-2.66056,1.63025
129,13000,-2.81863,1.65736,-2.70559,1.66107,-2.63640,1.66654
130,13100,-2.83431,1.67583,-2.70031,1.69319,-2.65299,1.64728
131,13200,-2.83165,1.69558,-2.71422,1.67459,-2.67412,1.69579
132,13300,-2.84142,1.68428,-2.67373,1.67732,-2.68152,1.66400
133,13400,-2.79369,1.67339,-2.76589,1.72402,-2.66874,1.70723
134,13500,-2.89179,1.67912,-2.72091,1.66908,-2.68253,1.69276
135,13600,-2.87168,1.74177,-2.71821,1.60315,-2.68979,1.69703
136,13700,-2.85752,1.74169,-2.76569,1.71867,-2.72213,1.66054
137,13800,-2.87192,1.69465,-2.75314,1.71374,-2.66893,1.68344
138,13900,-2.85120,1.69495,-2.68102,1.67266,-2.71230,1.71371
139,14000,-2.86632,1.75771,-2.73660,1.75143,-2.73299,1.74533
140,14100,-2.81444,1.68837,-2.76505,1.74301,-2.76121,1.76940
141,14200,-2.87773,1.74577,-2.73932,1.69657,-2.75312,1.77179
142,14300,-2.86261,1.68100,-2.72493,1.73522,-2.70323,1.65238
143,14400,-2.89548,1.70839,-2.76959,1.68564,-2.77535,1.67921
144,14500,-2.82404,1.67856,-2.78703,1.76113,-2.75060,1.68728
145,14600,-2.85645,1.63730,-2.74794,1.69155,-2.80509,1.69583
146,14700,-2.87922,1.74558,-2.73263,1.77672,-2.79251,1.74579
147,14800,-2.83101,1.71036,-2.77345,1.74907,-2.80442,1.77008
148,14900,-2.86939,1.67449,-2.75972,1.70472,-2.82608,1.71679
149,15000,-2.85820,1.65770,-2.79090,1.69910,-2.83654,1.69999
150,15100,-2.94094,1.71801,-2.78323,1.75729,-2.80719,1.68786
151,15200,-2.84280,1.70572,-2.80962,1.72217,-2.85081,1.71053
152,15300,-2.86830,1.76196,-2.80422,1.78649,-2.82609,1.73670
153,15400,-2.92136,1.70708,-2.82608,1.71045,-2.85612,1.76129
154,15500,-2.88289,1.74453,-2.77975,1.72865,-2.83613,1.69886
155,15600,-2.86089,1.72289,-2.80412,1.75124,-2.82722,1.74700
156,15700,-2.83094,1.71217,-2.79725,1.72436,-2.82373,1.67013
157,15800,-2.86702,1.72670,-2.78187,1.74245,-2.83041,1.69533
158,15900,-2.90941,1.67131,-2.84256,1.73250,-2.81975,1.69801
159,16000,-2.89158,1.76242,-2.82048,1.77768,-2.84555,1.74560
160,16100,-2.89649,1.74073,-2.80860,1.77734,-2.82225,1.72104
161,16200,-2.88264,1.73573,-2.85549,1.70044,-2.86839,1.73981
162,16300,-2.95431,1.73690,-2.85092,1.72907,-2.88197,1.74900
163,16400,-2.89092,1.75061,-2.85371,1.72117,-2.83856,1.66080
164,16500,-2.95490,1.72207,-2.79682,1.75966,-2.86037,1.76925
165,16600,-2.94524,1.69365,-2.84716,1.76372,-2.89926,1.77936
166,16700,-2.95013,1.69278,-2.86542,1.71628,-2.89018,1.71622
167,16800,-2.89610,1.73887,-2.88773,1.69914,-2.88945,1.69722
168,16900,-2.95251,1.73122,-2.82891,1.79400,-2.91202,1.71690
169,17000,-2.90425,1.73970,-2.86388,1.74012,-2.89791,1.74552
170,17100,-2.96211,1.71223,-2.89114,1.81025,-2.90873,1.71364
171,17200,-2.91715,1.71111,-2.88311,1.78876,-2.93870,1.70423
172,17300,-2.93685,1.71374,-2.91479,1.69570,-2.91473,1.68086
173,17400,-2.88243,1.76449,-2.85203,1.73002,-2.97743,1.68503
174,17500,-2.96613,1.73993,-2.87971,1.76355,-2.95658,1.73313
175,17600,-2.97556,1.74283,-2.86440,1.72632,-2.96445,1.73104
176,17700,-2.95101,1.74058,-2.90609,1.75884,-2.90947,1.77802
177,17800,-2.97386,1.74486,-2.84361,1.73449,-2.98210,1.67421
178,17900,-2.96309,1.76556,-2.89968,1.76480,-2.96625,1.70081
179,18000,-2.94197,1.75628,-2.86248,1.76313,-2.96847,1.73110
180,18100,-2.91455,1.78142,-2.88673,1.69803,-2.93981,1.73590
181,18200,-2.95578,1.77994,-2.90093,1.78236,-2.97707,1.76383
182,18300,-2.97090,1.71002,-2.88569,1.76107,-3.02376,1.74445
183,18400,-2.95435,1.78019,-2.94059,1.75739,-3.03231,1.80438
184,18500,-2.92345,1.80429,-2.89229,1.76784,-2.99142,1.77325
185,18600,-2.92655,1.78841,-2.88908,1.82660,-2.97600,1.76346
186,18700,-2.98990,1.77023,-2.91337,1.82546,-2.92877,1.76514
187,18800,-2.97433,1.79373,-2.90310,1.77388,-3.00585,1.76136
188,18900,-2.96498,1.76957,-2.93017,1.76557,-2.99749,1.81089
189,19000,-2.92191,1.77020,-2.92633,1.87437,-2.99373,1.78704
190,19100,-2.98712,1.85655,-2.91889,1.74322,-2.99271,1.80470
191,19200,-2.92901,1.76529,-2.90714,1.81794,-2.99351,1.73351
192,19300,-2.96738,1.81301,-2.91744,1.80481,-3.01750,1.73495
193,19400,-3.06853,1.74797,-2.88352,1.77942,-2.94673,1.73396
194,19500,-2.94918,1.83702,-2.90281,1.79929,-2.99972,1.71406
195,19600,-2.99116,1.77209,-2.92855,1.75131,-2.97047,1.73767
196,19700,-2.97508,1.77847,-2.95158,1.79150,-2.99752,1.73797
197,19800,-3.03253,1.77842,-2.93391,1.77957,-3.01268,1.79298
198,19900,-2.97298,1.77856,-2.95182,1.80519,-3.02026,1.85803
199,20000,-3.05131,1.80806,-2.92754,1.76623,-3.02001,1.79388
200,20100,-2.97956,1.82277,-2.95885,1.85472,-3.04016,1.82709
201,20200,-3.00110,1.82002,-2.93306,1.75503,-3.01982,1.79332
202,20300,-3.00758,1.79343,-2.92477,1.80680,-2.98475,1.83118
203,20400,-2.94720,1.87167,-2.97093,1.81246,-3.00979,1.78052
204,20500,-3.01356,1.87970,-2.98194,1.87202,-3.02265,1.85027
205,20600,-2.99143,1.79788,-2.99299,1.84433,-3.01619,1.80269
206,20700,-3.03850,1.83488,-2.95426,1.83656,-3.02664,1.82250
207,20800,-3.03859,1.78125,-2.97593,1.77959,-3.04329,1.81028
208,20900,-3.00900,1.78219,-2.99990,1.83052,-3.03927,1.85405
209,21000,-3.03059,1.84591,-3.02277,1.73494,-3.05074,1.75611
210,21100,-3.02386,1.85264,-2.96940,1.87131,-3.00545,1.78333
211,21200,-3.06141,1.78535,-3.02746,1.83744,-3.03952,1.84647
212,21300,-3.10608,1.80994,-3.03676,1.83311,-3.03999,1.87645
213,21400,-3.07543,1.81272,-3.04277,1.85955,-3.04251,1.81080
214,21500,-2.99624,1.86211,-3.01567,1.81929,-3.06123,1.82108
215,21600,-3.02055,1.82626,-2.96737,1.84513,-2.98026,1.81340
216,21700,-3.08889,1.87850,-3.00943,1.89650,-3.02045,1.79994
217,21800,-3.03141,1.94353,-2.98690,1.83449,-3.00958,1.81681
218,21900,-3.04246,1.87820,-3.01750,1.78079,-3.01669,1.89627
219,22000,-3.06494,1.89351,-2.94270,1.88024,-3.02676,1.90150
220,22100,-3.05343,1.88791,-3.01259,1.82872,-3.05093,1.89513
221,22200,-3.07220,1.80728,-3.00806,1.85733,-3.03065,1.95952
222,22300,-3.09228,1.89646,-3.00666,1.85882,-3.05552,1.79521
223,22400,-3.03531,1.85543,-3.00429,1.79592,-3.04604,1.91701
224,22500,-3.06639,1.81440,-3.03502,1.78339,-3.02479,1.91156
225,22600,-3.04402,1.85525,-3.01630,1.84034,-3.02620,1.89022
226,22700,-3.08235,1.83704,-3.02748,1.80914,-2.97537,1.89209
227,22800,-3.04338,1.82519,-3.02106,1.82060,-2.98757,1.84916
228,22900,-3.01496,1.86247,-3.03907,1.79880,-3.03661,1.84423
229,23000,-3.13359,1.86334,-3.06531,1.85721,-2.99841,1.87149
230,23100,-3.02842,1.84371,-3.04635,1.83103,-2.98995,1.90166
231,23200,-3.07060,1.89859,-3.03602,1.83660,-3.08478,1.92804
232,23300,-3.04237,1.87059,-3.03975,1.81173,-3.00987,1.83054
233,23400,-3.06489,1.95699,-3.08027,1.86621,-3.01362,1.85327
234,23500,-3.04390,2.00743,-3.03170,1.81192,-3.07656,1.87833
235,23600,-3.06074,1.94985,-3.08364,1.90810,-3.02523,1.89583
236,23700,-3.05708,1.94213,-3.06322,1.84260,-3.02380,1.86008
237,23800,-3.10815,1.91174,-3.03898,1.86825,-2.97611,1.86029
238,23900,-3.09078,1.87486,-3.05775,1.92407,-3.06795,1.84065
239,24000,-3.11239,2.01649,-3.02250,1.84561,-2.99804,1.83727
240,24100,-3.09524,1.98228,-3.08495,1.85681,-2.99358,1.89885
241,24200,-3.08431,1.95878,-3.12065,1.85365,-3.00685,1.94149
242,24300,-3.06288,1.92474,-3.03067,1.92829,-3.08254,1.88380
243,24400,-3.10309,1.94473,-3.08820,1.90133,-2.97197,1.95807
244,24500,-3.07159,1.92095,-3.08051,1.89900,-3.00852,1.87606
245,24600,-3.06913,1.94198,-3.06089,1.89148,-3.05570,1.91329
246,24700,-3.08741,2.02872,-3.08159,1.85057,-3.05610,1.97583
247,24800,-3.07644,2.01268,-3.10553,1.81143,-3.04677,1.93619
248,24900,-3.04946,1.95605,-3.09567,1.83704,-3.07910,1.97715
