iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
166,16700,-24.94330,1.18195,0.50102,-38.61632,3.51480,0.82190
167,16800,-25.05749,1.39024,0.49785,-38.56243,3.97378,0.81897
168,16900,-25.16039,1.13611,0.49480,-38.49368,3.47617,0.81451
169,17000,-25.03990,1.35209,0.49176,-38.71153,3.01637,0.80997
170,17100,-25.04905,1.12370,0.48872,-38.44831,2.50666,0.80827
171,17200,-24.93363,1.00797,0.48557,-38.34624,2.93708,0.80453
172,17300,-24.81840,1.04461,0.48252,-38.36963,3.14620,0.80226
173,17400,-24.72435,1.04310,0.47941,-37.97002,3.47094,0.79613
174,17500,-24.58992,1.09334,0.47622,-38.32250,3.26780,0.79425
175,17600,-24.61800,0.97830,0.47328,-38.29153,3.10816,0.79132
176,17700,-24.51287,1.10173,0.47032,-38.43788,4.30781,0.78450
177,17800,-24.41133,1.09186,0.46735,-38.51416,4.14618,0.78053
178,17900,-24.21243,1.05790,0.46426,-38.23331,4.16813,0.77683
179,18000,-24.15647,1.05398,0.46146,-38.13365,3.47018,0.77677
180,18100,-24.11229,1.07334,0.45841,-37.96390,3.90736,0.77367
181,18200,-24.04274,1.11532,0.45564,-37.94489,4.70722,0.76764
182,18300,-23.84676,1.07698,0.45250,-37.84939,4.77014,0.76722
183,18400,-23.78281,1.33018,0.44976,-37.73116,5.66883,0.75928
184,18500,-23.78964,1.32987,0.44680,-37.99050,5.76691,0.75630
185,18600,-23.69892,1.35262,0.44374,-37.95722,4.38790,0.75308
186,18700,-23.58287,1.14162,0.44078,-37.49056,5.90307,0.74941
187,18800,-23.53644,0.98715,0.43800,-37.31703,6.39221,0.74308
188,18900,-23.50568,0.95109,0.43501,-37.57219,6.06501,0.74055
189,19000,-23.24658,1.13207,0.43209,-37.66964,4.87297,0.73709
190,19100,-23.19578,1.16781,0.42905,-38.14174,2.60747,0.73512
191,19200,-23.09323,1.17361,0.42638,-38.41476,3.94415,0.73167
192,19300,-23.06677,1.20207,0.42338,-38.51020,5.20218,0.72280
193,19400,-22.85854,1.07858,0.42039,-38.47237,6.63365,0.71976
194,19500,-22.78511,1.03608,0.41782,-38.21693,6.24350,0.72189
195,19600,-22.54318,1.11221,0.41480,-38.68123,21.17945,0.71343
196,19700,-22.48564,1.15870,0.41229,-38.88439,33.84896,0.70923
197,19800,-22.35992,1.24498,0.40943,-38.97304,37.34565,0.70323
198,19900,-22.27134,1.26288,0.40671,-38.89284,46.30371,0.70476
199,20000,-22.00276,1.22403,0.40386,-39.64597,11.28749,0.69835
200,20100,-21.93922,1.10065,0.40099,-40.16236,3.66594,0.69141
201,20200,-21.72338,1.26074,0.39828,-40.74276,3.61503,0.69015
202,20300,-21.56038,1.21531,0.39530,-40.85902,4.66481,0.68538
203,20400,-21.53189,1.05446,0.39249,-41.47610,4.84039,0.68354
204,20500,-21.41421,1.04382,0.38992,-41.72073,4.24061,0.67992
205,20600,-21.25500,1.14467,0.38743,-42.13961,3.72563,0.67758
206,20700,-21.21101,1.12876,0.38472,-42.60157,4.26490,0.67311
207,20800,-21.05066,1.12867,0.38180,-42.81157,6.10972,0.66965
208,20900,-20.89640,1.25568,0.37911,-43.11458,8.59485,0.66614
209,21000,-20.78662,1.11964,0.37646,-43.54585,8.92901,0.66283
210,21100,-20.75107,1.11944,0.37376,-43.80062,8.96629,0.66020
211,21200,-20.60193,1.18600,0.37105,-43.97387,10.92023,0.65294
212,21300,-20.36713,1.19268,0.36847,-44.25198,6.10501,0.65146
213,21400,-20.37866,1.09451,0.36585,-44.21829,5.29710,0.64922
214,21500,-20.18169,1.04858,0.36341,-44.29544,4.66051,0.64584
215,21600,-20.09611,1.18308,0.36080,-43.74523,4.71134,0.64376
216,21700,-19.99182,1.06834,0.35804,-43.67018,3.13653,0.64017
217,21800,-19.89647,1.14215,0.35547,-43.22423,3.01295,0.63462
218,21900,-19.81020,1.18938,0.35279,-42.31463,5.80602,0.63232
219,22000,-19.74881,1.16985,0.35042,-41.67896,3.74071,0.62774
220,22100,-19.71873,1.00563,0.34779,-41.15560,2.79067,0.62343
221,22200,-19.66121,1.01244,0.34537,-41.02565,3.02470,0.62279
222,22300,-19.54421,1.32420,0.34285,-40.50103,3.30773,0.62123
223,22400,-19.47192,1.24169,0.34014,-40.32492,2.55547,0.61434
224,22500,-19.40126,1.13273,0.33793,-40.27040,2.37467,0.61193
225,22600,-19.30254,1.08656,0.33538,-39.87073,2.01336,0.60585
226,22700,-19.26097,0.98069,0.33287,-39.75518,1.72507,0.60502
227,22800,-19.15654,1.10215,0.33052,-39.50896,1.66191,0.60218
228,22900,-19.01898,1.06556,0.32780,-39.19220,1.51872,0.59736
229,23000,-18.95868,1.00336,0.32540,-39.11059,1.85244,0.59319
230,23100,-18.86307,0.97718,0.32295,-38.75839,2.02285,0.58949
231,23200,-18.77620,0.96553,0.32071,-38.55271,1.92448,0.58675
232,23300,-18.67322,0.99142,0.31817,-38.63680,1.85642,0.58424
233,23400,-18.57733,0.94802,0.31574,-38.33809,1.97205,0.57856
234,23500,-18.52297,0.91407,0.31332,-38.17882,1.90688,0.57719
235,23600,-18.39849,0.94188,0.31095,-38.06119,1.83954,0.57214
236,23700,-18.33465,0.98887,0.30853,-37.82238,1.64372,0.56994
237,23800,-18.21912,0.91181,0.30634,-37.60211,1.59164,0.56406
238,23900,-18.18153,0.87075,0.30380,-37.60933,1.60803,0.56467
239,24000,-18.01230,1.00530,0.30175,-37.73387,1.70939,0.56088
240,24100,-17.94552,1.02605,0.29925,-37.21487,1.69250,0.55697
241,24200,-17.87489,0.89536,0.29694,-37.19656,1.55220,0.55048
242,24300,-17.69530,1.06842,0.29472,-37.36723,1.60082,0.54811
243,24400,-17.65626,0.92358,0.29234,-37.05323,1.50433,0.54348
244,24500,-17.54762,1.03813,0.28999,-36.66787,1.59997,0.54274
245,24600,-17.42043,0.92848,0.28788,-36.44288,1.60441,0.54030
246,24700,-17.37219,0.90650,0.28552,-36.43003,1.56501,0.53531
247,24800,-17.23040,0.87256,0.28326,-36.24702,1.55367,0.53520
248,24900,-17.12956,1.10475,0.28095,-36.10292,1.44105,0.52971
