iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,36.40638,1.25390,40.52066,1.31928,34.91014,1.22737
1,200,14.45440,1.24473,16.65743,1.29452,14.39117,1.23337
2,300,4.00044,1.23068,4.40655,1.28920,3.97048,1.23923
3,400,2.17324,1.22550,2.20283,1.27244,2.14453,1.24169
4,500,1.35573,1.22564,1.35160,1.24722,1.35933,1.23090
5,600,1.02327,1.20770,1.05244,1.22977,1.04529,1.21576
6,700,0.89652,1.18891,0.90274,1.21943,0.93187,1.19704
7,800,0.81556,1.17658,0.84895,1.19721,0.85873,1.18387
8,900,0.78191,1.16997,0.79256,1.18796,0.80218,1.17457
9,1000,0.75466,1.15271,0.77167,1.17392,0.74388,1.16315
10,1100,0.70465,1.13575,0.73201,1.16212,0.69134,1.15214
11,1200,0.68747,1.12981,0.71794,1.15297,0.67166,1.14463
12,1300,0.65455,1.11461,0.68298,1.12640,0.64992,1.13231
13,1400,0.63217,1.10061,0.65051,1.11578,0.61387,1.11621
14,1500,0.66392,1.08626,0.65519,1.10106,0.60471,1.09967
15,1600,0.62451,1.06610,0.62648,1.07730,0.60726,1.08370
16,1700,0.61814,1.04779,0.62121,1.06295,0.61294,1.07025
17,1800,0.62532,1.03360,0.59149,1.04832,0.59684,1.05308
18,1900,0.60916,1.01879,0.59503,1.03120,0.60226,1.04116
19,2000,0.61043,0.99860,0.59666,1.01183,0.59239,1.02814
20,2100,0.62383,0.98293,0.59537,0.99587,0.59517,1.00991
21,2200,0.61046,0.96568,0.60006,0.97691,0.57085,0.99285
22,2300,0.59014,0.94886,0.58600,0.95963,0.58977,0.97635
23,2400,0.60096,0.93466,0.58531,0.94211,0.59164,0.96287
24,2500,0.60808,0.92264,0.58401,0.92485,0.58922,0.94727
25,2600,0.60190,0.91039,0.60609,0.90910,0.59091,0.92728
26,2700,0.57624,0.89705,0.58794,0.89477,0.61366,0.91289
27,2800,0.58313,0.87745,0.57832,0.87494,0.57816,0.89846
28,2900,0.57433,0.86750,0.56283,0.85958,0.56777,0.88370
29,3000,0.57050,0.85241,0.58116,0.84749,0.57649,0.87021
30,3100,0.55933,0.83775,0.60061,0.83633,0.58147,0.85318
31,3200,0.56428,0.82460,0.58003,0.81557,0.56264,0.83751
32,3300,0.58306,0.80960,0.57081,0.80699,0.57284,0.82370
33,3400,0.57202,0.79433,0.57342,0.79043,0.57766,0.81132
34,3500,0.57065,0.78042,0.58730,0.77566,0.59091,0.79681
35,3600,0.58963,0.77013,0.57693,0.76669,0.59151,0.78510
36,3700,0.57338,0.75842,0.59015,0.75466,0.60415,0.76996
37,3800,0.61147,0.74178,0.58328,0.73813,0.58862,0.76145
38,3900,0.61163,0.72847,0.58170,0.72805,0.58829,0.74521
39,4000,0.59061,0.71708,0.59518,0.71408,0.59307,0.73328
40,4100,0.60324,0.70882,0.59820,0.70320,0.59134,0.71594
41,4200,0.59643,0.69560,0.59469,0.69023,0.60379,0.70946
42,4300,0.58025,0.68068,0.58584,0.68115,0.60231,0.69682
43,4400,0.59230,0.67215,0.60219,0.66962,0.60598,0.68574
44,4500,0.59806,0.66171,0.62038,0.65937,0.60249,0.67399
45,4600,0.60492,0.65287,0.60106,0.64841,0.60604,0.66406
46,4700,0.59610,0.64310,0.61306,0.64172,0.61282,0.65434
47,4800,0.60827,0.63345,0.62240,0.62838,0.62429,0.64289
48,4900,0.67301,0.62139,0.61460,0.61788,0.63309,0.63110
49,5000,0.60826,0.61044,0.62831,0.60692,0.62854,0.62080
50,5100,0.69173,0.60294,0.61971,0.59878,0.62712,0.61167
51,5200,0.63423,0.59155,0.62100,0.58946,0.63257,0.60403
52,5300,0.61437,0.58181,0.61678,0.58039,0.62724,0.59244
53,5400,0.63676,0.57434,0.62587,0.57097,0.62941,0.58617
54,5500,0.62125,0.56422,0.63465,0.56129,0.62567,0.57442
55,5600,0.65764,0.55107,0.63590,0.55209,0.63576,0.56378
56,5700,0.63821,0.54516,0.64162,0.54468,0.64024,0.55412
57,5800,0.62412,0.53503,0.64136,0.53651,0.63762,0.54602
58,5900,0.62521,0.52851,0.65747,0.52605,0.64916,0.53772
59,6000,0.63893,0.52052,0.65539,0.51606,0.64375,0.52596
60,6100,0.64419,0.51131,0.67036,0.51087,0.64856,0.52040
61,6200,0.64545,0.50402,0.64143,0.50193,0.67248,0.51199
62,6300,0.70350,0.49754,0.64868,0.49402,0.65328,0.50577
