iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss
41,4200,-1.81737,1.15604,-1.90645,1.10928,-1.83535,1.11997
42,4300,-1.83970,1.14320,-1.88122,1.15459,-1.86375,1.13390
43,4400,-1.88009,1.12660,-1.92809,1.17282,-1.87108,1.16308
44,4500,-1.91095,1.15840,-1.97930,1.21300,-1.91890,1.16733
45,4600,-1.92834,1.22283,-1.93246,1.19375,-1.93754,1.21632
46,4700,-1.96538,1.20933,-2.00133,1.22499,-1.95264,1.20528
47,4800,-1.97789,1.19801,-1.97472,1.25477,-1.99216,1.21605
48,4900,-2.00785,1.27839,-2.02506,1.25304,-1.97867,1.28205
49,5000,-2.00855,1.27999,-2.03632,1.26894,-2.03917,1.27416
50,5100,-2.04612,1.25639,-2.06042,1.26771,-2.05850,1.22207
51,5200,-2.04050,1.29868,-2.05219,1.25647,-2.06678,1.29435
52,5300,-2.05981,1.26968,-2.07380,1.31829,-2.07918,1.30768
53,5400,-2.11575,1.28551,-2.18408,1.29231,-2.12458,1.32655
54,5500,-2.11400,1.32548,-2.14888,1.27769,-2.10152,1.34121
55,5600,-2.17628,1.31778,-2.15578,1.29911,-2.15148,1.30455
56,5700,-2.18992,1.31351,-2.23925,1.38383,-2.21211,1.33047
57,5800,-2.16454,1.38741,-2.21972,1.30629,-2.20236,1.35014
58,5900,-2.16076,1.32494,-2.24171,1.35886,-2.19461,1.35907
59,6000,-2.16119,1.41917,-2.29084,1.36971,-2.22412,1.37113
60,6100,-2.22906,1.35615,-2.22297,1.36944,-2.23522,1.40877
61,6200,-2.21286,1.40755,-2.28883,1.38973,-2.26384,1.41742
62,6300,-2.23978,1.37192,-2.28270,1.36194,-2.28146,1.39655
63,6400,-2.25021,1.39314,-2.32467,1.39707,-2.26457,1.43944
64,6500,-2.25742,1.42354,-2.32919,1.46283,-2.33854,1.44667
65,6600,-2.24645,1.45067,-2.34614,1.41104,-2.31359,1.40455
66,6700,-2.27813,1.38849,-2.35544,1.41910,-2.32448,1.46914
67,6800,-2.28181,1.50524,-2.35063,1.41446,-2.35650,1.45725
68,6900,-2.31264,1.42039,-2.38448,1.43488,-2.37358,1.44547
69,7000,-2.34600,1.47517,-2.38639,1.46935,-2.36429,1.45666
70,7100,-2.31059,1.47812,-2.40897,1.49638,-2.40919,1.46478
71,7200,-2.35739,1.47667,-2.41929,1.47370,-2.42316,1.49437
72,7300,-2.36544,1.50152,-2.38486,1.47281,-2.43617,1.51809
73,7400,-2.35332,1.48380,-2.39299,1.48889,-2.46190,1.49416
74,7500,-2.34346,1.49331,-2.39253,1.47130,-2.44155,1.46467
75,7600,-2.36252,1.52246,-2.41729,1.46581,-2.49179,1.54929
76,7700,-2.41165,1.51258,-2.43614,1.50843,-2.42680,1.48082
77,7800,-2.39426,1.54102,-2.42349,1.50166,-2.45412,1.52203
78,7900,-2.42579,1.49550,-2.46635,1.48965,-2.46831,1.56765
79,8000,-2.43613,1.53455,-2.48720,1.51407,-2.44109,1.59376
80,8100,-2.41799,1.53090,-2.46145,1.47236,-2.47784,1.49276
81,8200,-2.44627,1.52503,-2.44688,1.55075,-2.47950,1.48747
82,8300,-2.46606,1.52972,-2.44198,1.54085,-2.50018,1.54143
83,8400,-2.46764,1.54221,-2.47684,1.50452,-2.48825,1.54459
84,8500,-2.45742,1.57732,-2.49020,1.55323,-2.52018,1.50876
85,8600,-2.42979,1.58935,-2.50597,1.51001,-2.47905,1.57118
86,8700,-2.45312,1.63558,-2.49154,1.54943,-2.48121,1.57580
87,8800,-2.52529,1.56955,-2.48447,1.55827,-2.53484,1.58072
88,8900,-2.50567,1.56272,-2.50996,1.57408,-2.50648,1.56962
89,9000,-2.49557,1.63292,-2.46923,1.54209,-2.56571,1.57293
90,9100,-2.48016,1.54958,-2.52210,1.56556,-2.54876,1.56562
91,9200,-2.49161,1.57756,-2.52885,1.52384,-2.56133,1.54719
92,9300,-2.45456,1.56246,-2.49164,1.58829,-2.54952,1.58859
93,9400,-2.49087,1.58600,-2.50617,1.54054,-2.57004,1.57765
94,9500,-2.53866,1.61650,-2.50848,1.58515,-2.61349,1.60069
95,9600,-2.54418,1.59283,-2.49295,1.56186,-2.56345,1.55666
96,9700,-2.50182,1.62046,-2.49068,1.57232,-2.60517,1.61845
97,9800,-2.57588,1.56640,-2.52699,1.57319,-2.58753,1.56928
98,9900,-2.55231,1.64934,-2.55189,1.59746,-2.64859,1.55526
99,10000,-2.55475,1.63307,-2.56147,1.57606,-2.65864,1.57949
100,10100,-2.56078,1.61115,-2.56349,1.63552,-2.61150,1.59684
101,10200,-2.56564,1.62023,-2.57866,1.62148,-2.63904,1.56864
102,10300,-2.54951,1.59110,-2.50568,1.63287,-2.64244,1.59681
103,10400,-2.57472,1.69991,-2.57109,1.59575,-2.65170,1.61063
104,10500,-2.57212,1.69689,-2.60139,1.62720,-2.62576,1.65307
105,10600,-2.58382,1.64645,-2.57343,1.56693,-2.66100,1.63737
106,10700,-2.58767,1.59397,-2.58549,1.62367,-2.65452,1.59850
107,10800,-2.60686,1.65107,-2.59867,1.64711,-2.65902,1.66129
108,10900,-2.63975,1.65692,-2.62242,1.62902,-2.65468,1.64294
109,11000,-2.62854,1.61485,-2.59234,1.57596,-2.64998,1.59275
110,11100,-2.60513,1.63051,-2.61436,1.64391,-2.67233,1.62763
111,11200,-2.60833,1.65120,-2.58189,1.62806,-2.64080,1.64939
112,11300,-2.59650,1.61414,-2.58595,1.60717,-2.63576,1.66843
113,11400,-2.63578,1.68626,-2.60572,1.62810,-2.62213,1.62202
114,11500,-2.57244,1.65408,-2.61541,1.58996,-2.71196,1.62057
115,11600,-2.61676,1.62893,-2.62302,1.58863,-2.66593,1.62945
116,11700,-2.64741,1.65676,-2.61941,1.59141,-2.63719,1.64640
117,11800,-2.62671,1.62544,-2.65683,1.65448,-2.63732,1.60695
118,11900,-2.65813,1.62937,-2.60954,1.61010,-2.70009,1.61277
119,12000,-2.64770,1.68033,-2.61589,1.61664,-2.65986,1.64300
120,12100,-2.67120,1.67476,-2.60371,1.64266,-2.69138,1.59763
121,12200,-2.63251,1.72127,-2.62120,1.65684,-2.70457,1.64519
122,12300,-2.60975,1.57562,-2.65396,1.59548,-2.63286,1.68930
123,12400,-2.61863,1.67801,-2.62963,1.66848,-2.63471,1.66552
124,12500,-2.64540,1.60535,-2.63592,1.63442,-2.65333,1.63347
125,12600,-2.64122,1.61950,-2.64438,1.59406,-2.63162,1.65621
126,12700,-2.64670,1.70892,-2.61184,1.69138,-2.69009,1.65317
127,12800,-2.56609,1.67617,-2.64988,1.66842,-2.63483,1.63935
128,12900,-2.64147,1.65780,-2.63563,1.65322,-2.64715,1.63289
129,13000,-2.63004,1.65888,-2.62134,1.67182,-2.68037,1.66087
130,13100,-2.63998,1.72976,-2.61815,1.65172,-2.68548,1.72683
131,13200,-2.66512,1.64730,-2.68428,1.65613,-2.68371,1.67484
132,13300,-2.69011,1.66016,-2.60683,1.71419,-2.69226,1.67637
133,13400,-2.66819,1.64687,-2.64690,1.70164,-2.66687,1.68107
134,13500,-2.64650,1.65159,-2.59261,1.63307,-2.62488,1.64252
135,13600,-2.64172,1.65133,-2.63087,1.75045,-2.66366,1.63076
136,13700,-2.62467,1.65031,-2.61385,1.69619,-2.66321,1.60778
137,13800,-2.63066,1.72825,-2.60103,1.69194,-2.67323,1.67506
138,13900,-2.63848,1.68190,-2.63725,1.59937,-2.61753,1.73003
139,14000,-2.63984,1.69187,-2.60472,1.65804,-2.66341,1.66231
140,14100,-2.63313,1.70305,-2.59669,1.69814,-2.68257,1.63514
141,14200,-2.60512,1.66197,-2.62172,1.72504,-2.62016,1.71290
142,14300,-2.67020,1.69293,-2.61510,1.68428,-2.63967,1.64905
143,14400,-2.65330,1.74475,-2.62299,1.67198,-2.68068,1.66478
144,14500,-2.64152,1.75029,-2.62453,1.66312,-2.62282,1.67583
145,14600,-2.68181,1.69557,-2.66816,1.67016,-2.62106,1.62689
146,14700,-2.63307,1.70003,-2.63443,1.70592,-2.62012,1.67406
147,14800,-2.66656,1.68300,-2.58315,1.73967,-2.65141,1.69398
148,14900,-2.67439,1.68783,-2.63034,1.65527,-2.66462,1.67298
149,15000,-2.65830,1.68474,-2.65348,1.70706,-2.63281,1.69978
150,15100,-2.67785,1.69890,-2.64090,1.66719,-2.63255,1.67451
151,15200,-2.64132,1.69920,-2.62291,1.66818,-2.65658,1.69955
152,15300,-2.64747,1.72718,-2.62281,1.62680,-2.62329,1.67414
153,15400,-2.66724,1.76600,-2.63827,1.71972,-2.66444,1.68308
154,15500,-2.65237,1.67577,-2.67160,1.66557,-2.65126,1.72209
155,15600,-2.67588,1.69284,-2.64874,1.77595,-2.69555,1.71406
156,15700,-2.66460,1.67433,-2.70161,1.67055,-2.64448,1.69028
157,15800,-2.64564,1.69918,-2.65899,1.67472,-2.64003,1.73009
158,15900,-2.63419,1.68098,-2.64719,1.68325,-2.64202,1.67212
159,16000,-2.67029,1.68304,-2.70473,1.65117,-2.61514,1.71025
160,16100,-2.73846,1.75069,-2.63053,1.68567,-2.64608,1.64708
161,16200,-2.67488,1.68451,-2.68393,1.65984,-2.64108,1.66983
162,16300,-2.64918,1.71530,-2.71652,1.71994,-2.63431,1.61725
163,16400,-2.67550,1.68490,-2.69790,1.68977,-2.64662,1.78755
164,16500,-2.65173,1.72980,-2.64649,1.69923,-2.65198,1.72309
165,16600,-2.68275,1.77346,-2.67799,1.70989,-2.63863,1.72888
166,16700,-2.66928,1.67222,-2.69201,1.66403,-2.62188,1.69989
167,16800,-2.68764,1.75826,-2.65326,1.67949,-2.64075,1.69387
168,16900,-2.67162,1.73799,-2.67166,1.66879,-2.64173,1.75136
169,17000,-2.62152,1.71507,-2.72460,1.74870,-2.65873,1.65379
170,17100,-2.65613,1.78297,-2.66680,1.76628,-2.61190,1.67319
171,17200,-2.69563,1.70814,-2.68838,1.68368,-2.66554,1.69894
172,17300,-2.66707,1.77208,-2.66674,1.70051,-2.64323,1.75979
173,17400,-2.68702,1.76671,-2.68295,1.64690,-2.63778,1.70686
174,17500,-2.66570,1.69976,-2.71682,1.74235,-2.67705,1.70160
175,17600,-2.66413,1.72013,-2.65337,1.70930,-2.59722,1.75955
176,17700,-2.68622,1.69144,-2.64963,1.73130,-2.67210,1.68191
177,17800,-2.72070,1.80928,-2.63564,1.69370,-2.67968,1.70896
178,17900,-2.66968,1.77675,-2.70062,1.71702,-2.66028,1.74106
179,18000,-2.65179,1.72361,-2.66507,1.70677,-2.62884,1.73283
180,18100,-2.69944,1.79403,-2.64293,1.70490,-2.67946,1.76081
181,18200,-2.64529,1.76442,-2.70011,1.68692,-2.66181,1.71880
182,18300,-2.70336,1.77971,-2.65812,1.75669,-2.64027,1.77509
183,18400,-2.66089,1.67699,-2.66468,1.76740,-2.66265,1.70833
184,18500,-2.65120,1.65439,-2.67219,1.73364,-2.64722,1.70602
185,18600,-2.65180,1.76069,-2.64149,1.74026,-2.67570,1.64639
186,18700,-2.66980,1.74570,-2.66425,1.72323,-2.64028,1.75728
187,18800,-2.69432,1.74914,-2.67468,1.80159,-2.69340,1.69949
188,18900,-2.69476,1.78051,-2.64798,1.77852,-2.59151,1.70882
189,19000,-2.69979,1.77185,-2.63106,1.73662,-2.59752,1.72400
190,19100,-2.64810,1.80514,-2.67318,1.78587,-2.64388,1.68631
191,19200,-2.67552,1.74971,-2.63893,1.77519,-2.63631,1.74343
192,19300,-2.69591,1.78940,-2.65679,1.71849,-2.66142,1.77020
193,19400,-2.67688,1.79668,-2.63707,1.73463,-2.64767,1.72693
194,19500,-2.69783,1.75402,-2.67794,1.79050,-2.69330,1.68726
195,19600,-2.70941,1.76379,-2.63562,1.80418,-2.66717,1.75300
196,19700,-2.63845,1.71219,-2.68316,1.79207,-2.64500,1.77704
197,19800,-2.68466,1.69018,-2.69178,1.70598,-2.65409,1.73625
198,19900,-2.72838,1.75946,-2.64413,1.78948,-2.68936,1.71485
199,20000,-2.64924,1.71627,-2.64680,1.79962,-2.64837,1.73468
200,20100,-2.73043,1.77785,-2.62619,1.73833,-2.68793,1.70854
201,20200,-2.66628,1.68233,-2.71146,1.83052,-2.68014,1.69738
202,20300,-2.68525,1.72753,-2.70176,1.75150,-2.66740,1.70253
203,20400,-2.62662,1.73731,-2.69647,1.77627,-2.67725,1.76650
204,20500,-2.70042,1.71773,-2.66832,1.81433,-2.67989,1.72766
205,20600,-2.69474,1.74136,-2.68844,1.85092,-2.67201,1.77022
206,20700,-2.69573,1.70227,-2.73255,1.80682,-2.68261,1.74308
207,20800,-2.70468,1.73542,-2.70733,1.80110,-2.70703,1.80220
208,20900,-2.71237,1.71917,-2.70234,1.81111,-2.68134,1.72312
209,21000,-2.72323,1.78532,-2.61900,1.79794,-2.72884,1.76975
210,21100,-2.70867,1.79292,-2.71124,1.83666,-2.68641,1.75526
211,21200,-2.73090,1.72295,-2.72628,1.82275,-2.68966,1.74979
212,21300,-2.67213,1.78248,-2.70936,1.80221,-2.61760,1.80074
213,21400,-2.67152,1.71716,-2.70388,1.83427,-2.67673,1.71970
214,21500,-2.75752,1.78037,-2.71942,1.77188,-2.70180,1.76562
215,21600,-2.72461,1.79371,-2.66768,1.87023,-2.64816,1.76211
216,21700,-2.76215,1.83414,-2.67260,1.84588,-2.70977,1.77870
217,21800,-2.70747,1.75718,-2.73797,1.83955,-2.70514,1.73331
218,21900,-2.75479,1.78629,-2.72730,1.84987,-2.66687,1.79325
219,22000,-2.73059,1.75679,-2.69817,1.82954,-2.68856,1.80475
220,22100,-2.74415,1.74146,-2.68384,1.87518,-2.70469,1.71501
221,22200,-2.74982,1.71609,-2.70184,1.88361,-2.68215,1.72704
222,22300,-2.75346,1.71154,-2.69994,1.83116,-2.74116,1.75550
223,22400,-2.71575,1.76005,-2.75078,1.86006,-2.72370,1.72026
224,22500,-2.71474,1.74480,-2.75065,1.84248,-2.68572,1.78062
225,22600,-2.68676,1.77362,-2.71143,1.80221,-2.73480,1.77493
226,22700,-2.73287,1.70478,-2.64739,1.86733,-2.74730,1.73361
227,22800,-2.75138,1.80587,-2.79918,1.89630,-2.72715,1.75300
228,22900,-2.74734,1.78186,-2.75604,1.77556,-2.73422,1.76032
229,23000,-2.76655,1.75806,-2.67125,1.89905,-2.70831,1.80024
230,23100,-2.80671,1.77643,-2.74891,1.91619,-2.72548,1.72534
231,23200,-2.67807,1.79886,-2.72861,1.83291,-2.75214,1.74211
232,23300,-2.72807,1.73402,-2.76516,1.89511,-2.72327,1.74793
233,23400,-2.75390,1.70045,-2.70690,1.94509,-2.74838,1.70479
234,23500,-2.72745,1.74197,-2.72536,1.81486,-2.70363,1.74788
235,23600,-2.73874,1.76030,-2.67056,1.83327,-2.72285,1.73688
236,23700,-2.75122,1.79748,-2.75509,1.90228,-2.68811,1.73020
237,23800,-2.75478,1.71505,-2.76217,1.91119,-2.74236,1.74871
238,23900,-2.70054,1.77609,-2.74646,1.88473,-2.71949,1.74656
239,24000,-2.79059,1.80360,-2.76353,1.85891,-2.70266,1.70432
240,24100,-2.78171,1.77130,-2.76324,1.88245,-2.69044,1.76933
241,24200,-2.74851,1.80670,-2.76333,1.93280,-2.69325,1.78684
242,24300,-2.72263,1.72154,-2.80524,1.95778,-2.69536,1.76860
243,24400,-2.74279,1.68370,-2.71385,1.91766,-2.68955,1.76421
244,24500,-2.71313,1.77408,-2.75421,1.92855,-2.73751,1.74637
245,24600,-2.73357,1.78954,-2.77324,1.90036,-2.73815,1.71444
246,24700,-2.73032,1.74403,-2.78546,1.96376,-2.77689,1.79871
247,24800,-2.74284,1.73651,-2.77544,1.90993,-2.70873,1.71504
248,24900,-2.76737,1.72249,-2.74169,1.90678,-2.73615,1.75200
