iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
127,12800,-12.56201,4.41257,0.14881,-12.47266,4.42419,0.17686,-13.06818,4.45555,0.18226
128,12900,-12.61733,4.23324,0.15068,-12.52528,4.15503,0.17743,-13.14263,4.48617,0.18464
129,13000,-12.60246,4.18572,0.14877,-12.58488,4.57576,0.17423,-13.00474,5.02687,0.18038
130,13100,-12.66455,4.21052,0.14979,-12.52842,4.23674,0.17523,-12.92440,4.85829,0.17931
131,13200,-12.57584,4.25387,0.14932,-12.50650,4.67719,0.17487,-12.97744,4.80771,0.18043
132,13300,-12.60812,4.39404,0.14893,-12.63570,4.24532,0.17570,-12.94999,4.63787,0.18046
133,13400,-12.57803,4.24263,0.14802,-12.24547,4.41312,0.17172,-13.02464,4.72713,0.18112
134,13500,-12.43259,4.17395,0.14838,-12.37016,4.50359,0.17392,-13.00157,4.49700,0.17983
135,13600,-12.55245,4.27136,0.14605,-12.35011,4.08338,0.17445,-12.92102,4.59547,0.17973
136,13700,-12.49178,4.15160,0.14417,-12.25704,4.37422,0.17176,-12.87111,4.66566,0.17829
137,13800,-12.46667,4.27595,0.14487,-12.19400,4.73531,0.17077,-12.95458,4.73042,0.17869
138,13900,-12.52316,4.30551,0.14432,-12.25408,4.31965,0.17204,-12.84956,4.65600,0.17789
139,14000,-12.51192,4.16938,0.14627,-12.28911,4.42090,0.17105,-12.94338,4.45101,0.17936
140,14100,-12.42575,4.04367,0.14580,-12.10870,4.19591,0.17130,-12.93513,4.63037,0.17429
141,14200,-12.54193,4.23614,0.14548,-12.17686,4.33630,0.17177,-12.81900,4.64589,0.17630
142,14300,-12.41153,4.16785,0.14358,-12.21009,4.17039,0.17138,-12.66380,4.90176,0.17384
143,14400,-12.48718,4.18972,0.14307,-12.07871,4.03957,0.16988,-12.76861,4.38342,0.17702
144,14500,-12.28372,4.02367,0.14173,-12.04706,4.45766,0.17104,-12.80232,4.72628,0.17583
145,14600,-12.32909,4.21814,0.14224,-12.14935,4.16662,0.17157,-12.54514,5.08006,0.17371
146,14700,-12.32250,4.16157,0.14155,-11.99982,4.23391,0.17211,-12.86151,5.04094,0.17515
147,14800,-12.22067,4.11319,0.14202,-11.97424,4.37710,0.17013,-12.74835,4.59476,0.17526
148,14900,-12.20462,4.11842,0.13931,-12.02742,4.02472,0.16947,-12.68506,4.26410,0.17025
149,15000,-12.26287,4.13783,0.14178,-12.02768,4.16400,0.16943,-12.67960,4.31837,0.17451
150,15100,-12.27032,4.09002,0.13970,-11.91825,4.42962,0.16944,-12.57375,4.34269,0.17314
