iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-3.28554,4.25375,0.70004,-3.43826,4.46297,0.70006,-3.32480,4.43783,0.69991
1,200,-3.68608,1.12727,0.69356,-3.51815,1.27050,0.69338,-3.87577,1.25549,0.69324
2,300,-4.21713,1.11542,0.68725,-3.90622,1.09391,0.68703,-4.11447,1.02190,0.68708
3,400,-4.76404,1.22376,0.67981,-4.36530,1.17679,0.67939,-4.60413,1.08914,0.67937
4,500,-5.34692,1.44956,0.67214,-4.92719,1.26280,0.67240,-5.16918,1.18986,0.67238
5,600,-5.85142,1.47433,0.66478,-5.38879,1.30432,0.66484,-5.55847,1.23460,0.66473
6,700,-6.20047,1.73088,0.65772,-5.89820,1.46365,0.65728,-6.13733,1.40999,0.65731
7,800,-6.70626,1.99579,0.65034,-6.45750,1.58445,0.64995,-6.65176,1.58590,0.64983
8,900,-7.23988,2.15701,0.64322,-6.99353,1.66056,0.64315,-7.13425,1.77560,0.64292
9,1000,-7.72476,2.21920,0.63629,-7.51672,1.77972,0.63610,-7.53440,1.70544,0.63582
10,1100,-8.26645,2.31709,0.62950,-8.05265,1.82109,0.62939,-8.05061,1.79019,0.62922
11,1200,-8.71008,2.34012,0.62283,-8.57637,1.73141,0.62262,-8.49508,1.89230,0.62246
12,1300,-9.11851,2.44331,0.61591,-9.04550,2.14418,0.61585,-8.92313,1.98389,0.61566
13,1400,-9.63150,2.51387,0.60941,-9.41108,1.96728,0.60914,-9.27438,2.22151,0.60922
14,1500,-9.97458,2.73416,0.60271,-9.89292,2.17906,0.60265,-9.67757,2.43606,0.60272
15,1600,-10.32488,3.18218,0.59603,-10.36269,2.79524,0.59607,-10.08965,2.71861,0.59594
16,1700,-10.55770,3.08576,0.58974,-10.59220,2.81544,0.58949,-10.42122,2.77961,0.58934
17,1800,-10.88559,3.08726,0.58288,-10.92210,2.27289,0.58295,-10.89395,2.53767,0.58265
18,1900,-11.44408,3.40133,0.57616,-11.45703,2.47651,0.57630,-11.26658,2.69311,0.57613
19,2000,-11.55356,3.06875,0.56959,-11.83669,2.63368,0.56946,-11.47012,2.88852,0.56943
20,2100,-11.93067,2.99406,0.56302,-12.02525,2.65646,0.56284,-11.83184,2.98543,0.56263
21,2200,-12.25707,3.37506,0.55626,-12.30768,2.83019,0.55608,-12.16462,3.04636,0.55609
22,2300,-12.65481,3.50538,0.54952,-12.49903,2.93835,0.54932,-12.51108,3.06449,0.54966
23,2400,-12.98333,3.38955,0.54291,-12.76280,2.99569,0.54293,-12.79399,3.22304,0.54282
24,2500,-13.21804,3.85281,0.53640,-12.98579,2.90931,0.53637,-13.13120,3.35379,0.53625
25,2600,-13.55920,4.32439,0.52993,-13.21089,3.08055,0.52970,-13.44820,3.78527,0.52965
26,2700,-13.63518,4.27199,0.52322,-13.49347,3.75454,0.52327,-13.64054,3.50849,0.52300
27,2800,-14.07622,4.45891,0.51687,-13.69967,4.73329,0.51669,-13.94533,3.88866,0.51674
28,2900,-14.54572,4.49166,0.51004,-14.11711,4.17920,0.51024,-14.27613,4.29459,0.51014
29,3000,-14.61346,4.50116,0.50375,-14.17081,3.81415,0.50355,-14.50077,4.17030,0.50360
30,3100,-14.81994,4.37783,0.49723,-14.44110,3.96806,0.49725,-14.80502,4.61838,0.49705
31,3200,-15.02070,4.64938,0.49077,-14.53761,4.37778,0.49056,-14.88794,4.48253,0.49065
32,3300,-15.29420,4.65149,0.48412,-14.77879,4.27903,0.48409,-15.09088,4.59880,0.48400
33,3400,-15.43025,4.52887,0.47765,-14.91211,4.43890,0.47765,-15.41224,4.80770,0.47747
34,3500,-15.58926,4.56939,0.47122,-15.13185,4.68417,0.47105,-15.41496,5.05045,0.47083
35,3600,-15.81400,4.74732,0.46461,-15.22080,4.66813,0.46431,-15.63970,5.00869,0.46439
36,3700,-15.97608,4.37609,0.45794,-15.05506,4.84790,0.45789,-15.58926,5.07923,0.45798
37,3800,-15.94858,4.99672,0.45142,-15.26590,5.01315,0.45141,-15.69352,5.17447,0.45140
38,3900,-16.23319,4.69931,0.44494,-15.23739,5.34454,0.44495,-15.72374,5.77598,0.44485
39,4000,-16.22485,5.07791,0.43831,-15.15690,5.56418,0.43827,-15.71355,6.67884,0.43829
40,4100,-16.40029,4.87553,0.43186,-15.35624,5.63049,0.43199,-15.84348,5.74415,0.43170
41,4200,-16.45188,5.15233,0.42560,-15.46754,6.16004,0.42542,-16.09579,6.27230,0.42537
42,4300,-16.58733,4.81593,0.41908,-15.46821,5.71983,0.41904,-16.22473,5.76780,0.41894
43,4400,-16.72453,4.71349,0.41284,-15.67806,5.49731,0.41245,-16.28146,5.69103,0.41254
44,4500,-16.85111,4.66297,0.40622,-15.70182,4.95698,0.40614,-16.36511,5.84009,0.40626
45,4600,-16.84986,4.89238,0.39986,-15.81372,4.98294,0.39992,-16.46260,6.14212,0.39975
46,4700,-16.94154,4.60336,0.39340,-15.88146,4.94761,0.39351,-16.49438,6.06971,0.39332
47,4800,-17.00033,5.00397,0.38736,-15.82718,5.16529,0.38706,-16.53096,6.05321,0.38703
48,4900,-17.12501,5.51032,0.38078,-15.94882,5.44101,0.38074,-16.63143,5.61970,0.38063
49,5000,-17.04450,5.08004,0.37457,-15.97068,5.96534,0.37453,-16.53691,5.55821,0.37433
50,5100,-17.04426,5.12531,0.36821,-15.97155,5.60974,0.36832,-16.52952,5.45476,0.36800
51,5200,-17.19407,4.98005,0.36187,-15.94658,5.46392,0.36184,-16.55432,5.47899,0.36184
52,5300,-17.34090,5.08951,0.35584,-15.83111,6.19593,0.35569,-16.68804,5.61062,0.35556
53,5400,-17.23758,4.91134,0.34936,-16.16692,5.40008,0.34935,-16.64257,6.53176,0.34918
54,5500,-17.28081,4.89206,0.34314,-15.93679,5.27174,0.34295,-16.40115,6.68901,0.34300
55,5600,-17.27868,4.79780,0.33688,-15.83372,5.15870,0.33687,-16.33229,6.24558,0.33694
56,5700,-17.35115,4.87748,0.33064,-15.75029,4.77623,0.33056,-16.36923,6.36721,0.33042
57,5800,-17.31301,4.72561,0.32433,-15.73542,5.62870,0.32430,-16.31512,6.22251,0.32427
58,5900,-17.37802,4.94448,0.31808,-15.71546,5.25077,0.31789,-16.12721,5.93390,0.31813
59,6000,-17.34475,4.85218,0.31179,-15.65063,4.92528,0.31187,-16.16404,6.25864,0.31174
60,6100,-17.38404,5.36423,0.30556,-15.64600,4.91458,0.30564,-16.18698,6.33297,0.30541
61,6200,-17.26195,4.90897,0.29936,-15.63783,5.21497,0.29923,-16.20493,6.24559,0.29922
62,6300,-17.29167,5.14574,0.29327,-15.60436,5.07130,0.29305,-16.10094,6.11147,0.29315
63,6400,-17.32120,5.44286,0.28705,-15.42343,4.63165,0.28710,-15.98568,5.49481,0.28684
64,6500,-17.09754,5.16531,0.28094,-15.39287,5.04636,0.28084,-16.17570,5.80167,0.28062
65,6600,-17.26406,4.65751,0.27480,-15.33095,5.06210,0.27465,-15.87957,6.63217,0.27463
66,6700,-17.23594,4.53999,0.26878,-15.22171,4.88113,0.26870,-15.74267,5.82399,0.26845
67,6800,-17.23042,4.56655,0.26259,-15.27068,5.17169,0.26263,-15.84829,5.68206,0.26256
68,6900,-17.07753,5.28872,0.25674,-15.20753,4.95492,0.25646,-15.67550,5.40465,0.25660
69,7000,-16.93442,4.78786,0.25084,-15.04796,4.79721,0.25071,-15.77157,5.35718,0.25061
70,7100,-16.89350,4.51885,0.24484,-14.96535,4.73608,0.24483,-15.44610,5.56980,0.24464
71,7200,-16.64970,4.57335,0.23911,-14.83980,4.67051,0.23911,-15.47543,5.42284,0.23871
72,7300,-16.63120,4.86648,0.23345,-14.75323,4.56554,0.23343,-15.35891,5.39252,0.23328
73,7400,-16.58448,4.73907,0.22748,-14.76810,4.90695,0.22758,-15.26784,5.61165,0.22758
74,7500,-16.41371,4.57667,0.22199,-14.56589,5.26628,0.22186,-15.23960,5.52662,0.22170
75,7600,-16.38381,4.55252,0.21633,-14.42358,4.92749,0.21643,-15.10206,5.39541,0.21621
76,7700,-16.24138,4.74716,0.21084,-14.45732,5.01747,0.21078,-14.88342,4.98453,0.21077
77,7800,-16.14889,4.97856,0.20563,-14.05057,5.00682,0.20538,-14.97145,5.16311,0.20537
78,7900,-16.02578,4.22517,0.20008,-14.06334,4.82997,0.19999,-14.93222,5.00599,0.19982
79,8000,-15.89956,4.10491,0.19488,-14.11781,4.52500,0.19485,-14.77421,5.24668,0.19461
