iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value,4_iql_loss,4_count_value
157,15800,2.39563,0.34439,2.49053,0.34988,2.56315,0.34888,2.23217,0.30430
158,15900,2.42416,0.34627,2.51357,0.34723,2.46217,0.34700,2.16597,0.30230
159,16000,2.46034,0.34600,2.56787,0.35039,2.56055,0.34626,2.22209,0.30167
160,16100,2.37805,0.34509,2.43959,0.34710,2.57187,0.34925,2.27311,0.30288
161,16200,2.43186,0.34505,2.55187,0.34972,2.52060,0.34672,2.23711,0.30286
162,16300,2.38165,0.34442,2.55921,0.34792,2.57022,0.34730,2.19030,0.30279
163,16400,2.35593,0.34599,2.53265,0.34852,2.59135,0.35061,2.23653,0.30252
164,16500,2.41480,0.34649,2.58780,0.34627,2.53039,0.34987,2.17722,0.29732
165,16600,2.47500,0.34502,2.60826,0.34720,2.57753,0.34771,2.18817,0.30069
166,16700,2.42434,0.34464,2.54610,0.34724,2.61793,0.34763,2.22334,0.30051
167,16800,2.46286,0.34738,2.54800,0.34429,2.56692,0.34743,2.22571,0.29850
168,16900,2.39531,0.34525,2.53081,0.34690,2.49426,0.34660,2.18417,0.29709
169,17000,2.49774,0.34555,2.51506,0.34408,2.47411,0.34392,2.17452,0.29583
170,17100,2.42125,0.34311,2.50932,0.34543,2.51583,0.34777,2.28228,0.29664
171,17200,2.51515,0.34588,2.47191,0.34696,2.54428,0.34487,2.19908,0.29709
172,17300,2.36747,0.34472,2.50169,0.34145,2.56414,0.34481,2.17007,0.29685
173,17400,2.46608,0.34726,2.53205,0.34383,2.58477,0.34322,2.23999,0.29503
174,17500,2.55876,0.34677,2.52936,0.34531,2.53464,0.34292,2.21223,0.29572
175,17600,2.39619,0.34464,2.55120,0.34501,2.62063,0.34473,2.21024,0.29457
176,17700,2.51680,0.34525,2.55772,0.34416,2.59005,0.34326,2.19420,0.29287
177,17800,2.47481,0.34410,2.53894,0.34526,2.47434,0.34420,2.24299,0.29249
178,17900,2.50849,0.34777,2.49282,0.34120,2.64372,0.34481,2.21615,0.29130
179,18000,2.51920,0.34259,2.53164,0.34484,2.58491,0.34406,2.17514,0.29164
180,18100,2.46666,0.34550,2.52634,0.34021,2.58440,0.34211,2.28060,0.29322
181,18200,2.51076,0.34465,2.58434,0.34105,2.61521,0.34182,2.28841,0.28985
182,18300,2.51846,0.34444,2.56673,0.34215,2.54733,0.34296,2.21813,0.28917
183,18400,2.54535,0.34375,2.48570,0.34033,2.60889,0.34611,2.20544,0.29088
184,18500,2.46158,0.34362,2.56997,0.34130,2.61362,0.34436,2.17816,0.29086
185,18600,2.45125,0.34311,2.57134,0.34131,2.60770,0.34028,2.23951,0.28957
186,18700,2.48572,0.34393,2.50909,0.34105,2.55283,0.34568,2.26483,0.28767
187,18800,2.55721,0.34345,2.51696,0.34197,2.64242,0.34156,2.20582,0.28871
188,18900,2.53565,0.34287,2.47546,0.33920,2.53239,0.34073,2.14859,0.28584
189,19000,2.54362,0.34517,2.56449,0.34306,2.59796,0.33940,2.27625,0.28858
190,19100,2.60233,0.34451,2.56391,0.34000,2.58408,0.34057,2.21477,0.28406
191,19200,2.49247,0.34542,2.56847,0.34021,2.60263,0.34202,2.17858,0.28609
192,19300,2.53097,0.34717,2.58910,0.33838,2.63741,0.34198,2.29513,0.28564
193,19400,2.50948,0.34253,2.56176,0.34042,2.61241,0.34327,2.19678,0.28484
194,19500,2.57884,0.34106,2.52212,0.34089,2.70962,0.34009,2.16783,0.28488
195,19600,2.50392,0.34259,2.54518,0.34172,2.64068,0.34108,2.20051,0.28446
196,19700,2.52384,0.34123,2.58405,0.33855,2.55181,0.33986,2.19284,0.28333
197,19800,2.62260,0.34053,2.58461,0.33835,2.68804,0.33946,2.26005,0.28206
198,19900,2.58927,0.34142,2.48778,0.33731,2.74941,0.33817,2.20275,0.28204
199,20000,2.64497,0.34360,2.57206,0.33719,2.65641,0.34023,2.16092,0.28067
200,20100,2.59998,0.34275,2.59932,0.33694,2.71898,0.33914,2.19940,0.28208
201,20200,2.56359,0.33896,2.59976,0.33695,2.73019,0.33912,2.13233,0.28148
202,20300,2.64395,0.34298,2.60506,0.33565,2.76152,0.33693,2.18533,0.28140
203,20400,2.63673,0.34341,2.50634,0.33694,2.76698,0.33926,2.20790,0.27937
204,20500,2.54193,0.34064,2.57742,0.33838,2.67142,0.33776,2.19275,0.27718
205,20600,2.59218,0.34185,2.62075,0.33567,2.67670,0.33646,2.11199,0.27747
206,20700,2.53596,0.34057,2.59491,0.33557,2.71839,0.33727,2.22342,0.27694
207,20800,2.54779,0.34224,2.61190,0.33665,2.67871,0.33588,2.15215,0.27538
208,20900,2.55294,0.34038,2.61997,0.33425,2.74073,0.33697,2.13597,0.27686
209,21000,2.59855,0.34284,2.55890,0.33553,2.67046,0.33499,2.22567,0.27635
210,21100,2.61991,0.34018,2.67158,0.33486,2.75847,0.33695,2.20474,0.27584
211,21200,2.53789,0.33894,2.64728,0.33676,2.79019,0.33632,2.18630,0.27471
212,21300,2.60841,0.33989,2.62605,0.33184,2.71968,0.33621,2.16953,0.27506
213,21400,2.63725,0.33936,2.57849,0.33468,2.70446,0.33533,2.16528,0.27342
214,21500,2.62171,0.33967,2.60844,0.33384,2.77346,0.33474,2.20235,0.27501
215,21600,2.63886,0.34077,2.61017,0.33350,2.79119,0.33538,2.17999,0.27358
216,21700,2.57231,0.33863,2.59502,0.33272,2.75117,0.33538,2.21279,0.27315
217,21800,2.62558,0.33899,2.58313,0.33489,2.83307,0.33376,2.13108,0.27234
218,21900,2.64720,0.33983,2.61813,0.33316,2.74246,0.33475,2.16250,0.27274
219,22000,2.67367,0.33742,2.64641,0.33479,2.77583,0.33360,2.19609,0.27314
220,22100,2.59674,0.33966,2.63775,0.33079,2.73693,0.33691,2.19985,0.27141
221,22200,2.55955,0.33920,2.65315,0.33435,2.79624,0.33546,2.18109,0.27159
222,22300,2.59563,0.33733,2.59348,0.33370,2.74188,0.33613,2.13134,0.27028
223,22400,2.64202,0.33867,2.63066,0.33273,2.70375,0.33501,2.08880,0.26927
224,22500,2.67946,0.33954,2.64180,0.33117,2.71649,0.33461,2.12770,0.26887
225,22600,2.64683,0.33664,2.64189,0.33252,2.77102,0.33429,2.23502,0.27113
226,22700,2.64091,0.33335,2.63095,0.33245,2.80117,0.33543,2.21220,0.26931
227,22800,2.63218,0.33895,2.71413,0.33151,2.83580,0.33475,2.15715,0.26972
228,22900,2.68982,0.33761,2.63624,0.32902,2.88258,0.33319,2.16784,0.26713
229,23000,2.64759,0.33554,2.62304,0.33226,2.86683,0.33154,2.17550,0.26630
230,23100,2.58029,0.33735,2.72015,0.33337,2.70908,0.33252,2.11323,0.26562
231,23200,2.66619,0.33815,2.66820,0.33029,2.89688,0.33550,2.15673,0.26504
232,23300,2.68058,0.33727,2.66116,0.33136,2.84728,0.33230,2.20457,0.26422
233,23400,2.55564,0.33369,2.74119,0.33089,2.81418,0.33213,2.18496,0.26386
234,23500,2.67538,0.33441,2.63921,0.33149,2.88196,0.33255,2.17166,0.26367
235,23600,2.64756,0.33682,2.67693,0.32983,2.84398,0.33280,2.16212,0.26401
236,23700,2.71918,0.33613,2.67969,0.33022,2.81947,0.33110,2.08016,0.26193
237,23800,2.66711,0.33632,2.73897,0.33059,2.86867,0.32940,2.18511,0.26070
238,23900,2.68698,0.33562,2.78242,0.32872,2.88159,0.33160,2.12872,0.26165
239,24000,2.62747,0.33480,2.75017,0.33025,2.91057,0.33045,2.15991,0.26375
240,24100,2.69825,0.33626,2.77384,0.32993,2.88858,0.33308,2.16954,0.26181
241,24200,2.62395,0.33540,2.79723,0.32991,2.80103,0.33179,2.11362,0.25985
242,24300,2.71561,0.33429,2.83270,0.32785,2.92593,0.33038,2.17741,0.26015
243,24400,2.71231,0.33291,2.74149,0.32917,2.88303,0.33098,2.18369,0.26244
244,24500,2.67476,0.33497,2.73084,0.32811,2.94089,0.33209,2.19367,0.26200
245,24600,2.69673,0.33174,2.78581,0.32906,2.90508,0.32944,2.12147,0.25955
246,24700,2.61499,0.33162,2.80716,0.32931,2.99546,0.33255,2.15654,0.26081
247,24800,2.60240,0.33159,2.78373,0.32774,2.77956,0.32928,2.15476,0.26087
248,24900,2.67561,0.33278,2.75571,0.32858,2.90376,0.33126,2.11513,0.26043
