iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
175,17600,-14.53783,4.27666,0.18414,-13.78581,4.50263,0.18353,-13.75078,4.25056,0.18184
176,17700,-14.46301,4.64033,0.18280,-13.75523,4.62940,0.18231,-13.55136,4.33379,0.18382
177,17800,-14.51169,4.50464,0.18461,-13.70701,4.13078,0.18473,-13.71114,4.09841,0.18367
178,17900,-14.33919,4.71139,0.18392,-13.89168,4.36219,0.18404,-13.58683,4.21282,0.18226
179,18000,-14.49505,4.48473,0.18239,-13.52267,4.37011,0.18193,-13.66814,4.52759,0.18229
180,18100,-14.39736,4.66636,0.18566,-13.74812,4.30200,0.18322,-13.54406,4.08798,0.18329
181,18200,-14.46535,4.47588,0.18091,-13.75842,4.32565,0.18341,-13.60070,4.27245,0.18222
182,18300,-14.42751,5.09292,0.18350,-13.75146,4.22485,0.18251,-13.73556,4.22307,0.18288
183,18400,-14.51894,4.60214,0.18380,-13.67187,4.50059,0.18312,-13.65719,3.98442,0.18309
184,18500,-14.53727,4.73081,0.18362,-13.67473,4.19204,0.18396,-13.73247,4.18756,0.18128
185,18600,-14.35418,4.72017,0.18329,-13.53752,4.10364,0.18203,-13.67757,4.43474,0.18211
186,18700,-14.45421,4.83083,0.18252,-13.66188,4.31238,0.18269,-13.52647,4.12110,0.18158
187,18800,-14.42830,4.51924,0.18225,-13.64333,4.27775,0.18231,-13.59208,4.17360,0.18179
188,18900,-14.32390,4.60632,0.18300,-13.75922,4.26682,0.18285,-13.48560,4.32598,0.18267
189,19000,-14.37347,4.72539,0.18248,-13.60770,4.42869,0.18346,-13.64925,4.27347,0.18396
190,19100,-14.51387,4.81600,0.18211,-13.59409,4.62214,0.18162,-13.59764,4.16699,0.18297
191,19200,-14.38653,4.48763,0.18201,-13.44659,4.28988,0.18169,-13.47396,4.38092,0.18123
192,19300,-14.41633,4.71429,0.18244,-13.57208,4.30014,0.18389,-13.50552,4.29630,0.18162
193,19400,-14.40876,4.50010,0.18312,-13.70672,4.35448,0.18377,-13.67127,4.18823,0.18081
194,19500,-14.35685,4.59933,0.18201,-13.71093,4.09093,0.18480,-13.67678,4.34586,0.18380
195,19600,-14.41800,4.64102,0.18321,-13.72908,4.57144,0.18407,-13.61452,4.37949,0.18012
196,19700,-14.44770,4.65577,0.18306,-13.63315,4.17247,0.18206,-13.73025,4.08233,0.18348
197,19800,-14.41171,4.71114,0.18456,-13.67154,4.26493,0.18081,-13.65882,4.57819,0.18297
198,19900,-14.21330,4.71363,0.18076,-13.66604,4.27758,0.18309,-13.68495,4.28092,0.18233
199,20000,-14.30772,4.66102,0.18387,-13.52940,4.42309,0.18374,-13.71133,4.36707,0.18322
200,20100,-14.44606,4.77313,0.18128,-13.51767,4.36056,0.18247,-13.51506,4.24978,0.18226
201,20200,-14.34630,4.62288,0.18114,-13.65493,4.37771,0.18368,-13.62725,4.47722,0.18186
