iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
185,18600,0.58465,0.03295,0.79818,0.03212,0.79556,0.03235
186,18700,0.59079,0.03221,0.76414,0.03237,0.81950,0.03252
187,18800,0.60233,0.03190,0.77080,0.03192,0.79634,0.03183
188,18900,0.59623,0.03160,0.77860,0.03169,0.80211,0.03157
189,19000,0.60936,0.03164,0.76446,0.03182,0.79411,0.03142
190,19100,0.60534,0.03082,0.78244,0.03151,0.79255,0.03118
191,19200,0.60980,0.03086,0.77386,0.03125,0.80075,0.03104
192,19300,0.58862,0.03074,0.79311,0.03055,0.81822,0.03054
193,19400,0.57858,0.03059,0.77688,0.03058,0.79989,0.03054
194,19500,0.58586,0.03009,0.78540,0.03047,0.82485,0.02990
195,19600,0.61387,0.03000,0.76628,0.03000,0.80828,0.02992
196,19700,0.61417,0.02993,0.79896,0.02977,0.81382,0.02977
197,19800,0.59702,0.02965,0.76598,0.02944,0.79913,0.02973
198,19900,0.60968,0.02930,0.75420,0.02961,0.79217,0.02981
199,20000,0.59541,0.02940,0.78416,0.02903,0.80537,0.02901
200,20100,0.59540,0.02917,0.78474,0.02903,0.77891,0.02913
201,20200,0.58241,0.02865,0.75272,0.02883,0.79200,0.02905
202,20300,0.60487,0.02860,0.78190,0.02856,0.80513,0.02846
203,20400,0.60890,0.02841,0.75855,0.02879,0.81200,0.02809
204,20500,0.62594,0.02832,0.77397,0.02806,0.80957,0.02800
205,20600,0.60937,0.02818,0.77523,0.02782,0.80637,0.02819
206,20700,0.62153,0.02786,0.78445,0.02769,0.78375,0.02784
207,20800,0.58526,0.02775,0.77952,0.02763,0.79238,0.02777
208,20900,0.57926,0.02748,0.77317,0.02726,0.79650,0.02733
209,21000,0.62625,0.02700,0.74869,0.02758,0.80517,0.02733
210,21100,0.62055,0.02723,0.75980,0.02700,0.79596,0.02727
211,21200,0.59719,0.02689,0.75550,0.02701,0.79811,0.02696
212,21300,0.62785,0.02672,0.76457,0.02671,0.78982,0.02653
213,21400,0.61836,0.02647,0.76542,0.02660,0.81164,0.02630
214,21500,0.59025,0.02610,0.76268,0.02663,0.80513,0.02636
215,21600,0.59859,0.02613,0.75547,0.02652,0.78659,0.02642
216,21700,0.62265,0.02606,0.76547,0.02600,0.80366,0.02601
217,21800,0.62746,0.02574,0.75062,0.02608,0.78307,0.02604
218,21900,0.62291,0.02574,0.75352,0.02572,0.79629,0.02580
219,22000,0.60777,0.02562,0.77768,0.02555,0.79264,0.02536
220,22100,0.60754,0.02527,0.75819,0.02550,0.80934,0.02534
221,22200,0.60833,0.02493,0.77741,0.02534,0.80363,0.02478
222,22300,0.61226,0.02477,0.80263,0.02486,0.79629,0.02535
223,22400,0.60793,0.02490,0.78547,0.02481,0.81693,0.02475
224,22500,0.60234,0.02493,0.77225,0.02468,0.81101,0.02471
225,22600,0.62689,0.02471,0.78156,0.02474,0.81593,0.02450
226,22700,0.61700,0.02446,0.78269,0.02442,0.78903,0.02447
227,22800,0.62540,0.02443,0.77280,0.02437,0.82667,0.02395
228,22900,0.62164,0.02420,0.78061,0.02397,0.83179,0.02387
229,23000,0.66930,0.02411,0.78204,0.02391,0.83264,0.02381
230,23100,0.62087,0.02403,0.74611,0.02413,0.78999,0.02391
231,23200,0.62336,0.02362,0.75659,0.02383,0.79395,0.02368
232,23300,0.63834,0.02352,0.74992,0.02386,0.80332,0.02361
233,23400,0.64824,0.02366,0.77228,0.02351,0.80445,0.02327
234,23500,0.63475,0.02325,0.76394,0.02353,0.79499,0.02322
235,23600,0.60629,0.02307,0.76978,0.02325,0.80089,0.02302
236,23700,0.61021,0.02314,0.77067,0.02312,0.80025,0.02299
237,23800,0.63542,0.02296,0.76096,0.02297,0.82305,0.02288
238,23900,0.64450,0.02289,0.78095,0.02293,0.80795,0.02270
239,24000,0.64301,0.02267,0.78625,0.02257,0.81228,0.02269
240,24100,0.62891,0.02251,0.76770,0.02257,0.83089,0.02247
241,24200,0.62781,0.02259,0.76137,0.02283,0.79570,0.02263
242,24300,0.63893,0.02229,0.77023,0.02251,0.78432,0.02230
243,24400,0.65255,0.02227,0.77081,0.02224,0.79871,0.02211
244,24500,0.64440,0.02221,0.76970,0.02224,0.80642,0.02209
245,24600,0.64731,0.02193,0.79862,0.02214,0.82606,0.02195
246,24700,0.63922,0.02185,0.79461,0.02198,0.79416,0.02198
247,24800,0.65782,0.02190,0.78620,0.02167,0.81712,0.02177
248,24900,0.64143,0.02162,0.78197,0.02166,0.79937,0.02163
