iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,4_maddpg_actor_loss,4_maddpg_critic_loss
48,4900,-0.15621,1.00595,-0.35070,0.93258,-0.38019,0.87462,-0.17546,0.88890
49,5000,-0.16974,0.98777,-0.36089,0.93593,-0.36450,1.00327,-0.19600,0.86177
50,5100,-0.17667,0.94393,-0.36326,1.05752,-0.39180,1.26809,-0.19753,0.85670
51,5200,-0.18768,0.97879,-0.36319,0.94644,-0.38795,0.78869,-0.25638,0.84950
52,5300,-0.17362,0.86311,-0.37928,1.16694,-0.40257,1.06611,-0.31443,0.84400
53,5400,-0.17752,1.02475,-0.37440,0.90922,-0.40451,1.05291,-0.32908,0.82098
54,5500,-0.17751,1.16665,-0.39769,1.03023,-0.40489,0.78893,-0.32868,0.89070
55,5600,-0.17437,1.12312,-0.38209,0.97131,-0.41235,1.05044,-0.37662,0.86334
56,5700,-0.18936,0.91501,-0.40665,0.92445,-0.41764,0.94227,-0.36800,0.92434
57,5800,-0.19957,1.13754,-0.40283,1.11658,-0.44897,1.15499,-0.36130,0.84294
58,5900,-0.17979,1.06451,-0.39098,0.97389,-0.43045,0.80005,-0.36017,0.86802
59,6000,-0.18098,1.23199,-0.37814,0.91331,-0.43156,0.90342,-0.39207,0.83134
60,6100,-0.19179,0.89165,-0.37474,1.01214,-0.43153,1.08274,-0.39303,0.88609
61,6200,-0.20792,0.65979,-0.40468,0.96003,-0.45109,0.83260,-0.37984,0.83754
62,6300,-0.20833,1.02398,-0.39569,1.31956,-0.43452,0.78693,-0.34096,0.95483
63,6400,-0.19087,0.81628,-0.38602,1.09378,-0.43293,0.84192,-0.33714,0.85130
64,6500,-0.20811,0.73249,-0.39694,1.01686,-0.44071,1.14492,-0.34729,0.85851
65,6600,-0.21238,0.81075,-0.39393,0.94482,-0.46148,0.96345,-0.35664,0.86638
66,6700,-0.20581,0.90534,-0.40115,1.10372,-0.46175,1.04294,-0.33768,0.82245
67,6800,-0.21724,1.18168,-0.40070,1.12682,-0.44815,0.83013,-0.33023,0.89716
68,6900,-0.21320,0.99904,-0.38990,0.91351,-0.47048,1.08324,-0.35099,0.87344
69,7000,-0.21088,0.98946,-0.39756,0.94777,-0.44793,0.91394,-0.39955,0.86528
70,7100,-0.22499,0.78909,-0.42368,1.23934,-0.48517,0.94342,-0.38481,0.88804
71,7200,-0.24503,1.11309,-0.44477,1.14963,-0.49600,1.25752,-0.39349,0.82408
72,7300,-0.24922,1.13600,-0.43177,1.17869,-0.47776,0.83523,-0.38989,0.90853
73,7400,-0.23851,0.91846,-0.43639,1.06630,-0.50238,1.05907,-0.41708,0.96476
74,7500,-0.25054,0.80242,-0.43584,0.97328,-0.51809,0.95238,-0.44153,0.88121
75,7600,-0.26539,1.20717,-0.43134,0.96925,-0.50974,1.45410,-0.41848,0.85422
76,7700,-0.27610,1.30740,-0.43757,0.89710,-0.52130,0.84851,-0.45624,0.82694
77,7800,-0.25359,0.91790,-0.43724,0.77450,-0.52619,1.12587,-0.46578,0.82711
78,7900,-0.27238,1.12818,-0.44272,0.98369,-0.51246,0.95662,-0.39820,0.90634
79,8000,-0.25779,0.80014,-0.43789,0.77919,-0.50167,0.98324,-0.41878,0.87447
80,8100,-0.26922,0.82294,-0.43977,0.66435,-0.52983,1.48380,-0.47951,0.90367
81,8200,-0.26634,1.09126,-0.44488,1.03180,-0.51978,0.79954,-0.47070,0.90803
82,8300,-0.27091,0.86831,-0.46800,0.79931,-0.52265,0.98513,-0.47453,0.86718
83,8400,-0.28719,1.02923,-0.46396,0.86694,-0.52980,0.97645,-0.50873,0.79097
84,8500,-0.27160,0.66017,-0.48661,1.48130,-0.53770,1.15739,-0.50187,0.82298
85,8600,-0.27818,1.06938,-0.45270,0.85470,-0.52789,1.03417,-0.49054,0.89589
86,8700,-0.28899,1.13142,-0.47011,1.02496,-0.52208,1.13639,-0.45861,0.79349
87,8800,-0.28147,1.02287,-0.44922,1.11683,-0.51111,0.84752,-0.47530,0.91026
88,8900,-0.28672,1.18679,-0.46345,1.10998,-0.52419,1.09800,-0.47083,0.89774
89,9000,-0.30369,1.24840,-0.44054,0.70787,-0.49840,0.88652,-0.41542,0.89054
90,9100,-0.28566,0.79845,-0.48459,1.11946,-0.49970,0.95554,-0.41936,0.85686
91,9200,-0.29136,0.85882,-0.45258,0.89311,-0.50304,0.93726,-0.44266,0.88955
92,9300,-0.28096,0.67941,-0.47495,1.21928,-0.50064,0.87161,-0.48684,0.79814
93,9400,-0.27402,0.92905,-0.46881,0.93459,-0.50341,0.91685,-0.49184,0.83534
94,9500,-0.28250,0.86392,-0.47812,0.93434,-0.51329,1.29316,-0.50994,0.84789
95,9600,-0.29509,0.98745,-0.47523,1.35603,-0.49400,0.83344,-0.51398,0.92214
96,9700,-0.29752,0.87289,-0.49039,1.23883,-0.49443,1.03001,-0.52275,0.87029
97,9800,-0.30243,1.11542,-0.45506,0.92040,-0.49589,1.37884,-0.53141,0.87651
98,9900,-0.30836,1.24791,-0.47040,1.03691,-0.50073,1.07879,-0.50539,0.88324
99,10000,-0.28936,0.89329,-0.47898,0.81577,-0.49085,0.82747,-0.52571,0.81495
100,10100,-0.31210,1.04036,-0.46453,0.93857,-0.48491,1.07020,-0.52783,0.93814
101,10200,-0.30145,1.00860,-0.46943,0.99139,-0.50470,1.08866,-0.52117,0.86039
102,10300,-0.31186,1.03447,-0.48569,1.09616,-0.50376,1.05404,-0.51442,0.84749
103,10400,-0.31552,0.93946,-0.47620,0.93773,-0.49018,0.74767,-0.53685,0.82005
104,10500,-0.31294,1.13705,-0.48680,1.16047,-0.48338,1.00299,-0.54021,0.82677
105,10600,-0.28517,0.87518,-0.48822,1.15166,-0.50369,1.17742,-0.52268,0.92405
106,10700,-0.32660,1.57976,-0.45789,0.89423,-0.48252,0.77337,-0.52163,0.90820
107,10800,-0.30886,0.79512,-0.47934,1.02330,-0.50121,0.96545,-0.55722,0.90363
108,10900,-0.29858,0.73172,-0.47428,1.24588,-0.47386,1.13172,-0.53795,0.83406
109,11000,-0.29233,1.09410,-0.47952,0.87488,-0.48432,1.00941,-0.54098,0.83489
110,11100,-0.30293,1.27425,-0.47877,0.98497,-0.48774,1.31547,-0.56168,0.80993
111,11200,-0.30802,1.06749,-0.46746,1.01892,-0.47942,0.93123,-0.56113,0.86743
112,11300,-0.29940,0.83969,-0.47172,1.02189,-0.45170,0.76200,-0.55910,0.84196
113,11400,-0.30294,0.79514,-0.46156,0.74296,-0.46990,1.17147,-0.56599,0.80366
114,11500,-0.29656,0.84273,-0.46282,1.03595,-0.47600,0.98188,-0.55415,0.83891
115,11600,-0.31481,1.01771,-0.46302,0.97953,-0.48683,1.08133,-0.56908,0.79426
116,11700,-0.31250,0.95348,-0.46476,0.88140,-0.47261,1.22209,-0.52112,0.85651
117,11800,-0.28844,1.10413,-0.47327,0.84545,-0.46640,1.03375,-0.54981,0.83302
118,11900,-0.27930,0.78613,-0.47324,1.35425,-0.46360,0.81566,-0.51321,0.81618
119,12000,-0.29370,0.89544,-0.47201,0.97516,-0.47961,1.23993,-0.55159,0.79839
120,12100,-0.32025,1.02194,-0.45892,1.08551,-0.46619,0.97806,-0.53870,0.82608
121,12200,-0.29485,0.94234,-0.44064,0.93882,-0.44422,0.80839,-0.54521,0.81409
122,12300,-0.30328,1.02739,-0.44845,0.96080,-0.45022,1.00370,-0.57747,0.81463
123,12400,-0.30638,0.79017,-0.48383,1.41592,-0.46394,1.11968,-0.55011,0.86950
124,12500,-0.29440,0.87712,-0.47567,0.95461,-0.45243,0.96658,-0.53802,0.78148
125,12600,-0.31002,0.96897,-0.47798,0.89716,-0.44650,0.90629,-0.53345,0.85676
126,12700,-0.30464,0.95358,-0.47544,1.11261,-0.44390,1.00200,-0.56524,0.79962
127,12800,-0.30149,0.84135,-0.47139,1.19060,-0.44769,0.95765,-0.55306,0.82849
128,12900,-0.29366,0.91914,-0.46241,1.06191,-0.41988,0.93316,-0.53116,0.83388
129,13000,-0.29286,0.76752,-0.47321,1.14627,-0.42679,1.08950,-0.54058,0.79487
130,13100,-0.29400,1.13153,-0.46144,0.76953,-0.41598,1.46494,-0.54310,0.85787
131,13200,-0.31481,1.13320,-0.44743,0.93796,-0.42625,1.08816,-0.52529,0.81218
132,13300,-0.29395,1.07109,-0.45273,0.90465,-0.40653,1.06283,-0.54875,0.78555
133,13400,-0.32512,1.31247,-0.44571,0.85621,-0.39889,0.87789,-0.54719,0.81080
134,13500,-0.32913,0.97580,-0.44553,1.09172,-0.39313,0.88318,-0.49796,0.83518
135,13600,-0.31675,1.02022,-0.44447,1.12345,-0.39891,0.98614,-0.49766,0.85020
136,13700,-0.32772,1.17717,-0.43139,0.81555,-0.40597,0.89120,-0.51827,0.86432
137,13800,-0.29992,1.02995,-0.46731,1.40177,-0.40914,0.95180,-0.51267,0.84317
138,13900,-0.31723,1.14166,-0.43324,0.90480,-0.40090,0.91147,-0.50696,0.88323
139,14000,-0.31000,0.99572,-0.43599,0.81724,-0.38972,0.87804,-0.51410,0.84221
140,14100,-0.32339,1.10845,-0.43038,1.17405,-0.39080,0.95758,-0.52285,0.83492
141,14200,-0.30129,0.78035,-0.41822,0.97391,-0.39639,1.08714,-0.53365,0.80999
142,14300,-0.31956,0.91434,-0.42112,0.76082,-0.39166,1.06552,-0.54131,0.79325
143,14400,-0.32239,0.93125,-0.41509,1.04811,-0.37874,0.97499,-0.53045,0.80118
144,14500,-0.32029,1.18004,-0.41084,0.99906,-0.38690,0.82938,-0.53523,0.84805
145,14600,-0.32510,1.01118,-0.40072,0.72354,-0.41102,1.27368,-0.54713,0.81809
146,14700,-0.32879,1.17285,-0.40737,1.20805,-0.36498,0.79975,-0.51212,0.83737
147,14800,-0.32631,0.93992,-0.40078,1.01310,-0.38663,0.87122,-0.52847,0.82492
148,14900,-0.32539,1.22008,-0.39347,1.07006,-0.37513,1.01167,-0.53267,0.85549
149,15000,-0.33953,1.15863,-0.39617,1.13301,-0.37302,0.96046,-0.50368,0.82587
150,15100,-0.32001,0.91578,-0.39573,1.01036,-0.37671,1.10804,-0.52585,0.90099
151,15200,-0.31349,0.94109,-0.39499,1.24538,-0.37136,0.83819,-0.51525,0.82222
152,15300,-0.32788,1.13261,-0.37212,0.87332,-0.38454,0.88093,-0.49692,0.90130
153,15400,-0.29544,0.63598,-0.38932,1.19899,-0.37951,1.30383,-0.52518,0.76878
154,15500,-0.31575,1.12426,-0.39304,1.00262,-0.37554,0.91810,-0.50307,0.88130
155,15600,-0.31911,1.22408,-0.36476,1.05630,-0.37859,0.87098,-0.52935,0.84474
156,15700,-0.32519,1.25542,-0.36551,0.60408,-0.38206,1.09929,-0.55065,0.84315
157,15800,-0.30702,0.96930,-0.36214,0.91904,-0.38841,1.14692,-0.49722,0.80802
158,15900,-0.32092,0.90651,-0.35093,0.97716,-0.37187,0.98975,-0.54757,0.80087
159,16000,-0.29786,0.72559,-0.36473,1.11096,-0.38650,0.86102,-0.50283,0.90888
160,16100,-0.29534,0.95785,-0.36153,1.05831,-0.37565,1.19995,-0.54099,0.80251
161,16200,-0.29302,1.08262,-0.36332,0.88998,-0.37572,0.99793,-0.48366,0.90961
162,16300,-0.31057,1.34221,-0.34128,1.19567,-0.36535,0.96640,-0.52832,0.79611
163,16400,-0.30710,0.76270,-0.37229,1.20398,-0.35231,0.96455,-0.52291,0.79920
164,16500,-0.28524,0.84012,-0.36202,1.20173,-0.36400,1.18928,-0.50026,0.84589
165,16600,-0.28414,1.05308,-0.35615,0.92213,-0.35533,1.07956,-0.50015,0.85906
166,16700,-0.29814,0.91147,-0.33216,0.86744,-0.35086,0.99083,-0.50411,0.85561
167,16800,-0.30025,1.07432,-0.33803,0.96555,-0.36488,1.07013,-0.50600,0.89375
168,16900,-0.31118,1.00169,-0.33720,0.89677,-0.33913,0.80334,-0.51427,0.85689
169,17000,-0.30361,1.25710,-0.35266,1.14445,-0.33528,0.77312,-0.50548,0.84382
170,17100,-0.31733,0.94693,-0.35336,1.36704,-0.34637,0.99484,-0.50006,0.83927
171,17200,-0.29893,0.98079,-0.34930,1.38053,-0.35335,1.02001,-0.50231,0.79003
172,17300,-0.31348,0.80678,-0.35161,0.94199,-0.33924,0.95518,-0.50286,0.84503
173,17400,-0.30954,0.86171,-0.35385,1.19822,-0.35429,1.30672,-0.51183,0.90521
174,17500,-0.32368,1.23880,-0.35357,0.86409,-0.34667,1.28013,-0.50704,0.78895
175,17600,-0.32861,0.98027,-0.37713,0.95974,-0.32540,0.94486,-0.48523,0.83241
176,17700,-0.30402,0.61280,-0.36833,1.07631,-0.33381,1.00423,-0.49958,0.90151
177,17800,-0.31494,0.80839,-0.34383,0.81382,-0.32564,0.80747,-0.49656,0.82646
178,17900,-0.31403,0.89770,-0.34921,0.95501,-0.33488,0.99341,-0.50394,0.83440
179,18000,-0.32471,1.13520,-0.35232,0.98773,-0.33728,0.78721,-0.50168,0.88139
180,18100,-0.30357,0.92790,-0.34593,0.98519,-0.33061,1.02933,-0.52957,0.81707
181,18200,-0.35906,1.14960,-0.35266,1.11667,-0.32874,1.01061,-0.52398,0.79220
182,18300,-0.32812,1.44804,-0.34859,0.90673,-0.32416,1.21935,-0.47255,0.86378
183,18400,-0.32793,1.41854,-0.33683,0.99053,-0.31422,1.03610,-0.48205,0.84052
184,18500,-0.31630,1.21365,-0.33428,1.26961,-0.32862,0.78139,-0.50156,0.81452
185,18600,-0.31006,0.84330,-0.34173,1.11793,-0.32951,1.06825,-0.50751,0.93449
186,18700,-0.31657,1.10664,-0.32911,0.99821,-0.30424,1.20425,-0.50036,0.80025
187,18800,-0.33063,1.17765,-0.30996,0.88612,-0.33134,1.29571,-0.49457,0.82220
188,18900,-0.31556,0.81828,-0.32186,0.86920,-0.29131,0.76056,-0.49006,0.84251
189,19000,-0.29235,1.13688,-0.31445,1.05687,-0.30975,1.06718,-0.48949,0.85149
190,19100,-0.32322,1.12402,-0.33726,1.16389,-0.31535,0.93134,-0.47546,0.92956
191,19200,-0.31597,1.05215,-0.31620,1.07556,-0.30297,0.80791,-0.49675,0.84469
192,19300,-0.29884,0.96070,-0.33551,0.91740,-0.30305,0.81589,-0.48151,0.86906
193,19400,-0.32118,1.12678,-0.33238,1.20402,-0.31570,1.26261,-0.47653,0.88598
194,19500,-0.30261,1.01909,-0.31554,0.86819,-0.29917,0.87562,-0.47915,0.87222
195,19600,-0.31048,0.94943,-0.33385,1.11630,-0.29547,1.02075,-0.46285,0.89681
196,19700,-0.32848,1.25186,-0.33480,1.01357,-0.30637,1.01182,-0.47323,0.86276
197,19800,-0.33740,1.16265,-0.34645,1.01887,-0.28028,0.87034,-0.47253,0.87138
198,19900,-0.30719,1.12252,-0.32199,0.93470,-0.31268,1.15986,-0.47955,0.90607
199,20000,-0.30924,0.87182,-0.32025,0.93056,-0.29981,1.08683,-0.48835,0.89188
200,20100,-0.32529,1.03633,-0.33752,1.21925,-0.30441,0.85083,-0.49382,0.84026
201,20200,-0.31597,0.80959,-0.32840,1.04227,-0.31059,1.22231,-0.45677,0.88162
202,20300,-0.30093,0.86240,-0.33179,0.90128,-0.32047,1.38350,-0.44841,0.85036
203,20400,-0.33252,1.01445,-0.33581,1.07557,-0.31723,1.14016,-0.44538,0.95642
204,20500,-0.31738,0.99021,-0.33654,1.42379,-0.30033,0.87524,-0.44984,0.95886
205,20600,-0.31781,1.24170,-0.35085,0.98877,-0.29634,0.85747,-0.43081,0.98982
206,20700,-0.31099,1.03936,-0.33287,0.86593,-0.30097,1.07867,-0.42004,0.92610
207,20800,-0.33649,0.96129,-0.34074,1.12325,-0.28727,1.07674,-0.44044,0.87798
208,20900,-0.33588,0.93833,-0.37116,1.30026,-0.30574,1.17015,-0.43790,0.88010
209,21000,-0.32319,0.74097,-0.32775,0.77394,-0.29398,1.27753,-0.45780,0.85534
210,21100,-0.31282,0.80307,-0.33652,0.81780,-0.28622,0.81266,-0.48194,0.86015
211,21200,-0.31948,1.13155,-0.32653,1.00104,-0.28032,0.77679,-0.43999,0.88682
212,21300,-0.31267,0.89727,-0.32895,1.10033,-0.28604,0.83777,-0.45382,0.90340
213,21400,-0.33842,0.81066,-0.34230,0.89587,-0.30006,1.20704,-0.43574,0.83585
214,21500,-0.33183,1.26870,-0.32578,1.00097,-0.29599,1.25131,-0.44617,0.87789
215,21600,-0.34201,1.06029,-0.32624,0.75042,-0.29719,1.21863,-0.41654,0.84510
216,21700,-0.33778,1.07556,-0.32152,0.80607,-0.29255,0.93853,-0.40105,0.87471
217,21800,-0.36434,1.17396,-0.31830,0.79995,-0.32129,1.04891,-0.43905,0.90608
218,21900,-0.34387,1.18556,-0.32458,0.91356,-0.29255,1.34436,-0.43967,0.87464
219,22000,-0.33783,1.00089,-0.32029,0.95209,-0.30537,1.16277,-0.44079,0.93651
220,22100,-0.33848,1.03273,-0.30921,0.76479,-0.30114,1.10502,-0.42441,0.92768
221,22200,-0.36318,1.40861,-0.32222,1.03012,-0.32825,1.67260,-0.45268,0.85682
222,22300,-0.34721,1.03733,-0.32420,1.04662,-0.32989,1.00190,-0.47463,0.94965
223,22400,-0.35030,0.95671,-0.31018,1.12589,-0.28405,0.72099,-0.47385,0.82436
224,22500,-0.34295,1.11499,-0.30184,0.96627,-0.30980,1.47391,-0.46784,0.89818
225,22600,-0.33935,1.05107,-0.30667,0.92395,-0.29652,0.82001,-0.47017,0.88493
226,22700,-0.33915,0.84128,-0.31273,1.08455,-0.29660,0.87361,-0.48715,0.89116
227,22800,-0.32958,0.95108,-0.31165,1.10536,-0.30884,1.15485,-0.46758,0.96210
228,22900,-0.34623,1.11853,-0.30442,0.90012,-0.29486,1.02801,-0.47563,0.85501
229,23000,-0.34046,0.84556,-0.31334,0.88446,-0.29690,0.83737,-0.47842,0.84380
230,23100,-0.32513,1.10880,-0.31143,1.03402,-0.30407,1.26579,-0.50471,0.90949
231,23200,-0.33839,1.32212,-0.31791,1.17881,-0.29852,1.18306,-0.47161,0.98732
232,23300,-0.35247,1.23584,-0.31758,1.05520,-0.29938,1.53762,-0.47182,0.92456
233,23400,-0.35217,0.97977,-0.28798,0.84628,-0.30245,1.12508,-0.52942,0.86744
234,23500,-0.33758,1.16689,-0.31073,1.00257,-0.32024,1.17601,-0.50178,0.86352
235,23600,-0.34054,0.90186,-0.27927,0.79583,-0.29658,1.18967,-0.45477,0.85840
236,23700,-0.34058,0.98009,-0.30475,0.82036,-0.32854,1.20516,-0.45952,0.89687
237,23800,-0.33932,1.07141,-0.28135,0.78002,-0.30939,1.36311,-0.48425,0.82622
238,23900,-0.35270,1.01125,-0.27494,0.84930,-0.32725,1.03106,-0.49549,0.81443
239,24000,-0.34282,0.94275,-0.28556,1.08965,-0.31821,0.97391,-0.47346,0.80778
240,24100,-0.32667,1.06456,-0.28188,0.96980,-0.33284,0.93953,-0.51166,0.93374
241,24200,-0.32702,0.89736,-0.27883,0.84255,-0.31759,0.88160,-0.48173,0.88587
242,24300,-0.32119,0.87021,-0.27313,0.75862,-0.31830,0.82853,-0.51060,0.84264
243,24400,-0.32506,0.89926,-0.28782,1.01481,-0.32205,0.90278,-0.47499,0.85040
244,24500,-0.31486,0.92547,-0.29071,1.12288,-0.32592,0.89956,-0.46816,0.88278
245,24600,-0.32053,1.31009,-0.29516,0.89177,-0.30661,0.82419,-0.47570,0.93204
246,24700,-0.34564,1.27683,-0.29832,1.10651,-0.33125,1.11913,-0.47681,0.81400
247,24800,-0.33537,0.99566,-0.29858,1.06309,-0.31522,0.87184,-0.49068,0.94061
248,24900,-0.34818,0.99988,-0.30231,0.97253,-0.32489,1.03326,-0.47395,0.86358
