iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value
0,100,-2.11800,3.56329,0.40136,-1.99134,2.59770,0.35797
1,200,-2.22656,1.31127,0.27797,-2.12911,1.22433,0.27029
2,300,-2.43854,0.96806,0.25305,-2.38467,0.91641,0.24840
3,400,-2.52352,0.83512,0.22113,-2.44374,0.74035,0.21949
4,500,-2.75441,0.89190,0.21937,-2.76840,0.92269,0.21652
5,600,-3.24342,0.83588,0.22297,-3.11847,0.93540,0.22108
6,700,-3.52091,0.86781,0.22137,-3.36026,0.89740,0.21894
7,800,-3.71964,0.77378,0.21534,-3.68641,0.85393,0.21739
8,900,-3.99918,0.80021,0.21709,-3.84235,0.87818,0.21389
9,1000,-4.20766,0.88233,0.21273,-4.02610,0.86999,0.21072
10,1100,-4.44458,0.79519,0.20812,-4.28025,0.87289,0.20819
11,1200,-4.58879,0.79480,0.20311,-4.46171,0.82916,0.20176
12,1300,-4.72302,0.84820,0.19954,-4.66975,0.82733,0.20069
13,1400,-4.93866,0.88322,0.19811,-4.91193,0.82112,0.19637
14,1500,-5.13880,0.74239,0.19531,-5.04690,0.77003,0.19354
15,1600,-5.34339,0.80205,0.19426,-5.22965,0.75066,0.19141
16,1700,-5.52655,0.74046,0.19204,-5.48967,0.76713,0.19145
17,1800,-5.83004,0.75775,0.19292,-5.77412,0.75619,0.19121
18,1900,-5.97399,0.78282,0.19247,-5.98036,0.76590,0.18973
19,2000,-6.37328,0.87012,0.19338,-6.22808,0.77366,0.19165
20,2100,-6.48626,0.94523,0.19331,-6.54720,0.79118,0.19324
21,2200,-6.76063,0.75714,0.19316,-6.81098,0.84054,0.19207
22,2300,-6.96708,0.83174,0.19546,-7.02311,0.84107,0.19318
23,2400,-7.12618,0.85932,0.19325,-7.24161,0.72931,0.19135
24,2500,-7.38207,0.71521,0.19303,-7.42441,0.73877,0.19438
25,2600,-7.52168,0.77522,0.19292,-7.66058,0.73544,0.19208
26,2700,-7.78249,0.78458,0.19273,-7.88065,0.74725,0.19189
27,2800,-7.96650,0.68274,0.19103,-8.02571,0.70927,0.18986
28,2900,-8.15546,0.70987,0.18735,-8.21266,0.69330,0.18956
29,3000,-8.33217,0.79400,0.18953,-8.37637,0.77193,0.18726
