number,rewards,variances,exploration_value
0,[-4.49832 -4.49832],[9.00127 9.00127],0.3
100,[-9.78199 -9.78199],[21.52013 21.52013],0.2988
200,[-1.85057 -1.85057],[0.49754 0.49754],0.2976
300,[-4.61576 -4.61576],[38.44540 38.44540],0.2964
400,[-2.07149 -2.07149],[2.49468 2.49468],0.29519999999999996
500,[-2.08969 -2.08969],[0.77718 0.77718],0.294
600,[-3.01125 -3.01125],[1.05643 1.05643],0.2928
700,[-3.60300 -3.60300],[5.86383 5.86383],0.29159999999999997
800,[-3.26469 -3.26469],[7.61386 7.61386],0.2904
900,[-3.48270 -3.48270],[1.77607 1.77607],0.28919999999999996
1000,[-2.84672 -2.84672],[0.59521 0.59521],0.288
1100,[-6.56682 -6.56682],[1.71319 1.71319],0.2868
1200,[-2.72371 -2.72371],[0.82800 0.82800],0.28559999999999997
1300,[-4.15285 -4.15285],[4.51063 4.51063],0.2844
1400,[-5.86860 -5.86860],[1.09220 1.09220],0.28319999999999995
1500,[-6.13818 -6.13818],[15.10547 15.10547],0.282
1600,[-4.68037 -4.68037],[3.18573 3.18573],0.2808
1700,[-3.76417 -3.76417],[5.39223 5.39223],0.2796
1800,[-3.23453 -3.23453],[4.24050 4.24050],0.2784
1900,[-3.46098 -3.46098],[4.72190 4.72190],0.2772
2000,[-1.64643 -1.64643],[1.01599 1.01599],0.276
2100,[-2.26554 -2.26554],[0.84508 0.84508],0.2748
2200,[-3.87619 -3.87619],[9.41877 9.41877],0.2736
2300,[-0.84907 -0.84907],[0.38141 0.38141],0.2724
2400,[-2.25709 -2.25709],[1.24888 1.24888],0.2712
2500,[-2.38896 -2.38896],[4.83500 4.83500],0.27
2600,[-1.57649 -1.57649],[0.72664 0.72664],0.2688
2700,[-2.70081 -2.70081],[1.73405 1.73405],0.2676
2800,[-2.13349 -2.13349],[1.88336 1.88336],0.26639999999999997
2900,[-2.21024 -2.21024],[3.11582 3.11582],0.2652
3000,[-1.70604 -1.70604],[3.67667 3.67667],0.264
3100,[-1.33548 -1.33548],[1.25037 1.25037],0.2628
3200,[-1.82325 -1.82325],[1.03680 1.03680],0.2616
3300,[-2.59727 -2.59727],[4.99062 4.99062],0.26039999999999996
3400,[-2.40300 -2.40300],[1.07648 1.07648],0.2592
3500,[-1.40393 -1.40393],[0.31493 0.31493],0.258
3600,[-2.22432 -2.22432],[1.15838 1.15838],0.2568
3700,[-2.22493 -2.22493],[1.73629 1.73629],0.2556
3800,[-1.95458 -1.95458],[0.47740 0.47740],0.25439999999999996
3900,[-1.56050 -1.56050],[0.08245 0.08245],0.2532
4000,[-1.58443 -1.58443],[0.37147 0.37147],0.252
4100,[-1.89663 -1.89663],[1.58229 1.58229],0.25079999999999997
4200,[-2.56542 -2.56542],[2.42286 2.42286],0.2496
4300,[-1.73587 -1.73587],[1.47771 1.47771],0.24839999999999998
4400,[-2.10831 -2.10831],[1.92164 1.92164],0.24719999999999998
4500,[-1.06909 -1.06909],[0.03102 0.03102],0.24599999999999997
4600,[-1.59759 -1.59759],[0.23260 0.23260],0.24479999999999996
4700,[-1.13994 -1.13994],[0.24158 0.24158],0.2436
4800,[-1.14158 -1.14158],[0.02448 0.02448],0.2424
4900,[-1.16007 -1.16007],[0.08058 0.08058],0.2412
5000,[-1.29618 -1.29618],[0.69677 0.69677],0.24
5100,[-2.68663 -2.68663],[4.29805 4.29805],0.2388
5200,[-0.98330 -0.98330],[0.86625 0.86625],0.2376
5300,[-2.83941 -2.83941],[4.49162 4.49162],0.2364
