iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,28.76048,1.09662,15.31688,0.80478,15.42278,0.80402
1,200,14.48811,1.09289,7.04143,0.80239,7.50970,0.80163
2,300,5.85313,1.08655,2.81988,0.79927,2.63354,0.79800
3,400,1.78782,1.08184,1.18132,0.79515,1.19388,0.79518
4,500,1.29064,1.07740,1.12328,0.79113,1.13734,0.79083
5,600,1.30250,1.07367,1.13480,0.78691,1.11927,0.78661
6,700,1.29454,1.06932,1.11598,0.78337,1.11581,0.78331
7,800,1.31934,1.06520,1.12694,0.77976,1.13137,0.77944
8,900,1.34015,1.06142,1.12965,0.77668,1.14747,0.77529
9,1000,1.33175,1.05763,1.10842,0.77330,1.13293,0.77183
10,1100,1.32128,1.05303,1.13033,0.76967,1.15213,0.76855
11,1200,1.34955,1.04900,1.15292,0.76617,1.15274,0.76459
12,1300,1.31308,1.04480,1.14000,0.76237,1.15157,0.76077
13,1400,1.33543,1.04102,1.13011,0.75878,1.14658,0.75790
14,1500,1.32344,1.03682,1.15430,0.75515,1.19911,0.75457
15,1600,1.33757,1.03316,1.13616,0.75174,1.19580,0.75051
16,1700,1.35485,1.02929,1.14864,0.74827,1.17058,0.74667
17,1800,1.29155,1.02524,1.15815,0.74436,1.17921,0.74349
18,1900,1.35630,1.02099,1.16660,0.74082,1.18261,0.74027
19,2000,1.33887,1.01797,1.16657,0.73769,1.19035,0.73624
20,2100,1.37582,1.01382,1.16671,0.73432,1.18218,0.73318
21,2200,1.31991,1.01050,1.17293,0.73007,1.18279,0.72917
22,2300,1.39253,1.00625,1.15725,0.72713,1.21278,0.72561
23,2400,1.33264,1.00199,1.19448,0.72328,1.22055,0.72219
24,2500,1.34865,0.99905,1.20998,0.71964,1.22865,0.71882
25,2600,1.38689,0.99512,1.21852,0.71605,1.21583,0.71538
26,2700,1.32427,0.99127,1.18634,0.71281,1.23035,0.71202
27,2800,1.34355,0.98740,1.22578,0.70925,1.24128,0.70864
