iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-5.11518,8.50971,1.09582,-4.02500,4.46890,0.80435,-4.00595,4.47773,0.80474
1,200,-5.70489,1.44504,1.09108,-4.04494,1.08792,0.79989,-4.22170,1.00268,0.79973
2,300,-6.53014,1.48684,1.08527,-4.53121,1.12302,0.79597,-4.81164,1.07210,0.79774
3,400,-7.25117,1.75651,1.08215,-5.19182,1.21179,0.79241,-5.41886,1.24593,0.79548
4,500,-8.08428,1.99731,1.07790,-5.80185,1.39396,0.78857,-6.09202,1.44370,0.79271
5,600,-8.95252,2.38477,1.07451,-6.54698,1.56143,0.78614,-6.73728,1.51207,0.78880
6,700,-9.62154,2.48019,1.07063,-7.21503,1.69513,0.78416,-7.35912,1.59257,0.78540
7,800,-10.63023,2.65345,1.06687,-7.88455,1.83140,0.78046,-8.08153,1.79798,0.78227
8,900,-11.32867,2.90739,1.06259,-8.60502,1.90518,0.77675,-8.53413,1.87028,0.77901
9,1000,-12.21608,3.34591,1.05854,-9.23701,1.96709,0.77358,-9.21589,2.05992,0.77507
10,1100,-12.91641,3.88989,1.05439,-9.62298,2.36744,0.76929,-9.77146,2.35702,0.77213
11,1200,-13.57501,4.04535,1.05059,-10.27938,2.55798,0.76562,-10.26545,2.38209,0.76920
12,1300,-14.43223,4.40121,1.04623,-10.99151,2.69012,0.76189,-10.89067,2.45792,0.76644
13,1400,-15.16193,4.89933,1.04185,-11.54598,2.94522,0.75806,-11.48425,2.50817,0.76245
14,1500,-15.85546,5.28297,1.03759,-12.04412,3.28244,0.75483,-11.99286,2.55269,0.75849
15,1600,-16.47876,5.65123,1.03368,-12.65227,3.41012,0.75149,-12.52489,2.54613,0.75585
16,1700,-17.37710,5.87647,1.02991,-13.26331,3.57918,0.74750,-13.12024,2.68478,0.75184
17,1800,-18.04376,6.72289,1.02534,-13.74487,3.65189,0.74410,-13.65083,3.20327,0.74807
18,1900,-18.59699,7.14694,1.02181,-14.36776,3.90862,0.74010,-14.21971,3.08938,0.74488
19,2000,-19.14613,7.64776,1.01819,-14.67735,4.03926,0.73625,-14.60589,3.35535,0.74128
20,2100,-20.08848,7.88236,1.01379,-15.10754,4.12498,0.73285,-15.17618,3.51861,0.73758
21,2200,-20.51614,9.13690,1.01005,-15.55768,4.94934,0.72869,-15.72376,3.37993,0.73447
22,2300,-21.40653,9.41345,1.00587,-15.76883,5.27176,0.72532,-16.09027,4.02331,0.73039
23,2400,-22.05092,9.75589,1.00232,-16.45298,5.31678,0.72191,-16.51353,3.56554,0.72698
24,2500,-22.44981,10.73686,0.99814,-16.69379,5.76993,0.71812,-16.96792,4.07723,0.72344
25,2600,-23.18409,11.37168,0.99445,-17.07696,6.24770,0.71434,-17.37014,4.00757,0.71950
26,2700,-23.46663,12.26105,0.99026,-17.36895,6.98283,0.71129,-17.81467,4.05471,0.71588
27,2800,-23.97659,13.05089,0.98636,-17.85313,6.75876,0.70738,-18.28996,4.43220,0.71202
28,2900,-24.59665,13.18487,0.98231,-18.19299,6.93111,0.70375,-18.63227,4.30847,0.70856
29,3000,-25.03911,13.17890,0.97848,-18.40459,7.08593,0.70040,-18.84236,4.45619,0.70489
30,3100,-25.49001,13.99012,0.97460,-18.73994,7.65413,0.69672,-19.37539,5.04732,0.70127
31,3200,-25.94393,14.87503,0.97060,-19.18978,8.12389,0.69337,-19.63870,5.09485,0.69780
32,3300,-26.30298,14.90735,0.96721,-19.38949,8.56051,0.68953,-19.82249,4.73383,0.69411
33,3400,-26.85231,15.59077,0.96334,-19.74527,9.25845,0.68611,-20.12983,5.00526,0.69069
34,3500,-27.28700,14.69373,0.95928,-19.92359,8.83213,0.68296,-20.60518,5.36634,0.68726
35,3600,-27.89906,13.65725,0.95567,-20.12762,9.47988,0.67931,-20.76206,5.04500,0.68355
36,3700,-28.36940,14.74357,0.95165,-20.46824,9.79237,0.67611,-21.05372,5.42080,0.68024
37,3800,-28.42124,14.91454,0.94795,-20.78507,9.36280,0.67267,-21.55460,5.30731,0.67641
38,3900,-29.02595,15.32440,0.94400,-21.09325,10.24442,0.66940,-21.77059,5.39195,0.67265
39,4000,-29.64552,16.06785,0.94066,-21.68285,10.54499,0.66559,-22.13691,5.31644,0.66922
40,4100,-29.79702,15.46075,0.93736,-21.83611,9.71923,0.66205,-22.54039,5.31118,0.66513
41,4200,-30.23413,15.18274,0.93342,-22.04472,10.24360,0.65864,-22.88288,5.47593,0.66162
42,4300,-30.82826,14.98175,0.92940,-22.29132,10.05876,0.65521,-23.09864,5.67285,0.65812
43,4400,-31.08395,15.00858,0.92591,-22.64773,10.07420,0.65151,-23.53933,5.52477,0.65413
44,4500,-31.54837,14.48557,0.92223,-23.12375,11.10805,0.64820,-23.70244,6.51479,0.65032
45,4600,-31.66258,14.39172,0.91897,-23.20461,11.19984,0.64450,-23.87682,6.64644,0.64665
46,4700,-31.82915,15.89551,0.91516,-23.29929,11.08307,0.64095,-24.22666,5.50806,0.64337
47,4800,-32.05324,15.12174,0.91167,-23.66320,10.86281,0.63741,-24.39319,6.29426,0.63988
48,4900,-32.38529,15.96061,0.90826,-23.89364,10.99954,0.63412,-24.74355,5.65469,0.63613
49,5000,-32.87559,16.67810,0.90470,-24.00408,10.48590,0.63049,-24.79150,5.68347,0.63262
50,5100,-33.02632,18.93668,0.90152,-24.39666,11.55317,0.62678,-24.95621,5.72219,0.62891
51,5200,-33.16698,20.37770,0.89765,-24.48535,11.78259,0.62356,-25.12613,5.88534,0.62536
52,5300,-33.43575,20.85040,0.89416,-24.78400,11.44613,0.62026,-25.26064,7.01667,0.62195
53,5400,-33.29624,20.62220,0.89092,-25.02306,11.29693,0.61641,-25.23840,6.66830,0.61845
54,5500,-33.52362,21.70937,0.88712,-24.93151,12.81718,0.61320,-25.06694,7.61701,0.61478
55,5600,-34.37281,20.43155,0.88351,-25.17372,11.46622,0.60979,-25.59428,6.44688,0.61121
56,5700,-34.61137,17.67024,0.88039,-25.21130,12.47579,0.60625,-25.74941,6.40591,0.60826
57,5800,-34.69914,17.72842,0.87668,-25.34118,11.34435,0.60302,-25.75489,6.23060,0.60482
58,5900,-34.89580,19.09411,0.87310,-25.57880,11.63665,0.59965,-26.00510,5.80582,0.60124
59,6000,-35.25331,16.74682,0.86960,-25.80203,11.49066,0.59637,-26.18196,5.90763,0.59819
60,6100,-35.56071,16.46606,0.86588,-26.32980,10.78242,0.59294,-25.99179,6.42215,0.59475
61,6200,-35.64581,15.55289,0.86294,-26.28341,9.97703,0.58982,-26.12863,5.57645,0.59171
62,6300,-36.12161,15.46286,0.85905,-26.21261,10.63879,0.58653,-26.14294,6.43540,0.58858
63,6400,-36.01337,14.80219,0.85582,-26.54409,10.80900,0.58291,-26.20739,5.63107,0.58492
64,6500,-36.18393,13.08449,0.85192,-26.58055,9.30299,0.57980,-26.48330,5.30289,0.58143
65,6600,-36.41178,13.20030,0.84895,-26.68884,9.55997,0.57647,-26.69286,5.04579,0.57837
66,6700,-36.72014,13.29415,0.84545,-26.92780,9.56405,0.57339,-26.88826,5.67257,0.57507
67,6800,-37.00668,12.64276,0.84217,-27.04910,8.44938,0.57035,-26.64756,4.96804,0.57171
68,6900,-36.84863,11.60696,0.83821,-27.29435,8.29907,0.56676,-26.96814,4.96809,0.56863
69,7000,-37.22913,10.71177,0.83465,-27.11880,9.31110,0.56338,-26.87172,4.44194,0.56521
70,7100,-37.23686,10.72500,0.83118,-27.28070,8.57890,0.56041,-26.84576,4.85934,0.56199
71,7200,-36.96845,12.69749,0.82735,-27.13173,9.00548,0.55715,-26.89204,5.16931,0.55872
72,7300,-36.89921,12.08535,0.82388,-27.56372,8.56300,0.55399,-26.94540,4.85235,0.55516
73,7400,-36.98802,10.54410,0.82028,-27.41318,8.80571,0.55074,-26.83726,4.67266,0.55194
74,7500,-37.07147,10.09250,0.81653,-27.61757,8.94299,0.54752,-26.87100,4.74751,0.54866
75,7600,-37.63425,11.50442,0.81248,-27.61558,8.81175,0.54410,-27.10169,4.44476,0.54483
76,7700,-37.45945,10.59240,0.80926,-27.57120,8.51924,0.54089,-27.03433,4.50141,0.54199
77,7800,-37.46560,10.11104,0.80525,-27.87487,8.61786,0.53779,-27.18509,4.63080,0.53853
78,7900,-37.69953,9.37662,0.80134,-27.88053,8.45679,0.53478,-27.03731,4.17506,0.53525
79,8000,-37.68754,8.85982,0.79786,-27.76641,10.93972,0.53157,-26.84717,4.24656,0.53192
80,8100,-37.75748,8.37249,0.79408,-27.80157,8.48478,0.52789,-26.90829,4.01592,0.52873
81,8200,-37.96656,7.93695,0.79037,-27.72076,8.30304,0.52473,-26.93771,3.70737,0.52535
82,8300,-37.97694,7.68063,0.78651,-27.72857,8.09501,0.52189,-26.86255,3.79061,0.52221
83,8400,-38.06840,7.55708,0.78321,-27.82257,7.52594,0.51855,-26.94132,4.45650,0.51902
84,8500,-37.90916,8.96306,0.77944,-27.73427,7.65742,0.51550,-26.82736,4.27411,0.51598
85,8600,-37.85401,7.79729,0.77600,-27.56878,7.74440,0.51224,-26.74233,5.11249,0.51242
86,8700,-37.96616,8.12928,0.77296,-27.88947,7.64585,0.50922,-26.80984,3.94223,0.50907
87,8800,-37.87052,7.32480,0.76906,-27.67679,7.86433,0.50594,-26.62600,4.02938,0.50600
88,8900,-37.97305,6.93680,0.76544,-27.61213,7.25602,0.50265,-26.55899,3.77087,0.50262
89,9000,-37.91067,6.81063,0.76192,-27.79155,8.08912,0.49935,-26.87043,5.01540,0.49975
90,9100,-37.95714,6.77454,0.75835,-27.59198,7.44128,0.49641,-26.44090,3.93171,0.49644
91,9200,-37.87771,6.45266,0.75485,-27.51396,6.46225,0.49306,-26.42240,3.34512,0.49305
92,9300,-37.82320,6.61163,0.75116,-27.43554,6.73746,0.48987,-26.22124,4.28094,0.48985
93,9400,-37.69421,5.43588,0.74763,-27.32683,8.08494,0.48714,-26.33012,4.64758,0.48674
94,9500,-37.65192,5.38112,0.74422,-27.17651,6.40466,0.48368,-26.40485,4.03419,0.48336
95,9600,-37.57092,4.73315,0.74085,-27.17696,6.37996,0.48071,-26.02041,3.73993,0.48034
96,9700,-37.47572,4.29700,0.73740,-27.02381,6.19829,0.47766,-25.99802,3.34904,0.47711
97,9800,-37.84405,4.66179,0.73395,-27.12705,6.21680,0.47429,-26.10190,3.07054,0.47404
98,9900,-37.56327,4.26871,0.73043,-26.78822,6.73095,0.47156,-25.99005,3.38642,0.47098
99,10000,-37.42355,3.97052,0.72716,-26.91359,5.80155,0.46829,-25.89005,3.24087,0.46774
100,10100,-37.12840,4.07751,0.72365,-26.80596,5.68865,0.46547,-25.81998,3.47556,0.46454
101,10200,-37.32901,3.60012,0.72014,-26.74429,5.25709,0.46210,-25.69244,3.63282,0.46166
102,10300,-37.09644,3.43110,0.71667,-26.61395,4.99306,0.45911,-25.60666,3.32133,0.45841
103,10400,-36.87465,3.57452,0.71364,-26.62309,5.81200,0.45626,-25.23742,3.26541,0.45537
104,10500,-37.16305,3.55096,0.71007,-26.39854,5.40680,0.45337,-25.32592,2.80941,0.45226
105,10600,-36.89062,3.52561,0.70655,-26.47788,5.20572,0.45029,-25.18161,2.92979,0.44901
106,10700,-36.75897,3.58273,0.70354,-26.41443,5.22162,0.44729,-25.03884,2.91078,0.44620
107,10800,-36.84296,3.51602,0.70018,-26.00293,5.25539,0.44406,-24.80205,2.78302,0.44291
108,10900,-36.46862,3.42640,0.69654,-25.97912,5.15044,0.44135,-24.80785,2.91194,0.44002
109,11000,-36.21478,3.51329,0.69329,-26.03192,4.51435,0.43789,-24.70739,2.73305,0.43736
110,11100,-36.34351,3.27741,0.68992,-25.88144,4.75590,0.43504,-24.66583,2.68778,0.43379
111,11200,-36.24801,3.09988,0.68647,-25.70885,4.58780,0.43179,-24.55384,2.61244,0.43105
112,11300,-36.11171,3.11702,0.68355,-25.63422,4.15039,0.42905,-24.47625,2.61611,0.42816
113,11400,-36.01150,3.02696,0.68006,-25.44677,4.18373,0.42605,-24.31595,2.59631,0.42500
114,11500,-35.84590,3.06328,0.67672,-25.33210,4.03094,0.42303,-24.25742,2.49689,0.42195
115,11600,-36.05336,2.87074,0.67299,-25.09006,4.00415,0.42007,-24.04235,2.65522,0.41932
116,11700,-35.72133,2.82862,0.66991,-25.01275,3.96403,0.41723,-24.13490,2.63963,0.41654
117,11800,-35.52371,2.80887,0.66637,-24.85819,3.79599,0.41412,-23.86242,2.57599,0.41310
118,11900,-35.37227,2.85819,0.66322,-25.06596,3.96033,0.41140,-23.82719,2.59041,0.41036
119,12000,-35.52167,2.85189,0.65975,-24.86459,3.78174,0.40855,-23.57422,2.56571,0.40703
120,12100,-35.37488,2.79306,0.65646,-24.65995,3.65241,0.40512,-23.67817,4.36531,0.40446
121,12200,-34.93469,2.85125,0.65333,-24.45771,3.57172,0.40227,-23.31506,3.62145,0.40155
122,12300,-34.92792,2.70624,0.65014,-24.50622,3.66424,0.39964,-23.45977,2.79012,0.39854
123,12400,-34.87430,2.65258,0.64663,-24.19740,3.76389,0.39648,-23.35617,3.43720,0.39569
124,12500,-34.78314,2.57942,0.64353,-24.15742,3.82911,0.39389,-23.07635,2.88071,0.39284
125,12600,-34.65723,2.47194,0.64009,-24.07532,4.20228,0.39058,-23.03035,2.85044,0.38974
126,12700,-34.40804,2.46625,0.63669,-23.82194,3.99688,0.38792,-22.78783,2.72443,0.38687
127,12800,-34.67755,2.51217,0.63351,-23.47415,4.05657,0.38523,-22.89032,2.72076,0.38426
128,12900,-34.54758,2.43784,0.63036,-23.66518,3.75015,0.38202,-22.87918,2.75106,0.38120
129,13000,-34.21067,2.51847,0.62665,-23.45196,3.69541,0.37927,-22.54371,2.68064,0.37824
130,13100,-34.53846,2.50273,0.62350,-23.26262,3.59436,0.37642,-22.52084,2.83597,0.37526
131,13200,-34.10575,2.45287,0.62029,-23.17513,3.58470,0.37362,-22.43850,3.01736,0.37257
132,13300,-33.85486,2.45747,0.61681,-23.13634,4.23910,0.37048,-22.14059,2.86858,0.36967
133,13400,-33.70093,2.52936,0.61335,-23.09888,3.59365,0.36751,-22.12600,2.49743,0.36678
134,13500,-33.54532,2.38651,0.61022,-23.02703,3.88078,0.36463,-22.13635,2.77873,0.36374
135,13600,-33.41276,2.35082,0.60717,-22.91173,3.23817,0.36180,-21.98894,2.48002,0.36107
136,13700,-33.40278,2.40651,0.60377,-22.74436,3.25030,0.35879,-21.93565,2.78464,0.35776
137,13800,-33.13434,2.38014,0.60065,-22.72448,3.76624,0.35590,-21.68899,2.64919,0.35471
138,13900,-32.89780,2.37257,0.59707,-22.52310,3.56772,0.35294,-21.67240,2.56499,0.35183
139,14000,-32.84902,2.52649,0.59394,-22.20750,3.49975,0.34978,-21.40673,2.69762,0.34903
140,14100,-32.81780,2.28057,0.59073,-22.26810,3.46749,0.34732,-21.68288,2.66762,0.34570
141,14200,-32.55810,2.34067,0.58760,-22.10328,3.32135,0.34426,-21.42631,2.31367,0.34290
142,14300,-32.48579,2.44256,0.58424,-22.07128,3.11694,0.34155,-21.20293,2.21724,0.33999
