iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss
127,12800,-42.40804,2.15343,0.81535,-30.64557,1.88128,0.54245
128,12900,-42.23686,2.12098,0.81151,-30.52214,1.87038,0.53893
129,13000,-42.15701,2.21806,0.80535,-30.47880,1.90824,0.53560
130,13100,-42.06457,2.15664,0.80145,-30.44047,1.88393,0.53207
131,13200,-42.11947,2.08088,0.79739,-30.43347,1.91307,0.52886
132,13300,-42.01244,2.13856,0.79293,-30.33855,1.92351,0.52634
133,13400,-41.83630,2.14915,0.78833,-30.30727,1.89363,0.52389
134,13500,-41.72828,2.09271,0.78214,-30.26230,1.84706,0.52059
135,13600,-41.59416,2.11112,0.77703,-30.08019,1.83092,0.51621
136,13700,-41.60490,2.06884,0.77331,-30.03203,1.91291,0.51278
137,13800,-41.45848,2.06844,0.76817,-30.07101,1.85093,0.51085
138,13900,-41.39637,2.06628,0.76323,-30.02645,1.87215,0.50735
139,14000,-41.20186,2.00581,0.75984,-29.89740,1.85633,0.50412
140,14100,-41.06850,2.10328,0.75398,-29.83488,1.81195,0.50166
141,14200,-41.02873,2.03722,0.74958,-29.75460,1.98543,0.49771
142,14300,-40.88371,1.98367,0.74476,-29.67059,1.86755,0.49444
143,14400,-40.76655,1.97558,0.73977,-29.59795,1.89006,0.49154
144,14500,-40.66209,2.08262,0.73532,-29.54325,1.81785,0.48804
145,14600,-40.55897,1.90546,0.73207,-29.39933,1.83143,0.48451
146,14700,-40.33438,1.96769,0.72648,-29.34076,1.88873,0.48183
147,14800,-40.24099,2.15136,0.72081,-29.18762,1.91496,0.47929
148,14900,-40.01416,2.06779,0.71607,-29.03099,1.90015,0.47683
149,15000,-40.02657,1.94106,0.71207,-28.97987,1.86955,0.47277
150,15100,-39.84480,1.81083,0.70703,-28.87923,1.87975,0.46993
151,15200,-39.70264,1.99651,0.70413,-28.85784,1.94251,0.46727
152,15300,-39.56859,1.97495,0.69860,-28.64060,1.90094,0.46409
153,15400,-39.37742,2.01942,0.69385,-28.55673,1.83837,0.46092
154,15500,-39.22402,1.97341,0.68847,-28.38723,1.81708,0.45882
155,15600,-39.08428,1.93293,0.68499,-28.29248,1.83401,0.45530
156,15700,-38.87411,1.96794,0.68022,-28.25851,1.89141,0.45239
157,15800,-38.82973,1.95643,0.67507,-28.08421,1.86090,0.44978
158,15900,-38.48286,1.84640,0.67012,-28.09807,1.97656,0.44712
159,16000,-38.41038,2.02377,0.66514,-27.88747,1.91086,0.44406
160,16100,-38.23403,2.05287,0.66101,-27.79904,1.83982,0.44135
161,16200,-38.14919,2.02415,0.65657,-27.72413,1.79194,0.43818
162,16300,-37.96254,1.83327,0.65134,-27.63817,1.86526,0.43539
163,16400,-37.86564,1.87133,0.64815,-27.52212,1.79977,0.43272
164,16500,-37.63009,1.81171,0.64275,-27.32625,1.75135,0.43004
165,16600,-37.51337,1.88968,0.63805,-27.24434,1.79820,0.42708
166,16700,-37.31666,1.89699,0.63435,-27.09730,1.69260,0.42454
167,16800,-37.13939,1.83801,0.62842,-27.01262,1.80713,0.42105
168,16900,-37.06142,1.85536,0.62536,-26.88923,1.85646,0.41788
169,17000,-36.84791,1.83306,0.62031,-26.80840,1.79854,0.41588
170,17100,-36.54762,1.83688,0.61603,-26.78198,1.86358,0.41237
171,17200,-36.41304,1.84104,0.61238,-26.58656,1.81740,0.40988
172,17300,-36.25214,1.76428,0.60718,-26.46211,1.80586,0.40721
173,17400,-36.12454,1.69512,0.60271,-26.39070,1.75670,0.40441
174,17500,-35.96128,1.78602,0.59718,-26.26065,1.79759,0.40143
175,17600,-35.79168,1.76440,0.59465,-26.20640,1.75139,0.39920
176,17700,-35.65381,1.71085,0.58939,-26.15610,1.80939,0.39559
177,17800,-35.41209,1.78280,0.58444,-25.91512,1.71734,0.39306
178,17900,-35.23655,1.69048,0.58089,-25.79105,1.82821,0.39064
179,18000,-35.10794,1.69825,0.57654,-25.72143,1.96641,0.38752
180,18100,-34.92425,1.79890,0.57202,-25.55910,2.08967,0.38451
181,18200,-34.74406,1.77743,0.56750,-25.36523,2.08135,0.38266
182,18300,-34.60580,1.69892,0.56327,-25.27477,2.06948,0.37956
183,18400,-34.46060,1.72786,0.55892,-25.07097,1.91138,0.37672
184,18500,-34.24215,1.78077,0.55525,-24.99134,1.85331,0.37367
185,18600,-34.07426,1.83879,0.55122,-24.79851,1.80182,0.37202
186,18700,-34.02084,1.76261,0.54730,-24.72424,1.92679,0.36873
187,18800,-33.81873,1.73643,0.54206,-24.52851,1.88271,0.36607
188,18900,-33.65379,1.78022,0.53766,-24.43899,1.81452,0.36363
189,19000,-33.47388,1.65597,0.53323,-24.29886,1.85048,0.36067
190,19100,-33.31508,1.69368,0.52939,-24.16858,1.92389,0.35832
191,19200,-33.07909,1.71379,0.52594,-24.02012,1.82620,0.35516
192,19300,-32.91642,1.68355,0.52097,-23.94632,1.79936,0.35305
193,19400,-32.79662,1.72650,0.51761,-23.81316,1.90995,0.35041
194,19500,-32.57985,1.70971,0.51374,-23.76518,1.90535,0.34810
195,19600,-32.37605,1.77680,0.50889,-23.67750,1.83944,0.34481
196,19700,-32.23243,1.81584,0.50463,-23.42019,1.86242,0.34227
197,19800,-32.14157,1.82760,0.50049,-23.24809,1.85021,0.33966
198,19900,-31.91240,1.72350,0.49649,-23.17334,1.83538,0.33762
199,20000,-31.75156,1.73202,0.49263,-23.06070,1.78774,0.33470
200,20100,-31.53918,1.72156,0.48859,-23.03713,1.79161,0.33261
201,20200,-31.36483,1.68054,0.48505,-22.87666,1.89505,0.32992
202,20300,-31.23462,1.67447,0.48093,-22.79574,1.79033,0.32748
203,20400,-30.98283,1.65505,0.47651,-22.64000,1.85496,0.32510
204,20500,-30.87078,1.66763,0.47233,-22.46020,1.79967,0.32206
205,20600,-30.80604,1.71191,0.46922,-22.44394,1.84846,0.31999
206,20700,-30.53570,1.65322,0.46416,-22.29047,1.80218,0.31670
207,20800,-30.44084,1.59656,0.46140,-22.17993,1.80012,0.31543
208,20900,-30.24461,1.62585,0.45697,-22.02128,1.81712,0.31199
209,21000,-29.99476,1.62477,0.45337,-21.79007,1.84148,0.30985
210,21100,-29.89559,1.65743,0.44925,-21.70684,1.70572,0.30778
211,21200,-29.75840,1.60181,0.44536,-21.56183,1.91141,0.30459
212,21300,-29.55601,1.63896,0.44189,-21.40802,1.83323,0.30238
213,21400,-29.36762,2.72180,0.43811,-21.35259,1.78804,0.29999
214,21500,-29.13191,2.04376,0.43407,-21.15506,1.75190,0.29734
215,21600,-28.96043,1.70016,0.43023,-21.00422,1.78450,0.29481
216,21700,-28.74477,1.63672,0.42663,-20.95963,1.75617,0.29230
217,21800,-28.64439,1.59810,0.42261,-20.87787,1.80673,0.28937
218,21900,-28.48112,1.63676,0.41874,-20.77917,1.84405,0.28773
219,22000,-28.40675,1.53848,0.41532,-20.59175,1.89200,0.28419
220,22100,-28.18115,1.55389,0.41146,-20.46655,1.71539,0.28212
221,22200,-28.08445,1.55749,0.40812,-20.34824,1.76372,0.28041
222,22300,-27.88037,1.60631,0.40449,-20.18388,1.79241,0.27795
223,22400,-27.71585,1.53893,0.40061,-19.99800,1.78451,0.27467
224,22500,-27.55070,1.51141,0.39737,-19.89864,1.69626,0.27242
225,22600,-27.36020,1.67355,0.39337,-19.79992,1.79802,0.27021
226,22700,-27.18262,1.55779,0.38972,-19.61518,1.80518,0.26803
227,22800,-26.99569,1.47522,0.38633,-19.53371,1.76230,0.26570
228,22900,-26.83448,1.55020,0.38257,-19.38764,1.69933,0.26365
229,23000,-26.70522,1.59760,0.37894,-19.17886,1.74873,0.26142
230,23100,-26.60157,1.54570,0.37568,-19.12571,1.76546,0.25887
231,23200,-26.35786,1.67549,0.37210,-18.90508,1.79905,0.25646
232,23300,-26.17408,1.65817,0.36890,-18.83712,1.75277,0.25381
233,23400,-25.95343,1.54433,0.36483,-18.73696,1.86456,0.25149
234,23500,-25.86272,1.55243,0.36170,-18.62519,1.71634,0.24976
235,23600,-25.66401,1.56181,0.35785,-18.49158,1.77633,0.24754
236,23700,-25.53269,1.63419,0.35441,-18.40962,1.64692,0.24466
237,23800,-25.33966,1.59577,0.35129,-18.28832,1.75449,0.24308
238,23900,-25.17986,1.68956,0.34795,-18.12582,1.68783,0.24031
239,24000,-24.94885,1.57176,0.34444,-17.98845,1.63616,0.23881
240,24100,-24.78985,1.66221,0.34059,-17.85613,1.77127,0.23662
241,24200,-24.54942,1.63652,0.33708,-17.81256,1.67199,0.23431
242,24300,-24.42244,1.58004,0.33404,-17.62540,1.68972,0.23194
243,24400,-24.28360,1.52475,0.33038,-17.49071,1.68929,0.22979
244,24500,-24.07058,1.51323,0.32723,-17.40209,1.77940,0.22807
245,24600,-23.91025,1.59123,0.32366,-17.27153,1.71521,0.22605
246,24700,-23.70355,1.60215,0.32036,-17.09102,1.68348,0.22362
247,24800,-23.58182,1.61307,0.31758,-17.03700,1.74245,0.22181
248,24900,-23.42468,1.66883,0.31405,-16.93942,1.80157,0.21976
