iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-8.64785,18.09267,1.74152,-10.17310,17.63721,2.02970,-10.29694,16.88552,2.05260
1,200,-12.60241,3.44632,2.14533,-13.11570,2.19477,2.30523,-13.82862,2.69766,2.43709
2,300,-12.11094,1.41993,1.94791,-13.40480,1.39550,2.14244,-13.30212,1.90101,2.14244
3,400,-12.93973,1.21544,1.83394,-15.22791,2.13982,2.26579,-14.83915,2.28690,2.17508
4,500,-14.57624,2.37844,1.87084,-17.60406,2.36483,2.32755,-16.95594,1.84144,2.22405
5,600,-15.90745,1.78397,1.85853,-19.12729,3.82673,2.30067,-17.88613,2.06684,2.11535
6,700,-16.68994,3.19717,1.86297,-20.32270,4.44366,2.36790,-19.07256,2.99962,2.10364
7,800,-18.92212,4.68978,1.87326,-21.97395,7.14279,2.31973,-20.55788,3.14909,2.03131
8,900,-19.66817,5.27044,1.86749,-23.75640,6.30823,2.32254,-22.04454,4.79670,2.03640
9,1000,-20.99811,3.54816,1.91511,-25.07125,4.10115,2.31214,-23.39988,4.34610,2.12000
10,1100,-22.54721,3.48749,1.87805,-26.96944,6.69123,2.30593,-24.91596,3.38947,2.08517
11,1200,-24.35317,4.52849,1.89333,-28.64015,5.41280,2.26799,-26.41321,5.58048,2.08345
12,1300,-25.37232,5.91028,1.88008,-30.06629,5.70281,2.24789,-27.85220,7.65515,2.02116
13,1400,-26.79256,5.81169,1.88036,-31.50053,7.06838,2.22225,-29.02751,6.21024,2.01252
14,1500,-27.91179,6.83323,1.85103,-32.47871,8.14470,2.19487,-30.30431,6.83399,1.97771
15,1600,-29.02494,9.71426,1.83597,-33.88183,10.62770,2.15668,-31.37015,8.74376,1.94466
16,1700,-30.27031,9.59649,1.79678,-35.11345,10.68143,2.12524,-32.60821,8.27833,1.90158
17,1800,-30.71304,10.67751,1.75663,-35.49251,11.83477,2.08232,-33.38598,9.02750,1.91442
18,1900,-31.97683,13.10865,1.75531,-36.78636,13.68720,2.05347,-34.78193,15.64041,1.87551
19,2000,-32.60708,12.73135,1.73143,-38.33278,12.78057,2.05253,-35.32711,11.21306,1.87891
20,2100,-33.87350,12.98308,1.73513,-39.87673,10.85072,2.02807,-37.17662,9.61867,1.85761
21,2200,-34.98665,11.89651,1.76805,-40.51765,14.62513,2.01643,-38.26339,11.46782,1.92033
22,2300,-35.76537,11.63320,1.72831,-41.42075,14.35214,2.02527,-39.42824,10.95532,1.93665
23,2400,-36.63320,11.77374,1.69266,-42.55912,16.92928,1.99098,-40.40587,10.30650,1.91992
24,2500,-37.54792,12.96704,1.68601,-43.61151,16.47786,1.96952,-41.50713,9.70291,1.93489
25,2600,-37.83723,7.78179,1.66736,-43.45928,9.16584,1.94736,-41.65108,10.65022,1.90079
26,2700,-38.33971,8.18006,1.64866,-43.75882,8.69528,1.92193,-42.71924,9.85647,1.89703
27,2800,-38.74115,8.48129,1.61580,-44.17165,8.79967,1.91759,-43.69389,9.44770,1.90651
28,2900,-39.48988,10.62701,1.62159,-45.50986,10.28253,1.91559,-44.69217,11.62677,1.90500
29,3000,-40.54498,9.52658,1.60954,-46.52456,14.77348,1.89055,-45.53356,11.46418,1.88146
