iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
0,100,4.42218,0.32302,3.57479,0.28977,3.09505,0.26742
1,200,1.82586,0.23379,1.78761,0.22783,1.70165,0.22220
2,300,1.60742,0.22365,1.70281,0.22273,1.70804,0.21705
3,400,1.48968,0.22182,1.83192,0.21857,1.75303,0.21669
4,500,1.56949,0.22087,1.76452,0.21805,1.73470,0.21617
5,600,1.51497,0.21620,1.73388,0.21391,1.67117,0.21133
6,700,1.61233,0.21469,1.69795,0.21418,1.63360,0.21263
7,800,1.63407,0.21430,1.67820,0.21228,1.68473,0.21228
8,900,1.65287,0.21555,1.71021,0.21367,1.71939,0.21302
9,1000,1.69319,0.21377,1.67317,0.21331,1.67712,0.21292
10,1100,1.76358,0.21187,1.66838,0.21222,1.64410,0.20932
11,1200,1.79545,0.21204,1.69474,0.21061,1.59913,0.20767
12,1300,1.79945,0.21149,1.69143,0.21011,1.62850,0.20818
13,1400,1.85523,0.20826,1.70654,0.20816,1.67703,0.20870
14,1500,1.90168,0.20923,1.73026,0.20955,1.69978,0.21004
15,1600,1.98612,0.21155,1.69990,0.20933,1.68738,0.20863
16,1700,1.98008,0.21026,1.73248,0.21104,1.71305,0.21075
17,1800,1.98556,0.21090,1.76503,0.21210,1.75411,0.21159
18,1900,2.01325,0.21152,1.78620,0.21144,1.76825,0.21194
19,2000,2.03620,0.20995,1.76458,0.21030,1.75753,0.20897
20,2100,2.07424,0.21179,1.79698,0.21002,1.77991,0.21126
21,2200,2.10130,0.21198,1.78301,0.21122,1.73339,0.20917
22,2300,2.11714,0.21231,1.79499,0.20875,1.73069,0.21031
23,2400,2.08370,0.21125,1.79689,0.21052,1.80682,0.20951
24,2500,2.13098,0.21146,1.82100,0.21015,1.80955,0.21037
25,2600,2.16687,0.21099,1.84119,0.21100,1.83532,0.21026
26,2700,2.13879,0.21134,1.88356,0.21231,1.84477,0.20850
27,2800,2.17950,0.20891,1.88294,0.21021,1.85680,0.20915
28,2900,2.19882,0.20962,1.90882,0.20997,1.83672,0.21020
29,3000,2.22467,0.20845,1.88512,0.20933,1.88591,0.20998
30,3100,2.26154,0.20817,1.88612,0.20909,1.91264,0.20872
31,3200,2.29588,0.20922,1.92888,0.20800,1.87930,0.20925
32,3300,2.23133,0.20937,1.96489,0.20987,1.96378,0.20888
33,3400,2.32614,0.21254,1.99715,0.21040,1.95168,0.21100
34,3500,2.37226,0.21067,1.97651,0.21028,2.01048,0.21058
35,3600,2.40235,0.21151,2.08066,0.21206,1.98882,0.21210
36,3700,2.44406,0.21074,2.00558,0.21114,1.97313,0.21155
37,3800,2.42819,0.21338,2.04213,0.20956,1.95416,0.21092
38,3900,2.44748,0.21132,2.01780,0.20861,1.94994,0.20996
39,4000,2.37602,0.21087,2.06931,0.21296,1.93903,0.21080
40,4100,2.36902,0.21099,2.06716,0.21203,2.01236,0.21113
41,4200,2.39245,0.21014,2.17129,0.21289,1.99955,0.20928
42,4300,2.50660,0.21109,2.07415,0.21108,2.00837,0.20918
43,4400,2.40332,0.21214,2.10747,0.21062,2.03605,0.21011
44,4500,2.44592,0.21041,2.07453,0.20865,1.97967,0.21029
45,4600,2.48449,0.21093,2.14451,0.21130,2.03139,0.21095
46,4700,2.44733,0.20999,2.10733,0.20775,2.03731,0.20951
47,4800,2.39821,0.20986,2.10716,0.20681,2.04124,0.20936
48,4900,2.45493,0.20903,2.16342,0.20987,2.02056,0.20956
49,5000,2.49175,0.21045,2.18268,0.20753,1.94777,0.20627
50,5100,2.51715,0.20759,2.17632,0.20742,2.01637,0.20695
