iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value
222,22300,-15.23943,0.92701,0.17347,-15.82648,0.87401,0.17301
223,22400,-15.38163,0.92217,0.17476,-15.89773,0.90072,0.17406
224,22500,-15.57388,0.96110,0.17597,-15.87560,0.93694,0.17086
225,22600,-15.75172,0.86220,0.17566,-15.96224,0.92001,0.17478
226,22700,-15.80217,0.88342,0.17364,-16.10635,0.91137,0.17610
227,22800,-15.87133,0.90434,0.17528,-16.21754,0.92893,0.17621
228,22900,-15.85123,0.87396,0.17375,-16.25917,0.91977,0.17478
229,23000,-16.01532,0.87540,0.17537,-16.33294,0.99366,0.17612
230,23100,-16.12669,0.91757,0.17570,-16.38186,0.92866,0.17153
231,23200,-16.26304,0.93925,0.17432,-16.42480,0.98049,0.17399
232,23300,-16.32652,0.86426,0.17425,-16.50179,0.90272,0.17272
233,23400,-16.43309,0.90659,0.17367,-16.66366,0.83903,0.17370
234,23500,-16.58209,0.92097,0.17405,-16.78216,0.87172,0.17595
235,23600,-16.57076,0.93917,0.17586,-16.93547,0.94600,0.17509
236,23700,-16.65823,0.87686,0.17523,-16.98935,0.86487,0.17328
237,23800,-16.69937,0.87708,0.17628,-17.04530,0.85911,0.17447
238,23900,-16.86869,0.87561,0.17634,-17.12140,0.88413,0.17506
239,24000,-16.94926,0.86852,0.17537,-17.26661,0.93444,0.17288
240,24100,-16.95772,0.84077,0.17569,-17.22179,0.84866,0.17624
241,24200,-16.95298,0.87507,0.17360,-17.36276,0.88959,0.17479
242,24300,-17.03635,0.98037,0.17605,-17.43529,0.87711,0.17512
243,24400,-17.26181,0.89177,0.17498,-17.60985,0.92481,0.17368
244,24500,-17.27962,0.88290,0.17647,-17.63301,0.85034,0.17406
245,24600,-17.29743,0.86823,0.17228,-17.75485,0.84345,0.17526
246,24700,-17.32181,0.89886,0.17389,-17.82655,0.91049,0.17314
247,24800,-17.37299,0.87825,0.17292,-17.83535,0.81195,0.17341
248,24900,-17.49537,0.84243,0.17314,-17.93739,0.82846,0.17429
