iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_icm_forward_loss,4_icm_inverse_loss
131,13200,-13.45167,1.09492,0.18833,1.56631,-13.33224,0.74819,0.19100,1.57533,-13.36048,0.91396,0.19283,1.58228,-12.02916,1.07775,0.16682,1.59269
132,13300,-13.18123,1.34332,0.18502,1.56770,-13.22654,0.74531,0.18929,1.57417,-13.24788,0.97492,0.19012,1.58364,-11.97725,0.95906,0.16542,1.59216
133,13400,-13.12824,1.20071,0.18326,1.56519,-13.14586,0.83112,0.18630,1.57620,-13.16884,1.00522,0.18924,1.58236,-11.84227,1.05249,0.16314,1.59246
134,13500,-12.99513,0.96588,0.18166,1.56727,-12.99261,1.16109,0.18463,1.57327,-13.07544,0.86767,0.18499,1.58303,-11.70580,1.18963,0.16160,1.59127
135,13600,-12.87817,0.80728,0.17803,1.56488,-12.94802,0.87472,0.18222,1.57441,-12.95726,1.23231,0.18369,1.58327,-11.71103,1.03618,0.15972,1.59091
136,13700,-12.84349,0.90247,0.17655,1.56640,-12.85261,1.05685,0.18041,1.57618,-12.83578,1.32342,0.18170,1.58435,-11.56894,0.95544,0.15810,1.59178
137,13800,-12.69817,1.31555,0.17439,1.56170,-12.73167,0.82804,0.17857,1.57665,-12.65199,1.03337,0.17992,1.58316,-11.48925,0.93982,0.15658,1.59147
138,13900,-12.50980,1.32283,0.17226,1.56458,-12.63250,0.84916,0.17539,1.57618,-12.59535,1.22742,0.17688,1.58242,-11.36578,1.10221,0.15581,1.59117
139,14000,-12.40398,1.14478,0.17054,1.56459,-12.52501,1.17453,0.17386,1.57768,-12.41179,1.09401,0.17504,1.58234,-11.25805,1.07354,0.15366,1.59109
140,14100,-12.34604,1.14894,0.16810,1.56255,-12.41257,1.09884,0.17137,1.57692,-12.31917,1.33553,0.17391,1.58267,-11.25077,0.93702,0.15190,1.59071
141,14200,-12.21722,1.24908,0.16618,1.56288,-12.31459,0.97365,0.16930,1.57754,-12.16662,1.24574,0.17111,1.58015,-10.99867,1.15138,0.15106,1.59117
142,14300,-11.98397,0.98137,0.16411,1.56376,-12.19377,0.98794,0.16805,1.57744,-12.04473,1.23017,0.16931,1.58158,-11.03238,0.88456,0.14870,1.59032
143,14400,-11.95760,1.45514,0.16185,1.56287,-12.03729,1.25467,0.16583,1.57780,-12.05827,1.25567,0.16657,1.58193,-10.95643,1.01211,0.14689,1.59099
144,14500,-11.81410,1.25010,0.15959,1.56490,-11.92755,1.03274,0.16374,1.57947,-11.88838,1.16655,0.16512,1.58027,-10.78615,1.06388,0.14609,1.59064
