iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,8.54302,0.59754,2.71229,9.26753,0.59508,2.71163,9.28316,0.59643,2.71189
1,200,2.71704,0.58610,2.71199,3.26802,0.58647,2.71218,3.13828,0.58469,2.71168
2,300,1.45786,0.56496,2.71036,1.46731,0.56359,2.71097,1.50526,0.56609,2.71066
3,400,1.14605,0.54805,2.71066,1.05634,0.54803,2.70990,1.04183,0.54554,2.70997
4,500,1.00318,0.53293,2.71097,1.00598,0.53349,2.71024,0.96999,0.53272,2.71164
5,600,1.06536,0.51775,2.70955,0.99295,0.51934,2.70930,0.97455,0.51898,2.71047
6,700,0.92325,0.50302,2.70860,1.00740,0.50498,2.71029,0.91237,0.50454,2.70907
7,800,0.96734,0.48682,2.70850,0.98972,0.48584,2.70812,1.01353,0.48700,2.70825
8,900,0.96540,0.47106,2.70869,0.93566,0.46951,2.70773,0.90781,0.47031,2.70792
9,1000,0.93906,0.45627,2.70567,1.00158,0.45515,2.70668,0.97121,0.45818,2.70721
10,1100,0.87958,0.44259,2.70613,0.94421,0.44192,2.70471,0.87513,0.44275,2.70655
11,1200,1.10141,0.42801,2.70490,0.96598,0.42958,2.70480,0.91977,0.42809,2.70455
12,1300,1.01262,0.41566,2.70462,0.95960,0.41590,2.70442,0.97183,0.41472,2.70345
13,1400,0.97342,0.40298,2.70409,1.04388,0.40233,2.70380,0.90784,0.40321,2.70384
14,1500,0.98628,0.39104,2.70309,0.97116,0.38930,2.70309,0.97569,0.38956,2.70414
15,1600,0.94024,0.38055,2.70159,0.90428,0.37957,2.70173,0.93034,0.37867,2.70225
16,1700,1.09051,0.36926,2.70107,0.98126,0.36743,2.70107,0.94115,0.36810,2.70159
17,1800,0.89113,0.35457,2.70152,0.99218,0.35591,2.69976,0.93167,0.35481,2.70093
18,1900,0.98090,0.34493,2.69913,1.05138,0.34396,2.69990,0.99201,0.34362,2.69924
19,2000,0.87725,0.33389,2.69965,1.00317,0.33234,2.69876,0.97863,0.33322,2.69782
20,2100,1.02167,0.32451,2.69813,1.00400,0.32450,2.69740,0.91167,0.32320,2.69630
21,2200,0.94405,0.31492,2.69642,0.95137,0.31435,2.69601,0.94870,0.31425,2.69673
22,2300,0.99260,0.30478,2.69503,1.04010,0.30498,2.69573,0.99101,0.30379,2.69382
23,2400,1.00612,0.29477,2.69318,0.96188,0.29436,2.69447,0.95913,0.29420,2.69466
24,2500,1.00549,0.28604,2.69191,0.96878,0.28481,2.69157,1.01132,0.28603,2.69309
25,2600,0.89705,0.27697,2.69164,1.05406,0.27644,2.69254,0.99382,0.27679,2.69178
26,2700,0.91167,0.26776,2.69083,1.01876,0.26830,2.69046,1.03146,0.26845,2.68995
27,2800,1.02460,0.26124,2.68891,0.92255,0.26012,2.68893,0.90951,0.25966,2.68935
28,2900,1.05506,0.25312,2.68864,0.98293,0.25185,2.68810,0.98948,0.25186,2.68733
29,3000,0.95082,0.24337,2.68714,0.95883,0.24398,2.68725,0.93451,0.24427,2.68623
30,3100,0.91309,0.23676,2.68516,0.95513,0.23572,2.68559,0.97683,0.23635,2.68537
31,3200,0.85098,0.22819,2.68491,0.92090,0.22785,2.68447,1.05803,0.22804,2.68529
32,3300,0.96840,0.22109,2.68342,1.00739,0.22072,2.68352,1.05273,0.22062,2.68261
33,3400,0.90838,0.21390,2.68137,1.05216,0.21398,2.68337,0.93396,0.21397,2.68177
34,3500,0.93703,0.20719,2.68172,0.99844,0.20740,2.68119,0.98136,0.20690,2.68094
35,3600,0.94081,0.19995,2.67875,1.02400,0.20044,2.67887,0.93024,0.20070,2.67876
36,3700,0.96890,0.19366,2.67832,0.94680,0.19251,2.67818,0.91680,0.19261,2.67805
37,3800,0.91753,0.18657,2.67553,0.93941,0.18769,2.67597,0.92520,0.18751,2.67536
38,3900,1.04195,0.18203,2.67504,1.01678,0.18180,2.67511,0.96637,0.18147,2.67385
39,4000,0.91067,0.17605,2.67313,1.01537,0.17646,2.67434,0.97906,0.17677,2.67337
40,4100,1.02437,0.17177,2.67169,0.98315,0.17041,2.67298,1.01331,0.17123,2.67397
41,4200,0.95483,0.16669,2.67152,1.01876,0.16675,2.67133,0.99541,0.16564,2.67077
42,4300,0.80038,0.16121,2.66871,1.05235,0.16039,2.66900,1.06793,0.16137,2.66910
43,4400,0.98814,0.15658,2.66710,0.93230,0.15635,2.66575,0.97822,0.15596,2.66708
