iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-9.95110,16.64315,1.98989,-9.88401,15.06296,1.99064,-9.82960,15.15203,1.98311
1,200,-14.16398,3.92256,2.50245,-14.06614,3.00762,2.49869,-14.03599,2.75046,2.48908
2,300,-14.37772,1.66062,2.37692,-14.35508,1.57055,2.36836,-14.31079,1.52050,2.35401
3,400,-15.33926,2.13686,2.25701,-14.81813,3.33038,2.21646,-15.20180,2.02438,2.22427
4,500,-15.89536,1.99560,2.09580,-16.12667,1.53834,2.09101,-15.58815,3.32316,2.08497
5,600,-16.17261,2.14636,1.88416,-16.60834,1.47376,1.90279,-16.40673,1.72307,1.88155
6,700,-16.92612,2.05330,1.81479,-17.23432,1.68507,1.79034,-17.17099,1.93165,1.82645
7,800,-17.96136,2.64401,1.79117,-18.60476,2.51310,1.80240,-18.30259,2.12328,1.79028
8,900,-19.25762,2.54089,1.76243,-20.14609,3.68292,1.76177,-19.65798,2.38416,1.74723
9,1000,-20.85525,3.66105,1.73438,-21.11093,3.19488,1.72455,-21.06622,2.59556,1.74511
10,1100,-21.80959,3.16655,1.64441,-21.98713,3.49070,1.64929,-21.84093,2.62118,1.63897
11,1200,-22.59799,3.52400,1.57500,-22.93829,3.23037,1.57256,-22.69665,3.12104,1.54620
12,1300,-23.25921,4.21880,1.49850,-23.60654,3.48614,1.50501,-23.42645,3.71072,1.48729
13,1400,-24.17665,4.51195,1.42337,-24.43853,3.76210,1.42558,-24.16067,4.16097,1.41438
14,1500,-24.79446,5.84203,1.36274,-25.04257,4.43686,1.36585,-24.73017,3.67364,1.34662
15,1600,-25.74468,6.62129,1.30646,-25.53327,4.43367,1.29013,-25.52573,4.64797,1.29287
16,1700,-26.24291,6.84279,1.23194,-26.23234,5.02767,1.23171,-26.07435,5.00634,1.23283
17,1800,-26.85019,6.04196,1.15628,-26.64422,3.98380,1.17358,-26.56590,5.44465,1.17284
18,1900,-27.12194,5.76973,1.11318,-27.08696,4.14800,1.11609,-27.13280,4.27424,1.10526
19,2000,-27.33566,5.73738,1.06314,-27.35756,4.51960,1.05953,-27.41243,4.50143,1.07054
20,2100,-28.00758,5.60664,1.01718,-27.84989,4.38056,1.01674,-27.82851,4.67812,1.02484
21,2200,-28.32154,5.19395,0.98066,-28.16203,4.92860,0.97127,-28.46048,5.63629,0.97317
22,2300,-28.42198,4.45450,0.94012,-28.34185,3.79797,0.93382,-28.94215,5.19435,0.93838
23,2400,-28.71347,3.56698,0.90568,-28.81550,3.26333,0.90331,-28.89314,3.18027,0.90788
24,2500,-28.77353,4.53589,0.86070,-28.69377,3.67392,0.87340,-28.78401,3.32497,0.87377
25,2600,-29.03847,4.48700,0.83650,-28.99109,3.20422,0.82959,-29.11328,3.52990,0.83229
26,2700,-29.22189,5.54499,0.80468,-28.66057,4.41937,0.80249,-29.01523,4.70610,0.80292
27,2800,-29.13899,6.59050,0.78085,-28.48840,4.97168,0.78953,-28.67672,6.67290,0.78314
28,2900,-29.04391,4.12457,0.75318,-28.64592,3.59646,0.75635,-28.97481,4.56191,0.75111
29,3000,-29.34395,4.39340,0.71858,-28.69381,4.25066,0.72259,-28.87656,4.09892,0.72286
30,3100,-29.29904,4.22697,0.69550,-28.69187,4.16805,0.69424,-28.93781,3.72726,0.69343
31,3200,-29.46391,5.59013,0.66914,-28.76098,5.30866,0.66560,-29.02142,4.50479,0.67230
32,3300,-29.52418,5.12821,0.64179,-28.82114,4.29471,0.64639,-29.24425,3.74817,0.63870
33,3400,-29.43247,5.89778,0.62388,-28.54309,3.59591,0.62079,-28.84305,5.20001,0.61682
34,3500,-29.75860,5.01863,0.59221,-28.53885,3.35764,0.58893,-28.76227,4.21685,0.59221
35,3600,-29.18415,3.87536,0.56762,-28.41259,3.24720,0.57166,-28.58259,3.43557,0.56904
36,3700,-28.92594,4.90863,0.54671,-28.27447,3.35838,0.54539,-28.57222,3.64651,0.54271
37,3800,-28.98758,4.67913,0.51822,-28.06111,3.64463,0.51864,-28.32315,3.02993,0.52223
38,3900,-28.32693,5.19306,0.49976,-27.64878,4.35413,0.50273,-27.87645,3.37127,0.49823
39,4000,-28.51470,4.66807,0.48208,-27.35629,4.72921,0.48644,-27.52948,3.45396,0.48137
40,4100,-28.09739,4.11683,0.46644,-27.21693,4.10503,0.46278,-27.37178,3.19692,0.46297
41,4200,-27.72491,4.01871,0.44665,-26.88038,3.96841,0.45038,-27.10951,3.10767,0.45301
42,4300,-27.25856,4.25734,0.43581,-26.50799,4.08249,0.43206,-27.10793,3.18349,0.43174
43,4400,-26.75311,4.22957,0.42044,-26.12261,3.68856,0.41876,-26.56623,2.74159,0.42003
44,4500,-26.31342,3.24259,0.40765,-25.90006,3.14598,0.40453,-26.11269,2.20162,0.40601
45,4600,-26.09491,4.11563,0.39126,-25.62865,3.79817,0.39466,-25.97555,2.83268,0.39178
46,4700,-26.27625,4.88577,0.38014,-25.42028,4.57188,0.38330,-25.64215,3.83430,0.37954
47,4800,-25.91733,4.57213,0.36757,-25.23273,3.75675,0.36804,-25.58839,2.61460,0.37028
48,4900,-25.56763,3.88441,0.35974,-24.94948,2.99614,0.36098,-25.42431,2.20998,0.36227
49,5000,-25.08519,3.47278,0.35144,-24.65801,2.47899,0.34969,-25.14536,1.82189,0.34813
50,5100,-25.30664,3.23579,0.33755,-24.21812,2.13458,0.33834,-24.70687,1.68590,0.33777
