iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value
144,14500,1.95618,0.13574,3.48546,0.13467
145,14600,1.91164,0.13236,3.44442,0.13439
146,14700,1.87448,0.13300,3.48968,0.13248
147,14800,1.92306,0.13302,3.38815,0.13493
148,14900,1.92678,0.13422,3.42135,0.13251
149,15000,1.92514,0.13345,3.51694,0.13268
150,15100,1.81735,0.13046,3.38066,0.13228
151,15200,1.90219,0.13157,3.52603,0.13163
152,15300,1.89609,0.13163,3.41455,0.13111
153,15400,1.87390,0.13294,3.32533,0.13192
154,15500,1.80028,0.12899,3.51998,0.13072
155,15600,1.89238,0.13057,3.60106,0.13116
156,15700,1.91131,0.13059,3.40310,0.12952
157,15800,1.88294,0.12912,3.50725,0.13012
158,15900,1.88152,0.12903,3.39543,0.13042
159,16000,1.86396,0.12971,3.43422,0.13070
160,16100,1.89667,0.12883,3.40487,0.12815
161,16200,1.93386,0.12972,3.41234,0.12964
162,16300,1.83930,0.12860,3.34763,0.12924
163,16400,1.86350,0.12854,3.54530,0.12708
164,16500,1.87926,0.12832,3.50552,0.12810
165,16600,1.87590,0.12804,3.33092,0.12804
166,16700,1.83486,0.12770,3.34513,0.12736
167,16800,1.87660,0.12965,3.48691,0.12557
168,16900,1.86773,0.12710,3.48448,0.12675
169,17000,1.83563,0.12816,3.28576,0.12766
170,17100,1.80158,0.12771,3.40527,0.12684
171,17200,1.85581,0.12705,3.43823,0.12642
172,17300,1.83831,0.12638,3.57388,0.12815
173,17400,1.81599,0.12650,3.36472,0.12716
174,17500,1.88755,0.12739,3.27688,0.12658
175,17600,1.85192,0.12539,3.47019,0.12617
176,17700,1.83401,0.12479,3.34452,0.12689
177,17800,1.85699,0.12443,3.44262,0.12629
178,17900,1.81004,0.12613,3.25226,0.12556
179,18000,1.88720,0.12624,3.48574,0.12562
180,18100,1.83324,0.12503,3.26414,0.12547
181,18200,1.83268,0.12376,3.23698,0.12433
182,18300,1.79854,0.12401,3.32404,0.12283
183,18400,1.79725,0.12615,3.26995,0.12610
184,18500,1.83608,0.12414,3.39302,0.12460
185,18600,1.81483,0.12387,3.35550,0.12388
186,18700,1.83514,0.12444,3.27511,0.12246
187,18800,1.78785,0.12374,3.32330,0.12379
188,18900,1.76655,0.12322,3.30505,0.12343
189,19000,1.77869,0.12220,3.55839,0.12209
190,19100,1.85177,0.12360,3.24944,0.12415
191,19200,1.78388,0.12230,3.40898,0.12312
192,19300,1.80695,0.12203,3.45359,0.12372
193,19400,1.76176,0.12127,3.27648,0.12247
194,19500,1.77370,0.12221,3.18352,0.12107
195,19600,1.87758,0.12197,3.46788,0.12203
196,19700,1.80405,0.12204,3.35089,0.12193
197,19800,1.81548,0.12202,3.21030,0.12245
198,19900,1.81625,0.12136,3.07613,0.12243
199,20000,1.76218,0.11996,3.20335,0.12057
200,20100,1.82574,0.12120,3.32864,0.12140
201,20200,1.78378,0.11850,3.24353,0.12072
202,20300,1.81212,0.12015,3.23826,0.12043
203,20400,1.73022,0.11974,3.28804,0.11938
204,20500,1.81398,0.12062,3.32889,0.12043
205,20600,1.79024,0.11966,3.09358,0.12044
206,20700,1.76746,0.11999,3.29765,0.11954
207,20800,1.79306,0.11961,3.22383,0.11673
208,20900,1.78923,0.11839,3.40344,0.11696
209,21000,1.80572,0.11874,3.31663,0.11896
210,21100,1.78896,0.11866,3.15714,0.11891
211,21200,1.77208,0.11781,3.19411,0.11745
212,21300,1.78959,0.11787,3.15316,0.11756
213,21400,1.76428,0.11693,3.11898,0.11652
214,21500,1.75517,0.11582,3.13418,0.11822
215,21600,1.75381,0.11593,3.22450,0.11569
216,21700,1.76179,0.11816,3.20762,0.11647
217,21800,1.81586,0.11543,3.14409,0.11613
218,21900,1.83453,0.11721,3.23557,0.11533
219,22000,1.75433,0.11604,3.11383,0.11584
220,22100,1.72991,0.11845,3.14942,0.11694
221,22200,1.72374,0.11417,3.32983,0.11491
222,22300,1.71802,0.11358,3.17224,0.11544
223,22400,1.72058,0.11532,3.20973,0.11494
224,22500,1.72351,0.11465,3.00941,0.11490
225,22600,1.74426,0.11643,3.02709,0.11356
226,22700,1.80556,0.11562,2.98109,0.11410
227,22800,1.75819,0.11388,3.13691,0.11359
228,22900,1.71386,0.11451,3.07250,0.11384
229,23000,1.72431,0.11387,3.08792,0.11441
230,23100,1.74753,0.11352,3.11940,0.11439
231,23200,1.74738,0.11272,3.27888,0.11432
232,23300,1.75084,0.11305,3.15112,0.11309
233,23400,1.68398,0.11074,3.12392,0.11413
234,23500,1.76723,0.11313,3.29385,0.11279
235,23600,1.68330,0.11259,3.13131,0.11324
236,23700,1.73967,0.11286,2.99071,0.11409
237,23800,1.72017,0.11204,3.06315,0.11284
238,23900,1.73569,0.11207,3.12701,0.11072
239,24000,1.72390,0.11059,3.07928,0.11164
240,24100,1.73357,0.11019,3.08986,0.11083
241,24200,1.67783,0.11079,3.02729,0.11097
242,24300,1.70834,0.11269,3.09256,0.11067
243,24400,1.74801,0.10965,3.00782,0.11091
244,24500,1.73026,0.11033,3.00580,0.11064
245,24600,1.73821,0.11046,3.05117,0.10905
246,24700,1.73536,0.11110,3.10220,0.10925
247,24800,1.73447,0.10996,3.05827,0.11009
248,24900,1.75297,0.11044,2.99779,0.11094
