iteration,episode,1_iql_loss,1_count_value,2_iql_loss,2_count_value,3_iql_loss,3_count_value
90,9100,4.42132,0.16648,3.09442,0.18196,3.19679,0.17912
91,9200,4.46206,0.16452,3.11917,0.17975,3.23871,0.18122
92,9300,4.28986,0.16297,3.03003,0.18032,3.21683,0.18245
93,9400,4.35827,0.16317,3.19253,0.18059,3.21361,0.17995
94,9500,4.29351,0.16317,3.16736,0.18034,3.15514,0.18046
95,9600,4.35511,0.16357,3.18540,0.17925,3.26429,0.18072
96,9700,4.50911,0.16226,3.15514,0.18041,3.28423,0.17992
97,9800,4.53981,0.16129,3.19067,0.17940,3.21755,0.17903
98,9900,4.33256,0.16173,3.20111,0.17743,3.27925,0.17802
99,10000,4.52599,0.16183,3.23193,0.17690,3.22035,0.18004
100,10100,4.48779,0.16291,3.14616,0.17924,3.23379,0.17927
101,10200,4.59716,0.16065,3.06914,0.17709,3.23013,0.17955
102,10300,4.59638,0.15822,3.16472,0.17766,3.31599,0.17801
103,10400,4.11531,0.16245,3.11645,0.17834,3.29096,0.17949
104,10500,4.50652,0.16132,3.21040,0.17801,3.33987,0.17890
105,10600,4.39855,0.15944,3.05888,0.17565,3.34560,0.17765
106,10700,4.40425,0.16065,3.16938,0.17774,3.21923,0.17766
107,10800,4.54684,0.15965,3.25105,0.17643,3.22746,0.17802
108,10900,4.54591,0.15940,3.22458,0.17886,3.31489,0.17719
109,11000,4.42894,0.16158,3.18151,0.17486,3.30386,0.17401
110,11100,4.25192,0.15959,3.35489,0.17616,3.25203,0.17583
111,11200,4.39689,0.15940,3.25430,0.17503,3.23921,0.17626
112,11300,4.58222,0.16073,3.31952,0.17569,3.26527,0.17611
113,11400,4.61814,0.15832,3.35479,0.17395,3.31852,0.17739
114,11500,4.53103,0.15911,3.20771,0.17695,3.28532,0.17590
115,11600,4.50385,0.16037,3.15502,0.17294,3.30779,0.17656
116,11700,4.46737,0.15939,3.18604,0.17724,3.29357,0.17837
117,11800,4.57434,0.15856,3.25619,0.17309,3.33771,0.17613
118,11900,4.53792,0.15888,3.23021,0.17527,3.42376,0.17485
119,12000,4.42241,0.15561,3.28521,0.17547,3.32904,0.17549
120,12100,4.44658,0.15695,3.15207,0.17652,3.25393,0.17682
121,12200,4.61200,0.15708,3.27157,0.17440,3.31492,0.17345
122,12300,4.51844,0.15677,3.24165,0.17331,3.29735,0.17142
123,12400,4.29648,0.15790,3.26390,0.17259,3.37985,0.17190
124,12500,4.49877,0.15433,3.24460,0.17290,3.27088,0.17344
125,12600,4.42583,0.15426,3.21668,0.17355,3.33979,0.17393
126,12700,4.54583,0.15435,3.29801,0.17415,3.23953,0.17263
127,12800,4.41806,0.15423,3.19938,0.17161,3.31819,0.17167
128,12900,4.42670,0.15450,3.15501,0.17192,3.28294,0.17313
129,13000,4.43651,0.15609,3.22732,0.17070,3.25766,0.17169
130,13100,4.48509,0.15712,3.30636,0.17615,3.28732,0.17364
131,13200,4.44157,0.15447,3.26842,0.17331,3.32696,0.17011
132,13300,4.44867,0.15426,3.25002,0.17061,3.27613,0.17413
133,13400,4.64576,0.15600,3.25914,0.17187,3.23213,0.17144
134,13500,4.59440,0.15474,3.29643,0.17035,3.32041,0.17156
135,13600,4.42403,0.15494,3.22474,0.17294,3.25519,0.17202
136,13700,4.47093,0.15530,3.28818,0.17269,3.23748,0.17170
137,13800,4.49704,0.15571,3.19848,0.17089,3.19769,0.17042
138,13900,4.34532,0.15210,3.31107,0.17109,3.30300,0.17078
139,14000,4.38763,0.15367,3.19605,0.17054,3.20628,0.16896
140,14100,4.35320,0.15293,3.30903,0.16980,3.16836,0.17211
141,14200,4.40037,0.15375,3.20544,0.17054,3.28131,0.17118
142,14300,4.37556,0.15325,3.27737,0.16850,3.26546,0.16798
143,14400,4.49825,0.15193,3.22613,0.16970,3.25707,0.16864
144,14500,4.58939,0.15006,3.22746,0.16693,3.30022,0.16812
145,14600,4.30805,0.15164,3.21536,0.16845,3.24742,0.16746
146,14700,4.47757,0.15304,3.17693,0.16707,3.12672,0.16741
147,14800,4.47702,0.15270,3.25137,0.16573,3.28581,0.16866
148,14900,4.43151,0.15082,3.05420,0.16753,3.13979,0.16850
149,15000,4.26941,0.15093,3.15680,0.16660,3.21670,0.17018
150,15100,4.29765,0.15038,3.13942,0.16566,3.25952,0.16848
151,15200,4.66719,0.14995,3.14819,0.16570,3.26504,0.16733
152,15300,4.26847,0.14988,3.26561,0.16468,3.23699,0.16482
153,15400,4.44607,0.15069,3.13371,0.16636,3.23720,0.16695
154,15500,4.29929,0.14918,3.31721,0.16420,3.13214,0.16618
155,15600,4.36063,0.14807,3.20824,0.16767,3.20254,0.16588
156,15700,4.38843,0.15126,3.16298,0.16535,3.13755,0.16562
157,15800,4.47563,0.14866,3.10586,0.16597,3.18834,0.16688
158,15900,4.39580,0.14892,3.27863,0.16408,3.17589,0.16759
159,16000,4.50380,0.14982,3.11016,0.16452,3.20211,0.16520
160,16100,4.30455,0.14947,3.16458,0.16557,3.13464,0.16368
161,16200,4.43485,0.14959,3.14577,0.16372,3.22840,0.16413
162,16300,4.41950,0.15012,3.15772,0.16326,3.25684,0.16570
163,16400,4.41179,0.14810,3.09873,0.16206,3.31298,0.16376
164,16500,4.39681,0.14817,3.02175,0.16118,3.14205,0.16236
165,16600,4.21562,0.14647,3.11176,0.16155,3.20422,0.16485
166,16700,4.25658,0.14628,3.06409,0.16238,3.27649,0.16381
167,16800,4.33216,0.14682,3.10881,0.16076,3.16453,0.16317
168,16900,4.31620,0.14811,3.02881,0.16107,3.26069,0.16454
169,17000,4.50772,0.14603,3.13504,0.15964,3.21562,0.16387
170,17100,4.30851,0.14484,2.98214,0.16017,3.04602,0.16181
171,17200,4.40118,0.14626,3.08555,0.16130,3.33354,0.16263
172,17300,4.40058,0.14487,3.20230,0.15835,3.12413,0.16430
173,17400,4.29875,0.14522,3.03435,0.16090,3.18335,0.16029
174,17500,4.44632,0.14594,3.17811,0.16204,3.19863,0.16196
175,17600,4.35985,0.14447,3.13397,0.16011,3.18169,0.16241
176,17700,4.29847,0.14533,3.11978,0.15944,3.26905,0.16464
177,17800,4.11007,0.14406,3.10470,0.15965,3.18584,0.16154
178,17900,4.47301,0.14569,3.15558,0.15847,3.22268,0.16161
179,18000,4.27512,0.14407,3.09631,0.15926,3.14722,0.16184
180,18100,4.32913,0.14315,3.04254,0.15644,3.09068,0.15906
181,18200,4.19619,0.14163,2.99185,0.15881,3.14247,0.16210
182,18300,4.19141,0.14378,2.99848,0.16042,3.15997,0.15987
183,18400,4.25019,0.14470,3.15468,0.15873,3.05528,0.16120
184,18500,4.24976,0.14313,3.05547,0.15775,3.13452,0.16134
185,18600,4.23894,0.14166,3.03937,0.15531,3.10306,0.16039
186,18700,4.24656,0.14376,3.13408,0.15764,3.08001,0.15947
187,18800,4.34218,0.14020,3.00873,0.15691,3.07381,0.16005
188,18900,4.18518,0.14460,3.06499,0.15654,3.02620,0.15836
189,19000,4.43439,0.14296,3.12681,0.15508,3.16414,0.15876
190,19100,4.26309,0.14165,3.09562,0.15860,3.12065,0.16063
191,19200,4.22670,0.14092,3.11101,0.15781,3.06714,0.16014
192,19300,4.31199,0.14415,3.10115,0.15565,3.11344,0.15968
193,19400,4.18153,0.14313,3.16590,0.15601,3.04826,0.15814
194,19500,4.14903,0.14211,2.96774,0.15514,3.03497,0.15889
195,19600,4.18350,0.14368,3.10209,0.15808,2.98547,0.15759
196,19700,4.22112,0.14079,3.10296,0.15462,3.09756,0.15960
197,19800,4.40815,0.14074,3.03067,0.15309,3.07679,0.15888
198,19900,4.05234,0.14026,2.96555,0.15441,3.00370,0.15737
199,20000,4.20566,0.14003,2.94338,0.15718,3.00498,0.15614
200,20100,4.28888,0.14226,3.04586,0.15682,3.04279,0.15596
201,20200,4.15288,0.14096,3.02820,0.15533,3.08162,0.15795
202,20300,4.17133,0.14167,3.01214,0.15531,3.05871,0.15703
203,20400,4.25916,0.14010,2.97291,0.15169,3.06337,0.15648
204,20500,4.09434,0.14242,2.99839,0.15376,2.94796,0.15800
205,20600,4.35624,0.14112,2.97499,0.15251,3.07807,0.15551
206,20700,4.33861,0.14134,2.97411,0.15314,2.89908,0.15601
207,20800,4.04651,0.14072,3.07365,0.15371,3.07269,0.15409
208,20900,4.30612,0.14019,2.94783,0.15201,3.11032,0.15564
209,21000,4.24752,0.13957,3.05470,0.15225,2.97104,0.15754
210,21100,4.19496,0.14131,2.98864,0.15584,2.98419,0.15422
211,21200,4.06608,0.14001,3.03756,0.15399,2.89748,0.15488
212,21300,4.30354,0.14019,2.94344,0.15330,3.01500,0.15568
213,21400,4.21747,0.14006,3.00566,0.15453,2.79643,0.15571
214,21500,4.22012,0.14235,2.98761,0.15084,3.01246,0.15462
215,21600,4.18030,0.13998,2.98156,0.15035,3.04503,0.15611
216,21700,4.08420,0.13906,2.91488,0.15187,3.00936,0.15472
217,21800,4.09371,0.14017,2.96139,0.15161,3.09833,0.15285
218,21900,3.92628,0.13857,3.07202,0.15309,2.98515,0.15438
219,22000,4.15447,0.14142,3.00719,0.15259,3.13691,0.15302
220,22100,4.19221,0.13833,2.95003,0.14982,3.09766,0.15542
221,22200,3.94455,0.13928,2.91323,0.14852,2.99489,0.15714
222,22300,4.22325,0.13816,2.92038,0.15139,3.02746,0.15390
223,22400,4.16209,0.13884,2.87345,0.14987,2.81754,0.15393
224,22500,4.11030,0.13790,3.02271,0.15019,2.88570,0.15484
225,22600,4.12479,0.13904,2.84983,0.14957,3.00492,0.15328
226,22700,4.19460,0.13769,2.87828,0.15218,3.02974,0.15371
227,22800,4.13963,0.13825,2.94014,0.14856,2.94935,0.15489
228,22900,4.06180,0.13829,3.00089,0.15201,2.91583,0.15238
229,23000,4.20879,0.14026,2.95211,0.14892,2.94640,0.15368
230,23100,4.10694,0.13686,2.96777,0.15023,3.01635,0.15339
231,23200,3.96439,0.13777,2.92110,0.14732,2.89506,0.15236
232,23300,4.09169,0.13817,2.97862,0.15077,3.00077,0.15094
233,23400,3.96986,0.13723,2.92537,0.15186,2.84422,0.15287
234,23500,4.00023,0.13549,2.95421,0.14810,2.90882,0.15196
235,23600,4.05899,0.13662,3.04135,0.14963,2.86552,0.15040
236,23700,4.17755,0.13661,2.85640,0.14833,2.90027,0.15203
237,23800,4.20486,0.13607,2.99358,0.14735,2.88262,0.15250
238,23900,3.92996,0.13785,2.79968,0.14663,2.82225,0.15172
239,24000,4.00942,0.13644,2.89754,0.14728,2.94506,0.15033
240,24100,4.02321,0.13798,2.91999,0.14782,2.85315,0.15288
241,24200,4.16183,0.13498,2.83040,0.14725,2.96098,0.15233
242,24300,4.13351,0.13547,2.94207,0.14823,3.07876,0.15090
243,24400,3.90008,0.13496,2.85422,0.14437,2.94905,0.15101
244,24500,3.99829,0.13414,2.77975,0.14489,2.82707,0.14985
245,24600,3.90794,0.13370,2.94920,0.14652,2.97875,0.15078
246,24700,3.87308,0.13488,2.83037,0.14444,2.93442,0.15117
247,24800,3.86233,0.13333,2.94705,0.14692,2.92526,0.15127
248,24900,3.87397,0.13569,2.88685,0.14600,2.94939,0.14869
