iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,-3.41269,3.14322,0.59296,2.72962,-3.39249,3.19137,0.59282,2.72955,-3.37294,3.19408,0.59248,2.72974
1,200,-3.69920,0.89026,0.58139,2.74200,-3.70209,0.76639,0.58027,2.74366,-3.65739,0.78420,0.58031,2.74259
2,300,-4.09412,0.69064,0.56937,2.74559,-4.12305,0.69867,0.56948,2.74638,-4.10201,0.70589,0.56975,2.74548
3,400,-4.43389,0.71651,0.55683,2.74397,-4.44632,0.73466,0.55689,2.74328,-4.42705,0.79390,0.55648,2.74333
4,500,-4.80274,0.74952,0.54199,2.74330,-4.74421,0.76100,0.54172,2.74391,-4.78527,0.89624,0.54146,2.74423
5,600,-5.19435,0.81043,0.52876,2.74577,-5.12039,0.77570,0.52781,2.74616,-5.12697,0.85691,0.52807,2.74599
6,700,-5.52870,0.88232,0.51628,2.74666,-5.54601,0.86146,0.51570,2.74676,-5.48227,0.83625,0.51522,2.74714
7,800,-6.03949,1.00531,0.50444,2.74636,-5.87325,0.87217,0.50459,2.74621,-5.95535,0.98638,0.50408,2.74618
8,900,-6.29996,0.96954,0.49288,2.74517,-6.20752,0.98381,0.49260,2.74538,-6.15141,1.12539,0.49292,2.74597
9,1000,-6.60810,0.93270,0.48178,2.74344,-6.51997,0.99521,0.48202,2.74319,-6.59822,1.06485,0.48170,2.74333
10,1100,-6.93045,0.99798,0.47074,2.74191,-6.88355,0.97505,0.47046,2.74166,-6.85274,1.03656,0.47034,2.74225
11,1200,-7.24638,1.05801,0.45992,2.73924,-7.21383,1.07874,0.46024,2.73870,-7.10374,1.04637,0.45976,2.73981
12,1300,-7.48885,1.23123,0.44926,2.73677,-7.46313,1.12409,0.44933,2.73664,-7.38904,1.03265,0.44889,2.73708
13,1400,-7.80678,1.26779,0.43882,2.73421,-7.73278,1.08343,0.43887,2.73475,-7.74574,1.18430,0.43874,2.73446
14,1500,-8.08241,1.13117,0.42897,2.73109,-7.94007,1.35608,0.42898,2.73139,-8.01163,1.15797,0.42900,2.73130
15,1600,-8.28989,1.17315,0.41932,2.72849,-8.24592,1.28490,0.41935,2.72893,-8.22224,1.21920,0.41930,2.72869
16,1700,-8.51054,1.17381,0.40986,2.72593,-8.45799,1.20109,0.41012,2.72582,-8.50337,1.09411,0.40971,2.72586
17,1800,-8.78568,1.30264,0.40022,2.72277,-8.65335,1.15182,0.40007,2.72294,-8.73232,1.10977,0.39981,2.72255
18,1900,-9.04280,1.48539,0.39065,2.71967,-8.98011,1.28733,0.39039,2.72005,-8.93111,1.08405,0.39056,2.71983
19,2000,-9.11921,1.34723,0.38072,2.71723,-9.07622,1.37914,0.38093,2.71677,-9.18282,1.38803,0.38084,2.71676
20,2100,-9.30540,1.41474,0.37209,2.71393,-9.31771,1.38835,0.37189,2.71373,-9.32166,1.47233,0.37167,2.71361
21,2200,-9.54958,1.28515,0.36297,2.71101,-9.42052,1.64832,0.36296,2.71086,-9.50179,1.23955,0.36259,2.71083
22,2300,-9.73890,1.52830,0.35469,2.70790,-9.62899,1.44434,0.35430,2.70790,-9.62772,1.25877,0.35377,2.70779
23,2400,-9.83666,1.38052,0.34545,2.70491,-9.80387,1.70415,0.34533,2.70503,-9.74577,1.25066,0.34500,2.70497
24,2500,-10.03445,1.24397,0.33703,2.70221,-9.95468,1.33231,0.33681,2.70233,-9.94843,1.54805,0.33671,2.70170
25,2600,-10.08142,1.71622,0.32825,2.69944,-9.99417,1.32007,0.32828,2.69945,-9.93034,1.29301,0.32807,2.69941
26,2700,-10.22158,1.36156,0.32000,2.69678,-10.01046,1.59536,0.31996,2.69679,-10.11367,1.47539,0.31960,2.69664
27,2800,-10.33204,1.37799,0.31194,2.69394,-10.23087,1.42074,0.31197,2.69392,-10.19209,1.43081,0.31172,2.69408
28,2900,-10.33174,1.44277,0.30395,2.69087,-10.43223,1.53371,0.30341,2.69132,-10.25623,1.47533,0.30388,2.69119
29,3000,-10.61537,1.63580,0.29564,2.68867,-10.22202,1.75815,0.29582,2.68861,-10.25684,1.49326,0.29586,2.68896
30,3100,-10.57708,1.50390,0.28787,2.68661,-10.58748,1.49730,0.28786,2.68671,-10.42110,1.42415,0.28789,2.68665
31,3200,-10.64739,1.50066,0.28043,2.68355,-10.62270,1.57402,0.28042,2.68400,-10.45667,1.44720,0.27999,2.68385
32,3300,-10.74318,1.57134,0.27268,2.68098,-10.54379,1.43726,0.27271,2.68139,-10.45625,1.60342,0.27278,2.68093
33,3400,-10.71825,1.60498,0.26520,2.67866,-10.61570,1.83257,0.26527,2.67873,-10.49741,1.44419,0.26531,2.67880
34,3500,-10.68583,1.49301,0.25786,2.67617,-10.71858,1.49505,0.25783,2.67589,-10.54082,1.52603,0.25799,2.67659
