iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-6.01106,10.28646,1.11616,-5.98674,10.36800,1.08259,-5.95719,10.51570,1.07589
1,200,-6.57564,1.12562,1.09846,-6.45250,1.26939,1.08493,-6.43567,1.08001,1.06568
2,300,-7.27185,1.06600,1.07897,-7.29627,1.05147,1.10125,-7.20828,0.81588,1.08294
3,400,-8.03884,1.02989,1.07485,-8.02880,1.18066,1.09452,-7.98870,0.90497,1.10650
4,500,-8.66783,1.15729,1.07451,-8.75564,1.13146,1.08892,-8.79339,1.02397,1.11142
5,600,-9.40830,1.14989,1.06771,-9.52079,1.01277,1.08454,-9.59720,1.02947,1.10556
6,700,-10.23205,1.21382,1.05929,-10.21873,1.11110,1.07769,-10.35562,1.08597,1.10210
7,800,-10.99830,1.29082,1.05173,-11.12131,1.47921,1.07203,-11.43833,1.55847,1.10245
8,900,-11.75897,1.45365,1.04654,-11.89844,1.53272,1.06617,-12.14412,1.90740,1.10415
9,1000,-12.53166,1.32873,1.04150,-12.68641,1.39070,1.06026,-13.05404,1.53922,1.10001
10,1100,-13.39019,1.40206,1.03354,-13.59916,1.24568,1.05487,-13.87161,1.60577,1.09517
11,1200,-14.04294,1.46148,1.02983,-14.24150,1.53389,1.05106,-14.52886,1.43121,1.08647
12,1300,-14.97353,1.87397,1.02596,-15.12462,1.69930,1.04525,-15.60056,1.62672,1.08143
13,1400,-15.63324,1.59182,1.02077,-15.65104,1.55648,1.04013,-16.20296,1.38361,1.07619
14,1500,-16.35037,1.64042,1.01747,-16.65943,1.80898,1.03684,-17.07543,1.39662,1.07403
15,1600,-17.33400,1.77091,1.01197,-17.34808,2.02580,1.03212,-17.87109,2.12637,1.07161
16,1700,-17.75932,1.43863,1.00986,-17.96884,1.81372,1.02807,-18.34141,1.89712,1.07181
17,1800,-18.49208,1.48548,1.00685,-18.81419,1.82521,1.02446,-19.38148,2.01405,1.07018
18,1900,-19.17455,1.54194,1.00220,-19.48494,1.99984,1.02236,-19.95804,2.22096,1.06927
19,2000,-19.91141,1.54296,0.99918,-20.00939,1.93407,1.02167,-21.07580,3.10962,1.06936
20,2100,-20.51141,3.27081,0.99535,-20.71370,1.94810,1.01743,-21.38132,1.95121,1.06275
21,2200,-21.22253,2.23403,0.99244,-21.72213,2.27717,1.01428,-22.22622,1.68742,1.05505
22,2300,-21.92593,2.75312,0.98772,-21.93130,2.70374,1.01070,-22.92418,1.55344,1.05114
23,2400,-22.66680,2.74181,0.98553,-22.56303,2.25245,1.00691,-23.53574,1.82686,1.04594
24,2500,-22.91230,2.03587,0.98128,-23.48288,2.38711,1.00371,-24.02448,2.57232,1.03846
25,2600,-23.67023,2.37903,0.97701,-24.09866,2.55624,1.00084,-24.97237,3.62386,1.03475
26,2700,-24.36369,2.13840,0.97365,-24.34881,2.74809,0.99793,-25.28831,2.56277,1.02755
27,2800,-24.63146,2.17533,0.96986,-25.15493,3.14431,0.99183,-25.92153,2.66774,1.02340
28,2900,-25.27584,2.94460,0.96654,-25.60692,4.86284,0.98842,-26.43281,2.20233,1.01884
29,3000,-25.52426,2.23139,0.96252,-26.05150,4.85914,0.98554,-27.07261,3.19144,1.01495
30,3100,-26.14807,2.34906,0.95861,-26.70965,3.48707,0.97982,-27.61186,2.44609,1.00816
31,3200,-26.68133,2.26781,0.95352,-27.15784,2.39790,0.97685,-28.09112,3.03633,1.00369
32,3300,-27.42655,2.67130,0.95020,-27.60342,2.11964,0.97288,-28.65585,3.00853,0.99778
33,3400,-27.76110,3.53158,0.94652,-28.01892,3.46003,0.96876,-29.04564,4.91242,0.99220
34,3500,-28.19692,3.70575,0.94311,-28.49752,2.84775,0.96502,-29.57843,5.37740,0.98828
35,3600,-28.40087,2.67606,0.93907,-28.73014,2.37574,0.96027,-30.11280,2.64099,0.98235
36,3700,-28.81250,2.65201,0.93607,-29.22136,1.90526,0.95628,-30.55240,2.59669,0.97770
37,3800,-29.13364,2.84899,0.93212,-29.61288,2.02865,0.95301,-30.80852,2.49433,0.97380
38,3900,-29.98111,2.36686,0.92887,-30.18876,3.16200,0.94995,-31.44439,2.02380,0.96961
39,4000,-30.07438,2.35757,0.92489,-30.67923,1.86588,0.94458,-31.50359,1.94694,0.96440
40,4100,-30.14970,2.64013,0.92163,-30.80336,2.83505,0.94071,-31.93055,2.57383,0.96034
41,4200,-30.61370,2.45905,0.91771,-31.28922,3.01360,0.93779,-32.34596,6.08364,0.95470
42,4300,-30.71600,2.64863,0.91424,-31.58725,4.10182,0.93266,-32.54729,4.40331,0.95106
43,4400,-31.48657,3.83924,0.91087,-31.63321,3.32383,0.92997,-32.85824,4.89385,0.94629
44,4500,-31.77410,4.84983,0.90747,-32.09446,2.37383,0.92666,-33.18978,2.04121,0.94137
45,4600,-31.65001,3.46354,0.90372,-32.80770,2.57854,0.92318,-33.66516,1.92363,0.93679
46,4700,-32.23645,2.87834,0.90067,-32.73374,2.40203,0.91973,-33.63979,1.98193,0.93204
47,4800,-32.05578,3.72927,0.89614,-32.79949,4.16407,0.91704,-34.12334,4.08627,0.92942
48,4900,-32.45518,3.23792,0.89218,-33.50368,2.88536,0.91451,-34.25194,3.83381,0.92517
49,5000,-32.87561,3.85318,0.88958,-33.62630,2.11079,0.91156,-34.49739,3.30932,0.92127
50,5100,-32.80013,3.70537,0.88587,-33.71827,2.11786,0.90892,-34.59805,4.14197,0.91758
51,5200,-33.15015,2.99825,0.88275,-33.91636,3.28178,0.90474,-34.82730,6.56181,0.91225
52,5300,-33.44962,4.44013,0.87963,-34.42801,2.95029,0.90072,-35.60139,4.02730,0.91005
53,5400,-33.77532,2.43668,0.87581,-34.63666,2.49870,0.89872,-34.80735,4.44141,0.90486
54,5500,-34.07763,2.60621,0.87261,-34.87442,2.22186,0.89462,-35.61265,3.77537,0.90119
55,5600,-34.13864,2.47562,0.86969,-34.79608,2.16662,0.89046,-35.73665,2.21083,0.89877
56,5700,-34.08704,2.94834,0.86619,-34.97708,3.40947,0.88755,-35.59842,2.06500,0.89306
57,5800,-34.51156,2.71544,0.86273,-35.32653,3.41069,0.88355,-36.06621,4.48437,0.89028
58,5900,-34.45742,3.71775,0.85961,-35.49422,3.49281,0.88025,-36.12378,4.62613,0.88509
59,6000,-34.65779,2.69021,0.85620,-35.88426,3.80127,0.87721,-36.34863,3.19425,0.88203
60,6100,-34.82880,3.25309,0.85145,-35.47579,3.22751,0.87357,-36.81644,3.83737,0.87769
61,6200,-34.99836,2.19546,0.84909,-35.99079,3.17294,0.87070,-36.63774,3.65776,0.87440
62,6300,-35.02965,2.27233,0.84533,-35.75396,3.39643,0.86760,-36.93212,2.74419,0.87030
63,6400,-34.96017,3.78467,0.84241,-36.35764,3.57345,0.86422,-36.91872,4.73083,0.86609
64,6500,-35.10535,2.53072,0.83884,-36.25688,2.76747,0.86035,-36.99833,2.55493,0.86292
65,6600,-35.30395,2.41216,0.83499,-36.13846,2.47455,0.85784,-36.87925,2.22480,0.86033
66,6700,-35.27931,2.29897,0.83196,-36.31679,2.48788,0.85458,-36.93418,2.16969,0.85583
67,6800,-35.38026,2.35095,0.82854,-36.27104,2.36726,0.85235,-37.28823,3.88013,0.85139
68,6900,-35.56739,2.45165,0.82504,-36.66561,3.53304,0.84846,-37.31498,3.65024,0.84795
69,7000,-35.63024,2.28768,0.82158,-36.88411,3.89052,0.84580,-37.12052,3.22842,0.84344
70,7100,-35.61258,4.00192,0.81871,-37.04410,3.63994,0.84249,-37.34219,3.32076,0.84023
71,7200,-35.80929,3.33999,0.81555,-37.22361,2.76681,0.84011,-37.60788,3.91165,0.83675
72,7300,-35.79263,3.96736,0.81166,-36.83663,3.95871,0.83743,-37.70399,3.99109,0.83335
73,7400,-36.07685,4.68408,0.80815,-37.08137,3.54568,0.83438,-37.37765,3.39307,0.82908
74,7500,-36.12135,2.70225,0.80510,-37.33920,3.18732,0.83171,-37.31839,5.89906,0.82556
75,7600,-36.21772,2.70626,0.80147,-37.24054,4.41934,0.82882,-37.55372,4.54811,0.82185
76,7700,-35.90085,3.10129,0.79817,-37.11574,4.42142,0.82678,-37.67080,4.46868,0.81835
77,7800,-36.18192,3.87902,0.79522,-37.42154,4.02192,0.82304,-37.70904,3.04761,0.81616
78,7900,-35.73259,4.75512,0.79233,-37.19026,3.96578,0.82002,-37.75795,4.42726,0.81217
79,8000,-36.51860,3.66552,0.78872,-37.40400,4.54745,0.81640,-37.87245,3.04001,0.80843
80,8100,-36.51297,3.80848,0.78550,-37.31814,2.88701,0.81226,-37.91170,3.30759,0.80477
81,8200,-36.17138,3.60485,0.78272,-37.38027,4.76885,0.80887,-37.97064,3.96287,0.80101
82,8300,-36.27296,5.09595,0.77923,-37.45194,3.63632,0.80644,-37.68023,2.88255,0.79770
83,8400,-36.94516,6.35584,0.77562,-37.60074,3.49558,0.80562,-37.70119,2.51218,0.79399
84,8500,-35.87028,6.14428,0.77328,-37.43977,3.51314,0.80242,-37.75955,2.96549,0.79031
85,8600,-36.43621,5.98026,0.76957,-37.58666,3.95365,0.80010,-37.73001,3.67554,0.78762
86,8700,-36.15949,2.96051,0.76658,-37.55807,2.91054,0.79817,-37.92638,4.06070,0.78393
87,8800,-36.15679,4.46320,0.76310,-37.63560,2.60109,0.79453,-37.47624,3.10316,0.78002
88,8900,-36.02629,4.01909,0.75931,-37.41996,2.64660,0.79295,-37.97939,2.72082,0.77567
89,9000,-36.15169,3.41785,0.75658,-37.44371,3.93371,0.79143,-37.90157,2.49039,0.77203
90,9100,-36.26111,2.90819,0.75333,-37.75127,4.32691,0.78765,-37.90941,2.74360,0.76845
91,9200,-36.18428,3.14404,0.75005,-37.29479,3.84032,0.78520,-37.52617,2.61166,0.76531
92,9300,-35.74885,2.99410,0.74693,-37.57545,3.01311,0.78154,-37.63225,4.58732,0.76130
93,9400,-35.90228,2.88972,0.74363,-37.37408,3.45268,0.77707,-37.29274,3.98513,0.75848
94,9500,-36.06205,3.08051,0.74018,-37.29928,3.19115,0.77392,-37.73903,3.14695,0.75406
95,9600,-35.90947,2.61481,0.73745,-37.14904,3.77397,0.76954,-37.67586,3.39784,0.75017
96,9700,-35.90012,3.75793,0.73388,-37.54162,3.77492,0.76530,-37.62846,2.60501,0.74623
97,9800,-35.94928,3.32338,0.73056,-37.24209,3.74882,0.76205,-37.47181,2.36338,0.74274
98,9900,-36.00054,4.99113,0.72742,-37.24398,3.11298,0.75860,-37.45122,2.74152,0.73956
99,10000,-35.88289,2.88660,0.72494,-37.17668,3.12098,0.75465,-37.61909,3.57593,0.73583
100,10100,-35.60224,2.91884,0.72128,-37.43287,4.45317,0.75148,-37.17677,3.17627,0.73182
101,10200,-35.72175,3.13129,0.71728,-37.17159,3.73187,0.74688,-37.35272,3.09961,0.72812
102,10300,-35.57634,2.67680,0.71475,-37.30748,3.13805,0.74381,-37.03772,4.90596,0.72423
103,10400,-35.43074,2.62196,0.71144,-36.78977,2.91294,0.74051,-37.08543,3.31918,0.72106
104,10500,-35.57221,3.56744,0.70805,-36.91050,4.30267,0.73779,-37.06910,4.57032,0.71684
105,10600,-35.48057,4.87087,0.70528,-37.06350,4.36497,0.73532,-37.14440,2.76130,0.71375
106,10700,-35.61776,3.12755,0.70245,-36.58738,3.47022,0.73229,-36.92266,3.15145,0.71011
107,10800,-35.41824,3.52284,0.69885,-36.84518,4.57947,0.72837,-37.00078,2.70986,0.70660
108,10900,-35.34167,3.54872,0.69547,-36.85690,3.07755,0.72545,-36.68008,2.72157,0.70345
109,11000,-35.16350,3.24980,0.69221,-36.74790,2.98020,0.72357,-36.81883,3.56292,0.69934
110,11100,-35.18239,3.47875,0.68931,-36.86163,3.95407,0.71952,-36.74701,3.01905,0.69668
111,11200,-35.13840,3.31720,0.68575,-36.68531,3.95248,0.71732,-36.72024,5.16997,0.69273
112,11300,-35.08080,3.76752,0.68303,-36.51623,4.27382,0.71213,-36.56555,4.89782,0.68976
113,11400,-35.00651,2.84600,0.68003,-36.46951,5.07616,0.70873,-36.41256,2.85016,0.68568
114,11500,-34.87694,3.38400,0.67617,-36.38960,4.07538,0.70603,-36.43746,3.23154,0.68277
115,11600,-35.00638,4.39024,0.67276,-36.20352,3.47996,0.70259,-36.30955,3.06497,0.67914
116,11700,-34.83261,3.81395,0.67018,-36.67956,3.99721,0.69904,-36.22824,2.96223,0.67554
117,11800,-34.85882,3.78155,0.66658,-36.16353,3.02084,0.69616,-36.10078,3.37181,0.67316
118,11900,-34.75144,3.42005,0.66333,-36.07199,4.08726,0.69362,-35.86576,3.35545,0.66978
119,12000,-34.57577,3.18690,0.65987,-36.33689,3.99805,0.68953,-35.91402,4.30549,0.66548
120,12100,-34.60543,3.93130,0.65691,-36.09896,4.05889,0.68635,-35.99510,3.42968,0.66169
121,12200,-34.54865,3.41900,0.65339,-36.08068,3.20879,0.68330,-35.65744,2.80460,0.65896
122,12300,-34.14917,3.74918,0.64993,-35.96910,3.89249,0.67902,-35.82106,3.78559,0.65480
123,12400,-34.20162,3.33974,0.64685,-36.11387,3.85861,0.67609,-35.44878,2.99063,0.65233
124,12500,-34.15286,3.46685,0.64321,-35.86630,4.24721,0.67221,-35.61651,3.33558,0.64760
125,12600,-34.08850,3.58319,0.63968,-35.74689,4.36957,0.66954,-35.72322,3.13245,0.64519
126,12700,-34.22285,4.61409,0.63652,-35.61016,3.59967,0.66583,-35.38976,3.37931,0.64206
127,12800,-33.95811,3.06075,0.63309,-35.49958,2.98367,0.66265,-35.09959,3.85833,0.63741
128,12900,-34.06046,3.70240,0.63014,-35.43499,3.02221,0.65967,-35.38172,3.03799,0.63398
129,13000,-34.18261,3.31817,0.62655,-35.53629,3.13433,0.65606,-35.05293,2.95694,0.63125
130,13100,-33.89400,3.24675,0.62213,-35.37116,4.51268,0.65320,-34.76771,2.89863,0.62742
131,13200,-33.78787,3.45541,0.61973,-35.40309,4.29325,0.64935,-34.67684,2.79763,0.62285
132,13300,-33.69587,3.23454,0.61603,-34.96741,3.82174,0.64615,-34.84732,2.88040,0.62054
133,13400,-33.44396,3.06868,0.61245,-34.91569,3.52238,0.64264,-34.82071,2.61647,0.61625
134,13500,-33.44245,3.96989,0.60997,-34.79644,3.23507,0.63945,-34.59658,2.90871,0.61372
135,13600,-33.73462,3.44518,0.60600,-34.75923,3.61626,0.63552,-34.55019,3.83652,0.61014
136,13700,-33.16248,3.20189,0.60283,-34.83168,3.73038,0.63231,-34.35845,3.86257,0.60718
137,13800,-33.11552,3.17965,0.60023,-34.51209,3.31359,0.62852,-34.01063,3.18183,0.60439
138,13900,-33.15438,3.80944,0.59651,-34.37716,4.33567,0.62424,-34.16774,3.15388,0.60211
139,14000,-33.04089,3.55382,0.59234,-34.63344,3.49363,0.62138,-34.21396,2.98038,0.59808
140,14100,-33.07487,3.42594,0.59020,-34.54010,3.79917,0.61840,-33.76393,3.53561,0.59464
141,14200,-32.94963,4.28467,0.58661,-34.50952,5.06410,0.61544,-33.95413,3.23248,0.59239
142,14300,-32.70983,4.03359,0.58230,-34.19293,3.84468,0.61160,-33.56431,3.42896,0.58835
143,14400,-32.50552,3.75003,0.57950,-34.26473,3.84596,0.60853,-33.86227,3.48968,0.58561
144,14500,-32.65154,3.52180,0.57647,-34.23134,3.75517,0.60415,-33.66947,2.64375,0.58253
145,14600,-32.59169,4.53950,0.57324,-33.85146,3.41343,0.60172,-33.60335,2.97933,0.57898
146,14700,-32.58001,3.59751,0.56996,-34.06997,4.92507,0.59855,-33.11477,4.10587,0.57671
147,14800,-32.22101,4.08283,0.56664,-33.80246,4.22673,0.59452,-33.26501,3.55935,0.57275
148,14900,-32.23337,4.37202,0.56377,-33.88850,4.75898,0.59205,-33.07143,3.30356,0.56921
149,15000,-32.16956,3.95846,0.56013,-33.64178,4.54146,0.58908,-33.22133,3.13922,0.56711
150,15100,-32.01237,3.74560,0.55681,-33.63037,4.30865,0.58545,-32.96953,3.40973,0.56233
151,15200,-32.10794,3.81955,0.55435,-33.40179,4.47910,0.58187,-33.05656,3.10873,0.55953
152,15300,-31.78238,5.77392,0.55037,-33.24335,3.70555,0.57943,-32.66869,5.07659,0.55677
153,15400,-31.64129,3.59397,0.54750,-33.04358,3.41027,0.57687,-32.72068,3.81833,0.55390
154,15500,-31.72264,4.64627,0.54453,-32.81469,3.37785,0.57296,-32.64761,3.96212,0.55067
155,15600,-31.50089,4.15817,0.54077,-32.70064,3.30496,0.56923,-32.34879,3.40031,0.54698
156,15700,-31.26724,3.82157,0.53784,-32.77798,3.22288,0.56666,-32.44993,3.51472,0.54384
157,15800,-31.20937,3.46700,0.53405,-32.53049,3.72466,0.56284,-32.08576,2.95720,0.54051
158,15900,-31.35411,4.17864,0.53146,-32.57121,3.74492,0.56038,-32.19391,2.95841,0.53658
159,16000,-31.11003,3.66741,0.52780,-32.27554,3.48757,0.55669,-31.97660,3.06796,0.53482
