iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss,4_iql_loss,4_rnd_forward_loss
70,7100,1.14260,0.80636,1.12614,0.80535,1.11697,0.80752,1.01200,0.57650
71,7200,1.13365,0.80434,1.11057,0.80187,1.13058,0.80359,0.93287,0.57319
72,7300,1.08142,0.80138,1.18465,0.79946,1.08729,0.80089,1.03251,0.57072
73,7400,1.06509,0.79736,1.17923,0.79652,1.17464,0.79743,1.02940,0.56915
74,7500,1.15365,0.79594,1.14703,0.79265,1.18122,0.79522,0.99322,0.56678
75,7600,1.12182,0.79170,1.09576,0.79052,1.13385,0.79198,0.99113,0.56378
76,7700,1.12564,0.78943,1.19805,0.78783,1.02234,0.78983,1.01272,0.56163
77,7800,1.08703,0.78678,1.10091,0.78428,1.21992,0.78607,1.00071,0.55841
78,7900,1.16068,0.78258,1.14389,0.78167,1.10866,0.78332,0.94750,0.55690
79,8000,1.16867,0.77932,1.17446,0.77900,1.18947,0.78044,0.95871,0.55487
80,8100,1.12098,0.77735,1.10304,0.77578,1.07474,0.77813,1.09526,0.55198
81,8200,1.08106,0.77427,1.19458,0.77234,1.15936,0.77514,0.95369,0.54885
82,8300,1.13533,0.77188,1.14031,0.76991,1.18436,0.77181,0.99773,0.54675
83,8400,1.08521,0.76873,1.06276,0.76720,1.10101,0.76948,1.10747,0.54388
84,8500,1.19430,0.76595,1.02759,0.76443,1.09746,0.76589,0.99595,0.54242
85,8600,1.18407,0.76325,1.12880,0.76140,1.11724,0.76349,0.95102,0.53964
86,8700,1.15039,0.75945,1.15801,0.75970,1.09513,0.76067,1.02641,0.53790
87,8800,1.09765,0.75616,1.12858,0.75617,1.20547,0.75792,0.97901,0.53496
88,8900,1.10916,0.75353,1.14625,0.75203,1.12440,0.75551,1.01906,0.53249
89,9000,1.11908,0.75016,1.07833,0.75024,1.18390,0.75118,0.97993,0.52982
90,9100,1.13415,0.74794,1.10558,0.74782,1.14049,0.74835,1.05907,0.52831
91,9200,1.15552,0.74431,1.09681,0.74456,1.19390,0.74518,0.96764,0.52544
92,9300,1.04253,0.74131,1.11541,0.74138,1.08652,0.74199,0.99155,0.52284
93,9400,1.08315,0.73857,1.10054,0.73802,1.10456,0.73978,0.99474,0.52015
94,9500,1.15808,0.73552,1.12067,0.73492,1.19273,0.73620,1.00132,0.51862
95,9600,1.16133,0.73216,1.09486,0.73294,1.02470,0.73344,1.03739,0.51652
96,9700,1.06642,0.72871,1.09589,0.73002,1.11730,0.73049,1.03314,0.51381
97,9800,1.20699,0.72656,1.17304,0.72552,1.17858,0.72753,1.04229,0.51097
98,9900,1.13027,0.72249,1.15077,0.72356,1.18623,0.72465,0.98092,0.50920
99,10000,1.18506,0.71959,1.11688,0.72185,1.11521,0.72081,1.03702,0.50652
100,10100,1.15223,0.71697,1.14446,0.71804,0.99907,0.71771,0.99194,0.50420
101,10200,1.07317,0.71421,1.08906,0.71568,1.08144,0.71531,0.98465,0.50207
102,10300,1.11140,0.71071,1.19165,0.71229,1.06667,0.71160,1.00093,0.50005
103,10400,1.14695,0.70781,1.15818,0.70868,1.12367,0.70919,0.96666,0.49674
104,10500,1.14365,0.70537,1.18683,0.70618,1.23710,0.70646,1.04970,0.49488
105,10600,1.09957,0.70187,1.06105,0.70254,1.17678,0.70319,0.98360,0.49220
106,10700,1.11661,0.69888,1.22283,0.69974,1.11790,0.70030,1.00156,0.48998
107,10800,1.20756,0.69622,1.11212,0.69674,1.15134,0.69757,0.99526,0.48776
108,10900,1.16429,0.69358,1.10496,0.69368,1.13399,0.69438,1.01364,0.48533
109,11000,1.14140,0.68931,1.16000,0.69159,1.12956,0.69177,1.06969,0.48309
110,11100,1.17361,0.68713,1.18650,0.68780,1.14142,0.68835,1.00119,0.48092
111,11200,1.13561,0.68456,1.08119,0.68469,1.11055,0.68561,0.98642,0.47824
112,11300,1.14098,0.68011,1.11943,0.68209,1.18734,0.68252,1.06296,0.47573
113,11400,1.14322,0.67747,1.16621,0.67921,1.20550,0.67932,1.03593,0.47380
114,11500,1.15031,0.67439,1.09208,0.67532,1.13318,0.67671,1.04166,0.47083
115,11600,1.09882,0.67099,1.10282,0.67341,1.16983,0.67404,1.01662,0.46895
116,11700,1.12951,0.66785,1.17492,0.66971,1.15165,0.67108,1.00556,0.46707
117,11800,1.14084,0.66535,1.22951,0.66676,1.22946,0.66782,1.02582,0.46387
118,11900,1.12297,0.66229,1.07479,0.66322,1.13436,0.66431,1.03915,0.46183
119,12000,1.18517,0.65878,1.18316,0.66083,1.10949,0.66125,1.00137,0.45948
120,12100,1.10380,0.65618,1.25822,0.65747,1.10819,0.65860,0.97306,0.45805
121,12200,1.10682,0.65278,1.08898,0.65406,1.12940,0.65581,0.98165,0.45533
122,12300,1.17615,0.65116,1.20359,0.65139,1.14930,0.65234,1.01293,0.45242
123,12400,1.13685,0.64769,1.24709,0.64831,1.16720,0.64921,1.00267,0.45002
124,12500,1.25052,0.64455,1.08235,0.64539,1.12447,0.64647,1.07300,0.44811
125,12600,1.10300,0.64071,1.17612,0.64333,1.11647,0.64268,0.91647,0.44647
126,12700,1.18018,0.63891,1.16820,0.63974,1.24443,0.64064,0.99088,0.44366
127,12800,1.13603,0.63529,1.25083,0.63721,1.12811,0.63771,0.98432,0.44144
128,12900,1.12834,0.63266,1.22389,0.63460,1.18144,0.63457,1.03261,0.43890
129,13000,1.18822,0.62953,1.11532,0.63022,1.22763,0.63134,0.99193,0.43605
130,13100,1.15522,0.62647,1.16580,0.62834,1.12351,0.62820,0.93349,0.43357
131,13200,1.23533,0.62378,1.22746,0.62491,1.25970,0.62557,0.98542,0.43158
132,13300,1.20229,0.62074,1.14684,0.62261,1.22781,0.62239,1.02784,0.42967
133,13400,1.19600,0.61726,1.27987,0.61964,1.15823,0.61898,1.00721,0.42704
134,13500,1.15321,0.61425,1.12353,0.61628,1.13803,0.61696,0.96949,0.42477
135,13600,1.18384,0.61183,1.19047,0.61265,1.11972,0.61376,0.92940,0.42219
136,13700,1.23305,0.60877,1.12365,0.61097,1.15624,0.61099,0.99405,0.41978
137,13800,1.12410,0.60559,1.16298,0.60731,1.16224,0.60761,0.99287,0.41787
138,13900,1.22622,0.60329,1.26740,0.60423,1.22944,0.60459,0.97825,0.41538
139,14000,1.27220,0.60040,1.24210,0.60144,1.16047,0.60173,1.01148,0.41290
140,14100,1.21768,0.59637,1.20649,0.59876,1.15294,0.59871,1.05295,0.41098
141,14200,1.20369,0.59378,1.25818,0.59557,1.15619,0.59572,1.01455,0.40856
142,14300,1.16832,0.59103,1.16892,0.59212,1.24954,0.59271,1.05500,0.40588
143,14400,1.22614,0.58741,1.11722,0.58970,1.28743,0.59077,1.01485,0.40461
144,14500,1.16392,0.58478,1.16140,0.58675,1.21483,0.58722,0.95388,0.40179
145,14600,1.23328,0.58176,1.21283,0.58399,1.12586,0.58459,1.07146,0.39935
146,14700,1.16008,0.57932,1.23149,0.58121,1.06903,0.58151,0.97743,0.39677
147,14800,1.24110,0.57609,1.22122,0.57760,1.15223,0.57852,1.02405,0.39495
148,14900,1.24427,0.57345,1.21477,0.57442,1.16846,0.57502,1.01179,0.39250
149,15000,1.29944,0.57039,1.20611,0.57200,1.17183,0.57213,0.94530,0.39009
150,15100,1.25579,0.56767,1.20391,0.56928,1.12994,0.56996,0.97669,0.38813
151,15200,1.25376,0.56457,1.21001,0.56587,1.26272,0.56650,0.97308,0.38543
152,15300,1.20522,0.56180,1.11424,0.56331,1.22457,0.56360,0.99180,0.38282
153,15400,1.29950,0.55866,1.19203,0.56029,1.17087,0.56072,0.96797,0.38091
154,15500,1.16442,0.55621,1.28467,0.55818,1.14264,0.55845,0.97623,0.37882
155,15600,1.14891,0.55393,1.22018,0.55472,1.18417,0.55561,0.97035,0.37569
156,15700,1.18547,0.55023,1.23991,0.55208,1.19273,0.55244,0.98970,0.37413
157,15800,1.26943,0.54732,1.27038,0.54878,1.15550,0.55005,1.05384,0.37177
158,15900,1.22618,0.54469,1.24469,0.54561,1.17399,0.54640,0.99745,0.37016
159,16000,1.18050,0.54179,1.12784,0.54255,1.22490,0.54348,1.03770,0.36739
160,16100,1.30679,0.53870,1.20604,0.53936,1.26341,0.54103,0.97376,0.36509
161,16200,1.21145,0.53539,1.17729,0.53739,1.24259,0.53811,0.97710,0.36240
162,16300,1.31681,0.53337,1.21752,0.53413,1.29804,0.53535,1.00145,0.36075
163,16400,1.22046,0.53047,1.19101,0.53179,1.24902,0.53249,1.00079,0.35804
164,16500,1.25220,0.52722,1.33173,0.52887,1.28190,0.52930,1.07308,0.35598
165,16600,1.20762,0.52450,1.18109,0.52539,1.15535,0.52620,1.03814,0.35380
166,16700,1.17016,0.52161,1.24681,0.52250,1.29334,0.52379,0.97528,0.35181
167,16800,1.22481,0.51863,1.34439,0.52001,1.18433,0.52030,1.03097,0.34948
168,16900,1.22955,0.51565,1.30340,0.51704,1.16610,0.51791,1.01980,0.34689
169,17000,1.33804,0.51249,1.32709,0.51438,1.22109,0.51501,1.00856,0.34504
170,17100,1.27296,0.50945,1.25179,0.51170,1.22211,0.51241,1.04581,0.34299
171,17200,1.25087,0.50726,1.34252,0.50901,1.21284,0.50966,1.00531,0.34074
172,17300,1.20367,0.50384,1.30768,0.50565,1.21592,0.50671,1.02479,0.33769
173,17400,1.24068,0.50111,1.38588,0.50258,1.19833,0.50322,0.96772,0.33576
174,17500,1.21502,0.49814,1.31449,0.49952,1.26366,0.50109,1.06289,0.33348
175,17600,1.28156,0.49610,1.26437,0.49710,1.28536,0.49770,0.96287,0.33164
176,17700,1.22801,0.49332,1.32945,0.49401,1.17282,0.49533,1.03441,0.32863
177,17800,1.20432,0.49062,1.32780,0.49162,1.18486,0.49289,1.02027,0.32695
178,17900,1.21917,0.48677,1.27276,0.48931,1.15077,0.48955,1.01850,0.32516
179,18000,1.28547,0.48464,1.26004,0.48614,1.27871,0.48638,1.01869,0.32234
180,18100,1.22009,0.48184,1.30536,0.48352,1.19799,0.48341,0.96638,0.32012
181,18200,1.20744,0.47868,1.21986,0.48042,1.32138,0.48120,1.05166,0.31785
182,18300,1.30913,0.47570,1.17120,0.47794,1.13028,0.47811,0.96657,0.31598
183,18400,1.31714,0.47268,1.20353,0.47447,1.27578,0.47572,0.98066,0.31388
184,18500,1.27757,0.46973,1.22760,0.47243,1.15572,0.47315,1.07006,0.31195
185,18600,1.24984,0.46737,1.37956,0.46902,1.20282,0.47026,1.09099,0.30941
186,18700,1.26296,0.46471,1.18808,0.46608,1.29072,0.46727,1.06299,0.30746
187,18800,1.23171,0.46196,1.33664,0.46307,1.18212,0.46470,1.00591,0.30588
188,18900,1.28190,0.45864,1.26998,0.46092,1.18128,0.46160,1.03449,0.30314
189,19000,1.23529,0.45627,1.29059,0.45733,1.32978,0.45873,1.00497,0.30070
190,19100,1.25805,0.45392,1.26603,0.45554,1.26040,0.45657,0.97203,0.29940
191,19200,1.27639,0.45119,1.22558,0.45217,1.26315,0.45323,1.03223,0.29707
192,19300,1.31425,0.44828,1.23536,0.44937,1.31745,0.45083,1.00366,0.29464
193,19400,1.29408,0.44535,1.38133,0.44677,1.26026,0.44852,1.01119,0.29248
194,19500,1.20451,0.44285,1.28190,0.44380,1.28443,0.44529,1.00964,0.29043
195,19600,1.25029,0.43955,1.36399,0.44165,1.23787,0.44243,0.99542,0.28760
196,19700,1.31416,0.43722,1.21187,0.43878,1.30179,0.43994,1.04937,0.28565
197,19800,1.25564,0.43413,1.24234,0.43624,1.22933,0.43688,1.01247,0.28378
198,19900,1.32689,0.43105,1.24134,0.43311,1.32961,0.43421,1.00056,0.28179
199,20000,1.19240,0.42887,1.40520,0.43051,1.30661,0.43151,1.03832,0.28000
200,20100,1.24422,0.42647,1.23245,0.42763,1.19145,0.42869,1.08678,0.27738
201,20200,1.18422,0.42343,1.27235,0.42491,1.28798,0.42616,1.03788,0.27546
202,20300,1.26270,0.42082,1.30869,0.42211,1.28995,0.42364,1.00872,0.27323
203,20400,1.33527,0.41815,1.33008,0.41978,1.32523,0.42092,1.02754,0.27149
204,20500,1.27791,0.41567,1.26851,0.41766,1.26514,0.41829,1.09012,0.26941
205,20600,1.25941,0.41296,1.28325,0.41433,1.14301,0.41555,1.02633,0.26686
206,20700,1.24177,0.41026,1.23236,0.41168,1.25983,0.41283,0.98511,0.26510
207,20800,1.23066,0.40758,1.23277,0.40890,1.21512,0.41028,1.08240,0.26345
208,20900,1.20847,0.40479,1.27253,0.40631,1.24703,0.40813,0.98805,0.26134
209,21000,1.30706,0.40240,1.35713,0.40356,1.20244,0.40465,1.02666,0.25893
210,21100,1.26746,0.40018,1.26325,0.40078,1.26167,0.40272,1.01524,0.25700
211,21200,1.19225,0.39697,1.23538,0.39856,1.25374,0.39963,0.94879,0.25527
212,21300,1.37646,0.39411,1.21910,0.39585,1.21907,0.39696,1.03765,0.25306
213,21400,1.30227,0.39171,1.30679,0.39340,1.28212,0.39403,1.07977,0.25115
214,21500,1.33211,0.38844,1.22987,0.39053,1.18908,0.39157,1.05287,0.24921
215,21600,1.27059,0.38691,1.36296,0.38824,1.20590,0.38887,1.04640,0.24697
216,21700,1.24580,0.38422,1.28830,0.38559,1.26924,0.38678,1.02384,0.24532
217,21800,1.26558,0.38100,1.24207,0.38262,1.21633,0.38354,0.97521,0.24307
218,21900,1.32836,0.37926,1.26147,0.38030,1.16188,0.38153,1.05773,0.24141
219,22000,1.20832,0.37625,1.28200,0.37730,1.17147,0.37907,1.08490,0.23961
220,22100,1.22233,0.37381,1.32940,0.37518,1.25284,0.37595,0.98709,0.23696
221,22200,1.30198,0.37078,1.22436,0.37249,1.17780,0.37338,1.03612,0.23521
222,22300,1.27480,0.36831,1.31462,0.36968,1.20244,0.37135,1.04622,0.23389
223,22400,1.32414,0.36615,1.28305,0.36716,1.17149,0.36896,1.00694,0.23172
224,22500,1.25069,0.36270,1.20410,0.36474,1.24728,0.36574,0.95373,0.22952
225,22600,1.27001,0.36019,1.29122,0.36218,1.27698,0.36334,1.01868,0.22801
226,22700,1.25070,0.35828,1.23369,0.35918,1.28389,0.36164,1.11100,0.22622
227,22800,1.30258,0.35588,1.30922,0.35704,1.27606,0.35878,1.07557,0.22455
228,22900,1.26898,0.35297,1.31618,0.35440,1.18173,0.35581,1.01404,0.22264
229,23000,1.37215,0.35071,1.26911,0.35192,1.22705,0.35345,1.04655,0.22026
230,23100,1.27871,0.34774,1.22670,0.34992,1.25552,0.35089,1.01843,0.21872
231,23200,1.24594,0.34568,1.27409,0.34722,1.22908,0.34890,1.09171,0.21670
232,23300,1.30798,0.34279,1.33185,0.34444,1.24619,0.34608,1.03453,0.21506
233,23400,1.21059,0.34059,1.20070,0.34228,1.22084,0.34332,1.05982,0.21315
234,23500,1.19480,0.33831,1.29574,0.33942,1.27959,0.34037,0.99283,0.21148
235,23600,1.27314,0.33541,1.30693,0.33650,1.24781,0.33870,0.99780,0.20939
236,23700,1.25709,0.33334,1.27205,0.33453,1.24015,0.33627,1.03560,0.20782
237,23800,1.27105,0.33079,1.23502,0.33235,1.29500,0.33376,1.07824,0.20582
238,23900,1.31299,0.32817,1.28774,0.33025,1.18774,0.33177,1.11536,0.20378
239,24000,1.26317,0.32615,1.15733,0.32700,1.28109,0.32857,1.06220,0.20227
240,24100,1.30324,0.32368,1.27786,0.32577,1.29295,0.32614,1.07681,0.20032
241,24200,1.28630,0.32117,1.26215,0.32207,1.27516,0.32427,1.00396,0.19901
242,24300,1.27954,0.31862,1.23324,0.32000,1.23406,0.32185,1.06091,0.19685
243,24400,1.27347,0.31674,1.17722,0.31746,1.22942,0.31951,1.06281,0.19511
244,24500,1.31064,0.31444,1.36302,0.31458,1.16228,0.31662,1.05100,0.19349
245,24600,1.25507,0.31175,1.24461,0.31321,1.19930,0.31416,1.07195,0.19187
246,24700,1.27695,0.30943,1.30009,0.31012,1.24410,0.31225,1.02578,0.18984
247,24800,1.35673,0.30707,1.37300,0.30774,1.21360,0.30971,1.07207,0.18848
248,24900,1.27953,0.30466,1.22175,0.30590,1.37091,0.30785,1.03617,0.18680
