iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,11.07723,0.66076,11.06110,0.66055,11.16510,0.65994
1,200,4.45888,0.65600,4.46246,0.65568,4.49678,0.65611
2,300,1.86388,0.64747,1.79054,0.64743,1.80341,0.64706
3,400,1.25845,0.63814,1.24689,0.63867,1.24862,0.63838
4,500,1.02085,0.63130,1.04820,0.63101,1.04466,0.63199
5,600,0.96988,0.62644,0.98706,0.62711,0.97599,0.62587
6,700,0.96824,0.61943,1.00376,0.61953,0.97842,0.61933
7,800,0.95707,0.61391,0.99100,0.61245,0.99242,0.61285
8,900,0.97008,0.60699,0.99724,0.60646,0.99807,0.60701
9,1000,1.00506,0.60077,0.99991,0.60111,1.03009,0.60096
10,1100,1.02223,0.59473,1.01311,0.59505,1.04266,0.59496
11,1200,1.04806,0.58858,1.02715,0.58857,1.07018,0.58929
12,1300,1.06332,0.58280,1.06916,0.58267,1.08438,0.58260
13,1400,1.03684,0.57669,1.08778,0.57729,1.07968,0.57690
14,1500,1.08634,0.57061,1.10610,0.57067,1.08383,0.56966
15,1600,1.06761,0.56378,1.07215,0.56397,1.13107,0.56405
16,1700,1.09486,0.55735,1.09868,0.55737,1.11316,0.55710
17,1800,1.08770,0.55014,1.12257,0.55126,1.11763,0.55037
18,1900,1.11110,0.54549,1.14635,0.54490,1.14135,0.54412
19,2000,1.12466,0.53885,1.14385,0.53847,1.15194,0.53837
20,2100,1.14507,0.53234,1.17019,0.53278,1.16353,0.53211
21,2200,1.14640,0.52659,1.18620,0.52624,1.16340,0.52622
22,2300,1.14008,0.52039,1.17218,0.52002,1.19002,0.52081
23,2400,1.14299,0.51507,1.18852,0.51499,1.20375,0.51441
24,2500,1.13623,0.50918,1.18749,0.50968,1.19152,0.50885
25,2600,1.17227,0.50305,1.19008,0.50286,1.19414,0.50297
26,2700,1.16459,0.49747,1.17302,0.49739,1.21005,0.49758
27,2800,1.17592,0.49161,1.20144,0.49175,1.19836,0.49161
28,2900,1.14769,0.48648,1.20166,0.48613,1.19029,0.48613
29,3000,1.17297,0.48071,1.18368,0.48010,1.24119,0.48048
30,3100,1.17422,0.47570,1.18618,0.47500,1.19013,0.47559
31,3200,1.16633,0.47006,1.21188,0.46972,1.21025,0.46988
32,3300,1.16517,0.46428,1.17990,0.46426,1.19660,0.46468
33,3400,1.18112,0.45899,1.22590,0.45977,1.22614,0.45928
34,3500,1.17162,0.45369,1.21275,0.45395,1.20723,0.45400
35,3600,1.18958,0.44892,1.18500,0.44874,1.21814,0.44887
36,3700,1.16767,0.44318,1.18869,0.44384,1.22762,0.44328
37,3800,1.16061,0.43816,1.20052,0.43801,1.24868,0.43813
38,3900,1.18723,0.43322,1.21393,0.43317,1.22478,0.43310
39,4000,1.16173,0.42789,1.21270,0.42737,1.21502,0.42766
40,4100,1.17146,0.42314,1.19849,0.42279,1.23786,0.42240
41,4200,1.15363,0.41774,1.21516,0.41766,1.24419,0.41743
42,4300,1.17812,0.41239,1.18136,0.41239,1.21910,0.41216
43,4400,1.17595,0.40743,1.20032,0.40692,1.20528,0.40718
44,4500,1.16330,0.40201,1.19434,0.40235,1.22631,0.40242
45,4600,1.17866,0.39738,1.18459,0.39714,1.23445,0.39710
46,4700,1.17980,0.39227,1.19657,0.39270,1.23482,0.39255
47,4800,1.16760,0.38760,1.18248,0.38750,1.22783,0.38731
48,4900,1.16562,0.38218,1.17673,0.38242,1.21270,0.38189
49,5000,1.18536,0.37754,1.20914,0.37750,1.20961,0.37717
50,5100,1.16040,0.37203,1.18439,0.37235,1.20891,0.37253
51,5200,1.16234,0.36796,1.17124,0.36697,1.21459,0.36695
52,5300,1.18157,0.36285,1.22623,0.36218,1.22306,0.36235
53,5400,1.18259,0.35814,1.19393,0.35749,1.23835,0.35763
54,5500,1.15647,0.35305,1.18311,0.35243,1.22111,0.35284
55,5600,1.16350,0.34800,1.18605,0.34807,1.26146,0.34735
56,5700,1.17418,0.34326,1.19570,0.34322,1.22117,0.34367
57,5800,1.17251,0.33832,1.18892,0.33828,1.23685,0.33829
58,5900,1.18505,0.33357,1.20893,0.33381,1.26977,0.33341
59,6000,1.19490,0.32879,1.16658,0.32869,1.21583,0.32854
60,6100,1.19368,0.32374,1.18832,0.32393,1.22933,0.32420
61,6200,1.17496,0.31878,1.22240,0.31905,1.26230,0.31921
62,6300,1.17786,0.31431,1.20680,0.31437,1.20816,0.31475
63,6400,1.18980,0.30988,1.21543,0.30953,1.23746,0.30957
64,6500,1.19731,0.30470,1.21027,0.30471,1.23818,0.30479
65,6600,1.20955,0.30005,1.21111,0.30009,1.26803,0.30019
66,6700,1.20325,0.29568,1.23619,0.29558,1.21596,0.29555
67,6800,1.21476,0.29084,1.22452,0.29111,1.23766,0.29094
68,6900,1.18240,0.28635,1.23022,0.28612,1.24230,0.28668
69,7000,1.23709,0.28180,1.19776,0.28225,1.25725,0.28181
70,7100,1.21039,0.27728,1.23190,0.27742,1.26922,0.27707
71,7200,1.19723,0.27313,1.23741,0.27249,1.24530,0.27278
72,7300,1.23087,0.26857,1.23331,0.26837,1.25885,0.26775
73,7400,1.22292,0.26306,1.18924,0.26372,1.24804,0.26332
74,7500,1.21132,0.25949,1.24756,0.25885,1.26638,0.25897
75,7600,1.24114,0.25497,1.24039,0.25545,1.26080,0.25470
76,7700,1.22086,0.25041,1.24427,0.25018,1.26412,0.25055
77,7800,1.23359,0.24591,1.26813,0.24550,1.28140,0.24587
78,7900,1.22518,0.24203,1.26481,0.24161,1.25674,0.24216
79,8000,1.24664,0.23735,1.25911,0.23750,1.30181,0.23708
80,8100,1.26086,0.23274,1.28280,0.23268,1.27424,0.23334
81,8200,1.24496,0.22880,1.29814,0.22853,1.27094,0.22877
82,8300,1.26363,0.22473,1.25676,0.22491,1.31610,0.22469
83,8400,1.23817,0.22020,1.29082,0.22015,1.27290,0.22062
84,8500,1.27491,0.21609,1.29492,0.21643,1.28863,0.21585
85,8600,1.30263,0.21239,1.32863,0.21160,1.28362,0.21204
86,8700,1.31856,0.20844,1.27764,0.20819,1.28430,0.20834
87,8800,1.29334,0.20390,1.29652,0.20404,1.32183,0.20344
88,8900,1.29264,0.20036,1.29822,0.19975,1.31551,0.19996
89,9000,1.29862,0.19607,1.30950,0.19596,1.28655,0.19549
90,9100,1.30438,0.19201,1.33183,0.19196,1.33470,0.19220
91,9200,1.29745,0.18840,1.29777,0.18860,1.32048,0.18787
92,9300,1.29322,0.18444,1.30459,0.18392,1.31842,0.18421
93,9400,1.30693,0.18061,1.34101,0.18016,1.34367,0.18051
94,9500,1.29466,0.17633,1.33107,0.17634,1.34443,0.17684
95,9600,1.32033,0.17292,1.35955,0.17261,1.32865,0.17298
96,9700,1.31582,0.16920,1.33112,0.16930,1.33414,0.16902
97,9800,1.29926,0.16605,1.32885,0.16550,1.33801,0.16530
98,9900,1.35170,0.16185,1.36858,0.16201,1.33672,0.16208
99,10000,1.33699,0.15821,1.31502,0.15832,1.38256,0.15836
100,10100,1.36274,0.15524,1.37702,0.15501,1.34516,0.15494
101,10200,1.32790,0.15153,1.34617,0.15138,1.33753,0.15165
102,10300,1.32227,0.14810,1.35430,0.14797,1.33201,0.14789
103,10400,1.31827,0.14477,1.35975,0.14442,1.37885,0.14440
104,10500,1.37306,0.14147,1.34449,0.14147,1.36395,0.14124
105,10600,1.38825,0.13832,1.35342,0.13817,1.38871,0.13815
106,10700,1.35564,0.13499,1.38550,0.13457,1.38013,0.13469
107,10800,1.32398,0.13182,1.35710,0.13151,1.35231,0.13163
108,10900,1.36510,0.12850,1.38628,0.12847,1.34749,0.12864
109,11000,1.36198,0.12554,1.38449,0.12526,1.36900,0.12518
110,11100,1.34011,0.12222,1.35345,0.12199,1.33758,0.12247
111,11200,1.36516,0.11919,1.36076,0.11954,1.36516,0.11929
112,11300,1.38644,0.11674,1.36306,0.11625,1.39281,0.11645
113,11400,1.33929,0.11375,1.37358,0.11338,1.31381,0.11356
114,11500,1.39397,0.11088,1.37975,0.11091,1.39421,0.11084
115,11600,1.38552,0.10791,1.41659,0.10803,1.42069,0.10848
116,11700,1.36162,0.10552,1.38277,0.10531,1.37876,0.10550
117,11800,1.35260,0.10296,1.39489,0.10296,1.37759,0.10282
118,11900,1.33357,0.10045,1.41442,0.10000,1.35673,0.09993
119,12000,1.34794,0.09782,1.41790,0.09766,1.40298,0.09744
120,12100,1.37770,0.09516,1.38889,0.09496,1.36500,0.09493
121,12200,1.42054,0.09261,1.40234,0.09263,1.37882,0.09242
122,12300,1.36576,0.09051,1.41519,0.09061,1.39829,0.09024
123,12400,1.37532,0.08780,1.43753,0.08814,1.41169,0.08785
124,12500,1.37607,0.08586,1.41882,0.08566,1.36571,0.08582
125,12600,1.37406,0.08374,1.44693,0.08379,1.38079,0.08359
126,12700,1.35820,0.08151,1.43798,0.08145,1.39902,0.08145
127,12800,1.36526,0.07960,1.43075,0.07936,1.44564,0.07950
128,12900,1.37034,0.07768,1.42481,0.07745,1.42414,0.07752
129,13000,1.36054,0.07562,1.44045,0.07571,1.37989,0.07560
130,13100,1.39458,0.07351,1.42452,0.07370,1.38807,0.07385
131,13200,1.35652,0.07158,1.45114,0.07188,1.40093,0.07201
132,13300,1.37814,0.07028,1.44829,0.07056,1.37599,0.07031
133,13400,1.36549,0.06870,1.43866,0.06876,1.37279,0.06898
134,13500,1.37421,0.06702,1.44239,0.06726,1.40398,0.06748
135,13600,1.36076,0.06597,1.42584,0.06558,1.36374,0.06590
136,13700,1.37498,0.06495,1.46705,0.06461,1.37965,0.06439
137,13800,1.35162,0.06287,1.46354,0.06282,1.39436,0.06300
138,13900,1.38237,0.06185,1.42868,0.06159,1.39598,0.06191
139,14000,1.37618,0.06034,1.41872,0.06034,1.38611,0.06043
140,14100,1.35986,0.05919,1.45448,0.05969,1.41223,0.05920
141,14200,1.38711,0.05829,1.45580,0.05827,1.39061,0.05816
142,14300,1.40489,0.05708,1.39519,0.05675,1.40752,0.05677
143,14400,1.41865,0.05612,1.46177,0.05602,1.44230,0.05593
144,14500,1.38148,0.05482,1.47095,0.05470,1.34498,0.05507
145,14600,1.40190,0.05403,1.49233,0.05424,1.39979,0.05402
146,14700,1.41652,0.05316,1.44544,0.05282,1.42425,0.05329
147,14800,1.39752,0.05209,1.43844,0.05200,1.39322,0.05209
148,14900,1.40923,0.05119,1.45656,0.05141,1.40682,0.05149
149,15000,1.39773,0.05045,1.43065,0.05050,1.38219,0.05014
150,15100,1.40883,0.04961,1.44775,0.04961,1.40816,0.04969
151,15200,1.37614,0.04859,1.49600,0.04873,1.41351,0.04847
152,15300,1.39187,0.04812,1.46127,0.04811,1.37540,0.04797
153,15400,1.39222,0.04722,1.50731,0.04733,1.40703,0.04706
154,15500,1.41320,0.04643,1.47740,0.04653,1.42682,0.04639
155,15600,1.41180,0.04558,1.44821,0.04573,1.36800,0.04553
156,15700,1.39208,0.04522,1.50188,0.04516,1.42762,0.04516
157,15800,1.40682,0.04432,1.47566,0.04434,1.43019,0.04435
158,15900,1.36086,0.04355,1.47757,0.04383,1.43125,0.04395
159,16000,1.40567,0.04312,1.45657,0.04340,1.41801,0.04323
160,16100,1.43551,0.04264,1.47260,0.04266,1.37607,0.04278
161,16200,1.42010,0.04218,1.51406,0.04228,1.39474,0.04197
162,16300,1.42195,0.04163,1.48303,0.04161,1.41348,0.04121
163,16400,1.34839,0.04115,1.47109,0.04089,1.41334,0.04081
164,16500,1.42585,0.04038,1.48600,0.04062,1.40295,0.04025
165,16600,1.35991,0.04000,1.48259,0.03982,1.42950,0.04004
166,16700,1.41425,0.03943,1.47934,0.03962,1.41986,0.03961
167,16800,1.40021,0.03916,1.53365,0.03900,1.38806,0.03906
168,16900,1.40318,0.03817,1.50311,0.03857,1.42278,0.03867
169,17000,1.40494,0.03806,1.48415,0.03793,1.41834,0.03823
170,17100,1.42102,0.03760,1.42135,0.03764,1.40507,0.03788
171,17200,1.43102,0.03725,1.46711,0.03722,1.37510,0.03733
172,17300,1.37824,0.03667,1.43062,0.03671,1.39165,0.03659
173,17400,1.39383,0.03641,1.44999,0.03639,1.42862,0.03669
174,17500,1.36063,0.03599,1.43479,0.03608,1.45393,0.03615
175,17600,1.39627,0.03594,1.48078,0.03567,1.42328,0.03557
176,17700,1.42948,0.03539,1.47179,0.03539,1.39858,0.03551
177,17800,1.38546,0.03501,1.47005,0.03510,1.41669,0.03495
178,17900,1.42296,0.03476,1.49234,0.03460,1.40843,0.03476
179,18000,1.42227,0.03431,1.53772,0.03430,1.39293,0.03425
180,18100,1.40166,0.03400,1.50493,0.03388,1.44417,0.03451
181,18200,1.39459,0.03355,1.47116,0.03360,1.42034,0.03372
182,18300,1.40525,0.03343,1.47980,0.03322,1.41978,0.03342
183,18400,1.41083,0.03322,1.45208,0.03306,1.40914,0.03312
184,18500,1.44964,0.03277,1.46649,0.03287,1.41209,0.03274
185,18600,1.41584,0.03245,1.50596,0.03247,1.40934,0.03241
186,18700,1.41856,0.03220,1.47317,0.03186,1.38849,0.03227
187,18800,1.41389,0.03199,1.48252,0.03168,1.43918,0.03178
188,18900,1.43366,0.03131,1.48267,0.03158,1.41005,0.03149
189,19000,1.41139,0.03122,1.46539,0.03139,1.40189,0.03129
190,19100,1.40782,0.03098,1.50917,0.03118,1.42191,0.03111
191,19200,1.40670,0.03050,1.50104,0.03081,1.45424,0.03039
192,19300,1.41660,0.03056,1.48008,0.03040,1.38818,0.03032
193,19400,1.41039,0.03010,1.47059,0.03024,1.41615,0.03002
194,19500,1.39894,0.02980,1.46252,0.02997,1.40656,0.02988
195,19600,1.43136,0.02967,1.49808,0.02975,1.38840,0.02967
196,19700,1.40974,0.02951,1.51492,0.02937,1.42986,0.02929
197,19800,1.43738,0.02934,1.50738,0.02927,1.39433,0.02909
198,19900,1.44375,0.02904,1.49156,0.02902,1.39562,0.02897
199,20000,1.40409,0.02867,1.47770,0.02852,1.43994,0.02877
200,20100,1.39237,0.02849,1.50672,0.02835,1.43059,0.02854
201,20200,1.39927,0.02805,1.48195,0.02805,1.39520,0.02819
202,20300,1.39696,0.02794,1.51930,0.02794,1.43758,0.02782
203,20400,1.40247,0.02768,1.48258,0.02794,1.37268,0.02780
204,20500,1.44482,0.02755,1.50411,0.02770,1.43242,0.02744
205,20600,1.38992,0.02715,1.48701,0.02741,1.41166,0.02737
206,20700,1.41149,0.02713,1.51216,0.02724,1.41806,0.02724
207,20800,1.43620,0.02690,1.49822,0.02702,1.40058,0.02676
208,20900,1.43452,0.02672,1.44450,0.02662,1.43767,0.02675
209,21000,1.41842,0.02642,1.48296,0.02638,1.43754,0.02648
210,21100,1.40392,0.02636,1.47688,0.02629,1.46438,0.02599
211,21200,1.41107,0.02602,1.49838,0.02596,1.42379,0.02609
212,21300,1.41973,0.02578,1.44757,0.02577,1.49565,0.02588
213,21400,1.43562,0.02552,1.46431,0.02558,1.43882,0.02558
214,21500,1.40558,0.02527,1.47105,0.02538,1.37281,0.02527
215,21600,1.39857,0.02530,1.50292,0.02516,1.42547,0.02522
216,21700,1.41750,0.02496,1.45741,0.02498,1.43058,0.02500
217,21800,1.43036,0.02458,1.49422,0.02491,1.45460,0.02478
218,21900,1.39705,0.02454,1.49043,0.02447,1.45756,0.02462
219,22000,1.39560,0.02431,1.46704,0.02446,1.39513,0.02412
220,22100,1.44126,0.02431,1.46410,0.02416,1.44259,0.02427
221,22200,1.43761,0.02401,1.47142,0.02388,1.46853,0.02409
222,22300,1.41271,0.02403,1.49272,0.02395,1.41336,0.02390
223,22400,1.39763,0.02386,1.46646,0.02381,1.46301,0.02378
224,22500,1.38838,0.02351,1.49163,0.02362,1.40537,0.02346
225,22600,1.42416,0.02328,1.47236,0.02332,1.43921,0.02343
226,22700,1.39609,0.02306,1.48632,0.02302,1.40994,0.02307
227,22800,1.40770,0.02296,1.48748,0.02314,1.41267,0.02295
228,22900,1.39971,0.02265,1.44232,0.02286,1.48137,0.02274
229,23000,1.44145,0.02247,1.49470,0.02265,1.44894,0.02263
230,23100,1.41149,0.02237,1.46561,0.02228,1.44422,0.02231
231,23200,1.44830,0.02221,1.49006,0.02208,1.47521,0.02240
232,23300,1.38395,0.02210,1.45535,0.02214,1.44277,0.02225
233,23400,1.44838,0.02203,1.47973,0.02196,1.41081,0.02194
234,23500,1.42856,0.02187,1.49480,0.02161,1.48177,0.02185
235,23600,1.42413,0.02153,1.49059,0.02168,1.44117,0.02161
236,23700,1.42966,0.02144,1.47256,0.02147,1.43730,0.02151
237,23800,1.45051,0.02127,1.48099,0.02136,1.38029,0.02131
238,23900,1.43679,0.02122,1.48286,0.02112,1.41960,0.02096
239,24000,1.40078,0.02093,1.49904,0.02088,1.45799,0.02097
240,24100,1.44080,0.02076,1.46841,0.02068,1.47035,0.02082
241,24200,1.41149,0.02066,1.53908,0.02088,1.46211,0.02059
242,24300,1.45401,0.02063,1.46741,0.02057,1.40076,0.02046
243,24400,1.41495,0.02023,1.45848,0.02031,1.46905,0.02047
244,24500,1.43405,0.02017,1.46626,0.02011,1.42821,0.02014
245,24600,1.38945,0.01996,1.50482,0.02014,1.44399,0.01997
246,24700,1.44319,0.01988,1.46751,0.01988,1.45528,0.01992
247,24800,1.49427,0.01987,1.48374,0.01958,1.46098,0.01972
248,24900,1.42582,0.01961,1.46760,0.01963,1.46175,0.01967
