iteration,episode,1_iql_loss,1_icm_forward_loss,1_icm_inverse_loss,2_iql_loss,2_icm_forward_loss,2_icm_inverse_loss,3_iql_loss,3_icm_forward_loss,3_icm_inverse_loss
0,100,8.18671,0.60174,2.70659,8.28510,0.59869,2.70699,8.24939,0.59853,2.70677
1,200,2.64713,0.56415,2.70569,2.45887,0.56008,2.70556,2.48967,0.56352,2.70525
2,300,1.47758,0.53555,2.70296,1.28916,0.53438,2.70301,1.23419,0.53203,2.70266
3,400,0.77587,0.50154,2.70087,0.67246,0.49918,2.70074,0.64147,0.50092,2.70050
4,500,0.50855,0.46693,2.69924,0.35961,0.46847,2.69918,0.35655,0.46620,2.69919
5,600,0.39869,0.43844,2.69728,0.24406,0.43840,2.69686,0.23915,0.43608,2.69750
6,700,0.38852,0.40997,2.69552,0.20161,0.41145,2.69564,0.19326,0.41340,2.69548
7,800,0.37761,0.38411,2.69356,0.18252,0.38381,2.69395,0.17010,0.38512,2.69363
8,900,0.37414,0.35889,2.69217,0.17472,0.35943,2.69255,0.15516,0.35863,2.69229
9,1000,0.36759,0.33313,2.69118,0.16677,0.33365,2.69076,0.15031,0.33394,2.69101
10,1100,0.37128,0.30993,2.68947,0.16553,0.30934,2.68925,0.14649,0.30942,2.68916
11,1200,0.37088,0.28947,2.68789,0.16210,0.28874,2.68770,0.14474,0.28833,2.68793
12,1300,0.38172,0.26837,2.68627,0.16253,0.26786,2.68620,0.15066,0.26811,2.68628
13,1400,0.38792,0.24841,2.68484,0.15294,0.24818,2.68499,0.14833,0.24781,2.68472
14,1500,0.39768,0.23161,2.68265,0.15657,0.23039,2.68266,0.15831,0.23128,2.68305
15,1600,0.41228,0.21688,2.68108,0.15884,0.21585,2.68104,0.15948,0.21653,2.68136
16,1700,0.40747,0.20143,2.67949,0.16295,0.20126,2.67930,0.16350,0.20139,2.67946
17,1800,0.41384,0.18754,2.67785,0.17232,0.18761,2.67779,0.16804,0.18797,2.67770
18,1900,0.42517,0.17487,2.67560,0.17937,0.17401,2.67577,0.17149,0.17479,2.67564
19,2000,0.42437,0.16200,2.67407,0.18371,0.16256,2.67439,0.17963,0.16259,2.67366
20,2100,0.41921,0.15238,2.67196,0.19176,0.15200,2.67198,0.18249,0.15221,2.67142
21,2200,0.42698,0.14362,2.67005,0.19540,0.14363,2.66974,0.18646,0.14313,2.67005
22,2300,0.42710,0.13503,2.66755,0.20171,0.13498,2.66782,0.19118,0.13478,2.66731
23,2400,0.43014,0.12728,2.66498,0.20797,0.12687,2.66470,0.20013,0.12689,2.66547
24,2500,0.41563,0.12016,2.66260,0.21214,0.11941,2.66264,0.20405,0.11965,2.66260
25,2600,0.41130,0.11338,2.66066,0.22061,0.11369,2.65993,0.21959,0.11322,2.66007
26,2700,0.43282,0.10766,2.65698,0.23452,0.10819,2.65712,0.22240,0.10791,2.65767
27,2800,0.43833,0.10321,2.65475,0.24323,0.10286,2.65467,0.22950,0.10331,2.65435
28,2900,0.43384,0.09843,2.65213,0.25088,0.09880,2.65219,0.24979,0.09848,2.65289
29,3000,0.43782,0.09468,2.64998,0.25553,0.09488,2.64944,0.25478,0.09477,2.64950
30,3100,0.42275,0.09108,2.64703,0.26280,0.09144,2.64614,0.25841,0.09176,2.64691
31,3200,0.41954,0.08824,2.64535,0.27955,0.08853,2.64472,0.26564,0.08831,2.64472
32,3300,0.42206,0.08556,2.64153,0.28934,0.08564,2.64105,0.28362,0.08559,2.64099
33,3400,0.43163,0.08295,2.63884,0.29436,0.08284,2.63853,0.28956,0.08284,2.63816
34,3500,0.42600,0.08031,2.63594,0.30909,0.08054,2.63467,0.30237,0.08056,2.63589
35,3600,0.44523,0.07865,2.63271,0.32064,0.07830,2.63225,0.32041,0.07838,2.63246
36,3700,0.44308,0.07647,2.62930,0.33026,0.07655,2.63003,0.33649,0.07649,2.63067
37,3800,0.44337,0.07454,2.62662,0.34798,0.07479,2.62670,0.35078,0.07476,2.62605
38,3900,0.43660,0.07293,2.62428,0.35597,0.07304,2.62340,0.35475,0.07266,2.62287
39,4000,0.44960,0.07119,2.61970,0.36648,0.07129,2.61962,0.36875,0.07140,2.61990
