iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss,3_iql_loss,3_rnd_forward_loss
0,100,39.82233,1.27494,39.51996,1.27086,39.40776,1.26823
1,200,17.60772,1.20486,17.74591,1.20410,17.85951,1.20662
2,300,3.95059,1.17356,3.80336,1.17218,4.02347,1.17240
3,400,2.04474,1.14028,2.03007,1.13665,2.09096,1.14248
4,500,1.43302,1.12467,1.34155,1.12702,1.36856,1.12289
5,600,1.16003,1.11829,1.12758,1.12157,1.11433,1.11771
6,700,1.09832,1.11018,1.07695,1.11344,1.06821,1.10917
7,800,1.02610,1.09635,1.04749,1.09518,0.97692,1.09845
8,900,1.02148,1.08800,1.05151,1.08717,1.03245,1.08824
9,1000,1.00637,1.07233,0.99059,1.07300,0.99515,1.07376
10,1100,1.05173,1.06659,1.01950,1.06336,1.01333,1.06273
11,1200,1.05170,1.05192,0.98029,1.04890,1.03300,1.05333
12,1300,1.02063,1.04656,0.96365,1.04491,0.97452,1.04139
13,1400,0.96369,1.03470,0.97959,1.03809,0.99560,1.03561
14,1500,0.96707,1.03223,1.00363,1.02841,0.97514,1.02724
15,1600,1.02728,1.01902,0.96803,1.01881,1.03490,1.02385
16,1700,1.00418,1.00892,1.03589,1.00725,1.02516,1.00528
17,1800,0.95742,0.99044,1.01085,1.00090,1.01540,0.99539
18,1900,1.04733,0.98886,1.03125,0.99221,1.02223,0.98746
19,2000,0.93921,0.98215,0.97812,0.97648,0.96885,0.97701
20,2100,0.96068,0.97224,0.98823,0.97541,1.04687,0.97349
21,2200,1.04606,0.96656,1.03966,0.96645,0.96635,0.96150
22,2300,0.97528,0.95870,1.02171,0.95348,0.99547,0.95469
23,2400,0.97497,0.94494,0.98696,0.94283,1.00125,0.94708
24,2500,0.96577,0.93591,0.98425,0.93420,0.99219,0.93997
25,2600,0.95080,0.92781,0.96005,0.92535,0.98205,0.92358
26,2700,0.96833,0.92244,0.98110,0.92030,0.99800,0.91562
27,2800,1.02525,0.90595,0.93270,0.90979,1.02842,0.91143
28,2900,0.97731,0.89615,0.96142,0.90167,0.98726,0.89612
29,3000,0.97578,0.88694,0.94461,0.88613,0.92807,0.88126
30,3100,0.99237,0.88256,1.00958,0.88188,0.97084,0.88183
31,3200,0.97604,0.86688,0.99828,0.86596,0.98039,0.87041
32,3300,0.99922,0.85832,0.97681,0.85796,0.94575,0.86116
33,3400,0.95240,0.84886,0.94645,0.84796,0.97522,0.85240
34,3500,0.98567,0.84300,0.95850,0.83707,0.96306,0.84099
35,3600,0.98699,0.82848,0.97762,0.82903,0.98883,0.82759
36,3700,0.98865,0.82004,0.95977,0.82208,0.96496,0.81865
37,3800,0.95905,0.80944,0.94004,0.80683,0.98920,0.80892
38,3900,1.00538,0.80250,0.90578,0.79952,0.95790,0.80139
39,4000,0.95293,0.79160,0.94252,0.79243,0.87963,0.79423
40,4100,0.92987,0.78782,0.98427,0.78834,0.95097,0.78275
41,4200,0.95206,0.78432,0.99634,0.77999,0.96670,0.77691
42,4300,0.99058,0.77482,0.92637,0.77175,0.99295,0.77056
43,4400,0.94656,0.76174,0.94150,0.75988,0.93998,0.76055
44,4500,0.96145,0.75718,0.94541,0.74888,0.94455,0.74864
45,4600,0.98380,0.74940,0.98258,0.74913,0.93925,0.74615
46,4700,1.00800,0.74643,0.96690,0.74188,0.94679,0.74627
47,4800,0.97488,0.73417,0.89815,0.73426,0.97437,0.73746
48,4900,0.97102,0.73303,0.95405,0.73239,0.97298,0.72844
49,5000,0.98238,0.72342,0.89710,0.71681,0.93531,0.72582
50,5100,0.93962,0.71360,0.95674,0.71585,0.91146,0.70985
51,5200,0.94753,0.70501,0.93623,0.70546,0.96236,0.70613
52,5300,0.96359,0.69805,0.92039,0.69910,1.02395,0.69688
53,5400,0.96111,0.69299,0.92664,0.69308,0.95212,0.69278
54,5500,0.99022,0.68328,0.92900,0.68183,1.00544,0.68302
55,5600,0.89612,0.68188,0.93674,0.67871,0.95399,0.67991
