iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
0,100,10.85291,0.69422,31.12730,1.14338
1,200,2.99903,0.68468,13.77805,1.15426
2,300,1.03578,0.67676,3.09225,1.14285
3,400,0.98158,0.66765,1.68438,1.12174
4,500,1.02566,0.65734,0.95498,1.10847
5,600,1.03219,0.64932,0.71874,1.09481
6,700,1.03350,0.64227,0.61045,1.08644
7,800,0.98915,0.63374,0.54438,1.07884
8,900,1.00301,0.62574,0.58891,1.06514
9,1000,1.02226,0.61802,0.54270,1.04657
10,1100,1.02196,0.60981,0.56541,1.02868
11,1200,1.02089,0.60176,0.57124,1.01006
12,1300,1.03680,0.59475,0.59990,0.99607
13,1400,0.98196,0.58750,0.61457,0.97790
14,1500,1.00852,0.57896,0.62565,0.96561
15,1600,1.03876,0.57209,0.65715,0.94429
16,1700,1.00560,0.56366,0.66229,0.92615
17,1800,1.00090,0.55666,0.71031,0.90891
18,1900,0.96999,0.54979,0.69362,0.89250
19,2000,1.01178,0.54356,0.66701,0.87844
20,2100,1.03110,0.53620,0.68463,0.86251
21,2200,1.00300,0.52948,0.74309,0.84702
22,2300,1.01331,0.52249,0.76516,0.82941
23,2400,1.00221,0.51618,0.78439,0.81621
24,2500,1.03012,0.50902,0.73313,0.79959
25,2600,0.99090,0.50281,0.75411,0.78539
26,2700,1.01723,0.49689,0.88321,0.77359
27,2800,1.01416,0.48940,0.86832,0.76184
28,2900,1.00789,0.48382,0.82683,0.74683
29,3000,1.00305,0.47736,0.79727,0.73297
30,3100,0.99133,0.47161,0.75086,0.72157
31,3200,1.02418,0.46521,0.98390,0.70914
32,3300,1.00507,0.45888,0.87658,0.69718
33,3400,1.00541,0.45362,0.92332,0.68606
34,3500,1.00306,0.44696,0.89885,0.67359
35,3600,1.02718,0.44126,0.83411,0.66295
36,3700,1.03984,0.43511,0.86545,0.65254
37,3800,0.97931,0.42959,0.88101,0.64087
38,3900,0.98487,0.42356,0.89084,0.63188
39,4000,0.99298,0.41782,1.03366,0.62214
40,4100,1.00304,0.41183,0.92576,0.61165
41,4200,1.00457,0.40604,0.95645,0.60070
42,4300,1.02563,0.40039,0.85098,0.59248
43,4400,1.04286,0.39533,0.93617,0.58355
44,4500,1.02295,0.38908,0.86076,0.57443
45,4600,0.99558,0.38419,0.93925,0.56616
46,4700,0.99549,0.37830,1.00673,0.55619
47,4800,0.99501,0.37258,1.00671,0.54940
48,4900,1.01145,0.36745,0.88837,0.53630
49,5000,1.01242,0.36176,1.04086,0.52962
50,5100,1.00631,0.35607,0.88361,0.52348
51,5200,0.99265,0.35113,0.94314,0.51404
52,5300,1.02096,0.34580,1.11020,0.50650
53,5400,0.97978,0.34042,0.97846,0.49876
54,5500,1.00566,0.33481,1.01719,0.49004
55,5600,1.00436,0.32950,0.93437,0.48414
56,5700,1.00461,0.32357,0.99288,0.47525
57,5800,0.99117,0.31854,0.99973,0.46929
58,5900,0.99497,0.31308,1.15218,0.46184
59,6000,1.00814,0.30780,1.00423,0.45411
60,6100,1.00216,0.30289,1.00315,0.44876
61,6200,0.99430,0.29777,1.05402,0.44063
62,6300,1.02651,0.29264,1.02463,0.43534
63,6400,0.99985,0.28793,1.07856,0.42851
64,6500,1.04224,0.28276,1.05695,0.41936
65,6600,0.99431,0.27809,1.07326,0.41508
66,6700,1.04370,0.27324,0.93249,0.40696
67,6800,0.98682,0.26843,0.86242,0.40157
68,6900,0.99250,0.26386,1.07872,0.39619
69,7000,0.98951,0.25903,0.93886,0.38978
70,7100,1.02371,0.25457,1.03822,0.38438
71,7200,0.96866,0.24950,1.01785,0.37812
72,7300,0.98107,0.24442,0.92912,0.37315
73,7400,1.02152,0.23979,1.01154,0.36672
74,7500,1.03023,0.23484,0.98026,0.36045
75,7600,1.03279,0.23028,0.83049,0.35423
76,7700,0.98267,0.22528,0.96377,0.34933
77,7800,0.99220,0.22062,0.83985,0.34636
78,7900,0.98805,0.21681,1.10086,0.33969
79,8000,0.98216,0.21223,0.91357,0.33407
80,8100,0.97272,0.20731,0.98162,0.33022
81,8200,0.99393,0.20364,1.02954,0.32430
82,8300,1.02239,0.19878,0.90685,0.32022
83,8400,1.04881,0.19482,0.87290,0.31469
84,8500,1.02269,0.19051,0.95598,0.31012
85,8600,1.00101,0.18613,1.08495,0.30528
86,8700,1.00369,0.18276,1.09762,0.30074
87,8800,1.00880,0.17838,0.81050,0.29679
88,8900,0.99366,0.17462,0.94451,0.29156
89,9000,1.02433,0.17091,0.89224,0.28802
90,9100,1.05270,0.16686,0.99833,0.28454
91,9200,1.04426,0.16302,1.06255,0.27959
92,9300,0.96373,0.15927,0.91554,0.27646
93,9400,0.95964,0.15560,0.90441,0.27149
94,9500,1.03518,0.15186,0.87790,0.26611
95,9600,1.00846,0.14817,0.85967,0.26309
96,9700,1.00224,0.14488,0.95211,0.25876
97,9800,0.99305,0.14127,0.89542,0.25514
98,9900,0.96836,0.13782,0.91861,0.25056
99,10000,1.00387,0.13437,0.89149,0.24714
100,10100,0.96557,0.13132,0.89590,0.24509
101,10200,1.00648,0.12771,0.87167,0.24023
