iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value
170,17100,-15.54469,1.49924,0.19569,-13.92988,1.64826,0.19478,-13.83025,1.71177,0.19174
171,17200,-15.37635,1.60348,0.19450,-13.80196,1.71484,0.19717,-13.63555,1.62028,0.18976
172,17300,-15.50809,1.74366,0.19412,-13.75632,1.65717,0.19514,-13.67763,1.61324,0.19182
173,17400,-15.29820,1.95980,0.19359,-13.79925,1.57784,0.19400,-13.63405,1.71970,0.18952
174,17500,-15.33594,1.65565,0.19486,-13.67729,1.62034,0.19453,-13.55128,1.61772,0.18793
175,17600,-15.29949,1.42546,0.19542,-13.70565,1.62046,0.19348,-13.49246,1.64367,0.18767
176,17700,-15.34285,1.61841,0.19462,-13.63377,1.55979,0.19395,-13.57238,1.71706,0.19026
177,17800,-15.26451,1.61033,0.19274,-13.55235,1.64212,0.19329,-13.42750,1.63293,0.18684
178,17900,-15.20481,1.43245,0.19344,-13.71958,1.67872,0.19429,-13.44096,1.64531,0.18789
179,18000,-15.12408,1.70549,0.19285,-13.50677,1.67259,0.19433,-13.45398,1.69299,0.18826
180,18100,-15.19028,1.51408,0.19280,-13.57268,1.59787,0.19139,-13.41404,1.64525,0.18793
181,18200,-15.10246,1.37669,0.19254,-13.53996,1.64286,0.19273,-13.33746,1.61676,0.18817
182,18300,-15.04811,1.48768,0.19069,-13.51803,1.60481,0.19171,-13.39825,1.71862,0.18606
183,18400,-15.06537,1.89689,0.19245,-13.45789,1.63096,0.19101,-13.25001,1.63389,0.18398
184,18500,-14.97051,1.67801,0.19150,-13.39922,1.60177,0.19046,-13.29394,1.64048,0.18705
185,18600,-14.99090,1.39113,0.19249,-13.34567,1.58479,0.19019,-13.12611,1.63830,0.18581
186,18700,-14.96154,1.47109,0.19008,-13.36780,1.63411,0.18890,-13.08340,1.69498,0.18505
187,18800,-14.82228,1.63106,0.18889,-13.34776,1.65246,0.19061,-13.21158,1.65280,0.18671
188,18900,-14.88639,1.50514,0.19003,-13.30527,1.61044,0.19027,-13.23666,1.61564,0.18435
189,19000,-14.85251,1.44116,0.19000,-13.35185,1.61809,0.19035,-13.23645,1.64934,0.18495
190,19100,-14.74683,1.63017,0.18838,-13.21371,1.64168,0.18925,-13.13087,1.64611,0.18529
191,19200,-14.76567,1.59783,0.18972,-13.18086,1.64405,0.18860,-13.11164,1.58748,0.18386
192,19300,-14.80276,1.72387,0.18786,-13.27771,1.64011,0.18843,-13.03962,1.59930,0.18411
193,19400,-14.68650,1.33717,0.18682,-13.20665,1.66340,0.18937,-13.13518,1.62949,0.18403
194,19500,-14.59842,1.68791,0.18653,-13.25520,1.63319,0.19164,-13.03687,1.69117,0.18430
195,19600,-14.59214,1.55686,0.18872,-13.18380,1.59695,0.18931,-13.00180,1.71866,0.18305
196,19700,-14.53913,1.72114,0.18655,-13.16156,1.59332,0.18687,-13.00059,1.65184,0.18103
197,19800,-14.58954,1.58031,0.18651,-13.06363,1.59874,0.18602,-13.01063,1.71569,0.18395
198,19900,-14.54941,1.64997,0.18896,-13.14163,1.60996,0.18767,-13.03439,1.64350,0.18077
199,20000,-14.48620,1.63530,0.18777,-13.09343,1.64357,0.18801,-12.84728,1.68016,0.18177
200,20100,-14.52333,1.46568,0.18886,-12.99921,1.59971,0.18659,-12.82103,1.61347,0.17951
201,20200,-14.49467,1.49225,0.18839,-12.96930,1.63851,0.18760,-12.80464,1.62300,0.18101
202,20300,-14.51021,1.37584,0.18726,-12.98139,1.57530,0.18579,-12.76909,1.60179,0.17955
