iteration,episode,1_iql_loss,2_iql_loss
103,10400,0.98394,0.91673
104,10500,1.00131,0.97915
105,10600,0.96530,0.96755
106,10700,1.01860,0.96682
107,10800,1.05049,0.92046
108,10900,0.89389,1.01780
109,11000,0.90836,0.92602
110,11100,0.96062,0.92675
111,11200,0.93719,0.97166
112,11300,1.11260,0.96461
113,11400,1.05202,0.89322
114,11500,1.02569,0.96418
115,11600,1.01991,0.96779
116,11700,0.93656,0.91701
117,11800,1.04717,1.00760
118,11900,1.13202,1.03334
119,12000,0.84894,0.95723
120,12100,1.00640,0.95751
121,12200,1.03456,0.97738
122,12300,1.01314,0.84871
123,12400,0.98271,0.90673
124,12500,1.05429,0.94414
125,12600,1.03682,1.07686
126,12700,1.02647,0.93388
127,12800,0.99943,0.86877
128,12900,1.04838,0.95575
129,13000,0.85522,0.96705
130,13100,0.99216,0.79799
131,13200,1.09865,1.05725
132,13300,1.03921,0.91740
133,13400,0.93937,0.93637
134,13500,0.85728,0.92726
135,13600,0.97248,0.95807
136,13700,1.02597,0.96129
137,13800,0.94028,0.84127
138,13900,1.03073,0.92890
139,14000,0.97200,1.04760
140,14100,0.99513,0.91885
141,14200,0.98115,0.92744
142,14300,0.99160,0.83818
143,14400,0.95842,1.04153
144,14500,0.87033,1.13931
145,14600,1.05619,1.08420
146,14700,0.92534,1.02561
147,14800,0.85722,1.00378
148,14900,0.97879,1.02263
149,15000,1.09655,1.00217
150,15100,1.00891,0.93907
151,15200,1.00118,1.00251
152,15300,1.00997,1.07652
153,15400,1.03492,0.95837
154,15500,0.98899,1.00480
155,15600,0.89834,0.97483
156,15700,1.10009,0.87252
157,15800,1.07148,0.99692
158,15900,1.03917,0.97840
159,16000,1.06473,0.99923
160,16100,1.02701,0.95911
161,16200,0.99585,0.99180
162,16300,0.98886,0.96640
163,16400,0.99011,0.95407
164,16500,0.87900,0.95016
165,16600,1.11204,0.96616
166,16700,0.91889,1.07828
167,16800,1.14930,1.04248
168,16900,0.86548,0.97952
169,17000,0.94022,0.95698
170,17100,0.93152,0.87294
171,17200,0.98326,1.08841
172,17300,1.03431,0.91679
173,17400,0.91324,0.89742
174,17500,1.08495,0.96478
175,17600,0.94939,0.96368
176,17700,0.94359,0.86165
177,17800,1.16890,0.92969
178,17900,1.00630,0.96925
179,18000,0.94088,0.82855
180,18100,1.06120,1.02585
181,18200,1.02005,0.97053
182,18300,0.98396,0.92878
183,18400,1.04259,1.07864
184,18500,1.12145,1.00287
185,18600,1.08523,1.00227
186,18700,1.04324,1.00650
187,18800,0.96349,0.94049
188,18900,0.90725,0.93236
189,19000,0.95163,0.94387
190,19100,0.97704,1.02792
191,19200,1.15974,0.95153
192,19300,1.09445,1.07693
193,19400,0.93629,0.88881
194,19500,0.98556,0.90741
195,19600,0.89411,1.00243
196,19700,0.97477,0.97080
197,19800,0.95302,0.98961
198,19900,1.05573,0.93282
199,20000,1.01535,0.97487
200,20100,1.06357,1.01410
201,20200,1.02776,0.88348
202,20300,1.16022,0.94121
203,20400,0.95130,0.94069
204,20500,1.04279,0.98194
205,20600,0.88772,0.97005
206,20700,1.02427,0.92545
207,20800,0.95061,1.10589
208,20900,0.92994,1.04918
209,21000,1.00390,1.08281
210,21100,1.06103,1.00752
211,21200,0.97465,0.99576
212,21300,0.92491,0.87202
213,21400,1.10361,0.97557
214,21500,1.08396,0.91819
215,21600,1.00903,1.00247
216,21700,0.91922,1.02685
217,21800,1.09798,1.02645
218,21900,1.02713,1.01634
219,22000,1.07692,0.98901
220,22100,1.09735,1.03243
221,22200,1.02767,0.93486
222,22300,0.94423,1.03866
223,22400,1.07207,0.97001
224,22500,1.09484,1.05871
225,22600,0.94952,0.90543
226,22700,1.03578,0.93927
227,22800,1.13174,1.01195
228,22900,0.89680,0.92593
229,23000,1.00758,1.01717
230,23100,0.96240,0.95202
231,23200,1.00396,1.06700
232,23300,1.03432,1.02122
233,23400,0.88968,0.97757
234,23500,0.99622,0.92135
235,23600,1.03121,1.09653
236,23700,0.95165,0.97969
237,23800,0.98843,0.95046
238,23900,0.98881,0.98129
239,24000,0.97408,0.99411
240,24100,0.97924,0.94522
241,24200,1.25422,0.90353
242,24300,0.95131,0.93237
243,24400,1.05148,1.03322
244,24500,1.03212,0.99011
245,24600,0.92701,0.98779
246,24700,0.96082,0.94848
247,24800,0.98926,0.99896
248,24900,1.04946,0.99312
