iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value,3_maddpg_actor_loss,3_maddpg_critic_loss,3_count_value,4_maddpg_actor_loss,4_maddpg_critic_loss,4_count_value
42,4300,-10.27201,1.55082,0.17924,-10.00697,1.70599,0.18212,-9.96750,1.43220,0.18066,-10.14669,1.19726,0.18008
43,4400,-10.32230,1.57800,0.18111,-10.17692,1.51910,0.18032,-10.10199,1.65644,0.18001,-10.25344,1.29647,0.18038
44,4500,-10.56729,1.61361,0.17986,-10.31400,1.74404,0.18091,-10.26921,1.51944,0.17912,-10.27923,1.20289,0.17861
45,4600,-10.55235,1.52933,0.17997,-10.44716,1.46926,0.17821,-10.36846,1.52759,0.18008,-10.55333,1.27815,0.18079
46,4700,-10.71963,1.55839,0.18085,-10.56839,1.48058,0.17949,-10.51623,1.59787,0.18061,-10.52980,1.18040,0.18022
47,4800,-10.79415,1.52207,0.18009,-10.75274,1.70986,0.18172,-10.59103,1.48701,0.17904,-10.71253,1.33578,0.17994
48,4900,-10.95806,1.61258,0.17990,-10.91659,1.50365,0.17956,-10.79208,1.60597,0.18141,-10.85285,1.20219,0.17884
49,5000,-11.07781,1.42305,0.17848,-10.98778,1.58773,0.18028,-10.90693,1.40057,0.17810,-10.95904,1.18151,0.17904
50,5100,-11.20664,1.65987,0.17834,-11.13304,1.84995,0.17879,-11.01960,1.54956,0.18021,-11.26755,1.41859,0.17802
51,5200,-11.25405,1.49947,0.17907,-11.15401,1.55806,0.18054,-11.09056,1.71945,0.17869,-11.21574,1.27540,0.17919
52,5300,-11.37222,1.47613,0.17931,-11.33799,1.50473,0.17933,-11.20782,1.59500,0.17930,-11.40497,1.08396,0.17750
53,5400,-11.53121,1.46390,0.17918,-11.36669,1.43138,0.17741,-11.24943,1.61144,0.17829,-11.57762,1.18750,0.17784
54,5500,-11.61108,1.47797,0.17715,-11.47855,1.43802,0.17734,-11.37810,1.52791,0.17814,-11.75414,1.30047,0.17784
55,5600,-11.70136,1.64803,0.17687,-11.63897,1.50564,0.17652,-11.49249,1.45825,0.17640,-11.90872,1.27754,0.17662
56,5700,-11.82264,1.61681,0.17808,-11.74919,1.64354,0.17824,-11.58848,1.52272,0.17877,-12.01479,1.27334,0.17877
57,5800,-11.91099,1.48039,0.17830,-11.91013,1.51312,0.17695,-11.85268,1.68200,0.17715,-12.21736,1.41018,0.17765
58,5900,-12.12829,1.47314,0.17791,-12.08186,1.48274,0.17760,-11.76386,1.95192,0.17630,-12.24349,1.35554,0.17816
59,6000,-12.23050,1.56220,0.17916,-12.20114,1.56414,0.17800,-12.07455,1.54786,0.17705,-12.51673,1.61807,0.17896
60,6100,-12.35173,1.67455,0.17882,-12.18642,1.44603,0.17703,-12.10909,1.61545,0.17772,-12.44749,1.27960,0.17689
61,6200,-12.49712,1.77444,0.17605,-12.34543,1.65772,0.17752,-12.20251,1.65118,0.17856,-12.64881,1.31763,0.17701
62,6300,-12.51299,1.55334,0.17681,-12.51960,1.53562,0.17710,-12.45007,1.60202,0.17764,-12.73599,1.30539,0.17681
63,6400,-12.65700,1.47108,0.17818,-12.63805,1.75406,0.17607,-12.43766,1.49044,0.17729,-12.97409,1.29659,0.17710
64,6500,-12.73879,1.48188,0.17752,-12.68452,1.79468,0.17666,-12.61326,1.64030,0.17764,-13.10339,1.39209,0.17718
65,6600,-12.81669,1.53908,0.17665,-12.82919,1.71655,0.17840,-12.68025,1.55856,0.17646,-13.12477,1.38914,0.17635
66,6700,-13.05557,1.60748,0.17829,-12.92797,1.62286,0.17591,-12.76203,1.45195,0.17679,-13.25451,1.26783,0.17750
67,6800,-13.19743,1.59726,0.17753,-13.10389,1.56001,0.17710,-12.89732,1.63522,0.17809,-13.42447,1.32283,0.17514
68,6900,-13.34141,1.59998,0.17864,-13.17188,1.54823,0.17887,-12.94468,1.63753,0.17759,-13.45170,1.38221,0.17620
69,7000,-13.34720,1.46760,0.17820,-13.22680,1.57048,0.17780,-13.06428,1.88698,0.17733,-13.57326,1.25876,0.17688
70,7100,-13.48568,1.45724,0.17734,-13.36612,1.61355,0.17793,-13.26813,1.77587,0.17636,-13.70076,1.19143,0.17646
71,7200,-13.61670,1.55796,0.17891,-13.51667,1.63407,0.17907,-13.29076,1.68631,0.17884,-13.75633,1.27906,0.17765
72,7300,-13.67962,1.54005,0.17891,-13.71030,1.62081,0.18018,-13.35974,1.43948,0.17746,-13.95791,1.13796,0.17906
73,7400,-13.88511,1.52823,0.17847,-13.86751,1.68603,0.17851,-13.51300,1.63701,0.17863,-14.14420,1.23029,0.17944
74,7500,-13.90785,1.40379,0.17771,-13.94238,1.54130,0.17848,-13.57592,1.59253,0.17806,-14.25393,1.19706,0.17955
75,7600,-14.11629,1.44246,0.17903,-14.05605,1.67977,0.18011,-13.70350,1.80798,0.17984,-14.30239,1.20003,0.18133
76,7700,-14.25272,1.60263,0.17919,-14.15231,1.52399,0.17951,-13.78373,1.75166,0.18064,-14.58829,1.18524,0.18052
77,7800,-14.35661,1.61568,0.17821,-14.28816,1.68684,0.17850,-13.98252,1.60814,0.18062,-14.61889,1.18677,0.18098
78,7900,-14.50863,1.54211,0.17873,-14.42356,1.64018,0.18026,-14.11065,1.68902,0.18071,-14.80688,1.20854,0.18007
79,8000,-14.58478,1.73240,0.18062,-14.65953,1.73178,0.17936,-14.16392,1.51787,0.18095,-14.85363,1.30236,0.17935
80,8100,-14.72458,1.86902,0.18071,-14.62677,1.62924,0.18061,-14.33458,1.70946,0.18184,-15.05447,1.20551,0.18227
81,8200,-14.83465,1.57182,0.18112,-14.69795,1.55624,0.17946,-14.31879,1.69921,0.18047,-15.07504,1.44157,0.18141
82,8300,-15.05515,1.62614,0.18168,-14.87893,1.50241,0.18164,-14.52605,1.57575,0.18146,-15.21374,1.77766,0.18277
83,8400,-15.22437,1.58607,0.18242,-14.94624,1.66112,0.18077,-14.68634,1.65291,0.18101,-15.16635,1.58306,0.17892
84,8500,-15.31430,1.43186,0.18232,-15.14255,1.64211,0.18211,-14.75786,1.76897,0.18172,-15.46749,1.35347,0.18185
85,8600,-15.43209,1.47796,0.18354,-15.29089,1.62038,0.18214,-15.08167,2.02441,0.18309,-15.50851,1.17383,0.18072
86,8700,-15.63089,1.63852,0.18233,-15.39459,1.56497,0.18507,-15.01424,1.69843,0.18236,-15.56085,1.28010,0.18122
87,8800,-15.66581,1.71240,0.18223,-15.45676,1.72500,0.18211,-15.11986,1.87788,0.18335,-15.77494,1.43470,0.18255
88,8900,-15.86449,1.59049,0.18271,-15.65948,1.72719,0.18187,-15.41245,1.65816,0.18407,-15.88932,1.32650,0.18307
89,9000,-15.95359,1.59130,0.18471,-15.77899,1.79563,0.18509,-15.43427,1.64873,0.18333,-15.96272,1.19249,0.18304
90,9100,-16.02785,1.57312,0.18363,-15.99275,1.72653,0.18385,-15.56728,1.72088,0.18548,-16.00163,1.18074,0.18317
91,9200,-16.12838,1.93901,0.18286,-16.19987,1.83375,0.18366,-15.81002,1.74001,0.18379,-16.11373,1.11815,0.18257
92,9300,-16.28277,1.74967,0.18508,-16.15214,1.83462,0.18399,-15.85625,1.94710,0.18499,-16.27579,1.35484,0.18531
93,9400,-16.38575,1.70519,0.18283,-16.23737,1.74075,0.18370,-15.92775,1.85920,0.18391,-16.39944,1.46487,0.18598
94,9500,-16.51538,1.75180,0.18516,-16.61078,1.62456,0.18397,-16.13317,1.76728,0.18335,-16.36008,1.24178,0.18421
95,9600,-16.63221,2.03519,0.18390,-16.55800,1.65987,0.18472,-16.21162,1.66566,0.18315,-16.55475,1.35559,0.18282
96,9700,-16.74686,1.78762,0.18494,-16.60791,1.57163,0.18473,-16.41533,1.89792,0.18358,-16.73641,1.75089,0.18418
97,9800,-16.96798,1.57931,0.18322,-16.69073,1.67084,0.18369,-16.46237,1.70113,0.18552,-16.69615,1.41933,0.18305
98,9900,-17.04336,1.63658,0.18450,-16.83209,1.59079,0.18439,-16.61115,1.91530,0.18531,-16.85772,1.32928,0.18366
99,10000,-17.12305,1.60623,0.18498,-16.91525,1.64720,0.18272,-16.57786,1.91367,0.18244,-16.82248,1.22324,0.18280
100,10100,-17.21482,1.86669,0.18304,-17.13612,1.70402,0.18332,-16.72547,1.91957,0.18406,-16.94979,1.14681,0.18215
101,10200,-17.27045,1.72602,0.18327,-17.16250,1.64862,0.18667,-16.88066,1.82933,0.18457,-17.02913,1.23506,0.18445
102,10300,-17.33760,1.59852,0.18291,-17.25644,1.66811,0.18316,-16.95319,1.80218,0.18449,-17.13285,1.26101,0.18282
103,10400,-17.38971,1.69694,0.18397,-17.41415,1.81581,0.18602,-17.14956,2.26097,0.18392,-17.11523,1.23639,0.18189
104,10500,-17.51834,1.61326,0.18424,-17.44034,1.83301,0.18184,-16.99298,2.55690,0.18355,-17.30448,1.26863,0.18339
105,10600,-17.55561,1.73018,0.18203,-17.51956,1.64953,0.18236,-17.20806,1.76971,0.18200,-17.32503,1.29109,0.18207
106,10700,-17.63095,1.74731,0.18268,-17.55433,1.82555,0.18236,-17.27577,1.86574,0.18368,-17.42057,1.31351,0.18379
107,10800,-17.79617,1.97334,0.18426,-17.58001,1.80722,0.18298,-17.50273,2.19376,0.18260,-17.41619,1.22472,0.18021
108,10900,-17.78266,2.06216,0.18299,-17.67581,1.81533,0.18242,-17.36641,2.14270,0.18108,-17.51930,1.23164,0.18215
109,11000,-17.79814,1.69632,0.18332,-17.73162,2.18196,0.18367,-17.44370,2.16949,0.18159,-17.54724,1.21382,0.18157
110,11100,-17.83472,1.67315,0.18340,-17.65409,1.73006,0.18068,-17.56410,2.04244,0.18166,-17.62200,1.29657,0.18159
111,11200,-17.83323,1.68482,0.18018,-17.79599,2.00377,0.18180,-17.67824,2.06066,0.18259,-17.66943,1.25588,0.18039
112,11300,-17.86355,1.75769,0.18011,-17.74835,2.04788,0.18168,-17.69907,2.24566,0.18160,-17.71038,1.25056,0.18178
113,11400,-17.89663,1.91264,0.18171,-17.90495,1.98993,0.18162,-17.79509,1.99435,0.17866,-17.67961,1.33090,0.18089
114,11500,-17.93604,1.83229,0.18320,-17.79187,1.93272,0.18144,-17.80336,2.06374,0.18161,-17.74456,1.35516,0.18106
115,11600,-18.01336,1.98278,0.18175,-17.96468,1.94675,0.18095,-17.88854,2.05869,0.18153,-17.85324,1.41139,0.18278
116,11700,-17.99134,2.04802,0.17999,-17.95354,2.45887,0.18139,-17.93332,2.44267,0.17965,-17.82851,1.25378,0.18069
117,11800,-18.02890,1.70421,0.18048,-17.81904,2.24836,0.18158,-17.80538,2.87687,0.18105,-17.91545,1.32452,0.17941
118,11900,-18.09093,1.72574,0.18003,-18.06357,1.98103,0.17974,-18.02886,2.55131,0.18295,-17.96187,1.31550,0.18007
119,12000,-18.17183,1.69555,0.18190,-17.95301,1.86705,0.18082,-17.91190,2.25762,0.18070,-17.99731,1.32320,0.18024
120,12100,-18.22373,1.76150,0.18088,-17.93893,1.84899,0.18096,-18.05669,2.15900,0.17840,-17.99081,1.38061,0.18024
121,12200,-18.33595,1.84645,0.18025,-18.00338,1.84715,0.18018,-18.17909,1.95982,0.18206,-17.99725,1.36781,0.18097
122,12300,-18.36518,2.43462,0.18008,-17.98336,1.64117,0.18005,-18.23530,2.11174,0.17818,-18.09223,1.38497,0.18137
123,12400,-18.32804,2.15922,0.18024,-17.98021,1.97323,0.18039,-18.23022,2.19146,0.17936,-18.12121,1.27518,0.17855
124,12500,-18.48022,2.10937,0.18082,-17.97969,1.94392,0.17992,-18.21269,2.11419,0.17971,-18.22363,1.37083,0.18202
125,12600,-18.53047,2.10969,0.18011,-18.07235,1.65936,0.17946,-18.30009,2.04139,0.17888,-18.21571,1.31060,0.17946
126,12700,-18.52633,2.03540,0.17848,-18.02291,1.81512,0.17962,-18.33056,2.35746,0.17976,-18.24338,1.38459,0.17994
127,12800,-18.59111,2.52554,0.18036,-18.03776,1.96295,0.18172,-18.31939,2.16509,0.17896,-18.23138,1.41614,0.17883
128,12900,-18.70137,2.18851,0.18073,-18.06909,1.83629,0.18038,-18.47980,2.29293,0.18075,-18.26310,1.37860,0.17987
129,13000,-18.69813,2.18576,0.18160,-17.99060,1.85151,0.17899,-18.54264,2.59749,0.18056,-18.29024,1.37182,0.17993
130,13100,-18.77325,1.93068,0.17913,-18.13645,1.71493,0.17920,-18.45677,2.49115,0.18097,-18.35182,1.28935,0.17996
131,13200,-18.81585,2.05516,0.17942,-18.31242,1.92825,0.18014,-18.47202,2.26848,0.17969,-18.42947,1.25172,0.18007
132,13300,-18.82524,2.17823,0.18140,-18.30598,1.78643,0.18153,-18.61022,2.06062,0.17943,-18.40495,1.31621,0.18002
133,13400,-18.99794,2.27930,0.17955,-18.34387,1.82338,0.18035,-18.61414,2.02734,0.17822,-18.44391,1.35108,0.18115
134,13500,-18.99689,2.23750,0.17920,-18.34657,1.73676,0.17989,-18.84328,2.07294,0.18004,-18.37768,1.35873,0.18008
135,13600,-18.99799,2.19381,0.17924,-18.37690,1.71806,0.18056,-18.75548,2.05189,0.18081,-18.48074,1.35923,0.17912
136,13700,-19.16298,2.28446,0.17874,-18.72206,2.06127,0.18154,-18.86711,2.14748,0.18141,-18.49107,1.36054,0.17942
137,13800,-19.18462,2.29019,0.18007,-18.62083,1.81792,0.17939,-18.90066,2.20828,0.17997,-18.48482,1.35157,0.18051
138,13900,-19.32598,3.12609,0.18003,-18.67311,2.37659,0.18095,-18.98727,2.07409,0.18116,-18.49362,1.34931,0.18079
139,14000,-19.31279,2.33269,0.18052,-18.71426,2.11920,0.17981,-19.13249,1.95870,0.18044,-18.52714,1.41093,0.18272
140,14100,-19.45857,2.11377,0.18017,-18.77735,1.82158,0.18035,-19.14579,1.99309,0.17895,-18.57522,1.32978,0.18109
141,14200,-19.56794,2.23782,0.18053,-18.86106,1.94393,0.18084,-19.12287,2.07283,0.18042,-18.51038,1.39339,0.18263
142,14300,-19.67097,2.17813,0.18236,-18.96626,1.77328,0.18125,-19.18909,2.08228,0.18051,-18.61685,1.28824,0.18251
143,14400,-19.87063,2.68100,0.18432,-19.07281,1.75246,0.17993,-19.45752,2.17775,0.18134,-18.66973,1.36669,0.18211
144,14500,-19.81719,2.59972,0.18146,-19.43287,2.47342,0.18310,-19.51458,2.08859,0.18238,-18.64006,1.37405,0.18299
145,14600,-19.95814,2.72317,0.18205,-19.18183,2.08961,0.18083,-19.54150,2.23209,0.18063,-18.70365,1.33766,0.18259
146,14700,-19.98395,2.54306,0.18145,-19.38437,2.24291,0.18215,-19.74451,2.14213,0.18240,-18.64396,1.42127,0.18455
147,14800,-20.17980,2.40737,0.18080,-19.45107,1.81271,0.18022,-19.80265,2.52276,0.18151,-18.76915,1.36338,0.18063
148,14900,-20.21238,2.39892,0.18124,-19.55025,1.92419,0.18233,-19.95366,2.40811,0.18059,-18.73039,1.34433,0.18168
149,15000,-20.41985,2.24986,0.18227,-19.54010,1.75716,0.18192,-19.89456,2.18914,0.18046,-18.79579,1.37194,0.18076
150,15100,-20.39472,2.66159,0.18344,-19.62193,1.74472,0.18082,-20.01481,2.44698,0.18216,-18.71825,1.32814,0.18015
151,15200,-20.58178,2.52988,0.18285,-19.73615,1.76346,0.18271,-20.14480,2.52106,0.18267,-18.83141,1.43792,0.18143
152,15300,-20.49776,2.56130,0.18312,-19.71076,1.83813,0.18087,-20.31352,2.19958,0.18090,-18.74487,1.34975,0.18171
153,15400,-20.52917,2.45903,0.18154,-19.95439,1.78288,0.18148,-20.23621,3.08796,0.18283,-18.75104,1.47047,0.18388
154,15500,-20.53864,2.52542,0.18149,-19.97764,2.13467,0.18204,-20.27311,2.60510,0.18295,-18.78691,1.39730,0.18332
155,15600,-20.86785,3.27403,0.18419,-20.04822,2.45470,0.18291,-20.20744,2.45040,0.18131,-18.81237,1.37218,0.18008
156,15700,-20.71102,2.83920,0.18098,-20.04729,3.72404,0.17999,-20.51648,2.53291,0.18124,-18.83309,1.34488,0.17931
157,15800,-20.88653,2.13203,0.18236,-19.92278,2.44920,0.18031,-20.42157,2.37193,0.18231,-18.73595,1.38467,0.18117
158,15900,-20.87246,2.28208,0.18291,-20.24810,2.13829,0.18361,-20.51438,2.34760,0.18250,-18.79534,1.37087,0.18110
159,16000,-21.18402,2.64204,0.18282,-20.22796,1.81102,0.18129,-20.54347,2.50757,0.18353,-18.80427,1.40621,0.18118
160,16100,-20.94099,2.43954,0.18199,-20.26563,2.18443,0.18046,-20.59819,2.56846,0.18062,-18.78010,1.44965,0.18184
161,16200,-21.15992,2.53666,0.18018,-20.43879,2.39898,0.18435,-20.78037,2.20928,0.18154,-18.75605,1.60584,0.18094
162,16300,-21.11782,2.48679,0.17938,-20.41751,2.11855,0.18184,-20.78948,2.12507,0.18405,-18.77639,1.41351,0.18170
163,16400,-20.97497,2.58620,0.18354,-20.48017,2.20693,0.18381,-20.85026,2.16455,0.18180,-18.81281,1.36989,0.18160
164,16500,-21.06721,2.56794,0.18185,-20.48313,2.23270,0.18205,-20.79523,2.15249,0.18321,-18.83669,1.33946,0.18135
165,16600,-21.00897,2.57207,0.18096,-20.38650,2.23632,0.18129,-20.67652,2.54282,0.17959,-18.79663,1.38274,0.18292
166,16700,-21.16312,2.35822,0.18151,-20.40609,2.30295,0.17989,-20.94609,2.31302,0.18121,-18.82875,1.35107,0.18149
167,16800,-21.10990,2.56602,0.18270,-20.49204,2.63763,0.18283,-21.14957,2.71855,0.18243,-18.89984,1.35055,0.18293
168,16900,-21.42183,3.28108,0.18386,-20.53437,2.21733,0.18299,-21.19305,2.76762,0.18128,-18.80110,1.41603,0.18020
169,17000,-21.17387,2.39342,0.18217,-20.59661,2.05295,0.18066,-21.14622,2.52643,0.18288,-18.85106,1.45027,0.18087
170,17100,-21.20474,2.20827,0.18192,-20.48453,2.13882,0.18098,-21.11630,2.16772,0.18201,-18.84567,1.47099,0.18027
171,17200,-21.24109,2.56972,0.18270,-20.71409,2.05197,0.18250,-21.06599,2.52493,0.18188,-18.79933,1.41820,0.18142
172,17300,-21.15325,2.46167,0.18093,-20.63701,1.97142,0.18180,-21.18926,2.34021,0.18065,-18.87323,1.46430,0.18174
173,17400,-21.27683,2.51810,0.18327,-20.66963,1.96226,0.18023,-21.11594,2.44164,0.18099,-18.93827,1.38238,0.18105
174,17500,-21.39905,2.40427,0.18232,-20.73303,2.13776,0.18301,-21.30942,2.21885,0.18307,-18.99173,1.41294,0.18262
175,17600,-21.28982,2.38151,0.18356,-20.89000,2.08798,0.18242,-21.18570,2.23434,0.18117,-18.88245,1.47699,0.18329
176,17700,-21.36841,2.31623,0.18116,-20.79288,2.18220,0.18075,-21.29254,2.45717,0.18282,-18.97303,1.47006,0.18291
177,17800,-21.33942,2.26193,0.18065,-20.86971,2.02145,0.18189,-21.20093,2.46229,0.18144,-18.89682,1.46041,0.18091
178,17900,-21.33732,2.62905,0.18204,-20.88311,2.08216,0.17999,-21.21798,2.04204,0.18106,-19.17170,1.53867,0.18200
179,18000,-21.16227,2.31045,0.18175,-20.80566,2.08971,0.18291,-21.38922,2.41007,0.18298,-18.94840,1.52292,0.18232
180,18100,-21.29567,2.88289,0.18423,-20.87884,2.06882,0.18288,-21.28914,2.47720,0.18428,-19.05482,1.56023,0.18135
181,18200,-21.21744,2.12178,0.18266,-20.86136,2.06010,0.18260,-21.24721,2.73796,0.18183,-19.03999,1.44731,0.18269
182,18300,-21.26821,2.19990,0.18103,-20.97905,2.12954,0.18301,-21.37915,2.25117,0.18193,-19.05240,1.47140,0.18375
183,18400,-21.05928,2.10357,0.18337,-21.09910,2.11381,0.18131,-21.29387,2.60929,0.18462,-19.04190,1.56742,0.18223
184,18500,-21.31750,2.35117,0.18205,-20.95652,2.12446,0.18382,-21.37773,2.28793,0.18175,-19.07339,1.71632,0.18277
185,18600,-21.27261,2.06274,0.18241,-20.80313,2.30343,0.18156,-21.38746,2.15216,0.18231,-19.13465,1.68229,0.18158
186,18700,-21.24782,2.10416,0.18500,-21.08819,2.54513,0.18370,-21.41947,2.19263,0.18367,-19.18412,1.52640,0.18280
187,18800,-21.33175,2.11249,0.18176,-21.00842,2.58994,0.18322,-21.53954,2.04932,0.18435,-19.14963,1.44883,0.18222
188,18900,-21.27340,2.07851,0.18391,-21.12125,2.51186,0.18408,-21.54989,2.09998,0.18268,-19.23869,1.44270,0.18343
189,19000,-21.20074,2.30484,0.18372,-21.12314,2.35232,0.18360,-21.37093,2.59114,0.18416,-19.29695,1.44993,0.18365
190,19100,-21.13728,2.21601,0.18394,-21.05768,2.21951,0.18194,-21.20407,2.41752,0.18261,-19.32697,1.45637,0.18361
191,19200,-21.21970,2.41674,0.18256,-21.09994,2.26403,0.18377,-21.36938,2.36126,0.18244,-19.33263,1.48964,0.18347
192,19300,-21.15114,2.30173,0.18226,-21.05610,2.85496,0.18209,-21.48526,2.37803,0.18365,-19.35505,1.53124,0.18406
193,19400,-21.12425,3.34546,0.18219,-21.07466,2.61228,0.18123,-21.37193,2.36832,0.18324,-19.33685,1.49336,0.18158
194,19500,-21.05401,2.35554,0.18327,-21.13951,2.40888,0.18405,-21.54700,2.36132,0.18279,-19.56202,1.53134,0.18301
195,19600,-21.01405,2.09387,0.18464,-21.13316,2.24630,0.18312,-21.46754,2.33498,0.18358,-19.49697,1.72194,0.18353
196,19700,-20.97569,2.13307,0.18455,-21.15676,2.23473,0.18404,-21.40209,2.31942,0.18236,-19.62755,1.70134,0.18249
197,19800,-21.01107,2.08518,0.18247,-21.11245,2.19949,0.18372,-21.33061,2.17765,0.18555,-19.54573,1.70881,0.18208
198,19900,-20.92843,2.08614,0.18367,-21.17468,2.05634,0.18202,-21.54370,2.19215,0.18406,-19.60241,1.57309,0.18461
