iteration,episode,1_iql_loss,1_rnd_forward_loss,2_iql_loss,2_rnd_forward_loss
0,100,42.55767,1.37424,43.68741,1.37178
1,200,17.84915,1.36628,17.73144,1.36925
2,300,1.45165,1.34924,3.11473,1.34533
3,400,1.04987,1.32618,1.74732,1.32140
4,500,0.99042,1.31375,1.27243,1.31586
5,600,0.98387,1.29888,1.12635,1.29802
6,700,1.04323,1.27746,1.13710,1.27889
7,800,1.06842,1.26722,1.12461,1.26628
8,900,1.13030,1.25816,0.99094,1.25708
9,1000,0.97951,1.24958,1.07403,1.24890
10,1100,1.04579,1.23914,1.09439,1.23612
11,1200,0.93505,1.22878,1.05284,1.22116
12,1300,1.13984,1.21612,1.09367,1.21795
13,1400,0.92609,1.20590,1.16783,1.21135
14,1500,1.04975,1.19931,1.10121,1.19722
15,1600,1.28324,1.19573,0.96386,1.18776
16,1700,1.04660,1.18307,1.21955,1.17872
17,1800,1.02536,1.17691,1.15894,1.17346
18,1900,0.95312,1.16519,1.08405,1.16417
19,2000,0.98087,1.15396,1.09338,1.15372
20,2100,1.07781,1.14885,1.35197,1.14759
21,2200,1.07534,1.13934,1.29941,1.13856
22,2300,0.97412,1.13014,1.32198,1.12962
23,2400,1.06128,1.12038,1.21424,1.12499
24,2500,0.98792,1.11474,1.26324,1.11270
25,2600,1.01950,1.10578,1.25980,1.10416
26,2700,1.02275,1.09374,1.33725,1.09376
27,2800,0.95166,1.08721,1.29652,1.08291
28,2900,1.12701,1.07455,1.30412,1.07987
29,3000,0.98079,1.06889,1.21494,1.07055
30,3100,1.01604,1.06143,1.34780,1.06257
31,3200,1.01501,1.05538,1.37099,1.05559
32,3300,1.08925,1.04269,1.25321,1.04327
33,3400,1.02246,1.03473,1.49752,1.03816
34,3500,0.95341,1.02809,1.44045,1.02912
35,3600,0.95308,1.01717,1.31499,1.01503
36,3700,0.96884,1.00697,1.30787,1.00790
37,3800,1.00796,0.99952,1.35724,1.00009
38,3900,0.98056,0.99371,1.44120,0.99436
39,4000,0.91258,0.98546,1.29688,0.98570
40,4100,1.02955,0.97841,1.45639,0.98151
41,4200,1.10413,0.96954,1.36607,0.97060
42,4300,1.13706,0.96509,1.66152,0.96097
43,4400,0.90215,0.95122,1.36738,0.95099
44,4500,0.87648,0.94202,1.33685,0.94390
45,4600,1.10915,0.93515,1.48986,0.93566
46,4700,1.12781,0.92631,1.46589,0.92711
47,4800,1.02034,0.91767,1.79780,0.91810
48,4900,0.91879,0.90439,1.34848,0.90420
49,5000,1.12891,0.90279,1.43211,0.89633
50,5100,0.90027,0.88818,1.48517,0.89030
51,5200,1.05575,0.87994,1.48582,0.87667
52,5300,1.11429,0.87196,1.75927,0.87441
53,5400,0.99529,0.86484,1.56850,0.86229
54,5500,0.95993,0.85414,1.27711,0.85212
55,5600,1.12654,0.84699,1.37012,0.84792
56,5700,0.93570,0.83420,1.45402,0.83305
57,5800,0.98956,0.82483,1.42918,0.82518
58,5900,0.97744,0.81467,1.39498,0.82010
59,6000,1.11991,0.80866,1.55879,0.80745
60,6100,1.23878,0.80029,1.65396,0.80455
61,6200,0.98229,0.78794,1.28863,0.78883
62,6300,1.05805,0.77809,1.58428,0.77975
63,6400,0.95272,0.77059,1.31175,0.77110
64,6500,1.00084,0.76042,1.57919,0.76211
65,6600,1.12287,0.75267,1.38242,0.75133
66,6700,0.89547,0.74470,1.29887,0.74305
67,6800,1.08032,0.73571,1.38236,0.73251
68,6900,1.02357,0.72470,1.52678,0.72355
69,7000,1.02112,0.71263,1.50008,0.71404
70,7100,1.05017,0.70568,1.38646,0.70609
71,7200,0.99645,0.69738,1.38098,0.69734
72,7300,1.03307,0.68663,1.42695,0.68623
73,7400,1.12069,0.68142,1.46394,0.67782
74,7500,1.04343,0.67192,1.40533,0.67112
75,7600,1.00955,0.66080,1.38462,0.65961
76,7700,0.97822,0.65231,1.34984,0.64989
77,7800,0.99089,0.64164,1.44672,0.64236
78,7900,1.00194,0.63453,1.28377,0.63447
79,8000,1.13926,0.62749,1.37020,0.62520
80,8100,1.08688,0.61802,1.39311,0.61651
81,8200,1.11443,0.61076,1.29133,0.61033
82,8300,0.92575,0.60158,1.42817,0.60206
83,8400,1.03350,0.59504,1.45626,0.59375
84,8500,1.08198,0.58568,1.35465,0.58614
85,8600,0.97264,0.57553,1.38774,0.57951
86,8700,1.02113,0.56846,1.31951,0.57155
87,8800,0.97173,0.56185,1.22119,0.56013
88,8900,1.06319,0.55267,1.23919,0.55427
89,9000,1.09489,0.54752,1.27076,0.54775
90,9100,1.12418,0.54028,1.23401,0.53635
91,9200,1.04963,0.53087,1.35426,0.53217
92,9300,1.00660,0.52420,1.16109,0.52346
93,9400,0.97674,0.51809,1.32443,0.51885
94,9500,1.08388,0.51234,1.18576,0.51147
95,9600,0.99824,0.50274,1.17818,0.50448
96,9700,1.09462,0.49644,1.20295,0.49493
97,9800,0.94642,0.48958,1.11455,0.48833
98,9900,0.88279,0.48290,1.28099,0.48684
99,10000,1.14767,0.48014,1.06968,0.47765
100,10100,1.03626,0.47352,1.11769,0.47188
101,10200,1.04381,0.46624,1.33483,0.46640
102,10300,1.03791,0.45927,1.18941,0.45969
103,10400,1.00230,0.45718,1.11158,0.45260
104,10500,1.11321,0.45040,1.25452,0.44906
105,10600,0.99246,0.44322,1.03131,0.44042
106,10700,0.89654,0.43767,1.24014,0.43805
107,10800,0.99865,0.43171,1.12406,0.42919
108,10900,0.95868,0.42670,1.08887,0.42526
109,11000,0.87428,0.42123,1.21077,0.42083
110,11100,0.97950,0.41608,1.11836,0.41402
111,11200,0.99921,0.41071,1.21516,0.40949
112,11300,1.10750,0.40524,1.25141,0.40572
113,11400,1.01095,0.40189,1.20362,0.40147
114,11500,0.92693,0.39486,1.14843,0.39584
115,11600,0.99314,0.39105,1.19962,0.39084
116,11700,1.01095,0.38686,1.20580,0.38626
117,11800,0.94757,0.38261,1.16651,0.38258
118,11900,1.01907,0.37892,1.09636,0.37682
119,12000,0.88176,0.37150,1.09256,0.37364
120,12100,0.97321,0.36936,1.13396,0.36969
121,12200,1.11095,0.36389,1.10112,0.36442
122,12300,1.07783,0.36147,1.12026,0.35926
123,12400,1.07969,0.35664,1.14688,0.35708
124,12500,0.87414,0.35393,1.07517,0.35247
125,12600,0.99037,0.34697,1.14648,0.34738
126,12700,1.06228,0.34477,1.10453,0.34438
127,12800,0.96814,0.33929,1.06602,0.34168
128,12900,1.03824,0.33722,1.14356,0.33698
129,13000,1.01048,0.33368,1.11758,0.33239
130,13100,1.03924,0.33001,1.07759,0.33055
131,13200,0.93392,0.32671,1.05636,0.32613
132,13300,1.06670,0.32341,0.97020,0.32268
133,13400,0.89078,0.31920,1.03086,0.31998
134,13500,1.09843,0.31526,1.04731,0.31537
135,13600,0.84145,0.31418,1.00543,0.31207
136,13700,1.06837,0.30927,1.00676,0.30942
137,13800,1.04626,0.30787,1.08135,0.30672
138,13900,0.97240,0.30156,1.04549,0.30321
139,14000,0.92899,0.29947,1.13309,0.29980
140,14100,1.00800,0.29802,1.01701,0.29678
141,14200,1.09866,0.29303,1.01003,0.29357
142,14300,1.06953,0.29055,1.03226,0.29134
143,14400,0.86937,0.28847,1.03281,0.28704
144,14500,1.05216,0.28507,0.96643,0.28462
145,14600,1.10183,0.28322,1.05650,0.28357
146,14700,0.98258,0.28052,0.96545,0.27889
147,14800,1.02684,0.27684,1.08062,0.27760
148,14900,1.03503,0.27602,1.04379,0.27568
149,15000,1.04790,0.27217,1.03898,0.27161
150,15100,1.14546,0.26923,1.01859,0.26904
151,15200,1.01906,0.26716,0.96156,0.26691
152,15300,0.98075,0.26389,0.88607,0.26341
153,15400,1.00984,0.26090,1.03828,0.26200
154,15500,1.02660,0.25920,0.90125,0.25827
155,15600,1.02685,0.25676,1.03846,0.25547
156,15700,1.01766,0.25381,1.04583,0.25380
157,15800,1.01038,0.25104,0.92243,0.25088
158,15900,1.01996,0.25006,1.04133,0.24976
159,16000,1.04733,0.24650,0.99896,0.24736
160,16100,1.00230,0.24369,1.14637,0.24546
161,16200,1.10360,0.24292,0.93673,0.24101
162,16300,0.91255,0.23925,1.01123,0.24061
163,16400,1.06367,0.23705,0.97287,0.23898
164,16500,0.92150,0.23715,0.90613,0.23603
165,16600,0.92672,0.23280,1.06056,0.23534
166,16700,1.05628,0.23274,0.98129,0.23269
167,16800,1.05524,0.22915,0.99500,0.23048
168,16900,1.08923,0.22920,1.04556,0.22794
169,17000,0.91209,0.22683,0.96180,0.22653
170,17100,1.06210,0.22617,0.97003,0.22442
171,17200,1.11703,0.22382,0.98796,0.22439
172,17300,0.95442,0.22230,1.04315,0.22098
173,17400,1.05001,0.22083,0.97724,0.21938
174,17500,1.02780,0.21719,0.99172,0.21714
175,17600,0.94859,0.21732,0.99625,0.21755
176,17700,1.02392,0.21387,0.99413,0.21417
177,17800,1.10449,0.21419,0.88526,0.21485
178,17900,1.01783,0.21285,0.94118,0.21143
179,18000,1.00660,0.21140,1.12125,0.21157
180,18100,1.00588,0.21083,1.06021,0.20970
181,18200,1.01048,0.20736,0.88462,0.20814
182,18300,0.98004,0.20704,0.92170,0.20581
183,18400,0.99337,0.20473,1.05216,0.20617
184,18500,0.97456,0.20351,1.01979,0.20385
185,18600,0.91149,0.20178,0.86183,0.20136
186,18700,1.03634,0.20215,0.95420,0.20144
187,18800,1.02291,0.20075,0.98694,0.20043
188,18900,0.91473,0.19871,0.99268,0.19832
189,19000,1.13811,0.19820,0.97220,0.19671
190,19100,1.07268,0.19710,0.99878,0.19622
191,19200,0.93672,0.19553,0.89613,0.19459
192,19300,1.04278,0.19499,0.88400,0.19539
193,19400,0.95536,0.19183,0.97571,0.19240
194,19500,1.00224,0.19208,0.86547,0.19163
195,19600,0.94140,0.18998,1.10346,0.19016
196,19700,1.06608,0.19015,0.95635,0.18951
197,19800,0.88294,0.18834,0.95182,0.18882
198,19900,0.94975,0.18722,0.92002,0.18692
199,20000,1.07069,0.18582,1.04527,0.18616
200,20100,1.05944,0.18440,0.89490,0.18645
201,20200,1.08741,0.18368,1.00170,0.18437
202,20300,0.99322,0.18322,0.96507,0.18321
203,20400,0.90469,0.18303,0.89953,0.18100
204,20500,1.01725,0.18156,0.98903,0.18124
205,20600,1.03224,0.17897,1.06560,0.18099
206,20700,1.01614,0.17981,0.93544,0.17918
207,20800,1.03349,0.17807,0.90632,0.17830
208,20900,0.95114,0.17583,0.83695,0.17730
209,21000,0.96460,0.17638,1.02860,0.17681
210,21100,0.90856,0.17640,1.09126,0.17591
211,21200,1.03271,0.17476,0.85885,0.17307
212,21300,1.03371,0.17321,1.02161,0.17378
213,21400,0.99867,0.17298,0.89937,0.17242
214,21500,0.97845,0.17111,0.90561,0.17075
215,21600,0.85488,0.17041,0.95323,0.17124
216,21700,1.08363,0.16901,0.89062,0.16957
217,21800,1.01515,0.16927,0.92453,0.16892
218,21900,0.98272,0.16812,1.05854,0.16756
219,22000,0.96469,0.16749,0.93421,0.16717
220,22100,0.95010,0.16672,0.95374,0.16629
221,22200,0.91405,0.16467,0.90808,0.16574
222,22300,0.95216,0.16323,0.91391,0.16520
223,22400,0.95201,0.16391,0.96746,0.16307
224,22500,1.02206,0.16332,1.00508,0.16248
225,22600,1.12017,0.16248,1.02304,0.16173
226,22700,0.95707,0.16116,0.99790,0.16108
227,22800,0.97805,0.15980,0.87274,0.16021
228,22900,0.91796,0.15835,0.97778,0.15981
229,23000,1.02890,0.15882,0.95070,0.15827
230,23100,0.94003,0.15806,0.91952,0.15776
231,23200,1.07179,0.15820,0.96691,0.15711
232,23300,0.99973,0.15645,0.94818,0.15614
233,23400,1.00004,0.15530,0.90894,0.15578
234,23500,1.00645,0.15466,1.02415,0.15578
235,23600,0.93773,0.15379,0.99870,0.15469
236,23700,0.86291,0.15269,1.01983,0.15388
237,23800,1.03616,0.15316,0.89614,0.15241
238,23900,0.88589,0.15104,0.95821,0.15180
239,24000,1.19414,0.15205,0.95566,0.15089
240,24100,0.99264,0.15050,0.96354,0.15036
241,24200,1.03837,0.14930,0.93150,0.14939
242,24300,0.95400,0.14867,0.98563,0.14929
243,24400,1.13750,0.14831,0.90919,0.14788
244,24500,0.90154,0.14695,0.97180,0.14704
245,24600,0.99859,0.14799,0.96309,0.14743
246,24700,0.92505,0.14611,0.95297,0.14663
247,24800,0.96324,0.14567,0.93176,0.14514
248,24900,1.03443,0.14416,0.86266,0.14462
