iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,3_maddpg_actor_loss,3_maddpg_critic_loss
74,7500,-0.35126,0.79055,-0.17170,0.82074,-0.25360,0.94582
75,7600,-0.33124,0.77628,-0.20279,0.89731,-0.30313,0.90272
76,7700,-0.31512,0.82750,-0.19817,0.89383,-0.25065,0.90669
77,7800,-0.33744,0.82585,-0.19507,0.92766,-0.27036,0.87448
78,7900,-0.34189,0.81174,-0.13182,0.88545,-0.19408,0.86240
79,8000,-0.40991,0.80178,-0.06695,0.96432,-0.14092,0.91191
80,8100,-0.38667,0.98834,-0.11616,0.90876,-0.15172,0.95876
81,8200,-0.37507,0.94794,-0.08176,0.87375,-0.17705,0.96946
82,8300,-0.44817,0.79662,-0.05449,0.84687,-0.15411,0.91896
83,8400,-0.42455,0.80811,-0.09725,0.96612,-0.15659,0.89411
84,8500,-0.37736,0.84992,-0.09541,0.83408,-0.19978,0.89185
85,8600,-0.41594,0.84394,-0.12636,0.87535,-0.21587,0.83954
86,8700,-0.42574,0.82680,-0.11727,0.92594,-0.21235,0.91503
87,8800,-0.46683,0.90648,-0.06847,0.83027,-0.13471,0.90553
88,8900,-0.49004,0.78942,-0.03622,0.79418,-0.13029,0.86374
89,9000,-0.48821,0.84105,-0.06952,0.91738,-0.13963,0.85916
90,9100,-0.44138,0.81663,-0.10089,0.88389,-0.17131,0.90563
91,9200,-0.48068,0.86130,-0.14820,0.87314,-0.14563,0.88267
92,9300,-0.45536,0.92528,-0.11002,0.82743,-0.12070,0.84122
93,9400,-0.46670,0.86602,-0.12931,0.86182,-0.16423,0.83254
94,9500,-0.44472,0.87497,-0.16226,0.95682,-0.21605,0.84522
95,9600,-0.47845,0.84671,-0.09777,0.83155,-0.15129,0.87597
96,9700,-0.46634,0.84771,-0.07250,0.88385,-0.12754,0.85214
97,9800,-0.36197,0.88532,-0.11691,0.86829,-0.20089,0.91714
98,9900,-0.37555,0.87865,-0.05645,0.80515,-0.16402,0.87985
99,10000,-0.35226,0.87581,-0.10503,0.91813,-0.18060,0.80238
100,10100,-0.36568,0.81866,-0.08390,0.84378,-0.18210,0.87372
101,10200,-0.37861,0.83409,-0.04491,0.83175,-0.15299,0.97576
102,10300,-0.42583,0.87699,-0.01935,0.88862,-0.07643,0.79333
103,10400,-0.46064,0.87382,0.05987,0.86782,-0.09923,0.87160
104,10500,-0.44212,0.83683,0.06180,0.81660,-0.01832,0.86521
105,10600,-0.48180,0.88895,0.03796,0.88228,0.01170,0.89023
106,10700,-0.39908,0.89675,0.06251,0.86982,-0.03470,0.94100
107,10800,-0.44536,0.81114,0.00317,0.84987,-0.02223,0.90849
108,10900,-0.40549,0.83040,0.07416,0.89988,-0.03530,0.85046
109,11000,-0.43655,0.84711,0.03615,0.87212,-0.04996,0.82080
110,11100,-0.46873,0.80292,0.08747,0.92668,0.08488,0.83265
111,11200,-0.46606,0.88664,0.05332,0.90526,0.04895,0.91981
112,11300,-0.47875,0.82432,0.09914,0.85600,0.03197,0.86323
113,11400,-0.47850,0.77548,0.08245,0.80054,-0.01208,0.85189
114,11500,-0.47983,0.76913,0.06327,0.89518,0.01545,0.89700
115,11600,-0.55248,0.80628,0.08894,0.82367,0.03578,0.89497
116,11700,-0.56917,0.89460,0.12716,0.82470,0.05211,0.88439
117,11800,-0.55705,0.85249,0.13760,0.85646,0.08810,0.87110
118,11900,-0.52730,0.84916,0.14706,0.92125,0.06124,0.83288
119,12000,-0.52646,0.85204,0.12667,0.88447,0.05708,0.88468
120,12100,-0.57654,0.85178,0.07684,0.87616,0.07037,0.88194
121,12200,-0.56281,0.80483,0.11632,0.91881,0.05598,0.87669
122,12300,-0.51492,0.82477,0.03973,0.90575,0.04829,0.85457
123,12400,-0.48782,0.88047,0.04847,0.82725,0.04121,0.83520
124,12500,-0.46870,0.86648,0.03177,0.90115,-0.00309,0.87203
125,12600,-0.51491,0.81938,0.11742,0.79650,0.03466,0.94663
126,12700,-0.52304,0.82586,0.11009,0.88808,0.06977,0.83541
127,12800,-0.52178,0.87711,0.10883,0.85937,0.04204,0.91777
128,12900,-0.48800,0.87321,0.14755,0.90461,0.08624,0.82372
129,13000,-0.51447,0.82153,0.10355,0.88369,0.08420,0.90639
130,13100,-0.52852,0.88123,0.18073,0.85776,0.08196,0.92523
131,13200,-0.54919,0.81379,0.17747,0.86210,0.11230,0.86655
132,13300,-0.54130,0.84767,0.20812,0.84557,0.10123,0.89577
133,13400,-0.52509,0.88680,0.14442,0.92155,0.10796,0.90501
134,13500,-0.55598,0.86197,0.19729,0.89225,0.08905,0.91277
135,13600,-0.59278,0.89042,0.19843,0.89278,0.10937,0.88435
136,13700,-0.59213,0.81667,0.19228,0.83052,0.14590,0.81889
137,13800,-0.61495,0.85856,0.19740,0.90152,0.17064,0.86689
138,13900,-0.61229,0.90147,0.22909,0.82284,0.14063,0.91546
139,14000,-0.65004,0.79834,0.21079,0.93636,0.18431,0.86363
140,14100,-0.63400,0.82485,0.23245,0.89093,0.15315,0.90565
141,14200,-0.60626,0.87505,0.20908,0.90078,0.18044,0.88223
142,14300,-0.60625,0.83440,0.20171,0.94005,0.16353,0.85129
143,14400,-0.61879,0.89408,0.26060,0.82863,0.18892,0.85860
144,14500,-0.61969,0.86002,0.24815,0.89041,0.13250,0.94302
145,14600,-0.63221,0.85112,0.24434,0.84246,0.20182,0.84667
146,14700,-0.67630,0.86211,0.22807,0.84286,0.14194,0.92013
147,14800,-0.69077,0.82547,0.23750,0.85128,0.14327,0.90370
148,14900,-0.71637,0.82385,0.22326,0.89992,0.17101,0.88973
149,15000,-0.72685,0.84901,0.26283,0.84964,0.18972,0.95543
150,15100,-0.69152,0.87590,0.25333,0.84367,0.21347,0.88093
151,15200,-0.67755,0.87701,0.27624,0.79523,0.19738,0.89761
152,15300,-0.72087,0.80060,0.26284,0.85454,0.19351,0.89986
153,15400,-0.70261,0.84720,0.27689,0.87446,0.19489,0.87635
154,15500,-0.67692,0.85836,0.30870,0.90984,0.20109,0.95565
155,15600,-0.73099,0.78605,0.26631,0.94702,0.18997,0.90183
156,15700,-0.69684,0.83747,0.28047,0.79908,0.20674,0.89760
157,15800,-0.70090,0.82619,0.25603,0.96245,0.21916,0.87987
158,15900,-0.72970,0.75021,0.27920,0.85155,0.19613,0.90341
159,16000,-0.70541,0.86442,0.27104,0.90534,0.18658,0.87940
160,16100,-0.72082,0.83629,0.26903,0.89986,0.21967,0.83494
161,16200,-0.71078,0.84040,0.26821,0.84214,0.17614,0.90140
162,16300,-0.70825,0.83767,0.28241,0.86342,0.22389,0.89848
163,16400,-0.70029,0.86564,0.27376,0.82919,0.23041,0.88004
164,16500,-0.74716,0.81466,0.28377,0.80546,0.25295,0.89201
165,16600,-0.70676,0.81527,0.28320,0.84963,0.24391,0.85617
166,16700,-0.74778,0.82108,0.29580,0.84168,0.23770,0.86597
167,16800,-0.68228,0.86488,0.28097,0.88247,0.20421,0.91120
168,16900,-0.73445,0.78233,0.28917,0.85046,0.27742,0.78668
169,17000,-0.73177,0.87478,0.29981,0.82532,0.25796,0.80064
170,17100,-0.75448,0.82152,0.28167,0.87049,0.26212,0.94854
171,17200,-0.75612,0.78881,0.27877,0.92950,0.28436,0.74622
172,17300,-0.75180,0.88961,0.32533,0.86606,0.29311,0.83948
173,17400,-0.75290,0.87149,0.32689,0.81457,0.29569,0.86781
174,17500,-0.76996,0.81123,0.31066,0.81369,0.28995,0.84046
175,17600,-0.75001,0.88210,0.29995,0.88518,0.28826,0.82228
176,17700,-0.75944,0.80047,0.28986,0.85323,0.25706,0.88655
177,17800,-0.72990,0.85448,0.29918,0.85977,0.25821,0.82139
178,17900,-0.74438,0.88014,0.30654,0.92327,0.26942,0.85667
179,18000,-0.76363,0.83064,0.25173,0.91579,0.27534,0.82199
180,18100,-0.77016,0.83055,0.31585,0.97509,0.28329,0.86899
181,18200,-0.76293,0.89993,0.30299,0.84650,0.26765,0.91101
182,18300,-0.75075,0.88140,0.30124,0.87455,0.23659,0.93765
183,18400,-0.72785,0.87796,0.27730,0.87092,0.25106,0.90246
184,18500,-0.71015,0.89464,0.24875,0.97374,0.24158,0.83925
185,18600,-0.73024,0.82546,0.28528,0.85800,0.23318,0.88064
186,18700,-0.73649,0.83192,0.28479,0.88012,0.25090,0.81365
187,18800,-0.72035,0.88917,0.29086,0.87865,0.26688,0.84141
188,18900,-0.72066,0.89667,0.24958,0.89948,0.26086,0.89111
189,19000,-0.68814,0.88977,0.28015,0.87296,0.27914,0.91948
190,19100,-0.70913,0.89133,0.25888,0.88680,0.23979,0.89712
191,19200,-0.73370,0.80467,0.30042,0.86576,0.29812,0.87589
192,19300,-0.71757,0.81914,0.25943,0.86929,0.27926,0.90918
193,19400,-0.71604,0.83676,0.26789,0.85412,0.30271,0.90297
194,19500,-0.69915,0.84908,0.26221,0.94199,0.23835,0.89382
195,19600,-0.69820,0.87339,0.25934,0.88600,0.25657,1.02066
196,19700,-0.70569,0.84366,0.24932,0.91417,0.27270,0.90490
197,19800,-0.68296,0.86871,0.26546,0.87245,0.24137,0.96937
198,19900,-0.69397,0.86377,0.26881,0.87220,0.26066,0.88110
199,20000,-0.65489,0.91195,0.29127,0.85748,0.26525,0.88167
200,20100,-0.67394,0.85201,0.25644,0.93481,0.29569,0.80170
201,20200,-0.64835,0.90380,0.25895,1.00854,0.25446,0.91983
202,20300,-0.69952,0.84160,0.24100,0.90354,0.28618,0.84173
203,20400,-0.67478,0.85517,0.20956,0.94785,0.25266,0.91545
204,20500,-0.69537,0.78697,0.24595,0.91471,0.24062,0.89657
205,20600,-0.66087,0.87960,0.22816,0.87288,0.27729,0.86996
206,20700,-0.69164,0.80403,0.22965,0.90753,0.25873,0.99199
207,20800,-0.66134,0.86221,0.23899,0.85835,0.24018,0.89545
208,20900,-0.65240,0.85817,0.21129,0.88498,0.25061,0.85337
209,21000,-0.66624,0.86021,0.20995,0.87350,0.21298,0.92565
210,21100,-0.70089,0.77736,0.17402,0.86018,0.26031,0.83038
211,21200,-0.66249,0.85618,0.21996,0.89691,0.25524,0.88266
212,21300,-0.62768,0.88605,0.17922,0.86886,0.21609,0.95933
213,21400,-0.61468,0.83008,0.17040,0.90610,0.23177,0.93615
214,21500,-0.61713,0.87527,0.19974,0.81911,0.23115,0.84354
215,21600,-0.65916,0.83737,0.17704,0.92266,0.19820,0.91051
216,21700,-0.63936,0.80570,0.18222,0.85666,0.23831,0.88228
217,21800,-0.62925,0.90408,0.18360,0.91343,0.19122,0.91952
218,21900,-0.62308,0.86487,0.18651,0.90067,0.21156,0.87644
219,22000,-0.61236,0.84325,0.16500,0.89031,0.20351,0.88938
220,22100,-0.67836,0.80362,0.16041,0.90043,0.21698,0.86964
221,22200,-0.64519,0.83494,0.18031,0.92211,0.21204,0.96197
222,22300,-0.66005,0.82174,0.17950,0.87653,0.17731,0.89466
223,22400,-0.65873,0.83975,0.11631,0.91690,0.20249,0.90113
224,22500,-0.65161,0.82286,0.14254,0.87299,0.18259,0.91175
225,22600,-0.67533,0.78264,0.14029,0.93877,0.18672,0.85375
226,22700,-0.66539,0.80038,0.15104,0.86476,0.21696,0.91978
227,22800,-0.65403,0.93018,0.17160,0.79598,0.17674,0.88878
228,22900,-0.62379,0.87170,0.14519,0.88617,0.17722,0.96022
229,23000,-0.64380,0.85153,0.19941,0.86363,0.19524,0.92722
230,23100,-0.65124,0.85481,0.17012,0.88983,0.21970,0.87142
231,23200,-0.64414,0.82348,0.20917,0.83080,0.24409,0.85584
232,23300,-0.60767,0.85459,0.16195,0.89344,0.21462,0.83181
233,23400,-0.60650,0.87465,0.14435,0.87430,0.17320,0.88489
234,23500,-0.60152,0.85200,0.12743,1.02322,0.20904,0.88265
235,23600,-0.62212,0.85178,0.13525,0.86245,0.17492,0.94307
236,23700,-0.62196,0.78488,0.12754,0.84556,0.21140,0.84925
237,23800,-0.57980,0.84156,0.11026,0.99666,0.21856,0.81792
238,23900,-0.58595,0.86678,0.14059,0.81907,0.19273,0.91397
239,24000,-0.59428,0.81317,0.09083,0.95416,0.15801,0.87564
240,24100,-0.59323,0.85441,0.12084,0.93312,0.16745,0.85668
241,24200,-0.60297,0.81680,0.07754,0.95288,0.18566,0.89194
242,24300,-0.58709,0.84746,0.12868,0.90930,0.18015,0.93737
243,24400,-0.58307,0.85665,0.08727,0.94176,0.16987,0.92664
244,24500,-0.59293,0.81313,0.08295,0.89630,0.16372,0.95352
245,24600,-0.59648,0.88380,0.12821,0.91333,0.19125,0.88108
246,24700,-0.60612,0.84426,0.08850,0.93702,0.18539,0.83208
247,24800,-0.66669,0.89643,0.11451,0.91952,0.20200,0.93818
248,24900,-0.65290,0.90822,0.12632,0.88004,0.21402,0.92457
