iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_count_value,2_maddpg_actor_loss,2_maddpg_critic_loss,2_count_value
93,9400,-1.05844,1.68940,0.00112,-12.90793,4.90977,0.16515
94,9500,-1.00633,1.64573,0.00112,-12.86116,4.60647,0.16221
95,9600,-1.06753,1.68593,0.00111,-12.91009,4.72517,0.16189
96,9700,-1.09182,1.58223,0.00110,-12.99047,5.05304,0.16107
97,9800,-1.07298,1.65566,0.00110,-12.98137,5.03659,0.16224
98,9900,-1.10380,1.70251,0.00109,-12.93836,4.78558,0.16076
99,10000,-1.05271,1.68466,0.00109,-12.99728,4.91254,0.15988
100,10100,-1.07873,1.69900,0.00108,-12.99951,4.65688,0.16185
101,10200,-1.04783,1.77945,0.00108,-12.99507,4.68185,0.15871
102,10300,-1.04396,1.73199,0.00107,-13.10106,4.79642,0.16056
103,10400,-1.11575,1.71093,0.00107,-13.04384,4.66623,0.16152
104,10500,-1.05770,1.73864,0.00106,-13.12769,4.77181,0.16095
105,10600,-1.05157,1.66917,0.00106,-13.06107,4.75256,0.15980
106,10700,-1.07104,1.80328,0.00105,-13.00275,4.96755,0.15874
107,10800,-1.03505,1.67693,0.00105,-13.14292,4.89801,0.15848
108,10900,-1.07339,1.65662,0.00104,-12.98058,4.44054,0.15795
109,11000,-1.06277,1.75805,0.00104,-13.08037,5.14838,0.15759
110,11100,-1.10978,1.68341,0.00103,-13.22627,4.56557,0.15818
111,11200,-1.08069,1.92748,0.00103,-13.26008,4.85840,0.15927
112,11300,-1.09189,1.77825,0.00102,-13.00392,4.79144,0.15721
113,11400,-1.06718,1.72250,0.00102,-13.23431,4.97445,0.15703
114,11500,-1.05450,1.71800,0.00101,-13.15304,5.00449,0.15529
115,11600,-1.06688,1.97971,0.00101,-13.18861,5.01339,0.15568
116,11700,-1.07370,1.78296,0.00100,-13.10823,4.94871,0.15468
117,11800,-1.12947,1.89249,0.00100,-13.36435,4.99745,0.15875
118,11900,-1.11413,1.84665,0.00100,-13.17422,4.98448,0.15789
119,12000,-1.11010,1.75912,0.00099,-13.18430,4.91640,0.15271
120,12100,-1.14568,1.73817,0.00099,-13.11673,5.02840,0.15697
121,12200,-1.14101,1.72325,0.00098,-13.25576,4.72799,0.15535
122,12300,-1.18929,1.81066,0.00098,-13.12118,4.82086,0.15279
123,12400,-1.05998,1.69110,0.00098,-13.24927,4.87442,0.15594
124,12500,-1.13100,1.83125,0.00097,-13.25652,5.24366,0.15540
125,12600,-1.14466,1.75657,0.00097,-13.13631,4.73649,0.15356
126,12700,-1.19452,1.65451,0.00096,-13.16856,4.68596,0.15334
127,12800,-1.14257,1.79368,0.00096,-13.24097,4.71178,0.15387
128,12900,-1.15643,1.66584,0.00096,-13.19218,4.92360,0.15447
129,13000,-1.13666,1.84930,0.00095,-13.20439,5.00874,0.15192
130,13100,-1.23650,1.82979,0.00095,-13.11459,4.73220,0.15063
131,13200,-1.10299,1.78800,0.00095,-13.08578,4.71932,0.15348
132,13300,-1.24815,1.80250,0.00094,-13.25559,4.65096,0.15493
133,13400,-1.10036,1.83217,0.00094,-13.05855,4.63788,0.15172
134,13500,-1.13653,1.70264,0.00093,-12.96487,4.76569,0.15174
135,13600,-1.15607,1.75318,0.00093,-13.11611,4.60349,0.15246
136,13700,-1.19002,1.79157,0.00093,-13.06034,5.10535,0.15114
137,13800,-1.21777,1.81644,0.00092,-13.04674,4.52437,0.15034
138,13900,-1.19916,1.86534,0.00092,-13.02566,4.93728,0.14958
139,14000,-1.23352,1.85106,0.00092,-13.00294,4.67663,0.14995
140,14100,-1.14987,1.85831,0.00091,-13.09699,4.60556,0.15254
141,14200,-1.20189,1.89555,0.00091,-12.88434,4.96114,0.14873
142,14300,-1.21815,1.81742,0.00091,-13.16107,4.98938,0.14950
143,14400,-1.22192,1.80959,0.00090,-13.02586,4.91064,0.14995
144,14500,-1.14756,1.89157,0.00090,-12.98751,4.76810,0.14901
145,14600,-1.17684,1.85997,0.00090,-12.99207,5.02394,0.15107
146,14700,-1.25824,1.76435,0.00090,-13.09390,4.88833,0.15003
147,14800,-1.24869,1.82076,0.00089,-12.94590,4.89016,0.14866
148,14900,-1.14012,1.96406,0.00089,-13.04371,4.76672,0.15081
149,15000,-1.30194,1.92697,0.00089,-12.90627,4.96608,0.14768
150,15100,-1.28251,1.95027,0.00088,-13.01097,4.50427,0.14906
151,15200,-1.26136,1.73153,0.00088,-13.08682,4.83680,0.14893
152,15300,-1.23807,1.89468,0.00088,-13.05738,4.79932,0.14797
153,15400,-1.28373,1.89777,0.00087,-13.10572,4.94941,0.14859
154,15500,-1.31435,1.78449,0.00087,-12.94616,4.92822,0.14610
155,15600,-1.22258,2.05004,0.00087,-12.98009,4.93698,0.14603
156,15700,-1.25165,1.89177,0.00087,-12.91937,4.55213,0.14724
157,15800,-1.33977,1.93732,0.00086,-12.95169,4.77016,0.14671
158,15900,-1.35087,1.87388,0.00086,-12.87094,4.97091,0.14810
159,16000,-1.33752,1.74913,0.00086,-12.78889,4.70986,0.14502
160,16100,-1.37523,1.85029,0.00086,-12.83528,4.54178,0.14464
161,16200,-1.36316,1.78308,0.00085,-12.90933,4.79765,0.14701
162,16300,-1.29659,1.85299,0.00085,-12.79106,4.75452,0.14621
163,16400,-1.35970,1.87204,0.00085,-12.91958,4.70345,0.14805
164,16500,-1.37123,1.87476,0.00085,-12.95742,4.76123,0.14671
165,16600,-1.32110,1.95247,0.00084,-12.79919,4.80916,0.14396
166,16700,-1.42790,1.88600,0.00084,-12.90056,4.52969,0.14578
167,16800,-1.34835,1.85549,0.00084,-12.88145,4.54666,0.14648
168,16900,-1.36037,1.74668,0.00083,-12.83474,5.07347,0.14517
169,17000,-1.41904,1.94837,0.00083,-12.85342,4.67294,0.14479
170,17100,-1.41421,1.73684,0.00083,-12.79615,4.70936,0.14238
171,17200,-1.36045,1.89299,0.00083,-12.88035,4.80092,0.14350
172,17300,-1.39556,1.83340,0.00083,-12.78058,4.64621,0.14256
173,17400,-1.36554,1.77678,0.00082,-12.71574,4.93065,0.14391
174,17500,-1.41086,1.85547,0.00082,-12.74235,4.86753,0.14504
175,17600,-1.40579,1.94035,0.00082,-12.82409,4.95675,0.14490
176,17700,-1.41733,1.88477,0.00082,-12.79215,5.13754,0.14279
177,17800,-1.36091,1.92105,0.00081,-12.79262,4.96181,0.14380
178,17900,-1.38054,1.81697,0.00081,-12.76133,4.95606,0.14124
179,18000,-1.37450,1.83999,0.00081,-12.82919,4.56766,0.14334
180,18100,-1.44173,1.89725,0.00081,-12.81296,4.70453,0.14175
181,18200,-1.39447,1.94861,0.00080,-12.78347,4.79601,0.14156
182,18300,-1.43645,1.81313,0.00080,-12.64020,4.85146,0.14155
183,18400,-1.43787,1.83798,0.00080,-12.71349,4.58783,0.14234
184,18500,-1.45529,1.89823,0.00080,-12.65776,4.90885,0.14136
185,18600,-1.44492,1.92934,0.00080,-12.79917,4.88112,0.14248
186,18700,-1.36925,1.86507,0.00079,-12.80270,4.82857,0.14305
187,18800,-1.43301,1.85116,0.00079,-12.80922,4.75789,0.14071
188,18900,-1.45355,1.89944,0.00079,-12.76111,4.76590,0.14053
189,19000,-1.54935,1.88003,0.00079,-12.68604,4.63148,0.13871
190,19100,-1.45872,1.84023,0.00079,-12.61261,4.86127,0.13960
191,19200,-1.47270,1.98207,0.00078,-12.66040,4.65696,0.14066
192,19300,-1.48569,1.83969,0.00078,-12.70015,4.64666,0.14003
193,19400,-1.49532,1.99399,0.00078,-12.72922,4.68978,0.14015
194,19500,-1.47642,1.92050,0.00078,-12.69087,4.87408,0.14071
195,19600,-1.47936,2.04232,0.00077,-12.76742,4.88876,0.13952
196,19700,-1.47301,1.82198,0.00077,-12.51081,4.96418,0.13772
197,19800,-1.49006,2.00787,0.00077,-12.64042,4.79200,0.13963
198,19900,-1.46497,1.88096,0.00077,-12.53021,4.90410,0.13880
199,20000,-1.46734,1.84132,0.00077,-12.50220,4.70584,0.13602
200,20100,-1.43894,1.99060,0.00077,-12.53254,4.97389,0.13892
201,20200,-1.47500,1.98387,0.00076,-12.70979,4.66448,0.13766
202,20300,-1.50668,1.88759,0.00076,-12.54334,4.74923,0.13826
203,20400,-1.48661,1.94892,0.00076,-12.54077,4.52288,0.13799
204,20500,-1.54852,2.02220,0.00076,-12.39138,4.73144,0.13741
205,20600,-1.49719,1.97674,0.00076,-12.44447,4.80182,0.13545
206,20700,-1.45855,1.96715,0.00075,-12.38619,5.15458,0.13451
207,20800,-1.49497,1.87196,0.00075,-12.44567,4.99042,0.13718
208,20900,-1.48654,1.83086,0.00075,-12.31893,5.04725,0.13724
209,21000,-1.51280,1.92247,0.00075,-12.40517,4.78359,0.13641
210,21100,-1.49493,1.96514,0.00075,-12.35038,4.98859,0.13687
211,21200,-1.46641,1.78550,0.00075,-12.23127,4.46335,0.13504
212,21300,-1.46116,2.06861,0.00074,-12.38051,4.73782,0.13572
213,21400,-1.54935,1.94856,0.00074,-12.34805,4.83583,0.13577
214,21500,-1.49912,1.90315,0.00074,-12.27358,4.81330,0.13471
215,21600,-1.48714,1.97052,0.00074,-12.26184,4.48743,0.13644
216,21700,-1.53715,1.90537,0.00074,-12.08960,4.90341,0.13360
217,21800,-1.47582,1.88298,0.00073,-12.23017,4.84666,0.13494
218,21900,-1.46525,1.82097,0.00073,-12.04877,4.75941,0.13387
219,22000,-1.48206,1.96719,0.00073,-12.18382,4.64897,0.13525
220,22100,-1.54991,2.02396,0.00073,-12.12722,4.86704,0.13468
221,22200,-1.58033,1.98420,0.00073,-12.07391,4.67565,0.13421
222,22300,-1.52558,2.00442,0.00073,-12.13148,4.97316,0.13367
223,22400,-1.56098,1.99712,0.00072,-12.17220,4.61881,0.13296
224,22500,-1.46637,1.94349,0.00072,-12.09963,4.81981,0.13541
225,22600,-1.60068,1.99788,0.00072,-12.13622,4.72737,0.13298
226,22700,-1.60143,2.03754,0.00072,-12.07678,4.55422,0.13345
227,22800,-1.51892,2.09838,0.00072,-11.97626,4.48353,0.13058
228,22900,-1.59270,2.00466,0.00072,-12.04657,4.84469,0.13138
229,23000,-1.49075,2.03803,0.00072,-12.06797,4.99635,0.13242
230,23100,-1.57241,1.96406,0.00071,-11.94734,4.98884,0.13273
231,23200,-1.58428,1.99746,0.00071,-11.98588,4.66995,0.13256
232,23300,-1.52410,1.84807,0.00071,-11.91019,4.69309,0.13220
233,23400,-1.56175,1.98334,0.00071,-11.88022,4.78948,0.13153
234,23500,-1.51634,1.94468,0.00071,-11.93409,4.85434,0.13509
235,23600,-1.52081,1.99644,0.00071,-11.91767,4.66108,0.13017
236,23700,-1.56022,1.92093,0.00070,-11.96020,4.85479,0.13277
237,23800,-1.48202,2.10728,0.00070,-11.83921,4.72066,0.12999
238,23900,-1.53532,1.91272,0.00070,-11.90538,4.81279,0.13183
239,24000,-1.57137,1.97138,0.00070,-11.76231,4.76227,0.13127
240,24100,-1.50844,1.99979,0.00070,-11.89186,4.72476,0.13068
241,24200,-1.53719,1.97298,0.00070,-11.94714,4.74656,0.13166
242,24300,-1.51375,1.85661,0.00070,-11.87797,4.72117,0.13090
243,24400,-1.55902,1.95732,0.00069,-11.73556,4.67398,0.13044
244,24500,-1.53189,2.09448,0.00069,-11.75240,4.78612,0.12896
245,24600,-1.61355,1.90321,0.00069,-11.79223,4.91984,0.13024
246,24700,-1.56295,1.95806,0.00069,-11.66052,4.43883,0.12978
247,24800,-1.58802,1.91844,0.00069,-11.83243,4.62560,0.13071
248,24900,-1.54230,1.84325,0.00069,-11.75628,4.43893,0.12868
