iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_icm_forward_loss,4_icm_inverse_loss
47,4800,-18.97077,1.67529,0.47819,1.59680,-18.80901,1.53960,0.47128,1.58124,-18.36145,1.02692,0.45403,1.60242,-13.29187,1.18687,0.32296,1.59002
48,4900,-18.87049,1.80752,0.47167,1.59652,-18.92225,1.30248,0.46647,1.58012,-18.24696,1.35611,0.44877,1.60208,-13.30208,1.09722,0.31992,1.59002
49,5000,-18.93634,1.27460,0.46623,1.59637,-18.99307,2.25437,0.46229,1.57952,-18.41760,1.62206,0.44407,1.60206,-13.29372,1.17160,0.31527,1.58956
50,5100,-19.33459,1.82841,0.46442,1.59592,-19.06857,1.52075,0.45693,1.57908,-18.48221,1.47017,0.43809,1.60202,-13.39282,1.13049,0.31219,1.59009
51,5200,-19.29131,1.37257,0.45935,1.59536,-19.18214,1.94129,0.45220,1.57813,-18.38615,1.60191,0.43188,1.60208,-13.40002,1.32802,0.30789,1.58945
52,5300,-19.19190,1.28302,0.45609,1.59525,-19.24893,1.35013,0.44579,1.57897,-18.62454,1.73477,0.42854,1.60281,-13.52035,1.13901,0.30557,1.59072
53,5400,-19.54883,2.38446,0.45025,1.59508,-19.00798,1.28120,0.44105,1.57881,-18.68636,1.41244,0.42353,1.60203,-13.43298,1.37535,0.30040,1.59010
54,5500,-19.41491,2.24638,0.44608,1.59478,-19.31048,1.64938,0.43417,1.57818,-18.58841,1.39255,0.41709,1.60274,-13.53424,1.07018,0.29784,1.58986
55,5600,-19.41780,1.41056,0.44201,1.59486,-19.16256,1.22407,0.43006,1.57917,-18.57731,1.35283,0.41333,1.60241,-13.46992,1.01998,0.29626,1.59004
56,5700,-19.56824,1.27196,0.43604,1.59452,-19.36736,1.20679,0.42340,1.57841,-18.65292,1.49777,0.40850,1.60259,-13.50750,1.00763,0.29173,1.58932
57,5800,-19.42865,1.12535,0.43192,1.59424,-19.10121,1.44436,0.41930,1.57852,-18.74705,1.90899,0.40531,1.60269,-13.46841,1.15757,0.28826,1.59037
58,5900,-19.40342,1.52675,0.42951,1.59388,-19.13985,1.06037,0.41666,1.57819,-18.74289,1.67989,0.40050,1.60252,-13.48850,1.05547,0.28423,1.59043
59,6000,-19.58965,1.68866,0.42354,1.59403,-19.13230,1.07809,0.41225,1.57810,-18.72482,1.61099,0.39577,1.60267,-13.48831,1.03614,0.28154,1.58848
60,6100,-19.50069,1.10578,0.41974,1.59359,-19.13619,1.92224,0.40625,1.57817,-18.51252,1.49767,0.39130,1.60289,-13.49947,1.07419,0.28081,1.58853
61,6200,-19.25576,1.21902,0.41677,1.59349,-19.42987,1.58330,0.40307,1.57796,-18.64311,1.36856,0.38713,1.60334,-13.44302,1.25966,0.27809,1.58747
62,6300,-19.27788,1.17470,0.41075,1.59336,-19.19165,1.22765,0.40051,1.57794,-18.63351,1.42294,0.38359,1.60334,-13.47394,0.93356,0.27374,1.58815
63,6400,-19.32573,1.25986,0.40781,1.59258,-19.24948,1.47635,0.39556,1.57847,-18.76731,1.80862,0.38135,1.60277,-13.55625,0.94772,0.27143,1.58818
64,6500,-19.20977,1.23516,0.40319,1.59243,-19.24921,1.17387,0.39100,1.57783,-18.54039,1.31585,0.37759,1.60236,-13.53290,0.89219,0.27093,1.58710
65,6600,-19.15727,1.14614,0.39955,1.59216,-19.07351,1.19085,0.38700,1.57813,-18.54809,1.51657,0.37303,1.60323,-13.46888,0.98130,0.26727,1.58790
66,6700,-19.12843,1.66263,0.39383,1.59188,-19.03481,1.50221,0.38177,1.57827,-18.52211,1.70067,0.36844,1.60271,-13.39794,1.06073,0.26549,1.58766
67,6800,-19.10831,1.73762,0.39125,1.59177,-19.11856,1.48948,0.37781,1.57834,-18.58792,1.08275,0.36509,1.60315,-13.42962,1.05717,0.26286,1.58632
68,6900,-19.10793,1.23866,0.38698,1.59129,-18.97419,1.31710,0.37277,1.57939,-18.29440,1.07384,0.36143,1.60271,-13.51723,1.34593,0.25985,1.58737
69,7000,-18.99194,1.39963,0.38373,1.59160,-19.09283,1.46509,0.36961,1.57808,-18.35802,0.85232,0.35962,1.60180,-13.40269,1.25338,0.25761,1.58680
70,7100,-19.04222,1.19032,0.37825,1.59136,-19.00130,1.48502,0.36546,1.57830,-18.35669,1.09126,0.35357,1.60206,-13.38176,0.93253,0.25322,1.58686
71,7200,-18.79353,1.35453,0.37190,1.59130,-18.85748,1.42555,0.36198,1.57956,-18.29032,1.11111,0.35071,1.60260,-13.34926,1.12090,0.25373,1.58544
72,7300,-18.83644,1.44480,0.36994,1.59094,-18.85714,1.31785,0.35684,1.57913,-18.12394,1.59525,0.34772,1.60202,-13.27737,1.21751,0.25046,1.58465
73,7400,-18.83795,1.04567,0.36775,1.59055,-18.59245,1.29348,0.35622,1.57870,-18.29283,1.09747,0.34160,1.60242,-13.28171,0.90669,0.24879,1.58466
74,7500,-18.79619,1.18498,0.36255,1.58952,-18.66971,1.79854,0.35120,1.57831,-18.19527,1.07069,0.33940,1.60221,-13.22776,1.02446,0.24542,1.58505
75,7600,-18.70042,1.37185,0.35908,1.59027,-18.59057,1.88719,0.34782,1.57824,-18.06680,1.50161,0.33664,1.60186,-13.20309,1.05844,0.24494,1.58418
76,7700,-18.63401,1.13985,0.35361,1.58961,-18.75823,1.65994,0.34410,1.57864,-17.91619,1.30987,0.33236,1.60196,-13.12523,0.98174,0.24107,1.58459
77,7800,-18.75878,1.43473,0.34892,1.59017,-18.38776,1.43331,0.33779,1.57917,-17.91587,0.94486,0.32817,1.60193,-13.17988,0.84553,0.23849,1.58395
78,7900,-18.51164,1.54443,0.34658,1.58976,-18.46123,1.43312,0.33568,1.57892,-17.84047,0.87400,0.32570,1.60203,-13.10977,1.06168,0.23620,1.58533
79,8000,-18.47661,1.54853,0.34247,1.59017,-18.09930,1.23249,0.33045,1.57901,-17.76056,1.52546,0.32282,1.60164,-13.04275,1.02067,0.23375,1.58449
80,8100,-18.50804,1.29238,0.34031,1.59123,-18.19626,0.94279,0.32881,1.57735,-17.70978,1.43960,0.31790,1.60224,-13.02884,1.04204,0.23078,1.58522
81,8200,-18.35448,1.54175,0.33455,1.59034,-18.09985,1.00149,0.32546,1.57877,-17.43214,1.23631,0.31456,1.60191,-12.94198,1.01533,0.22937,1.58497
82,8300,-18.34883,1.43021,0.33109,1.59031,-17.94971,1.04862,0.32095,1.57819,-17.33623,1.25879,0.31197,1.60190,-12.97040,1.04862,0.22742,1.58368
83,8400,-18.19715,1.12734,0.32613,1.58999,-17.95321,1.42389,0.31684,1.57765,-17.45701,1.11151,0.30779,1.60162,-12.89509,1.03014,0.22496,1.58424
84,8500,-18.05220,0.94840,0.32362,1.58963,-17.89460,1.42212,0.31411,1.57828,-17.23046,1.23863,0.30597,1.60138,-12.81026,1.35094,0.22271,1.58380
85,8600,-17.98756,1.21115,0.32180,1.58918,-17.87847,1.68043,0.31137,1.57870,-17.26700,1.35546,0.30281,1.60085,-12.80099,0.95643,0.22115,1.58272
86,8700,-17.94312,1.10037,0.31638,1.58992,-17.83419,1.74449,0.30795,1.57734,-17.19209,1.09842,0.29860,1.60074,-12.72727,0.96851,0.21904,1.58228
87,8800,-17.81483,0.84312,0.31389,1.59000,-17.33945,1.56126,0.30389,1.57797,-17.20230,1.15236,0.29672,1.60076,-12.72563,0.99601,0.21588,1.58295
88,8900,-17.72400,1.10087,0.31015,1.58943,-17.46466,1.17506,0.30016,1.57823,-16.94290,1.20262,0.29268,1.60053,-12.71382,1.05996,0.21396,1.58233
89,9000,-17.65768,1.36671,0.30548,1.58963,-17.37930,1.17625,0.29775,1.57615,-17.01307,1.34701,0.29102,1.60025,-12.62468,1.02704,0.21192,1.58205
90,9100,-17.42543,1.17638,0.30244,1.58931,-17.29808,0.79903,0.29284,1.57687,-16.77999,1.23269,0.28682,1.59978,-12.51426,0.99731,0.20948,1.58161
91,9200,-17.43741,1.15068,0.29830,1.58961,-17.14747,0.99321,0.29099,1.57590,-16.74944,1.19769,0.28480,1.59953,-12.49584,1.25050,0.20766,1.58211
92,9300,-17.28777,1.75407,0.29592,1.59006,-17.08744,1.08558,0.28754,1.57592,-16.65225,1.04628,0.28206,1.59900,-12.45748,1.03631,0.20573,1.58181
93,9400,-17.13498,1.49438,0.29229,1.58986,-17.00083,0.92191,0.28424,1.57470,-16.57312,1.40076,0.27864,1.59919,-12.47716,1.00098,0.20451,1.57966
94,9500,-16.85180,1.10184,0.28903,1.58985,-16.83449,1.12324,0.28248,1.57559,-16.37496,0.89846,0.27693,1.59862,-12.36605,0.99966,0.20243,1.57975
95,9600,-16.94266,1.28250,0.28608,1.58951,-16.89379,1.31897,0.27917,1.57434,-16.34498,1.40092,0.27359,1.59930,-12.33430,0.98988,0.20137,1.57979
96,9700,-16.88606,1.44415,0.28328,1.59048,-16.61385,1.00080,0.27649,1.57523,-16.28893,0.99014,0.27026,1.59887,-12.22776,1.12302,0.19917,1.57848
97,9800,-16.71029,1.22824,0.28054,1.59013,-16.60062,1.03389,0.27222,1.57439,-16.04977,0.99963,0.26767,1.59852,-12.12030,0.98400,0.19681,1.57968
98,9900,-16.57222,1.14806,0.27724,1.58945,-16.46719,1.34633,0.26883,1.57518,-15.87635,1.09783,0.26543,1.59756,-12.16303,1.21224,0.19506,1.57832
99,10000,-16.62659,1.24879,0.27294,1.58994,-16.23767,1.08569,0.26625,1.57345,-15.86707,1.04233,0.26177,1.59764,-11.99424,1.12110,0.19365,1.57887
100,10100,-16.49522,1.20630,0.27121,1.58996,-16.19278,1.27134,0.26357,1.57403,-15.82103,1.03140,0.25898,1.59763,-11.95313,0.86191,0.19179,1.57818
101,10200,-16.37035,1.35949,0.26714,1.58952,-16.14819,1.32977,0.26096,1.57449,-15.66117,0.94812,0.25776,1.59689,-11.95193,1.06910,0.18994,1.57778
102,10300,-16.13254,1.03094,0.26556,1.58921,-16.08288,1.21316,0.25727,1.57307,-15.60692,1.32627,0.25362,1.59643,-11.83415,1.00196,0.18737,1.57841
103,10400,-16.00721,0.98341,0.26261,1.58942,-15.85285,1.17103,0.25485,1.57314,-15.50010,1.00676,0.25156,1.59628,-11.78404,1.11216,0.18663,1.57781
104,10500,-15.98815,1.05334,0.26024,1.58917,-15.67936,1.25195,0.25304,1.57335,-15.27222,1.57595,0.24873,1.59645,-11.71192,1.08742,0.18418,1.57763
105,10600,-15.78912,1.28492,0.25526,1.58976,-15.60820,1.18571,0.24873,1.57287,-15.33386,1.22063,0.24619,1.59633,-11.69069,1.05991,0.18295,1.57578
106,10700,-15.80432,0.97154,0.25325,1.58996,-15.57101,1.22952,0.24664,1.57363,-15.27303,1.02634,0.24395,1.59553,-11.63456,1.04784,0.18193,1.57758
107,10800,-15.71071,1.01277,0.25033,1.58975,-15.56882,1.19262,0.24401,1.57225,-15.17345,0.96226,0.24110,1.59554,-11.55001,0.93715,0.17868,1.57617
108,10900,-15.59362,1.08238,0.24715,1.58947,-15.43603,0.92989,0.24088,1.57248,-15.05361,1.16397,0.23804,1.59545,-11.53070,0.86957,0.17778,1.57548
109,11000,-15.34430,1.09350,0.24469,1.58880,-15.21997,1.14964,0.23783,1.57145,-14.98959,0.87064,0.23581,1.59490,-11.41886,1.19107,0.17668,1.57568
110,11100,-15.42871,0.92181,0.24119,1.58873,-15.21776,1.32045,0.23562,1.57139,-14.89816,1.19103,0.23308,1.59500,-11.38008,0.98847,0.17488,1.57546
111,11200,-15.39479,1.59634,0.23906,1.58891,-15.01642,1.12350,0.23319,1.57168,-14.78888,0.88593,0.23025,1.59526,-11.26121,1.03049,0.17255,1.57599
112,11300,-15.11463,1.41406,0.23605,1.58876,-14.85066,1.11674,0.22947,1.57072,-14.66197,0.92470,0.22727,1.59454,-11.24892,1.01762,0.17095,1.57540
113,11400,-15.10644,1.00667,0.23248,1.58944,-14.73658,0.90264,0.22706,1.57055,-14.56038,0.89786,0.22578,1.59439,-11.18521,0.84161,0.16895,1.57596
114,11500,-14.93091,1.15803,0.23063,1.58937,-14.72088,0.94772,0.22530,1.57007,-14.51761,1.27537,0.22232,1.59409,-11.07662,1.10813,0.16756,1.57526
115,11600,-14.89482,1.10827,0.22683,1.58850,-14.62933,0.91606,0.22256,1.57118,-14.34534,0.90811,0.22065,1.59497,-11.06738,0.96114,0.16618,1.57509
116,11700,-14.77270,1.05342,0.22506,1.58819,-14.51936,1.07073,0.22013,1.57116,-14.26490,0.96751,0.21794,1.59460,-10.95600,1.11679,0.16417,1.57645
117,11800,-14.68459,1.08783,0.22231,1.58871,-14.41372,0.94026,0.21712,1.57129,-14.18240,1.25134,0.21497,1.59425,-10.92685,1.04606,0.16267,1.57581
118,11900,-14.62772,1.08507,0.21947,1.58835,-14.30533,1.06620,0.21562,1.57105,-13.98483,0.93977,0.21336,1.59420,-10.85502,0.92301,0.16138,1.57378
119,12000,-14.44189,0.95634,0.21833,1.58848,-14.18495,0.88093,0.21278,1.57055,-13.91195,1.08875,0.21122,1.59452,-10.76276,1.00997,0.15988,1.57430
120,12100,-14.39724,1.12482,0.21505,1.58706,-14.08198,1.15145,0.20964,1.57147,-13.87252,1.12790,0.20810,1.59413,-10.71598,0.87402,0.15774,1.57391
121,12200,-14.37953,1.04942,0.21245,1.58754,-13.98080,0.90417,0.20688,1.57066,-13.77847,1.07434,0.20648,1.59470,-10.64165,0.99676,0.15643,1.57193
122,12300,-14.22006,1.17727,0.21072,1.58787,-13.84298,1.10624,0.20481,1.57208,-13.54481,1.17360,0.20337,1.59460,-10.59964,1.00621,0.15500,1.57508
123,12400,-14.18466,0.89583,0.20760,1.58730,-13.70922,0.89095,0.20252,1.57106,-13.43281,0.99249,0.20121,1.59417,-10.54261,0.96542,0.15392,1.57194
124,12500,-13.97337,0.95280,0.20542,1.58656,-13.60000,0.98671,0.20121,1.57122,-13.35636,0.87887,0.19981,1.59391,-10.44034,1.04594,0.15208,1.57027
125,12600,-13.87397,1.15376,0.20237,1.58705,-13.56483,1.26622,0.19897,1.57168,-13.28429,1.11712,0.19752,1.59384,-10.36311,1.19304,0.15104,1.57182
126,12700,-13.79395,1.18061,0.20090,1.58699,-13.40682,1.10340,0.19620,1.57010,-13.17080,1.04176,0.19523,1.59386,-10.31251,0.91487,0.15006,1.57152
127,12800,-13.72230,1.35130,0.19838,1.58618,-13.28709,0.91833,0.19444,1.57051,-13.10127,1.04880,0.19317,1.59425,-10.21981,1.00337,0.14865,1.57061
128,12900,-13.51742,1.32801,0.19602,1.58576,-13.18958,1.03122,0.19136,1.57038,-12.79691,1.15744,0.19175,1.59314,-10.17599,1.07734,0.14623,1.56961
129,13000,-13.43277,0.98869,0.19333,1.58629,-13.08721,0.99018,0.18985,1.57082,-12.98882,1.26784,0.18891,1.59434,-10.11545,0.97137,0.14500,1.57037
130,13100,-13.26870,1.21446,0.19194,1.58503,-13.00809,0.89337,0.18746,1.57083,-12.78068,1.32223,0.18708,1.59320,-10.06222,0.98498,0.14426,1.56912
131,13200,-13.21766,1.23952,0.18892,1.58578,-12.91228,1.12269,0.18494,1.56926,-12.76262,0.95270,0.18468,1.59320,-9.98336,1.05451,0.14234,1.56944
132,13300,-13.07935,0.92432,0.18720,1.58495,-12.81291,1.03939,0.18342,1.57123,-12.64738,1.00281,0.18269,1.59386,-9.94612,0.91484,0.14081,1.56724
133,13400,-12.95402,1.01142,0.18472,1.58425,-12.70045,0.93200,0.18073,1.56896,-12.50750,1.16641,0.18033,1.59339,-9.84455,1.05063,0.14019,1.56809
134,13500,-12.84681,0.89369,0.18258,1.58493,-12.62102,1.10450,0.17890,1.57045,-12.39195,1.30686,0.17853,1.59375,-9.80361,0.99555,0.13825,1.56547
135,13600,-12.73397,1.06886,0.18044,1.58457,-12.53693,0.86958,0.17668,1.56954,-12.28858,1.01498,0.17678,1.59263,-9.70924,0.97647,0.13679,1.56684
136,13700,-12.65929,1.08328,0.17943,1.58360,-12.44269,1.06309,0.17493,1.56950,-12.19485,1.10101,0.17396,1.59348,-9.64457,0.98360,0.13583,1.56462
137,13800,-12.57866,1.16185,0.17625,1.58450,-12.29622,0.90914,0.17307,1.56910,-12.08110,0.81706,0.17286,1.59304,-9.58611,0.91590,0.13453,1.56556
138,13900,-12.44256,1.07590,0.17560,1.58312,-12.24455,0.90238,0.17122,1.56987,-11.98133,1.23073,0.17077,1.59340,-9.50794,0.97348,0.13362,1.56459
139,14000,-12.32966,0.91730,0.17316,1.58265,-12.07431,1.14975,0.16940,1.56986,-11.94097,1.10360,0.16878,1.59280,-9.38850,0.98816,0.13246,1.56414
140,14100,-12.19494,1.06612,0.17028,1.58262,-11.87011,1.08831,0.16777,1.56992,-11.79443,1.18774,0.16693,1.59261,-9.39540,0.97636,0.13059,1.56338
141,14200,-12.08253,1.01511,0.16888,1.58188,-11.87759,1.02375,0.16525,1.57021,-11.68042,1.11217,0.16553,1.59244,-9.30205,0.99413,0.12948,1.56393
142,14300,-11.98720,0.95128,0.16720,1.58196,-11.78668,1.15605,0.16306,1.57085,-11.56347,1.10693,0.16413,1.59141,-9.20767,0.94804,0.12776,1.56368
143,14400,-11.84707,0.97871,0.16520,1.58182,-11.56209,1.10829,0.16203,1.57039,-11.43955,0.82074,0.16193,1.59183,-9.19967,0.99950,0.12704,1.56306
144,14500,-11.78212,1.29768,0.16307,1.58122,-11.50901,1.16325,0.15969,1.57020,-11.33740,1.15430,0.15880,1.59265,-9.11004,0.99804,0.12587,1.56146
145,14600,-11.61136,0.99562,0.16146,1.58108,-11.28937,0.96005,0.15825,1.57170,-11.21600,1.09838,0.15749,1.59149,-9.08875,0.91993,0.12445,1.56176
146,14700,-11.57938,0.85657,0.15966,1.58107,-11.24718,1.22890,0.15569,1.57005,-11.15809,1.09263,0.15615,1.59212,-8.98132,0.91995,0.12313,1.56168
147,14800,-11.42532,1.05212,0.15739,1.58064,-11.10048,1.14866,0.15423,1.56964,-11.07820,1.02586,0.15383,1.59233,-8.90606,0.90529,0.12165,1.56064
148,14900,-11.32285,1.06091,0.15571,1.58046,-10.97582,1.11793,0.15223,1.57002,-11.02497,0.88104,0.15247,1.59113,-8.82168,1.00443,0.12088,1.56075
149,15000,-11.20265,1.05397,0.15370,1.58036,-10.94209,1.15633,0.15039,1.57009,-10.80556,1.16647,0.15083,1.59197,-8.77179,0.95613,0.12046,1.55882
150,15100,-11.15276,1.23385,0.15180,1.58063,-10.86310,1.12211,0.14891,1.57098,-10.80307,1.42529,0.14857,1.59226,-8.66872,1.02455,0.11871,1.55892
151,15200,-11.06429,0.88187,0.15046,1.58009,-10.83640,1.15738,0.14795,1.57108,-10.69827,1.14455,0.14717,1.59163,-8.61559,0.92460,0.11716,1.55887
