iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_icm_forward_loss,1_icm_inverse_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_icm_forward_loss,2_icm_inverse_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_icm_forward_loss,3_icm_inverse_loss,4_maddpg_actor_loss,4_maddpg_critic_loss,4_icm_forward_loss,4_icm_inverse_loss
64,6500,-10.03856,1.17089,0.20930,1.61228,-10.11744,1.17106,0.20695,1.60875,-9.67414,1.00696,0.20491,1.58896,-14.91933,1.66445,0.30291,1.57703
65,6600,-10.12676,1.22923,0.20703,1.61223,-10.07663,1.19269,0.20516,1.60830,-9.66074,1.14585,0.20327,1.59042,-14.76637,1.52358,0.29992,1.57573
66,6700,-10.11227,1.22460,0.20517,1.61162,-10.15423,1.07079,0.20302,1.60807,-9.67341,1.20708,0.20078,1.59010,-14.67473,1.19091,0.29740,1.57658
67,6800,-10.09571,1.44563,0.20321,1.61136,-10.14787,1.08069,0.20115,1.60769,-9.65320,1.19383,0.19922,1.58946,-14.80129,1.09526,0.29481,1.57642
68,6900,-10.05105,1.33400,0.20135,1.61099,-9.99950,1.19399,0.19917,1.60769,-9.61686,1.21382,0.19695,1.58937,-14.73754,1.04587,0.29218,1.57572
69,7000,-9.92473,1.29370,0.19936,1.61078,-10.09282,1.09842,0.19693,1.60719,-9.55952,1.15742,0.19548,1.59013,-14.71001,1.10004,0.28950,1.57575
70,7100,-9.96420,1.33822,0.19753,1.61062,-9.97640,1.06542,0.19515,1.60720,-9.48042,1.33824,0.19355,1.58937,-14.77566,1.28056,0.28666,1.57544
71,7200,-9.94865,1.08066,0.19529,1.61081,-10.08745,1.21879,0.19329,1.60658,-9.42736,1.20978,0.19187,1.59029,-14.67903,1.24455,0.28435,1.57436
72,7300,-9.90183,1.15702,0.19348,1.60990,-9.96923,1.23522,0.19138,1.60624,-9.46754,1.25767,0.19000,1.58976,-14.76013,1.37690,0.28154,1.57469
73,7400,-9.85447,1.04123,0.19128,1.60996,-9.93690,1.24999,0.18957,1.60594,-9.45558,1.11062,0.18806,1.59009,-14.53305,1.41874,0.27927,1.57423
74,7500,-9.88662,1.12754,0.18938,1.60983,-9.88609,1.03673,0.18772,1.60510,-9.45311,1.05231,0.18634,1.58983,-14.63997,1.33494,0.27661,1.57325
75,7600,-9.79485,1.18499,0.18767,1.60948,-9.90185,1.17330,0.18585,1.60507,-9.42684,1.11367,0.18440,1.59016,-14.62112,1.32990,0.27398,1.57376
76,7700,-9.80692,1.24997,0.18560,1.60947,-9.79200,1.30696,0.18387,1.60468,-9.26668,1.21938,0.18243,1.58958,-14.57250,1.08262,0.27132,1.57134
77,7800,-9.74615,1.19357,0.18367,1.60925,-9.82906,1.12933,0.18198,1.60437,-9.34470,1.18316,0.18080,1.58944,-14.50340,1.28333,0.26886,1.57234
78,7900,-9.74692,1.25473,0.18190,1.60881,-9.78561,1.13095,0.18024,1.60392,-9.29878,1.26362,0.17918,1.59096,-14.59665,1.52073,0.26631,1.57399
79,8000,-9.65328,1.25167,0.17991,1.60917,-9.77449,1.16321,0.17852,1.60322,-9.17355,1.13229,0.17744,1.59016,-14.39490,1.68919,0.26378,1.57216
80,8100,-9.57608,1.25597,0.17791,1.60882,-9.69001,1.09920,0.17645,1.60346,-9.18228,1.02548,0.17548,1.58980,-14.54255,1.23241,0.26136,1.57280
81,8200,-9.52622,1.22434,0.17617,1.60839,-9.61139,1.07110,0.17489,1.60255,-9.15171,1.05802,0.17374,1.58919,-14.44974,1.19484,0.25863,1.57088
82,8300,-9.37529,1.20542,0.17434,1.60771,-9.57613,1.22426,0.17298,1.60218,-9.06226,1.09625,0.17186,1.58972,-14.36299,1.22531,0.25626,1.57215
83,8400,-9.42503,1.15781,0.17271,1.60829,-9.57792,1.14295,0.17122,1.60212,-9.03293,0.98534,0.17044,1.59048,-14.26047,1.18360,0.25363,1.57016
84,8500,-9.26611,1.10555,0.17076,1.60808,-9.49823,1.18900,0.16951,1.60120,-9.00032,1.05922,0.16861,1.58957,-14.21445,1.16524,0.25127,1.57221
85,8600,-9.24842,1.13460,0.16872,1.60789,-9.51791,1.09951,0.16777,1.60132,-8.93685,1.27601,0.16700,1.58966,-14.26866,1.07109,0.24883,1.57248
86,8700,-9.29910,1.06914,0.16711,1.60811,-9.49953,1.08022,0.16594,1.60061,-8.96844,1.09720,0.16500,1.58856,-14.17143,1.04413,0.24634,1.57136
87,8800,-9.21299,1.13007,0.16535,1.60775,-9.42388,1.05606,0.16435,1.60037,-8.79504,1.01708,0.16337,1.58944,-14.15261,1.05184,0.24389,1.57041
88,8900,-9.12465,1.16526,0.16371,1.60751,-9.33960,1.19758,0.16241,1.60015,-8.86372,1.09079,0.16179,1.58986,-14.03483,1.31496,0.24171,1.57147
89,9000,-9.10075,1.14032,0.16156,1.60773,-9.28015,1.26411,0.16095,1.59909,-8.79811,1.11492,0.16003,1.58970,-13.92506,1.24348,0.23883,1.56930
90,9100,-9.06581,1.19498,0.16019,1.60751,-9.19039,1.14424,0.15926,1.59896,-8.69657,1.02638,0.15847,1.58920,-13.88366,1.17457,0.23667,1.56994
91,9200,-8.97284,1.06986,0.15846,1.60769,-9.11758,1.11544,0.15736,1.59841,-8.67841,1.02065,0.15663,1.58911,-13.85495,1.07201,0.23425,1.56961
92,9300,-8.92650,1.12272,0.15690,1.60727,-9.14297,1.14309,0.15577,1.59815,-8.64961,1.09762,0.15492,1.58925,-13.76915,1.11796,0.23181,1.57116
93,9400,-8.88768,1.27382,0.15514,1.60725,-9.02475,1.03828,0.15453,1.59796,-8.56260,1.02780,0.15347,1.58999,-13.75731,1.11306,0.22948,1.56971
94,9500,-8.74679,1.15314,0.15320,1.60742,-9.02297,1.18733,0.15247,1.59773,-8.53419,1.13076,0.15198,1.58906,-13.70326,1.02700,0.22692,1.56913
95,9600,-8.76592,1.10894,0.15167,1.60698,-8.93236,1.08720,0.15089,1.59701,-8.50778,1.14948,0.15019,1.59013,-13.63824,1.00835,0.22475,1.56956
96,9700,-8.76899,1.10441,0.14988,1.60700,-8.84666,1.09556,0.14907,1.59672,-8.48851,0.98404,0.14865,1.58930,-13.55628,1.11390,0.22243,1.56923
97,9800,-8.64691,0.99261,0.14821,1.60720,-8.77754,1.08024,0.14763,1.59669,-8.42625,1.11049,0.14691,1.58974,-13.49116,1.21725,0.21998,1.56839
98,9900,-8.56787,1.05449,0.14664,1.60684,-8.69892,1.09045,0.14590,1.59611,-8.36458,1.03519,0.14540,1.59018,-13.45615,1.05400,0.21765,1.56831
99,10000,-8.57174,1.13858,0.14490,1.60675,-8.68523,1.12768,0.14435,1.59576,-8.30296,1.09082,0.14394,1.58892,-13.51284,1.15724,0.21542,1.56865
100,10100,-8.47222,1.21335,0.14327,1.60631,-8.60875,1.11506,0.14278,1.59506,-8.28763,1.19684,0.14236,1.58918,-13.28114,1.21870,0.21303,1.56737
101,10200,-8.42876,1.06431,0.14167,1.60612,-8.55719,1.07914,0.14120,1.59549,-8.22046,0.99618,0.14073,1.58795,-13.25782,1.21841,0.21061,1.56773
102,10300,-8.38102,1.06364,0.14003,1.60599,-8.50628,1.14620,0.13970,1.59484,-8.16822,1.11679,0.13923,1.58887,-13.28803,1.19183,0.20823,1.56669
103,10400,-8.26453,1.07429,0.13859,1.60611,-8.42532,1.15519,0.13799,1.59472,-8.15461,1.03190,0.13756,1.58940,-13.16138,1.11603,0.20603,1.56616
104,10500,-8.23723,1.03845,0.13693,1.60535,-8.35679,1.06167,0.13660,1.59417,-8.03216,1.03921,0.13584,1.58865,-13.09208,1.08729,0.20382,1.56644
105,10600,-8.14106,1.10931,0.13549,1.60551,-8.28015,1.08232,0.13518,1.59392,-7.99365,0.99037,0.13442,1.58913,-13.00495,1.10406,0.20170,1.56684
106,10700,-8.11635,1.06510,0.13361,1.60551,-8.27086,1.07222,0.13361,1.59307,-7.93296,1.04085,0.13292,1.58902,-12.94416,1.26984,0.19939,1.56702
107,10800,-8.03072,1.04775,0.13227,1.60485,-8.18397,1.06459,0.13217,1.59280,-7.84500,1.04921,0.13124,1.59037,-12.87720,1.09049,0.19716,1.56709
108,10900,-8.01507,1.06283,0.13100,1.60524,-8.12680,1.15681,0.13076,1.59344,-7.84328,1.03225,0.12991,1.58837,-12.84368,1.08341,0.19485,1.56627
109,11000,-7.91597,1.16668,0.12929,1.60516,-8.05431,1.22545,0.12904,1.59235,-7.70490,1.06790,0.12808,1.58942,-12.65604,1.18077,0.19259,1.56569
110,11100,-7.88688,1.05743,0.12766,1.60498,-7.99087,1.05705,0.12764,1.59260,-7.71865,0.98876,0.12685,1.58912,-12.65601,1.30869,0.19079,1.56668
111,11200,-7.80630,1.08030,0.12618,1.60453,-7.99764,1.13464,0.12610,1.59220,-7.68669,1.04283,0.12549,1.58825,-12.59531,1.21795,0.18848,1.56646
112,11300,-7.76529,1.05779,0.12492,1.60457,-7.86836,1.09861,0.12485,1.59221,-7.63117,0.98494,0.12421,1.58789,-12.48273,1.04654,0.18608,1.56487
113,11400,-7.67623,1.09821,0.12340,1.60422,-7.84968,1.05146,0.12342,1.59190,-7.54032,1.08910,0.12231,1.58733,-12.41036,1.22079,0.18393,1.56552
114,11500,-7.58213,1.01414,0.12208,1.60428,-7.79710,1.15054,0.12196,1.59172,-7.51270,1.01170,0.12118,1.58848,-12.35572,1.15540,0.18143,1.56251
115,11600,-7.58531,1.02289,0.12041,1.60398,-7.71826,1.16405,0.12062,1.59148,-7.41132,1.02004,0.12002,1.58822,-12.26141,1.07096,0.17954,1.56321
116,11700,-7.53015,0.99143,0.11914,1.60406,-7.60606,1.08434,0.11909,1.59080,-7.38250,1.04044,0.11833,1.58804,-12.19313,1.11035,0.17770,1.56355
117,11800,-7.46440,1.03501,0.11754,1.60377,-7.59979,1.17576,0.11792,1.59084,-7.25948,1.03381,0.11687,1.58795,-12.13386,1.20086,0.17536,1.56423
118,11900,-7.35745,1.00385,0.11637,1.60333,-7.48043,1.07817,0.11644,1.59071,-7.25062,1.07635,0.11568,1.58785,-12.05593,1.17834,0.17311,1.56277
119,12000,-7.25530,1.13568,0.11479,1.60299,-7.44886,1.10300,0.11494,1.59026,-7.16932,1.01416,0.11418,1.58874,-11.96675,1.12631,0.17100,1.56332
120,12100,-7.29442,1.03955,0.11355,1.60326,-7.37576,1.10425,0.11359,1.59022,-7.11144,1.08159,0.11305,1.58797,-11.91508,1.11033,0.16915,1.56286
121,12200,-7.23603,1.02096,0.11210,1.60313,-7.31122,1.09108,0.11231,1.59003,-7.01982,0.95567,0.11148,1.58863,-11.84588,1.03866,0.16699,1.56387
122,12300,-7.13355,1.03663,0.11084,1.60239,-7.18648,1.11978,0.11090,1.58958,-6.97893,1.00870,0.10998,1.58864,-11.76449,1.23064,0.16489,1.56245
123,12400,-7.11609,1.06000,0.10942,1.60235,-7.16593,1.18968,0.10946,1.58903,-6.90654,1.02194,0.10900,1.58731,-11.56335,1.44422,0.16289,1.56195
124,12500,-7.08536,1.05843,0.10827,1.60232,-7.14043,1.22115,0.10849,1.58872,-6.86330,1.00502,0.10750,1.58776,-11.53054,1.22396,0.16077,1.56174
125,12600,-6.99824,0.99540,0.10680,1.60212,-7.04827,1.06218,0.10694,1.58871,-6.82957,0.95905,0.10613,1.58644,-11.43360,1.13862,0.15868,1.56123
126,12700,-6.90225,0.96741,0.10542,1.60122,-6.99134,1.12580,0.10575,1.58838,-6.67826,0.93510,0.10492,1.58750,-11.31669,1.14000,0.15669,1.56136
127,12800,-6.88184,1.13485,0.10403,1.60129,-6.91081,1.09296,0.10427,1.58842,-6.67260,1.00072,0.10371,1.58757,-11.23396,1.07350,0.15466,1.56125
128,12900,-6.84820,1.06108,0.10292,1.60100,-6.81433,1.08465,0.10328,1.58815,-6.63711,0.90873,0.10228,1.58718,-11.25096,1.28805,0.15284,1.56140
129,13000,-6.73676,1.07577,0.10149,1.60068,-6.76733,1.14690,0.10182,1.58784,-6.53647,0.95559,0.10110,1.58760,-11.08972,1.17445,0.15067,1.56028
130,13100,-6.68899,1.02697,0.10039,1.60093,-6.66865,1.05613,0.10063,1.58813,-6.50620,0.94242,0.09967,1.58764,-11.01875,1.09732,0.14881,1.56161
131,13200,-6.62458,1.04172,0.09911,1.60031,-6.69525,1.13266,0.09932,1.58751,-6.43673,0.97376,0.09874,1.58783,-10.88688,1.15621,0.14676,1.56228
132,13300,-6.55765,1.00822,0.09791,1.60005,-6.57077,1.16404,0.09820,1.58748,-6.38169,1.03027,0.09746,1.58848,-10.81768,1.18999,0.14514,1.56041
133,13400,-6.51133,1.02507,0.09658,1.59995,-6.48205,1.02116,0.09688,1.58753,-6.26582,1.09391,0.09630,1.58712,-10.77636,1.06891,0.14287,1.55995
134,13500,-6.44164,1.05397,0.09537,1.59943,-6.43678,1.08243,0.09584,1.58680,-6.26943,1.09224,0.09494,1.58831,-10.65439,1.11588,0.14120,1.56039
135,13600,-6.37653,1.00399,0.09428,1.59916,-6.36010,1.07897,0.09448,1.58625,-6.13889,0.94447,0.09403,1.58651,-10.61683,1.00991,0.13918,1.56090
136,13700,-6.28401,0.98184,0.09292,1.59873,-6.31185,1.07307,0.09318,1.58644,-6.10761,0.97415,0.09263,1.58773,-10.48673,1.15403,0.13720,1.55883
137,13800,-6.23331,0.98772,0.09170,1.59874,-6.23014,1.16934,0.09217,1.58593,-6.00539,0.97642,0.09134,1.58784,-10.44329,1.12031,0.13544,1.55978
138,13900,-6.17749,1.07390,0.09022,1.59855,-6.16504,1.17128,0.09103,1.58550,-6.02945,1.01281,0.09029,1.58722,-10.35753,1.03777,0.13366,1.55916
139,14000,-6.17109,1.14156,0.08927,1.59825,-6.06440,1.06510,0.08992,1.58543,-5.97032,0.99390,0.08905,1.58728,-10.34677,1.19722,0.13169,1.55718
140,14100,-6.07128,0.96669,0.08838,1.59780,-6.01474,0.97966,0.08875,1.58521,-5.89094,0.98349,0.08795,1.58755,-10.26152,1.10010,0.13015,1.56030
141,14200,-5.98242,1.01570,0.08710,1.59770,-5.98654,1.10856,0.08765,1.58388,-5.87936,0.93584,0.08691,1.58679,-10.07659,1.09060,0.12797,1.55944
142,14300,-5.97325,1.05121,0.08596,1.59740,-5.89000,1.00751,0.08650,1.58402,-5.78413,0.96138,0.08577,1.58739,-10.04203,1.02191,0.12587,1.55644
143,14400,-5.85688,1.05062,0.08490,1.59702,-5.84898,1.03088,0.08530,1.58395,-5.73222,1.02977,0.08456,1.58726,-10.05359,1.13356,0.12450,1.55848
144,14500,-5.81796,1.03474,0.08368,1.59696,-5.74889,1.07624,0.08431,1.58335,-5.65275,1.01570,0.08354,1.58689,-9.93184,1.13756,0.12255,1.55701
145,14600,-5.77601,1.00655,0.08244,1.59571,-5.66670,1.01334,0.08325,1.58266,-5.62032,1.03642,0.08234,1.58676,-9.87032,1.08406,0.12080,1.55824
146,14700,-5.72782,1.07632,0.08137,1.59586,-5.59922,1.02114,0.08215,1.58255,-5.56454,0.97444,0.08115,1.58691,-9.79054,1.02548,0.11907,1.55696
147,14800,-5.63052,1.04340,0.08011,1.59555,-5.56006,1.08065,0.08108,1.58248,-5.44708,0.98200,0.08009,1.58688,-9.66471,1.02647,0.11736,1.55689
148,14900,-5.60050,1.06279,0.07942,1.59556,-5.49730,1.02591,0.07998,1.58195,-5.40805,0.92661,0.07923,1.58691,-9.57679,1.12008,0.11551,1.55638
149,15000,-5.49599,1.12784,0.07806,1.59494,-5.43843,1.00588,0.07897,1.58088,-5.34613,0.90282,0.07808,1.58684,-9.51150,1.09981,0.11409,1.55612
150,15100,-5.52374,1.04028,0.07720,1.59484,-5.39831,1.08466,0.07786,1.58096,-5.31833,1.10456,0.07718,1.58777,-9.44293,1.08766,0.11226,1.55450
151,15200,-5.42991,1.10176,0.07636,1.59417,-5.30408,1.00080,0.07686,1.57999,-5.22604,1.01230,0.07616,1.58664,-9.37163,1.06683,0.11052,1.55526
