iteration,episode,1_maddpg_actor_loss,1_maddpg_critic_loss,1_rnd_forward_loss,2_maddpg_actor_loss,2_maddpg_critic_loss,2_rnd_forward_loss,3_maddpg_actor_loss,3_maddpg_critic_loss,3_rnd_forward_loss
0,100,-11.98743,36.39259,2.30063,-11.96749,36.05664,2.31646,-12.01303,36.57684,2.29734
1,200,-14.08356,3.42912,2.42436,-14.03284,5.02846,2.44090,-14.13020,4.41588,2.42864
2,300,-15.65806,2.07716,2.57476,-15.43453,2.95921,2.57057,-15.69682,2.60184,2.58288
3,400,-17.47972,2.45566,2.65548,-17.14145,3.20598,2.64479,-17.71411,4.82200,2.65361
4,500,-19.51792,4.79431,2.69199,-19.38162,4.10788,2.66263,-19.74017,4.03463,2.67581
5,600,-21.25527,7.56170,2.70386,-21.82606,4.88285,2.69081,-21.26709,4.24000,2.66471
6,700,-23.48110,5.48975,2.65063,-23.37814,3.43445,2.67035,-23.18525,3.78248,2.66946
7,800,-25.77617,5.51680,2.76180,-25.57037,5.47613,2.74505,-25.41553,4.51040,2.72953
8,900,-27.54394,8.72779,2.75667,-27.37698,4.98034,2.78663,-27.01028,9.30708,2.76432
9,1000,-29.16366,5.37892,2.76117,-29.75204,8.59591,2.77927,-29.45213,6.02267,2.74045
10,1100,-31.13118,9.22337,2.81089,-31.85189,9.66766,2.80215,-32.12259,8.06505,2.80980
11,1200,-33.57319,21.38461,2.79280,-34.30110,15.98776,2.81385,-34.19323,14.87093,2.78621
12,1300,-36.68077,19.74093,2.86876,-37.11273,13.19906,2.84846,-36.83169,13.65721,2.84338
13,1400,-39.11431,14.61424,2.88455,-39.56600,10.24971,2.92337,-39.32007,10.19055,2.92219
14,1500,-41.61674,13.52581,2.87261,-42.02501,13.79395,2.87979,-41.94467,10.44025,2.90809
15,1600,-43.46656,13.93565,2.85103,-43.82397,14.56175,2.83666,-43.65052,16.32938,2.84398
16,1700,-44.53658,12.00717,2.79107,-45.10929,12.55870,2.82335,-45.29181,18.37464,2.80952
17,1800,-46.03665,11.18401,2.78621,-46.94970,14.43560,2.79451,-45.97646,14.41682,2.78088
18,1900,-45.90930,15.90891,2.72148,-46.42175,12.09518,2.73388,-46.70375,15.82833,2.73835
19,2000,-45.10117,23.34791,2.72282,-46.31730,18.68732,2.69907,-46.95923,22.32934,2.71710
20,2100,-49.28147,41.56132,2.70552,-48.11080,35.56782,2.69337,-49.55073,40.61199,2.70636
21,2200,-50.80771,49.22970,2.63837,-50.13371,49.63279,2.66619,-49.96342,54.76343,2.65388
22,2300,-53.04359,56.61033,2.66449,-51.69153,51.67311,2.64480,-51.85653,56.92384,2.64986
23,2400,-54.45339,47.43739,2.59199,-54.07297,47.91431,2.62145,-53.51541,50.92817,2.60551
24,2500,-56.41664,33.71625,2.54283,-56.26956,35.56930,2.56679,-55.57226,35.11954,2.55386
25,2600,-58.20248,19.61762,2.50439,-57.86744,23.48593,2.54168,-58.40345,26.39735,2.51109
26,2700,-60.09639,13.32903,2.49667,-59.93386,19.43092,2.51477,-59.28577,18.67957,2.48503
27,2800,-61.74395,16.90630,2.48591,-60.20394,18.22290,2.45647,-60.40225,16.86130,2.46181
28,2900,-62.59441,15.03215,2.46383,-61.61799,16.84348,2.47060,-61.40564,14.74638,2.48292
29,3000,-63.90381,15.01214,2.43262,-62.69353,13.06708,2.44111,-62.86843,19.42807,2.43061
30,3100,-64.58434,16.04890,2.43146,-63.26446,18.88799,2.41635,-63.96083,18.39642,2.41744
31,3200,-66.36318,16.07427,2.36610,-65.46360,22.37540,2.37700,-65.83132,22.73470,2.39507
32,3300,-67.13887,22.89458,2.34484,-66.60445,18.06140,2.34212,-66.41311,19.74490,2.36336
33,3400,-68.15723,21.39135,2.35343,-66.92910,16.43325,2.33880,-67.04781,17.78824,2.35568
34,3500,-68.74442,19.56845,2.34891,-67.28917,13.27648,2.36065,-66.69827,20.45448,2.34701
35,3600,-69.22398,14.12125,2.33186,-67.12628,13.94465,2.32152,-65.99797,15.94335,2.31868
36,3700,-68.94353,24.90652,2.32738,-69.03446,20.51659,2.33148,-66.31708,23.79725,2.32544
37,3800,-70.12569,29.77037,2.28400,-69.84939,28.52028,2.31490,-67.74892,38.43273,2.31781
38,3900,-70.47320,29.88322,2.28674,-70.23420,28.73256,2.29095,-67.05354,40.60559,2.26837
39,4000,-71.35767,25.24579,2.23665,-70.99105,23.05937,2.23561,-68.72117,36.20133,2.26807
40,4100,-72.25356,33.42738,2.20804,-71.46175,24.50045,2.22009,-69.64015,41.43666,2.19522
41,4200,-73.37420,32.54169,2.19482,-72.62979,22.05189,2.21124,-70.76117,38.10367,2.20891
42,4300,-75.18724,25.77009,2.19654,-73.46118,25.34972,2.17852,-72.65370,34.74882,2.19261
43,4400,-75.27319,18.69716,2.15761,-74.78183,25.74226,2.18940,-73.48040,21.40551,2.16282
44,4500,-75.93135,21.38735,2.14229,-75.06178,14.77360,2.13829,-74.10869,11.96407,2.14279
45,4600,-77.44803,18.87442,2.11005,-75.68399,18.69195,2.10211,-74.90532,14.67784,2.11322
46,4700,-77.62307,12.17024,2.08021,-75.51470,19.21090,2.08255,-75.11430,11.49269,2.08262
47,4800,-77.47912,12.91069,2.05188,-75.93559,22.47980,2.03896,-75.62995,14.79115,2.04231
48,4900,-77.49785,22.44683,2.01587,-76.38865,18.42959,2.01648,-75.94126,12.62636,2.02285
49,5000,-77.97613,20.51270,1.96973,-76.46898,14.47985,1.96800,-76.05137,13.38811,1.97628
50,5100,-77.36033,19.47404,1.93113,-76.73331,12.06634,1.94128,-75.63377,16.53796,1.93689
51,5200,-77.77188,15.41250,1.89463,-76.65217,19.11807,1.91118,-76.11616,12.93594,1.92003
52,5300,-78.63045,16.84360,1.87172,-77.35650,14.26741,1.86918,-76.37265,13.78900,1.87403
53,5400,-79.18350,15.43413,1.83039,-77.24970,21.20412,1.86451,-76.17150,19.72311,1.83566
54,5500,-78.27193,13.63345,1.80734,-77.52252,12.21104,1.81818,-75.98910,14.21976,1.79551
55,5600,-78.63000,13.95588,1.79434,-77.58291,10.33217,1.77102,-75.81939,12.43902,1.78448
56,5700,-78.09006,10.54704,1.76228,-77.29848,8.96632,1.76603,-76.01249,14.78152,1.75539
57,5800,-78.48137,11.37982,1.73346,-77.60948,8.05385,1.71361,-77.15960,17.61999,1.70122
58,5900,-78.87591,18.27028,1.69268,-77.90006,9.33655,1.70549,-76.86809,20.58299,1.69015
59,6000,-77.27348,19.74150,1.66823,-77.38229,10.31335,1.65639,-75.04000,19.65565,1.67004
60,6100,-78.06044,13.38179,1.63064,-77.31153,8.02188,1.62651,-75.21728,13.95361,1.63483
61,6200,-78.55879,10.56679,1.60441,-76.45861,6.95857,1.61332,-76.17074,11.89392,1.61563
62,6300,-78.02818,10.48029,1.59324,-76.99029,5.97197,1.58511,-75.56528,15.72174,1.58185
63,6400,-77.91543,15.19751,1.56453,-77.40618,5.85330,1.57233,-76.23955,9.25657,1.57294
64,6500,-78.58942,7.56460,1.53985,-77.85260,5.95335,1.55279,-76.42932,6.92346,1.53535
65,6600,-78.07232,5.59740,1.51805,-76.76700,4.22347,1.52668,-76.35761,13.79039,1.52951
66,6700,-77.38228,2.38685,1.49638,-76.59842,6.85203,1.50602,-76.38228,4.80526,1.49820
67,6800,-77.22457,2.14124,1.48878,-76.81998,8.25466,1.47501,-75.52942,4.90872,1.47388
68,6900,-76.93095,2.83998,1.47366,-76.69731,14.03532,1.45444,-76.45051,5.11942,1.46372
69,7000,-76.62478,3.12742,1.44773,-76.68796,5.42885,1.44156,-75.62111,4.86638,1.43571
70,7100,-76.19718,3.07020,1.41759,-76.37448,7.10547,1.42424,-74.93414,4.76374,1.40820
71,7200,-76.06272,3.78622,1.38354,-75.63395,5.82579,1.39540,-75.11029,5.71710,1.40256
72,7300,-75.62933,3.72082,1.37247,-75.13163,4.83211,1.37137,-75.19616,6.51194,1.37019
73,7400,-75.54439,2.31520,1.38214,-74.83041,3.74058,1.39433,-74.43781,4.39069,1.38650
74,7500,-75.02123,2.72351,1.37587,-75.32816,12.00035,1.35453,-73.55867,5.12001,1.35816
75,7600,-74.98946,5.34763,1.35754,-75.20776,4.46295,1.34417,-73.35275,5.08715,1.35089
76,7700,-74.90940,5.71357,1.33618,-74.18186,3.54035,1.33360,-73.24453,4.45210,1.32163
77,7800,-74.04025,14.38267,1.30143,-73.93961,3.36916,1.31128,-72.73568,4.38248,1.30883
78,7900,-74.08810,13.46637,1.29171,-73.52316,5.13758,1.29407,-71.97051,4.94398,1.28296
79,8000,-73.52439,4.12646,1.26436,-73.77752,10.54507,1.27270,-71.89803,5.88699,1.26669
80,8100,-73.97567,4.58272,1.24029,-73.19728,4.71431,1.24976,-71.38950,6.19225,1.24612
81,8200,-73.14669,4.17782,1.22724,-72.28974,3.67527,1.21982,-70.71887,5.63922,1.22571
82,8300,-72.02781,4.42395,1.21488,-72.01765,3.60169,1.20719,-70.33734,5.60826,1.21765
83,8400,-71.49892,5.79187,1.18495,-71.41148,3.24350,1.18329,-70.45918,5.18013,1.18832
84,8500,-71.90843,3.19094,1.16173,-70.71221,3.90783,1.17397,-70.03730,4.09207,1.16551
85,8600,-71.41124,2.29740,1.15446,-70.57307,3.30974,1.14818,-69.45706,3.59135,1.15140
86,8700,-71.01813,2.40665,1.12181,-69.80859,3.17992,1.12626,-68.45880,3.92398,1.13162
87,8800,-70.41121,2.96750,1.10686,-69.06407,3.98620,1.10827,-68.09557,4.39059,1.09975
88,8900,-69.70536,2.99839,1.07974,-68.57462,3.97729,1.08571,-68.02534,7.88427,1.07754
89,9000,-69.19050,3.45818,1.07098,-68.33817,3.59698,1.06404,-67.19563,10.44616,1.07100
90,9100,-68.34490,3.77179,1.04908,-67.58600,3.57559,1.04703,-67.42928,11.75919,1.05153
91,9200,-68.03905,3.98158,1.03527,-67.52391,6.03650,1.03851,-65.80007,8.47344,1.02941
92,9300,-67.58396,3.42111,1.01908,-66.29435,3.69232,1.01098,-65.69308,6.98772,1.01305
93,9400,-66.85654,1.76717,0.99344,-65.62659,3.37996,0.99281,-65.49268,5.92702,1.00744
94,9500,-66.26187,1.90565,0.97522,-64.76812,3.37088,0.98239,-64.29028,5.38245,0.96707
95,9600,-65.74225,2.09819,0.95695,-64.28103,3.08191,0.95776,-63.77682,4.54729,0.96541
96,9700,-65.31711,2.66085,0.94047,-63.49558,3.33818,0.93291,-63.13343,2.29165,0.95314
97,9800,-64.73734,4.39720,0.92507,-62.35703,4.23278,0.92722,-62.58631,4.91147,0.92990
98,9900,-64.10178,3.37009,0.91459,-62.03126,3.19268,0.90837,-61.54462,5.27735,0.90559
99,10000,-63.52947,2.41440,0.89765,-61.93167,3.11064,0.89640,-61.35381,2.75768,0.89390
100,10100,-62.92593,3.17313,0.88016,-60.72301,3.25434,0.87772,-61.00721,2.92567,0.88590
101,10200,-62.41895,3.70451,0.86545,-59.68502,3.28642,0.86386,-60.22800,2.40180,0.86532
102,10300,-61.91236,2.70606,0.85111,-59.50303,2.95182,0.85948,-59.80872,1.89980,0.84953
103,10400,-61.38428,2.49820,0.83879,-58.90668,2.94585,0.83829,-59.12643,1.94045,0.84998
104,10500,-60.77813,2.12768,0.82635,-58.06291,3.00164,0.83769,-58.79597,2.12219,0.84131
105,10600,-60.15400,2.62149,0.81565,-57.37646,3.13092,0.81103,-58.16780,2.13960,0.81586
106,10700,-59.66062,3.47875,0.80775,-56.67835,3.20618,0.81198,-57.68815,2.85618,0.81243
107,10800,-59.12356,3.41860,0.79995,-56.55158,2.58966,0.79833,-57.21175,2.70589,0.79066
108,10900,-58.44217,2.11807,0.77665,-55.95660,2.84350,0.78754,-56.95337,1.81937,0.77998
109,11000,-58.07549,2.64405,0.77314,-55.36054,5.06382,0.77419,-56.20876,1.95904,0.76998
110,11100,-57.30367,3.01596,0.76314,-54.47892,3.38898,0.75666,-55.39824,1.73140,0.76433
111,11200,-56.32589,3.63504,0.74690,-54.09471,4.05832,0.74833,-55.36627,1.82408,0.74106
112,11300,-56.12928,3.18688,0.74684,-53.83615,3.67132,0.74295,-54.88784,2.24625,0.74385
113,11400,-55.60212,4.44361,0.73102,-53.77016,6.17386,0.73863,-54.52290,2.96374,0.73665
114,11500,-55.01610,4.27453,0.72788,-53.20010,4.54207,0.72626,-53.94872,3.59139,0.72403
